,LCMT2 (9836)
ACH-000004,-0.1265229668257171
ACH-000005,0.0587506473309082
ACH-000007,-0.11763191093756215
ACH-000009,-0.23008212485846105
ACH-000011,-0.2034653854285645
ACH-000012,-0.08229504256069799
ACH-000013,-0.16341887095240054
ACH-000014,-0.22282754006057964
ACH-000015,-0.13450511483065264
ACH-000017,-0.15359452990316194
ACH-000018,0.08779524435290002
ACH-000019,0.017717028896557067
ACH-000021,-0.10137910802406423
ACH-000022,-0.12356624270456255
ACH-000025,-0.2865241650843665
ACH-000028,-0.00809379978693115
ACH-000030,-0.16486154721575288
ACH-000035,-0.17848135834445716
ACH-000036,-0.02101155353640063
ACH-000037,-0.2153310595644731
ACH-000039,-0.2512188109185741
ACH-000040,-0.15102064732651832
ACH-000041,-0.04261808755226289
ACH-000042,0.0009441019210972316
ACH-000045,-0.02505854809585356
ACH-000047,-0.2087530873151807
ACH-000052,-0.015830025212452078
ACH-000053,-0.17745888546583527
ACH-000054,-0.1531863046281524
ACH-000055,-0.09588471030326537
ACH-000060,-0.2421862657476757
ACH-000067,-0.23780281192532204
ACH-000070,-0.13750523597607311
ACH-000075,-0.06508342665847995
ACH-000078,-0.15417305045032412
ACH-000082,-0.2721168122439033
ACH-000085,-0.3087510003651637
ACH-000086,-0.15541447438152795
ACH-000087,-0.2650835918715894
ACH-000092,-0.19820547646134148
ACH-000095,-0.11033486561259474
ACH-000097,-0.13962470672188862
ACH-000098,-0.14010466247872572
ACH-000099,-0.12398569984710085
ACH-000108,-0.2337417762071541
ACH-000113,-0.07878348643749744
ACH-000116,-0.2911504856043148
ACH-000118,-0.02293445843824735
ACH-000120,-0.14259094222198648
ACH-000123,-0.1679688351118894
ACH-000127,-0.10056262082774042
ACH-000128,-0.016935100271221783
ACH-000132,-0.29582145879680577
ACH-000133,-0.2014298917315593
ACH-000137,-0.1025226770626426
ACH-000138,-0.09338847469804908
ACH-000142,-0.10918131760303798
ACH-000143,-0.051501537030771566
ACH-000146,-0.16319172302002868
ACH-000148,-0.11459144503925242
ACH-000150,-0.1875544064658892
ACH-000152,-0.14271147825460367
ACH-000153,-0.35139941183117424
ACH-000159,-0.22189866613187004
ACH-000160,-0.17485840351599094
ACH-000163,-0.25390510161852825
ACH-000167,-0.4493429223217079
ACH-000168,-0.3838018137279225
ACH-000169,-0.15223443149081906
ACH-000178,-0.1605013031774405
ACH-000183,-0.2806430444919813
ACH-000188,-0.02920618487360012
ACH-000189,-0.2777871691411071
ACH-000190,-0.4307564508438629
ACH-000198,-0.3030005439203758
ACH-000203,-0.04790432010946275
ACH-000204,-0.21968641144875609
ACH-000206,-0.12531384901822765
ACH-000207,-0.19465670804014265
ACH-000208,-0.3455981838970468
ACH-000210,-0.1988085129470179
ACH-000211,-0.1199500023325783
ACH-000215,-0.1791977251187828
ACH-000221,-0.16983208673322084
ACH-000222,-0.1023676015059708
ACH-000223,-0.09922818842142048
ACH-000226,-0.2249533717930008
ACH-000227,0.02700538065072558
ACH-000228,-0.04786786342022647
ACH-000231,-0.22413675515379933
ACH-000232,-0.20876907951396334
ACH-000233,-0.1646868508184634
ACH-000234,-0.26244533192161296
ACH-000235,-0.24137389933332365
ACH-000237,-0.1780703879379522
ACH-000238,0.04577522483743
ACH-000242,-0.2540360946133399
ACH-000243,-0.15490027274764745
ACH-000244,-0.06857485814124256
ACH-000246,-0.07732826571726513
ACH-000248,-0.04910209352387064
ACH-000250,-0.1019360764355251
ACH-000251,-0.01308292995008903
ACH-000252,-0.2302492937728761
ACH-000253,-0.2610315286992356
ACH-000255,-0.21659033617108764
ACH-000256,-0.13145858710627772
ACH-000257,-0.31948302863962114
ACH-000258,-0.3039363149602751
ACH-000259,-0.15778877385643755
ACH-000260,-0.26151088274624745
ACH-000261,-0.3219386268822212
ACH-000262,-0.1739936661120343
ACH-000263,0.025512766484482214
ACH-000264,-0.21981327512331456
ACH-000265,-0.283510807491623
ACH-000266,-0.16579469955018494
ACH-000272,-0.35352850381119066
ACH-000274,-0.135572855630985
ACH-000277,-0.4324728346314787
ACH-000278,-0.08070482843142494
ACH-000279,-0.20779593821230927
ACH-000280,-0.1955597342411688
ACH-000281,0.14805481480002644
ACH-000288,-0.15970488361565938
ACH-000291,-0.17589643419854348
ACH-000293,-0.3714008902927485
ACH-000294,-0.4184032273080659
ACH-000295,0.02987563444733625
ACH-000296,-0.03654008694358366
ACH-000302,-0.09417783529116673
ACH-000304,-0.0796565355012661
ACH-000307,-0.42423040688031627
ACH-000308,-0.12480149868546388
ACH-000310,-0.2649928543105484
ACH-000311,-0.2321183702574671
ACH-000312,-0.07419980573722795
ACH-000315,-0.2448930230379069
ACH-000316,-0.3019739287590378
ACH-000317,-0.0484256329344897
ACH-000318,-0.05548632600363415
ACH-000319,-0.11593921766010608
ACH-000320,-0.1404091594507455
ACH-000322,-0.2990011289119172
ACH-000323,-0.1531762285193274
ACH-000324,-0.0573574792343847
ACH-000329,-0.13424565998093366
ACH-000330,-0.04373698109818501
ACH-000331,-0.21277574791910173
ACH-000332,-0.1485582738305535
ACH-000334,-0.07395778522295415
ACH-000335,-0.09289353172609546
ACH-000336,-0.3038785513258938
ACH-000337,-0.3638134599317692
ACH-000338,0.07326931033023247
ACH-000339,-0.2077240761336984
ACH-000341,-0.017399708171463055
ACH-000348,-0.061184253229748076
ACH-000350,-0.17750796115637182
ACH-000352,-0.1893140151021261
ACH-000356,-0.08113231537459294
ACH-000361,-0.3580822388707878
ACH-000362,-0.09125772286266308
ACH-000363,-0.14246093756536132
ACH-000364,-0.2436929140215137
ACH-000365,-0.13915817568316086
ACH-000366,-0.08762425069697362
ACH-000368,-0.430562113803626
ACH-000374,-0.1505234420811118
ACH-000375,-0.1833655353448588
ACH-000376,-0.2688447062806817
ACH-000381,-0.3754141494223897
ACH-000383,-0.23197272095390284
ACH-000387,-0.170734695665597
ACH-000389,-0.08988716902919623
ACH-000390,-0.22652471958076695
ACH-000393,-0.21216472863856167
ACH-000395,-0.13905744272595608
ACH-000396,-0.3233740582053713
ACH-000397,-0.2303984831347033
ACH-000401,-0.11939071358620106
ACH-000402,-0.06535635098629543
ACH-000403,-0.2511995279567646
ACH-000404,0.062338576590812336
ACH-000406,-0.07151765800360756
ACH-000407,-0.16388549457133608
ACH-000408,-0.3512809473557086
ACH-000410,-0.2252586788815564
ACH-000411,-0.1216119705140256
ACH-000414,-0.09618262605161236
ACH-000415,-0.10978033531293192
ACH-000416,-0.12919342945439158
ACH-000420,-0.14674234877969894
ACH-000421,-0.14589110131748556
ACH-000424,-0.2555265349670927
ACH-000425,-0.23899379573173446
ACH-000426,-0.10929298950307093
ACH-000427,-0.14493085427627134
ACH-000433,-0.13625217911996956
ACH-000435,-0.2403600006067768
ACH-000436,-0.41039912405671897
ACH-000444,-0.033300199540327764
ACH-000445,-0.16216193616222518
ACH-000448,-0.2717419637484189
ACH-000450,-0.0030999944346660683
ACH-000452,-0.3192962857579857
ACH-000454,-0.20566460948827625
ACH-000458,-0.21488502649080649
ACH-000459,-0.227270938753082
ACH-000460,-0.1894940704708624
ACH-000461,-0.3211187144877993
ACH-000463,-0.1184910674183626
ACH-000464,-0.37834400898843096
ACH-000466,-0.2654715105173239
ACH-000467,-0.04203405933429385
ACH-000468,-0.28042546977446425
ACH-000469,-0.13130910803019638
ACH-000470,-0.24304338894401725
ACH-000471,-0.17999327370127172
ACH-000472,-0.20766520907118696
ACH-000473,-0.4915647273046689
ACH-000475,-0.12883637816868446
ACH-000476,-0.10136421898462508
ACH-000477,-0.005768495312147539
ACH-000479,-0.2075651816698672
ACH-000480,-0.09378680318308164
ACH-000481,-0.2543844084412777
ACH-000483,-0.4110266602627243
ACH-000484,-0.15955384908332254
ACH-000485,-0.2563473332056745
ACH-000486,-0.1994092886519584
ACH-000487,-0.11421003069625395
ACH-000488,-0.10183310687723607
ACH-000490,-0.2772928334081132
ACH-000491,-0.16471588918785598
ACH-000495,-0.2860196902180156
ACH-000496,-0.2549463456497452
ACH-000499,-0.2103155083184306
ACH-000500,0.19867794324513874
ACH-000502,-0.13387079043434824
ACH-000503,-0.19637936789255087
ACH-000505,-0.19553469626395106
ACH-000507,-0.1995145996829877
ACH-000510,-0.20189542538251085
ACH-000511,-0.259135559170808
ACH-000512,-0.1938618548893672
ACH-000516,-0.19295986479210625
ACH-000517,-0.15125588623087982
ACH-000518,-0.14100249669487194
ACH-000520,-0.022852497979071025
ACH-000521,-0.02121357716405254
ACH-000522,-0.19984024187931645
ACH-000524,-0.20172933963131665
ACH-000527,-0.09727799555355528
ACH-000528,-0.10604810389385398
ACH-000537,-0.08187762488217061
ACH-000541,-0.15845916937967675
ACH-000542,-0.20226587740182125
ACH-000544,-0.14269433108199833
ACH-000545,0.00048701706108874915
ACH-000547,-0.13937488590994432
ACH-000548,-0.24400880542656034
ACH-000549,-0.029191865644258193
ACH-000550,-0.0660018329860133
ACH-000552,-0.11644183848659745
ACH-000556,-0.10964693942672388
ACH-000557,-0.13458827863166353
ACH-000569,-0.18109707760012692
ACH-000570,-0.20322281913057505
ACH-000571,-0.2270630132932959
ACH-000573,-0.22229172890310234
ACH-000576,-0.20704373678931368
ACH-000579,-0.04711209413100133
ACH-000580,-0.07249500709803493
ACH-000584,-0.15149905399148653
ACH-000585,-0.2508723086590288
ACH-000588,-0.3676543382143779
ACH-000589,-0.34786680269633025
ACH-000591,-0.26481574658422985
ACH-000593,-0.12579464699517506
ACH-000600,-0.1089999797587
ACH-000601,-0.15615654912421234
ACH-000605,-0.4172989050996431
ACH-000606,-0.1509389858771444
ACH-000608,-0.2440953047288111
ACH-000614,-0.14812394829341766
ACH-000616,-0.15249927117174966
ACH-000618,-0.14786177338045978
ACH-000619,-0.3599571836905669
ACH-000620,-0.16051206560377246
ACH-000621,-0.04477893318216829
ACH-000622,-0.1856941273019806
ACH-000623,-0.28369365573397803
ACH-000624,-0.17702302756371846
ACH-000627,-0.14211612799882758
ACH-000630,-0.17927878633481553
ACH-000631,-0.2725872227926435
ACH-000632,-0.1485934104711812
ACH-000633,-0.07760604751238033
ACH-000637,0.002903763358143037
ACH-000638,-0.2109751874943312
ACH-000646,-0.01964624227047836
ACH-000647,-0.25311311956708155
ACH-000648,-0.1285786775859054
ACH-000649,-0.1626832112391835
ACH-000651,-0.2491271339612696
ACH-000652,-0.3595432379775375
ACH-000653,-0.20034191684071465
ACH-000657,-0.1813467103113242
ACH-000658,-0.2335974919162649
ACH-000661,-0.08591975306631529
ACH-000662,-0.044597259507216616
ACH-000663,-0.208870563982439
ACH-000665,-0.1641479204376523
ACH-000671,-0.17710743282791766
ACH-000672,-0.3856467235056038
ACH-000673,-0.1826093039939632
ACH-000676,-0.08681030949095841
ACH-000677,-0.20639588644889675
ACH-000681,-0.0052209054414340175
ACH-000683,-0.1407348505342183
ACH-000684,0.017633667176458197
ACH-000688,-8.427746226162371e-05
ACH-000693,-0.32841253803006537
ACH-000694,-0.11831140264971635
ACH-000695,0.0778631305383315
ACH-000696,-0.12414452702106075
ACH-000697,-0.10130782715652993
ACH-000699,-0.12299887487905865
ACH-000701,-0.07503952246388662
ACH-000706,-0.03471191996689835
ACH-000711,-0.20423033506955965
ACH-000713,-0.12314656208999007
ACH-000714,-0.10316787258038408
ACH-000718,-0.2086592462669656
ACH-000720,-0.14901764159986305
ACH-000721,-0.2828221792514156
ACH-000724,-0.1917498659536715
ACH-000725,-0.18420485024791733
ACH-000732,-0.35352199480277896
ACH-000734,-0.07379945246335859
ACH-000735,-0.2321819604354153
ACH-000736,-0.24582507443661086
ACH-000738,-0.2419427457365432
ACH-000746,-0.2066864018435834
ACH-000747,-0.28258354762794113
ACH-000748,-0.018222513573263925
ACH-000753,-0.1547415431111094
ACH-000756,-0.17750771278788927
ACH-000757,-0.3261242141945161
ACH-000758,-0.21603906280600801
ACH-000760,-0.20481912492753715
ACH-000762,-0.3180479713167329
ACH-000763,-0.2844651576477529
ACH-000764,-0.06079462318628711
ACH-000765,-0.16661922529949774
ACH-000766,-0.2159741065486028
ACH-000767,-0.09187808380799004
ACH-000768,-0.25001242958546804
ACH-000769,-0.16744329386749396
ACH-000770,-0.2302705028784347
ACH-000771,-0.12871190999644586
ACH-000773,-0.3513116900570149
ACH-000776,-0.4625873814858803
ACH-000777,-0.18499337716658296
ACH-000778,-0.210314393912594
ACH-000781,-0.07170879837924622
ACH-000782,-0.16162038082413224
ACH-000783,-0.29876463888080523
ACH-000784,-0.2430766654055485
ACH-000785,-0.1688229840779193
ACH-000787,-0.1992650228468182
ACH-000788,-0.23485504951064354
ACH-000791,-0.22258220332549974
ACH-000792,-0.0828446014881886
ACH-000794,-0.17120918661195192
ACH-000796,-0.2143284894076582
ACH-000798,-0.2725459369346602
ACH-000799,-0.27895044248732903
ACH-000800,-0.2669064173902547
ACH-000802,-0.41860761060295015
ACH-000804,-0.18278005839590236
ACH-000805,-0.35982466639772104
ACH-000809,-0.1248007654971886
ACH-000810,-0.2352808229717248
ACH-000811,-0.22492010370534046
ACH-000817,-0.2118160473765652
ACH-000819,-0.09740926365467777
ACH-000820,-0.6601171353745902
ACH-000821,0.02878775822275544
ACH-000822,-0.1344179881761313
ACH-000823,-0.21396787834492093
ACH-000824,-0.10222697957229104
ACH-000827,-0.21548606130162315
ACH-000829,-0.2446736086538842
ACH-000831,-0.02293427243720509
ACH-000832,-0.15214074863178145
ACH-000833,-0.11751033946243993
ACH-000834,-0.021667900427896764
ACH-000835,-0.15023533042018558
ACH-000836,-0.17363815844846006
ACH-000837,-0.12000287621115008
ACH-000838,-0.2758717624133243
ACH-000839,-0.4897404740507178
ACH-000840,-0.2412754053391467
ACH-000841,-0.2188949338494826
ACH-000843,-0.2459359896980988
ACH-000846,-0.225412016577725
ACH-000847,-0.14610719178980802
ACH-000848,-0.1106775328972125
ACH-000849,-0.22735179682664486
ACH-000851,-0.3146984372239835
ACH-000855,-0.04184080639117622
ACH-000856,-0.10631369258736212
ACH-000858,-0.12965477002014905
ACH-000859,-0.0068066061122198365
ACH-000861,-0.09759163629671117
ACH-000862,-0.020641976381692618
ACH-000865,-0.2589888363693685
ACH-000866,-0.11345684320223562
ACH-000867,-0.14115473078581653
ACH-000869,-0.14475901429257576
ACH-000872,-0.11067828845304116
ACH-000873,0.03615731317373177
ACH-000876,-0.3066662547332893
ACH-000878,-0.2251880018745788
ACH-000880,-0.2691466694342068
ACH-000881,-0.25160452029887226
ACH-000882,-0.03870256759113113
ACH-000884,-0.2252563605216965
ACH-000885,-0.07657237583278
ACH-000887,-0.19217335108346875
ACH-000889,-0.18766368644227602
ACH-000896,-0.2065501399218239
ACH-000898,-0.3954567371777876
ACH-000900,-0.24806533443015705
ACH-000901,-0.2183756799975715
ACH-000905,-0.19649855004793051
ACH-000906,-0.18153242635181413
ACH-000907,-0.3019276312936735
ACH-000910,-0.2391722884956239
ACH-000911,-0.21899711921587345
ACH-000912,-0.2099438089983577
ACH-000913,-0.0067380809343035
ACH-000915,-0.22322042982455653
ACH-000916,-0.18985107530710213
ACH-000917,-0.2599290912157156
ACH-000920,0.044977771857615235
ACH-000921,-0.15358345203169446
ACH-000924,-0.13874218564723947
ACH-000926,-0.19706394182009251
ACH-000928,-0.2009336237801102
ACH-000929,-0.1473862539450513
ACH-000932,-0.2438891929986792
ACH-000935,-0.1910406168578465
ACH-000936,-0.2595537218321741
ACH-000937,-0.1519824639381193
ACH-000938,-0.16790412797885368
ACH-000939,-0.20592498657343555
ACH-000941,-0.15051372435684984
ACH-000943,-0.09104488622644907
ACH-000946,-0.08849968794692306
ACH-000947,-0.15513897311988334
ACH-000948,-0.19342450417316384
ACH-000950,-0.10177616566592544
ACH-000953,-0.16146136646229578
ACH-000954,-0.2822221345103264
