,PRKAR1A (5573)
ACH-000004,-0.21952757193795705
ACH-000005,-0.1920493423674088
ACH-000007,0.06623384758972965
ACH-000009,-0.08193817941133846
ACH-000011,-0.6857284358939493
ACH-000012,-0.005206492696833911
ACH-000013,0.10053495065380363
ACH-000014,-0.057099627658577526
ACH-000015,0.13002094026127325
ACH-000017,-0.20973319217051195
ACH-000018,-0.6281948166996527
ACH-000019,-0.13299320963757105
ACH-000021,-0.0502842085578398
ACH-000022,0.16115055069260112
ACH-000025,-0.2310568390174124
ACH-000028,-0.15973667599001504
ACH-000030,0.03688101293620789
ACH-000035,-0.1555710281846303
ACH-000036,-0.34729124530136746
ACH-000037,-0.3996486041600194
ACH-000039,-0.06474302564691027
ACH-000040,-0.6193946978844493
ACH-000041,-0.1014478932869526
ACH-000042,-0.33180329026533684
ACH-000045,-0.4621482391646806
ACH-000047,-0.07190814834412237
ACH-000052,-0.21436292560023454
ACH-000053,0.03194506438562802
ACH-000054,-0.2615899481697949
ACH-000055,0.11161497322383143
ACH-000060,-0.0030667836312927806
ACH-000067,-0.4191380079049503
ACH-000070,-0.26176609319176
ACH-000075,-0.5170303806621429
ACH-000078,-0.12341032263351773
ACH-000082,-0.2933308675035308
ACH-000085,-0.07081647133309553
ACH-000086,-0.15503739748872694
ACH-000087,-0.10798777520542703
ACH-000092,-0.2308986024530063
ACH-000095,-0.10711439214396196
ACH-000097,0.0697764036720955
ACH-000098,-0.4034522160929017
ACH-000099,-0.11794621740613315
ACH-000108,0.004824922734979693
ACH-000113,-0.3234208195496097
ACH-000116,0.06607141955348196
ACH-000118,-0.20862565488437468
ACH-000120,-0.13363141333274822
ACH-000123,-0.5155825127742412
ACH-000127,-0.24982412041427826
ACH-000128,-0.6169476147199938
ACH-000132,-0.6307190771908179
ACH-000133,-0.4568568793810266
ACH-000137,-0.4942771101998633
ACH-000138,-0.3479517460003857
ACH-000142,0.135048620568914
ACH-000143,-0.020867984816153755
ACH-000146,-0.004417073390583814
ACH-000148,-0.18156309193257628
ACH-000150,-0.2648474588050445
ACH-000152,-0.6111100582054809
ACH-000153,-0.017353728531943446
ACH-000159,-0.24155453136636065
ACH-000160,-0.007356212027510685
ACH-000163,-0.6219354620782421
ACH-000167,-0.1975430112743162
ACH-000168,-0.5986965550528942
ACH-000169,-0.041079177855746905
ACH-000178,-0.22589315403984445
ACH-000183,-0.16225902831805766
ACH-000188,0.10464966817732232
ACH-000189,-0.18914197399491828
ACH-000190,-0.07282514146156945
ACH-000198,-0.4154459953609483
ACH-000203,0.13662969312783702
ACH-000204,-0.4543807643916916
ACH-000206,-0.6196234695341301
ACH-000207,-0.06167156680729244
ACH-000208,-0.24250690020095264
ACH-000210,0.20090675439942732
ACH-000211,-0.4342991997509407
ACH-000215,-0.16795784816350992
ACH-000221,0.12866359688607404
ACH-000222,-0.1717388473519839
ACH-000223,-0.20528961719274744
ACH-000226,-0.007109701915934208
ACH-000227,-0.14934848261978956
ACH-000228,-0.07128968934296873
ACH-000231,-0.5963673276927914
ACH-000232,-0.041068139774914234
ACH-000233,-0.5177525921043638
ACH-000234,-0.17310449155200294
ACH-000235,0.037529029546834784
ACH-000237,-0.14487676844526876
ACH-000238,-0.2653988838007802
ACH-000242,0.13502260067668598
ACH-000243,-0.05709007430513656
ACH-000244,-0.3849337764184807
ACH-000246,0.11015681261792208
ACH-000248,-0.2781529426654475
ACH-000250,-0.031590794648590416
ACH-000251,-0.11999029677496782
ACH-000252,-0.004961576922318246
ACH-000253,-0.0751328288636767
ACH-000255,-0.6516704525558189
ACH-000256,-0.09092036562798944
ACH-000257,0.0208006370851514
ACH-000258,-0.6835257826054505
ACH-000259,0.024723841831482997
ACH-000260,-0.07669796420250875
ACH-000261,-0.046070497884310065
ACH-000262,-0.38430218635865226
ACH-000263,-0.325183903869971
ACH-000264,-0.5814808450358302
ACH-000265,-0.13197889472076532
ACH-000266,-0.2499704144174832
ACH-000272,-0.5694551500722813
ACH-000274,-0.07675054281586413
ACH-000277,-0.33387677812168964
ACH-000278,0.027142457249844043
ACH-000279,-0.14852426293224932
ACH-000280,0.008515054769010379
ACH-000281,-0.12332503457175673
ACH-000288,-0.1804056774495689
ACH-000291,-0.10469202944945356
ACH-000293,-0.0649986631660147
ACH-000294,-0.09230439548432888
ACH-000295,-0.4586550167761448
ACH-000296,0.0036152953945426244
ACH-000302,0.06707555944265083
ACH-000304,-0.20440485407525552
ACH-000307,-0.06493147854875385
ACH-000308,-0.26132507606353844
ACH-000310,-0.04594708509271761
ACH-000311,-0.08400726272005421
ACH-000312,-0.1867089281457353
ACH-000315,-0.01580286151594286
ACH-000316,-0.3415161105618195
ACH-000317,-0.186176319118142
ACH-000318,-0.1598307828605607
ACH-000319,-0.21339684608710796
ACH-000320,-0.215085149788502
ACH-000322,0.2019156048736746
ACH-000323,-0.4906783669382709
ACH-000324,-0.009995070633852035
ACH-000329,-0.2642251032210919
ACH-000330,-0.1853625704466344
ACH-000331,-0.5601894928588532
ACH-000332,-0.09098460343611198
ACH-000334,-0.2775279371698558
ACH-000335,-0.1230592372961638
ACH-000336,-0.5240567653595369
