,S1PR1 (1901)
ACH-000004,-0.2115432063426955
ACH-000005,-0.0686283239697261
ACH-000007,-0.014278144907068737
ACH-000009,-0.08237754578222994
ACH-000011,0.0192874857086083
ACH-000012,-0.07091234848902182
ACH-000013,-0.03995690439943481
ACH-000014,0.05366863550631162
ACH-000015,-0.05633348901215932
ACH-000017,-0.034171076527900544
ACH-000018,-0.07280178642681903
ACH-000019,-0.15931696618103
ACH-000021,-0.01956280523875836
ACH-000022,0.039928884874657886
ACH-000025,-0.09070253087463936
ACH-000028,-0.09711838192125932
ACH-000030,-0.0759508514303322
ACH-000035,-0.02175286459178169
ACH-000036,-0.009086505695476723
ACH-000037,0.035379817843295414
ACH-000039,-0.33758364088683035
ACH-000040,-0.0850636453176766
ACH-000041,-0.04491023387432369
ACH-000042,-0.02461927789121526
ACH-000045,-0.13069957068795054
ACH-000047,0.07820778814061342
ACH-000052,-0.1228260266427682
ACH-000053,-0.007848915399608846
ACH-000054,0.02433761409854575
ACH-000055,-0.0837957890067374
ACH-000060,-0.08668812302990925
ACH-000067,-0.06643027300975984
ACH-000070,-0.0958391879041926
ACH-000075,-0.041162419846860435
ACH-000078,-0.15429542417679218
ACH-000082,-0.07593595230490277
ACH-000085,-0.10621206837485854
ACH-000086,-0.34952000292105784
ACH-000087,-0.12737496883965074
ACH-000092,-0.12144189975368155
ACH-000095,-0.09098284882126237
ACH-000097,-0.007735881771642003
ACH-000098,-0.03391960532504764
ACH-000099,-0.16078474095651274
ACH-000108,0.03034597017830397
ACH-000113,0.007890665655974705
ACH-000116,0.016615416642648154
ACH-000118,-0.07569781521508083
ACH-000120,-0.020997898149237748
ACH-000123,-0.056494840932646936
ACH-000127,-0.048795710442909535
ACH-000128,-0.08681026137717021
ACH-000132,-0.05196430305183245
ACH-000133,-0.19245281246685206
ACH-000137,-0.13388374882276735
ACH-000138,0.01863294179765036
ACH-000142,-0.026806696946376225
ACH-000143,-0.2863872785432292
ACH-000146,-0.03792236010709262
ACH-000148,-0.017781278366953774
ACH-000150,-0.024934434091177717
ACH-000152,-0.17044591940492415
ACH-000153,-0.09019759524482356
ACH-000159,-0.1140250192114964
ACH-000160,-0.14489431194112692
ACH-000163,0.023686791631410343
ACH-000167,-0.1683572329688803
ACH-000168,0.029430159209072194
ACH-000169,-0.1163204150897296
ACH-000178,-0.07163630831420698
ACH-000183,-0.02502859863308019
ACH-000188,-0.12220027384670575
ACH-000189,0.04115018429005439
ACH-000190,-0.054353296376643975
ACH-000198,-0.032408619145426705
ACH-000203,0.019583898407872842
ACH-000204,0.012812370431711635
ACH-000206,-0.5847457539564457
ACH-000207,-0.08718469753543401
ACH-000208,-0.2667582941563351
ACH-000210,0.2233102933453675
ACH-000211,-0.05826540302349392
ACH-000215,-0.07282381137772741
ACH-000221,-0.16799034969362536
ACH-000222,0.03311541336952365
ACH-000223,-0.05969272299261895
ACH-000226,-0.2046469106986476
ACH-000227,-0.21754327176134894
ACH-000228,0.0028557241744738434
ACH-000231,-0.03972752021150363
ACH-000232,-0.017738417261776315
ACH-000233,-0.330556060339219
ACH-000234,0.0018506561645509746
ACH-000235,0.02091592479013304
ACH-000237,-0.1383144338534678
ACH-000238,-0.1400995707649876
ACH-000242,-0.12734611577726684
ACH-000243,-0.02518608329805232
ACH-000244,-0.022379076344810477
ACH-000246,-0.06697905399915523
ACH-000248,-0.027037787955480255
ACH-000250,0.012879948235979294
ACH-000251,-0.10429735700290804
ACH-000252,-0.08623094561665637
ACH-000253,0.046210295140375696
ACH-000255,-0.09532558381550804
ACH-000256,-0.00685344157650965
ACH-000257,-0.08050735820712014
ACH-000258,0.05439318959658518
ACH-000259,-0.016442293424980055
ACH-000260,-0.1535535465391418
ACH-000261,-0.06591807846683602
ACH-000262,-0.11469410323466775
ACH-000263,-0.0059498123835451285
ACH-000264,-0.02301022137881911
ACH-000265,-0.10148448395207177
ACH-000266,-0.017745750230696054
ACH-000272,-0.1807384408559113
ACH-000274,-0.09642600566206104
ACH-000277,0.013097172131342106
ACH-000278,-0.023551565794008432
ACH-000279,0.033302553433410216
ACH-000280,0.003904171643951579
ACH-000281,0.18218822912371307
ACH-000288,-0.10923575609614324
ACH-000291,0.06807441949036692
ACH-000293,-0.013246321838880262
ACH-000294,-0.006933916038587292
ACH-000295,0.06365179278304356
ACH-000296,-0.13865683468496495
ACH-000302,-0.0621695600164129
ACH-000304,0.2570866277190289
ACH-000307,-0.17338219769424534
ACH-000308,-0.047379775911586985
ACH-000310,-0.2520516550138468
ACH-000311,-0.04250929452551645
ACH-000312,0.008731134464085352
ACH-000315,-0.10710183415984506
ACH-000316,-0.041023668937847056
ACH-000317,-0.16225259081279533
ACH-000318,-0.07667028748132172
ACH-000319,-0.03686705228796906
ACH-000320,-0.09041853885532558
ACH-000322,0.1047234987452974
ACH-000323,-0.06634557786999924
ACH-000324,-0.14514858813847384
ACH-000329,-0.03811660577425585
ACH-000330,-0.12404187109409585
ACH-000331,-0.08109171106927117
ACH-000332,0.0019168237175811414
ACH-000334,-0.032751980326665917
ACH-000335,-0.1011339216306262
ACH-000336,0.26143668865950903
ACH-000337,0.0633216196817085
ACH-000338,-0.39480772774592027
ACH-000339,-0.06129619897430605
ACH-000341,-0.16290083706999794
ACH-000348,-0.10891214161427372
ACH-000350,-0.04737882940584074
ACH-000352,-0.0538696914186605
ACH-000356,-0.06158196735919096
ACH-000361,-0.12123065696698215
ACH-000362,0.046004915582721184
ACH-000363,0.03570682945952824
ACH-000364,-0.07727115932432607
ACH-000365,-0.09006357684086093
ACH-000366,-0.13463172756612998
ACH-000368,-0.14141107971280245
ACH-000374,-0.02585632266107856
ACH-000375,0.008615052685823816
ACH-000376,-0.02369655559427969
ACH-000381,-0.005182588080370115
ACH-000383,-0.12391104263279655
ACH-000387,0.020740392105586286
ACH-000389,0.0561309420028843
ACH-000390,-0.11668438336962945
ACH-000393,-0.008904373827248091
ACH-000395,0.06424832823800798
ACH-000396,-0.4514774388549331
ACH-000397,0.00982830119572693
ACH-000401,0.17195378708435025
ACH-000402,-0.03571618384512243
ACH-000403,-0.03797133614458083
ACH-000404,0.1807879752639457
ACH-000406,-0.03837408667277473
ACH-000407,0.03565762071434779
ACH-000408,-0.1626160516543662
ACH-000410,0.012489180495446487
ACH-000411,0.023942755778355602
ACH-000414,0.07763186487669131
ACH-000415,-0.03083488184077624
ACH-000416,-0.04077277690194173
ACH-000420,-0.13432388602800072
ACH-000421,-0.018321202573950684
ACH-000424,0.047969965538555856
ACH-000425,-0.006241135073412151
ACH-000426,0.11999793375060927
ACH-000427,-0.11212624579851203
ACH-000433,-0.0071505454973279535
ACH-000435,0.20063710689453346
ACH-000436,-0.16948505842453795
ACH-000444,-0.13609351392172436
ACH-000445,0.01272633514844414
ACH-000448,-0.09075304502728836
ACH-000450,-0.012725014391457044
ACH-000452,0.0340682005327668
ACH-000454,-0.029655384929078894
ACH-000458,-0.12502566354675926
ACH-000459,-0.007969963413801144
ACH-000460,-0.0632606027023619
ACH-000461,-0.12056831066402725
ACH-000463,-0.05357987469213992
ACH-000464,-0.14796278734449292
ACH-000466,-0.0268951082517403
ACH-000467,-0.08934782612812447
ACH-000468,-0.19191337723478824
ACH-000469,-0.10437447375601644
ACH-000470,0.0665883029460271
ACH-000471,0.04028479844751799
ACH-000472,0.06266516192359559
ACH-000473,0.01951073788703439
ACH-000475,-0.10907835374120102
ACH-000476,0.0003802722911741208
ACH-000477,-0.006564897758713916
ACH-000479,-0.3678656130074203
ACH-000480,-0.03321594042988707
ACH-000481,-0.025573768860275868
ACH-000483,-0.0257805835417782
ACH-000484,0.09843477036161033
ACH-000485,-0.058437510327374674
ACH-000486,0.02408914138165686
ACH-000487,-0.07717572433496242
ACH-000488,0.07185523617727857
ACH-000490,0.005688131438490518
ACH-000491,-0.13930526641948535
ACH-000495,-0.039666408499733664
ACH-000496,-0.0580185056643779
ACH-000499,-0.0448061034242127
ACH-000500,0.31160074955672523
ACH-000502,0.0032376669703252817
ACH-000503,-0.07992237557888053
ACH-000505,-0.022316056938568682
ACH-000507,-0.03392292061032291
ACH-000510,-0.12240294714402247
ACH-000511,-0.10940913686943847
ACH-000512,-0.0219188455616096
ACH-000516,0.08244630415940553
ACH-000517,-0.03319896434802851
ACH-000518,0.021565104276756744
ACH-000520,-0.05841198244262252
ACH-000521,0.04761234249801392
ACH-000522,-0.07926882131870695
ACH-000524,-0.07836326578618888
ACH-000527,-0.007649795887449754
ACH-000528,-0.04049504422080445
ACH-000537,-0.04700025699450706
