,DGUOK (1716)
ACH-000004,0.09901016600309867
ACH-000005,-0.16062099442245925
ACH-000007,0.17524697757115176
ACH-000009,-0.031150780472421476
ACH-000011,0.16108219211481914
ACH-000012,0.06842272781782764
ACH-000013,0.09823000204153
ACH-000014,-0.21708344048233724
ACH-000015,0.08376171978804108
ACH-000017,0.06205080610076221
ACH-000018,0.25380943971059944
ACH-000019,0.10629437715532894
ACH-000021,0.05369999640100842
ACH-000022,0.09956556969360657
ACH-000025,0.12728488006130112
ACH-000028,-0.039247115473445185
ACH-000030,0.06584063019760696
ACH-000035,0.12854862748786855
ACH-000036,0.07773236157458799
ACH-000037,-0.04737982955189618
ACH-000039,0.0876690370235485
ACH-000040,0.06044122211250719
ACH-000041,0.006279524602954847
ACH-000042,0.0188553846025643
ACH-000045,0.009375934963402477
ACH-000047,-0.044978670640479744
ACH-000052,-0.041347802465083176
ACH-000053,0.08281254938373057
ACH-000054,0.06508941550864353
ACH-000055,-0.03571567546953566
ACH-000060,0.04390234382260952
ACH-000067,0.25105237896427424
ACH-000070,0.14293880087958766
ACH-000075,-0.02894094588452806
ACH-000078,0.1182506496075512
ACH-000082,0.044352993117012116
ACH-000085,-0.1295452007150996
ACH-000086,0.06889314172159229
ACH-000087,0.125751459645296
ACH-000092,-0.08421781441177731
ACH-000095,0.09028445117517107
ACH-000097,-0.0021185832718963933
ACH-000098,-0.026861263788807287
ACH-000099,0.08817517080147218
ACH-000108,0.023562819201874925
ACH-000113,0.04964390245679985
ACH-000116,0.08509692705208588
ACH-000118,0.08880041230843587
ACH-000120,0.10338359669828416
ACH-000123,-0.1909455339597461
ACH-000127,-0.021645603384197482
ACH-000128,0.12329531161548417
ACH-000132,0.145419002785008
ACH-000133,0.12859011847851962
ACH-000137,0.21911241140024887
ACH-000138,0.08025345233256513
ACH-000142,0.017677082032791322
ACH-000143,0.12209918490090207
ACH-000146,-0.020174495350119427
ACH-000148,0.08505891932456489
ACH-000150,0.2469968067161783
ACH-000152,0.08940236085654278
ACH-000153,0.09668940617163192
ACH-000159,0.0492063495595801
ACH-000160,0.011893467551548706
ACH-000163,0.13536958769545715
ACH-000167,-0.020747672843623336
ACH-000168,0.12951775019817838
ACH-000169,-0.07339543171265171
ACH-000178,0.09225188125736672
ACH-000183,-0.06898558279441068
ACH-000188,0.13970925140620552
ACH-000189,0.28374109157572125
ACH-000190,-0.025730930663658
ACH-000198,0.09394283699733212
ACH-000203,0.049039310249513725
ACH-000204,-0.013710933874526177
ACH-000206,-0.2586597121573115
ACH-000207,0.06239498926068422
ACH-000208,-0.2861580709228209
ACH-000210,0.11194189246312332
ACH-000211,0.04854959947700451
ACH-000215,0.02634896394006505
ACH-000221,-0.12465067580792913
ACH-000222,0.06581112235691321
ACH-000223,-0.029939703861439064
ACH-000226,0.0074760426736776376
ACH-000227,0.2101856955102641
ACH-000228,-0.2471199500383861
ACH-000231,0.03560991791627555
ACH-000232,0.037045945839979215
ACH-000233,0.2258061674734829
ACH-000234,0.2652347745214157
ACH-000235,0.10617336041788687
ACH-000237,-0.004993243359336915
ACH-000238,0.024083224178590427
ACH-000242,0.0072070583179887565
ACH-000243,0.11872465070266565
ACH-000244,-0.0038922093370110174
ACH-000246,0.1926631204721643
ACH-000248,-0.010480041665172723
ACH-000250,0.1334559132707567
ACH-000251,-0.1171046246076625
ACH-000252,-0.0868327818836079
ACH-000253,0.02076980646800746
ACH-000255,0.04395832203888101
ACH-000256,0.07592090356361134
ACH-000257,0.27783203150904345
ACH-000258,0.05010715601801707
ACH-000259,0.16333759447895355
ACH-000260,0.015595827415267638
ACH-000261,-0.01335522636758151
ACH-000262,0.1924227116701847
ACH-000263,0.15671148008644026
ACH-000264,0.07256625331440426
ACH-000265,-0.003265453053701451
ACH-000266,0.08033065777057899
ACH-000272,0.05459887751553162
ACH-000274,0.06858639634461235
ACH-000277,0.12216659015375787
ACH-000278,-0.015802647866018708
ACH-000279,-0.0704048219191204
ACH-000280,0.26084833202782104
ACH-000281,0.0502872750029748
ACH-000288,0.06294080826639849
ACH-000291,0.16822799139018235
ACH-000293,-0.11537536235660455
ACH-000294,0.03398254863744557
ACH-000295,0.12874037666964144
ACH-000296,-0.032177686456343724
ACH-000302,0.1131004405097982
ACH-000304,0.07407607807781978
ACH-000307,-0.013011329219100223
ACH-000308,0.056927279797387126
ACH-000310,0.08711364151155014
ACH-000311,0.023893080318460158
ACH-000312,0.3105206034865149
ACH-000315,0.15047261276405066
ACH-000316,0.12107886577076132
ACH-000317,-0.1908553826082853
ACH-000318,-0.0048500169937598465
ACH-000319,-0.05345922508945279
ACH-000320,0.08917482813710143
ACH-000322,0.008397551941766536
ACH-000323,-0.2446501637836785
ACH-000324,-0.005469556867049432
ACH-000329,-0.03355346733756789
ACH-000330,0.19714550880378667
ACH-000331,0.0310962086371916
ACH-000332,0.1397536017527948
ACH-000334,0.3941091001290459
ACH-000335,0.12613248561770346
ACH-000336,0.19750297126666214
ACH-000337,-0.07011017125341154
ACH-000338,-0.2528096683200678
ACH-000339,0.007051005219609841
ACH-000341,0.1825157806320684
ACH-000348,0.1602403611410015
ACH-000350,0.11902401658727052
ACH-000352,-0.012896271134110487
ACH-000356,0.047776669783870185
ACH-000361,0.1493140210411695
ACH-000362,0.1955341935971641
ACH-000363,0.05606345334431717
ACH-000364,0.19064771398673894
ACH-000365,0.05371163418166199
ACH-000366,0.07129532864137582
ACH-000368,0.19529817171043126
ACH-000374,0.1761272756206006
ACH-000375,-0.006239933426537953
ACH-000376,-0.002839419503986254
ACH-000381,-0.09859205106656124
ACH-000383,0.12799338284287004
ACH-000387,0.10285964135286242
ACH-000389,-0.02716266741084656
ACH-000390,0.032345142200434225
ACH-000393,0.07917469608462367
ACH-000395,0.06130550829832765
ACH-000396,0.053677620571985066
ACH-000397,0.0942923788214404
ACH-000401,0.181175143867028
ACH-000402,-0.004936462353920479
ACH-000403,0.14548646983511224
ACH-000404,-0.015809345771750773
ACH-000406,0.10376785779249864
ACH-000407,-0.025291158841194726
ACH-000408,0.00014736798730170136
ACH-000410,0.1486768249738151
ACH-000411,0.051428049468171366
ACH-000414,0.08485339191439012
ACH-000415,0.09655300626237608
ACH-000416,0.09039174379500084
ACH-000420,-0.06450882109765782
ACH-000421,0.11156703476972492
ACH-000424,-0.16285636365376516
ACH-000425,0.14175374953467826
ACH-000426,0.012085333860180823
ACH-000427,0.15458053091803114
ACH-000433,0.035555288393012814
ACH-000435,0.03802486857175167
ACH-000436,0.1450658578026006
ACH-000444,0.05001627513805077
ACH-000445,0.14943370692868874
ACH-000448,0.08169105756615204
ACH-000450,0.31033922007236514
ACH-000452,0.04455797967911297
ACH-000454,0.04157106409795718
ACH-000458,-0.01147173875923552
ACH-000459,0.19259432210162591
ACH-000460,0.16754614994404038
ACH-000461,-0.02871290847149512
ACH-000463,0.11657786337521275
ACH-000464,0.0423477020603092
ACH-000466,0.20926512858047655
ACH-000467,0.058831340291255176
ACH-000468,0.08468457069568368
ACH-000469,0.1466367697410428
ACH-000470,-0.06550332175373283
ACH-000471,-0.05618594859264474
ACH-000472,-0.032930989212862166
ACH-000473,0.19533244660199264
ACH-000475,-0.06729646701137879
ACH-000476,0.17227387006978792
ACH-000477,0.12481647172463807
ACH-000479,-0.07387904400322709
ACH-000480,-0.080856744217212
ACH-000481,0.036120051392367375
ACH-000483,0.14207377491270787
ACH-000484,-0.07638502438376332
ACH-000485,0.23417076508445084
ACH-000486,-0.0753871527654014
ACH-000487,0.20425959344950248
ACH-000488,0.15305584825459606
ACH-000490,-0.003743369771247751
ACH-000491,0.18271257064297644
ACH-000495,0.014105993514194302
ACH-000496,0.029216510554159508
ACH-000499,-0.024976339337000504
ACH-000500,0.3456852862772193
ACH-000502,0.12035969477772042
ACH-000503,0.3005471799907093
ACH-000505,0.1412141880486302
