,SPHK2 (56848)
ACH-000244,-0.22134517638204929
ACH-000246,-0.26631296630150464
ACH-000248,-0.08525516076352062
ACH-000250,-0.2673833028558241
ACH-000251,-0.15969474227244662
ACH-000252,-0.19694708400464175
ACH-000253,-0.44190297508445614
ACH-000255,-0.3719931649556265
ACH-000256,-0.18126443437665246
ACH-000257,-0.28518748602626864
ACH-000258,-0.25810704710508764
ACH-000259,-0.1625458131158611
ACH-000260,-0.245639808411851
ACH-000261,-0.1593695715324784
ACH-000262,-0.2503727383578473
ACH-000263,0.020880930672515643
ACH-000264,-0.12406371169609552
ACH-000265,-0.2428470781022171
ACH-000266,-0.21449467227691207
ACH-000272,-0.2223122366466154
ACH-000274,-0.2685504369310405
ACH-000277,-0.11933813812847514
ACH-000278,-0.12109027601679365
ACH-000279,-0.2085892703199738
ACH-000280,-0.2608271471360761
ACH-000281,-0.19007071549640867
ACH-000288,-0.16590073230651467
ACH-000291,-0.2907716583348904
ACH-000293,-0.30273901340530823
ACH-000294,-0.4228622097265962
ACH-000295,-0.17800759333679905
ACH-000296,-0.19792450165274095
ACH-000302,-0.3858117727840373
ACH-000304,-0.17512217029550015
ACH-000307,-0.12065446104132417
ACH-000308,-0.3133768020428039
ACH-000310,-0.3860683657606072
ACH-000311,-0.2173348337175869
ACH-000312,-0.09968780558134438
ACH-000315,-0.2602521481212809
ACH-000316,-0.05804540824991345
ACH-000317,-0.010056482086588648
ACH-000318,-0.030765044182367692
ACH-000319,-0.29076854528983137
ACH-000320,-0.07124835965630562
ACH-000322,0.021283347147439416
ACH-000323,-0.14282110286956545
ACH-000324,-0.22740217251197234
ACH-000329,-0.17779706920622432
ACH-000330,0.013941556317833784
ACH-000331,-0.17846443013800256
ACH-000332,-0.1832290446022144
ACH-000334,-0.3216408461774912
ACH-000335,-0.2567249897853712
ACH-000336,-0.13539996039199326
ACH-000337,-0.09369538094658636
ACH-000338,-0.15768434600363518
ACH-000339,-0.23021687090297194
ACH-000341,-0.33237552531930714
ACH-000348,-0.09930225136003937
ACH-000350,-0.13332695083865312
ACH-000352,-0.09779780157965023
ACH-000356,-0.26600151223801377
ACH-000361,-0.20589741215986004
ACH-000362,-0.21716688549626545
ACH-000363,-0.1576336963615962
ACH-000364,-0.26809659665559143
ACH-000365,-0.16835664021400165
ACH-000366,-0.2148839219284994
ACH-000368,-0.18825958116253047
ACH-000374,-0.08865001717097379
ACH-000375,-0.1955814983048398
ACH-000376,-0.19122371708734745
ACH-000381,-0.18642113619029985
ACH-000383,-0.2801975631048623
ACH-000387,-0.24542765441799475
ACH-000389,-0.1689491793163401
ACH-000390,-0.1504362937116948
ACH-000393,-0.12089397327200907
ACH-000395,-0.3813258021605948
ACH-000396,-0.3121837228517046
ACH-000397,-0.2341597982347335
ACH-000401,-0.22003631309121086
ACH-000402,-0.2434558036695881
ACH-000403,-0.17064299615946749
ACH-000404,-0.19536710212762626
ACH-000406,-0.1560588197009908
ACH-000407,-0.2573048720053342
ACH-000408,-0.28780080165842103
ACH-000410,-0.24758140267109255
ACH-000411,-0.2638281635105109
ACH-000414,-0.2233583320106056
ACH-000415,-0.20491505529492934
ACH-000416,-0.18771076883149576
ACH-000420,-0.13934939199375646
ACH-000421,-0.11263196164723925
ACH-000424,-0.036326718184823525
ACH-000425,-0.2802846754201657
ACH-000426,-0.2334101668280135
ACH-000427,-0.30164991001508096
ACH-000433,-0.13731181562955755
ACH-000435,-0.43785161528494015
ACH-000436,-0.20171061969330695
ACH-000444,-0.1698424026242203
ACH-000445,-0.1525202315624049
ACH-000448,-0.18227666354003288
ACH-000450,-0.29814526886994536
ACH-000452,-0.15071455373497925
ACH-000454,-0.1276897704276261
ACH-000458,-0.1212281558456892
ACH-000459,-0.17872505498582836
ACH-000460,-0.2525793903848909
ACH-000461,-0.2183570265383007
ACH-000463,-0.21563006621016145
ACH-000464,-0.1507329538569947
ACH-000466,-0.17234479416787246
ACH-000467,-0.272315002577673
ACH-000468,-0.23720046975193204
ACH-000469,-0.32212524554853944
ACH-000470,-0.12984219054119647
ACH-000471,-0.21642683075015776
ACH-000472,-0.2187417402280346
ACH-000473,-0.1592524522842099
ACH-000475,-0.15998662184528853
ACH-000476,-0.2212628885132146
ACH-000477,-0.10567848277491552
ACH-000479,-0.17900437356002305
ACH-000480,-0.2538321308827054
ACH-000481,-0.15331434374147462
ACH-000483,-0.2333151824952628
ACH-000484,-0.3110073395537717
ACH-000485,-0.2226397899040812
ACH-000486,-0.2696163723224668
ACH-000487,-0.11162597821844868
ACH-000488,-0.18381497828416987
ACH-000490,-0.22315602557999675
ACH-000491,-0.24990755014281266
ACH-000495,-0.16696737919461302
ACH-000496,-0.06609720973658671
ACH-000499,-0.24421175187610464
ACH-000500,0.2674200651163752
ACH-000502,-0.18128939409815686
ACH-000503,-0.41543753813610745
ACH-000505,-0.24581255331695814
ACH-000507,-0.2046644874457569
ACH-000510,-0.2647829419466396
ACH-000511,-0.2539405771312132
ACH-000512,-0.3620532858853167
ACH-000516,-0.32862209378626506
ACH-000517,-0.27374477918515805
ACH-000518,-0.10038747942255156
ACH-000520,-0.10904905227588424
ACH-000521,-0.0017381165615968526
ACH-000522,-0.09004534634562658
ACH-000524,-0.1719079997585852
ACH-000527,-0.1654662197688449
ACH-000528,-0.1177195450686482
ACH-000537,-0.09974270146440936
ACH-000541,-0.3320806446941248
ACH-000542,-0.19960665935623625
ACH-000544,-0.15695347054391726
ACH-000545,-0.1868030764810551
ACH-000547,-0.11278159229360266
ACH-000548,-0.264557587672054
ACH-000549,-0.20315103139804133
ACH-000550,-0.13965179159228372
ACH-000552,-0.19056877492775012
ACH-000556,-0.4246630141205924
ACH-000557,-0.12558496864128066
ACH-000569,-0.1895913998615156
ACH-000570,-0.1642111807413069
ACH-000571,-0.29706395581452955
ACH-000573,-0.1949172063525601
ACH-000576,-0.17449952037357966
ACH-000579,-0.1482409904967853
ACH-000580,-0.27361394037722503
ACH-000584,-0.17566134695121954
ACH-000585,-0.32391662033769536
ACH-000588,-0.20225260890048635
ACH-000589,-0.10201258944313107
ACH-000591,-0.16997467180416012
ACH-000593,-0.22174915633730166
ACH-000600,-0.14589275581257924
ACH-000601,-0.246076569477791
ACH-000605,-0.2029803883561271
ACH-000606,-0.204887145746682
ACH-000608,-0.2781635060762007
ACH-000614,-0.091997043222121
ACH-000616,-0.22072040339858895
ACH-000618,-0.2946172074734039
ACH-000619,-0.2044843267007571
ACH-000620,-0.3384263233288093
ACH-000621,-0.26448620823696584
ACH-000622,0.0476929540901906
ACH-000623,-0.1953993773966442
ACH-000624,-0.25891714017149914
ACH-000627,-0.31832314922363103
ACH-000630,-0.13449602547761758
ACH-000631,-0.3652114425363361
ACH-000632,-0.13531325758042956
ACH-000633,-0.2637922388038523
ACH-000637,-0.25943288614662197
ACH-000638,-0.07916019475516639
ACH-000646,-0.16739977790416616
ACH-000647,-0.17178381416844474
ACH-000648,-0.06211526264770671
ACH-000649,-0.2465604323631405
ACH-000651,-0.1307832023660884
ACH-000652,-0.09399589724576507
ACH-000653,-0.25352950810083763
ACH-000657,-0.2569272558639049
ACH-000658,-0.231200426441478
ACH-000661,-0.4068228091584677
ACH-000662,0.007763825749179541
ACH-000663,-0.3879035090460227
ACH-000665,-0.17277578607659988
ACH-000671,-0.19853477164480535
ACH-000672,-0.22859421940702426
ACH-000673,-0.2124391117483192
ACH-000676,-0.1676845858726091
ACH-000677,-0.2562186206478949
ACH-000681,-0.14986173582459425
ACH-000683,-0.10321352975018082
ACH-000684,-0.2695459781982153
ACH-000688,-0.1385838248364457
ACH-000693,-0.1831252523344344
ACH-000694,-0.2416886327055008
ACH-000695,-0.3802221205272303
ACH-000696,-0.21123794343251104
ACH-000697,-0.35564110890872874
ACH-000699,-0.2490050918871409
ACH-000701,-0.286471305749516
ACH-000706,-0.3297351864418223
ACH-000711,-0.21067061073574106
ACH-000713,-0.2348333968691673
ACH-000714,-0.3881323791101676
ACH-000718,-0.2694025478243183
ACH-000720,-0.15144438406346206
ACH-000721,-0.2273369930514825
ACH-000724,-0.1960655685774102
ACH-000725,-0.3203446349022848
ACH-000732,-0.08567690593575479
ACH-000734,-0.317190451417218
ACH-000735,-0.2293710423437993
ACH-000736,-0.3723713807825164
ACH-000738,-0.1925466281221437
ACH-000746,-0.20543157579487256
ACH-000747,-0.1453385234237025
ACH-000748,-0.1570202283379966
ACH-000753,-0.15694122466718205
ACH-000756,-0.3373551565987256
ACH-000757,-0.25519032147662674
ACH-000758,-0.05061010645152405
ACH-000760,-0.2391905232262791
ACH-000762,-0.27132225246978314
ACH-000763,-0.25238352958259697
ACH-000764,-0.2722988820377028
ACH-000765,-0.21999813804996826
ACH-000766,-0.17415075521984574
ACH-000767,-0.18833599328469836
ACH-000768,-0.12256705024982872
ACH-000769,-0.2346442307622273
ACH-000770,-0.2521275248037396
ACH-000771,-0.15817573966180862
ACH-000773,-0.3120248148095326
ACH-000776,-0.3455655270579293
ACH-000777,-0.24362132556820695
ACH-000778,-0.23493775466227446
ACH-000781,-0.1825445427340853
ACH-000782,0.0064484143631666786
ACH-000783,-0.4455763360793177
ACH-000784,-0.2579983457654385
ACH-000785,-0.2255431557058261
ACH-000787,-0.2891738709844896
ACH-000788,-0.1996939691872536
ACH-000791,-0.10670294420308864
ACH-000792,-0.32706974237617703
ACH-000794,-0.1996278155726446
ACH-000796,-0.15949368874760875
ACH-000798,-0.33636414586255553
ACH-000799,-0.1706263106207207
ACH-000800,-0.05305212995864054
ACH-000802,-0.08120609555845609
ACH-000804,-0.2710841016898045
ACH-000805,-0.3903900574351514
ACH-000809,-0.1816622648784199
ACH-000810,-0.0622742457503387
ACH-000811,-0.2413263969389748
ACH-000817,-0.240158796871464
ACH-000819,-0.17706884438357887
ACH-000820,-0.1262419533118831
ACH-000821,-0.3421857711916014
ACH-000822,-0.3507979513958301
ACH-000823,-0.1466896186783725
ACH-000824,-0.4921407305466327
ACH-000827,-0.3691503181048487
ACH-000829,-0.3319891600579977
ACH-000831,-0.22309480613744398
ACH-000832,-0.1138739984334496
ACH-000833,0.0486015326091349
ACH-000834,-0.17317433101977714
ACH-000835,-0.1318434799905003
ACH-000836,-0.17996436458696233
ACH-000837,-0.23007266235210055
ACH-000838,-0.2762536446049747
ACH-000839,-0.0801716036821458
ACH-000840,-0.0554217085883025
ACH-000841,-0.12928350840548392
ACH-000843,-0.2002771172705572
ACH-000846,-0.18772181230318075
ACH-000847,-0.2707550275774994
ACH-000848,-0.20351249841623914
ACH-000849,-0.2393858244407861
ACH-000851,-0.1464358874887426
ACH-000855,-0.21824730711310508
ACH-000856,-0.3486359638458568
ACH-000858,-0.14947249064328805
ACH-000859,-0.2916932645885721
ACH-000861,-0.2481688108332951
ACH-000862,-0.18998042100915552
ACH-000865,-0.2168153984062832
ACH-000866,-0.15637510632990378
ACH-000867,-0.19452596371903744
ACH-000869,-0.17237588217985986
ACH-000872,-0.24244486182469274
ACH-000873,-0.13538690934321918
ACH-000876,-0.1698501972810842
ACH-000878,-0.21148340040406988
ACH-000880,-0.2978195491067924
ACH-000881,-0.19539476849151904
ACH-000882,-0.34035858027538685
ACH-000884,-0.19925400923977735
ACH-000885,-0.1619948466746937
ACH-000887,-0.23892933983764986
ACH-000889,-0.14122614644471065
ACH-000896,-0.1448954156599382
ACH-000898,-0.28158933962989113
ACH-000900,-0.2982005475587107
ACH-000901,-0.3129400965904093
ACH-000905,-0.13768275162493052
ACH-000906,-0.214093509325302
ACH-000907,-0.1744928089531744
ACH-000910,-0.12038401208643235
ACH-000911,-0.10950002985792663
ACH-000912,-0.3120216665856928
ACH-000913,-0.10575207590802392
ACH-000915,-0.1905801765576177
ACH-000916,-0.3099553154474699
ACH-000917,-0.2465754033559884
ACH-000920,-0.458888890670375
ACH-000921,0.17432632014167984
ACH-000924,-0.19829791838473498
ACH-000926,-0.17731037472565986
ACH-000928,-0.395974035919942
ACH-000929,-0.1746288936148865
ACH-000932,-0.17357279451391733
ACH-000935,-0.2845771684987855
ACH-000936,-0.27465396304198186
ACH-000937,-0.18281261372023686
ACH-000938,-0.033785313055760324
ACH-000939,-0.18193022006399245
ACH-000941,-0.21259112752432066
ACH-000943,-0.13427529950433156
ACH-000946,-0.27095430169175355
ACH-000947,-0.19174406371844746
ACH-000948,-0.15809096015835006
ACH-000950,-0.15747127854337548
ACH-000953,-0.2461805640574455
ACH-000954,-0.1846561767426328
ACH-000957,-0.28561309078569
ACH-000958,-0.15612938638522514
ACH-000960,-0.2233395730342779
ACH-000963,-0.26064245499368915
ACH-000968,-0.18868050769974826
ACH-000969,-0.2102302375299522
ACH-000972,-0.4044111186553369
ACH-000973,-0.18751296022642847
ACH-000974,-0.2289663652620509
ACH-000978,-0.22124450737260967
ACH-000984,-0.2835145108857932
ACH-000986,-0.14987471842961933
ACH-000988,-0.19770044478981386
ACH-000993,-0.26417042552872355
ACH-000994,-0.3521398112024547
ACH-000996,-0.505512787734719
ACH-001001,-0.07543742167120161
ACH-001020,-0.3099367464525341
ACH-001028,-0.22242224407734168
ACH-001031,-0.3760518348677809
ACH-001038,-0.17873878799083426
ACH-001048,-0.2566528787478345
ACH-001050,-0.1909521153768144
ACH-001053,-0.27662169455215124
ACH-001054,-0.2177602231853064
ACH-001061,-0.23040979452700816
ACH-001067,-0.2662454183194142
ACH-001075,-0.1307332352913802
ACH-001096,-0.26439214303044656
ACH-001111,0.0007896403078860707
ACH-001119,-0.1272810752416559
ACH-001128,0.02107162471227117
ACH-001134,-0.18371089560148526
ACH-001151,-0.1439144151912672
ACH-001163,-0.2043911926753155
ACH-001164,-0.3256512715682448
ACH-001183,-0.15569328634048635
ACH-001192,-0.2460447310441837
ACH-001193,-0.02743183288269909
ACH-001196,-0.1168334966972101
ACH-001197,-0.25341913703460056
ACH-001205,-0.07132439245289172
ACH-001211,-0.2670757106654357
ACH-001212,-0.4626202866791656
ACH-001228,-0.16367330840786462
ACH-001232,-0.2015306047976168
ACH-001239,-0.13064120427202036
ACH-001270,-0.3947917533047974
ACH-001274,-0.21586054872272095
ACH-001275,-0.28448591386235395
ACH-001277,-0.37185707609594026
ACH-001278,-0.28773684563565993
ACH-001280,-0.2912682904433947
ACH-001283,-0.09645096566281376
ACH-001289,-0.2065895837756036
ACH-001300,-0.22919861693001586
ACH-001301,-0.3106468122295589
ACH-001302,-0.2189594109441118
ACH-001306,-0.20163377465919427
ACH-001318,-0.12937517161142234
ACH-001322,-0.11148526335848916
ACH-001328,-0.20119090420714927
ACH-001332,-0.09952729013031286
ACH-001336,-0.232030189077365
ACH-001346,-0.1174902593505262
ACH-001353,-0.3449021642496877
ACH-001354,-0.041299647514264216
ACH-001367,-0.05490633141140856
ACH-001368,-0.26159334511482635
ACH-001374,-0.1599325946961816
ACH-001377,-0.08311364160735524
ACH-001380,-0.0166853893426658
ACH-001391,-0.12965136269347124
ACH-001408,-0.2760007831468055
ACH-001430,-0.1812840699338144
ACH-001431,-0.12070769599334776
ACH-001450,-0.1975266045621857
ACH-001496,-0.2331319670408253
ACH-001500,-0.4416607013564578
ACH-001523,-0.25284892742823445
ACH-001532,-0.25136046000072365
ACH-001550,-0.288254356959854
ACH-001552,-0.36316530765078997
ACH-001554,-0.1381502148725362
ACH-001654,-0.2581066433354826
ACH-001735,-0.09977630384144627
ACH-001736,-0.059431034359116876
ACH-001737,0.031671615956841065
ACH-001740,-0.34609276810109624
ACH-001745,-0.33441031002010346
ACH-001765,-0.11625632930334305
