,PAPLN (89932)
ACH-000004,-0.2533026016630322
ACH-000005,-0.2152988195049562
ACH-000007,0.1040320834222623
ACH-000009,-0.010268843641286484
ACH-000011,0.1240244255772215
ACH-000012,-0.0786309213013444
ACH-000013,0.05187546906558694
ACH-000014,0.13246632033363462
ACH-000015,-0.026440451205905963
ACH-000017,-0.06319423423071073
ACH-000018,-0.0736385451848144
ACH-000019,-0.07626053815603527
ACH-000021,0.038409510095464616
ACH-000022,-0.0474793392087648
ACH-000025,-0.08641960466559302
ACH-000028,0.07947076393432782
ACH-000030,-0.11748569343255046
ACH-000035,-0.03015832142576955
ACH-000036,-0.01990962701402914
ACH-000037,0.19879148692440124
ACH-000039,-0.2580945097684676
ACH-000040,-0.05830680223546391
ACH-000041,-0.16714077139580155
ACH-000042,-0.08678505338499751
ACH-000045,-0.019934478053362632
ACH-000047,-0.09557386360389844
ACH-000052,-0.07608427190603953
ACH-000053,-0.0873099788750937
ACH-000054,-0.09382533939214276
ACH-000055,0.0356595065480992
ACH-000060,-0.3285072055390599
ACH-000067,0.012568794120211326
ACH-000070,-0.043728968403919884
ACH-000075,-0.020814982017363908
ACH-000078,-0.3305658073833841
ACH-000082,-0.11149079916698716
ACH-000085,-0.06542071177160469
ACH-000086,0.10370600604671752
ACH-000087,-0.0682953365805466
ACH-000092,-0.02448890986673077
ACH-000095,-0.043884715342874636
ACH-000097,0.004897397606339822
ACH-000098,-0.1144537668968771
ACH-000099,-0.11379223867787508
ACH-000108,0.12122243400525975
ACH-000113,-0.027809302414222217
ACH-000116,0.04842162831132661
ACH-000118,-0.0911367390818366
ACH-000120,-0.05183694413798382
ACH-000123,-0.08201411808663338
ACH-000127,-0.030959089018837094
ACH-000128,0.10839716393253372
ACH-000132,0.03984834503549083
ACH-000133,-0.1408253434908376
ACH-000137,0.2375744634241909
ACH-000138,-0.07727704882716349
ACH-000142,-0.3414189622257426
ACH-000143,-0.04639581531519955
ACH-000146,-0.07322936162329555
ACH-000148,-0.07277240132495393
ACH-000150,-0.013736464073092057
ACH-000152,0.07258946209583697
ACH-000153,-0.186443648013088
ACH-000159,0.034562835306851766
ACH-000160,-0.03692929192930194
ACH-000163,-0.13418295946018285
ACH-000167,0.017992717958719744
ACH-000168,0.08332206643631626
ACH-000169,0.06689724137194837
ACH-000178,0.11534446526794236
ACH-000183,-0.2175385207814007
ACH-000188,-0.00984537921714838
ACH-000189,-0.00646405068358708
ACH-000190,0.022353635886733943
ACH-000198,-0.10242706941446852
ACH-000203,0.14821712623077027
ACH-000204,0.05659214061661064
ACH-000206,-0.13940897426341026
ACH-000207,0.16094365189717544
ACH-000208,0.3478073937695049
ACH-000210,0.10613722327843282
ACH-000211,-0.06151831041788069
ACH-000215,0.07896021149829613
ACH-000221,-0.06281866346017485
ACH-000222,-0.05198656858946885
ACH-000223,0.02308506610046542
ACH-000226,-0.08598125695701808
ACH-000227,-0.08949980902842834
ACH-000228,0.025295896677728948
ACH-000231,-0.017146078934148486
ACH-000232,-0.142889957081861
ACH-000233,0.05712430259510502
ACH-000234,-0.2011011766751412
ACH-000235,-0.009010451758544213
ACH-000237,0.02580923367790168
ACH-000238,-0.014432774965072713
ACH-000242,-0.2195079913590926
ACH-000243,-0.09867735050901733
ACH-000244,-0.19429400846921524
ACH-000246,0.027797207433921032
ACH-000248,-0.22376979296401256
ACH-000250,-0.0426391502623814
ACH-000251,0.11518538852318455
ACH-000252,-0.1763859923443742
ACH-000253,0.046061803866789285
ACH-000255,0.03880787393099415
ACH-000256,-0.16199083825187424
ACH-000257,-0.2486192481386961
ACH-000258,-0.01474301792187194
ACH-000259,-0.0674420513815531
ACH-000260,-0.04093103713808899
ACH-000261,0.03359826601559013
ACH-000262,-0.2844048194810999
ACH-000263,-0.3259420030962873
ACH-000264,0.0241617732557706
ACH-000265,-0.12874335706121734
ACH-000266,0.04677202386940176
ACH-000272,0.03861949820637765
ACH-000274,-0.06995791142350205
ACH-000277,0.04477020768446792
ACH-000278,-0.03560794971635056
ACH-000279,-0.06616844884451388
ACH-000280,-0.1565899041793706
ACH-000281,0.024504229958235497
ACH-000288,-0.03237110392410058
ACH-000291,0.08090974608046085
ACH-000293,0.038471303454216406
ACH-000294,-0.20419243661406555
ACH-000295,-0.09749093719043543
ACH-000296,-0.2243266142868945
ACH-000302,0.01142320552198241
ACH-000304,-0.061615221173136316
ACH-000307,-0.15868071660756394
ACH-000308,0.017412647180782233
ACH-000310,-0.032392753965101106
ACH-000311,0.007811187494319494
ACH-000312,-0.16105913655583068
ACH-000315,-0.10122541192769924
ACH-000316,0.06565187550654604
ACH-000317,-0.0833909078151652
ACH-000318,0.13767074987030084
ACH-000319,0.006141854540771406
ACH-000320,-0.007515798790016726
ACH-000322,0.07678971596382926
ACH-000323,-0.14227354193341787
ACH-000324,0.08133236727997316
ACH-000329,0.045815366368044085
ACH-000330,-0.2554929776803546
ACH-000331,0.16701485901638835
ACH-000332,-0.039004260509455664
ACH-000334,-0.20861583970059536
ACH-000335,-0.16934917005287434
ACH-000336,0.1707038764471644
ACH-000337,-0.23996827607855126
ACH-000338,-0.11834388775288344
ACH-000339,-0.08545154477436374
ACH-000341,-0.2896227936382997
ACH-000348,-0.009733448199364563
ACH-000350,-0.06055830227952685
ACH-000352,0.011616288033868431
ACH-000356,0.008460106967873736
ACH-000361,-0.0231193721356857
ACH-000362,-0.06542001444005187
ACH-000363,-0.10097980339398384
ACH-000364,-0.05359673019521586
ACH-000365,-0.016616266411159337
ACH-000366,-0.1092038471478961
ACH-000368,-0.2181899985450713
ACH-000374,-0.054712347839739266
ACH-000375,-0.03340909494700048
ACH-000376,0.00965931255120202
ACH-000381,-0.024977247048116675
ACH-000383,-0.0015598171323831535
ACH-000387,-0.10467286871767874
ACH-000389,-0.061721483427239626
ACH-000390,-0.06793847274826548
ACH-000393,-0.17412191205367247
ACH-000395,-0.12457308338752544
ACH-000396,0.32584125770624595
ACH-000397,0.02109856152574047
ACH-000401,-0.0233614779325086
ACH-000402,-0.20603407095093831
ACH-000403,-0.05910236686679679
ACH-000404,-0.043584156813853366
ACH-000406,-0.03044646554122892
ACH-000407,-0.20775694676627174
ACH-000408,-0.03053284716117106
ACH-000410,0.15056194814178167
ACH-000411,0.03677088230975618
ACH-000414,-0.012507193222709764
ACH-000415,-0.04790929231160237
ACH-000416,-0.002688975549395422
ACH-000420,0.022840226960012647
ACH-000421,-0.003221672582107554
ACH-000424,0.03497881918679604
ACH-000425,0.06199971671360666
ACH-000426,0.09047003836104292
ACH-000427,-0.01510862931883905
ACH-000433,0.015045084753410673
ACH-000435,-0.20463643210770927
ACH-000436,0.013123442594779171
ACH-000444,0.119389299167637
ACH-000445,-0.3054856813625993
ACH-000448,-0.034530219536747495
ACH-000450,0.16456418646501392
ACH-000452,-0.0679968538103133
ACH-000454,-0.06369437908053285
ACH-000458,-0.07349221477812276
ACH-000459,-0.12287283111115695
ACH-000460,-0.006589457101038117
ACH-000461,0.1254644243440989
ACH-000463,0.06998947624066687
ACH-000464,0.053724552335915166
ACH-000466,-0.099394055727283
ACH-000467,-0.048285812632967634
ACH-000468,-0.17600782774911652
ACH-000469,-0.2406034436201691
ACH-000470,-0.037747578286329735
ACH-000471,-0.006614793784105867
ACH-000472,-0.08256002120708925
ACH-000473,0.08976044388080164
ACH-000475,0.02417604673236199
ACH-000476,0.07479929849640395
ACH-000477,-0.008294996841388742
ACH-000479,-0.04319479669415935
ACH-000480,-0.16204511477275835
ACH-000481,-0.17251513773821628
ACH-000483,0.1970577004583545
ACH-000484,-0.2435566606669781
ACH-000485,-0.12766388633223102
ACH-000486,-0.014745163300137228
ACH-000487,-0.07727388555315545
ACH-000488,-0.029075051019571464
ACH-000490,-0.07903778980929205
ACH-000491,-0.14917212763282653
ACH-000495,0.05877600192986674
ACH-000496,-0.0932185576166367
ACH-000499,0.4599545968315898
ACH-000500,-0.12199498052033785
ACH-000502,0.08239948964045918
ACH-000503,-0.07939906644917892
ACH-000505,-0.14286567497104616
ACH-000507,-0.23636086534976225
ACH-000510,0.09298467026409184
ACH-000511,-0.013142020564674959
ACH-000512,-0.2085224802328668
ACH-000516,-0.03229165972326389
ACH-000517,-0.06967663238716902
ACH-000518,-0.07460775508869757
ACH-000520,-0.11406319681370168
ACH-000521,-0.02449430638350031
ACH-000522,-0.045748044445571866
ACH-000524,-0.04355306271445104
ACH-000527,-0.031287408086418084
ACH-000528,-0.06475600506726821
ACH-000537,0.004244905023300188
ACH-000541,-0.1500963442243542
ACH-000542,0.028314822384917827
ACH-000544,-0.04529754274171209
ACH-000545,-0.07040459175627765
ACH-000547,-0.1917513044664684
ACH-000548,0.08969653988115255
ACH-000549,-0.18202677134015047
ACH-000550,-0.058303487177010685
ACH-000552,-0.04332172430974489
ACH-000556,-0.1771625763089935
ACH-000557,-0.047455388738575514
ACH-000569,-0.1994944633236352
ACH-000570,0.011891144315820116
ACH-000571,-0.130940588209909
ACH-000573,0.08086537475546879
ACH-000576,-0.07273123156615867
ACH-000579,-0.17504865364245825
ACH-000580,-0.17700924937142054
ACH-000584,-0.04403151588052228
ACH-000585,-0.039245786154785724
ACH-000588,0.019092071072784125
ACH-000589,0.1209568894899781
ACH-000591,-0.059112391002771984
ACH-000593,0.016749071436600056
ACH-000600,0.054585537125477535
ACH-000601,0.0354179947850375
ACH-000605,-0.06496730360749807
ACH-000606,0.02494996686866281
ACH-000608,-0.05062635001403008
ACH-000614,-0.2800623702264283
ACH-000616,-0.0539871480636082
ACH-000618,-0.062459070525021865
ACH-000619,-0.17001964687871474
ACH-000620,0.04050576310964021
ACH-000621,-0.07641132697723806
ACH-000622,-0.07837211938314989
ACH-000623,-0.1489233163878559
ACH-000624,-0.007917991849232359
ACH-000627,-0.010032931802843715
ACH-000630,-0.07719250897510037
ACH-000631,0.11196394907093823
ACH-000632,-0.10512859482767332
ACH-000633,-0.045708019515111366
ACH-000637,-0.028226543041849367
ACH-000638,-0.03436508905172423
ACH-000646,-0.09065491085341856
ACH-000647,0.04399763715642571
ACH-000648,-0.028357156732977937
ACH-000649,-0.011612188747939648
ACH-000651,0.025497783041811085
ACH-000652,-0.038015065607469804
ACH-000653,0.06287256281102148
ACH-000657,0.05702712678917594
ACH-000658,0.09824805315595027
ACH-000661,-0.2266181734007863
ACH-000662,-0.1480884319455873
ACH-000663,0.10468269151274844
ACH-000665,-0.06424236352623053
ACH-000671,0.002188213629728939
ACH-000672,-0.16747154586370674
ACH-000673,-0.08186291729897649
ACH-000676,-0.01088921811002605
ACH-000677,-0.0006354418386447009
ACH-000681,0.0059222733348189924
