,SRSF4 (6429)
ACH-000004,-0.4022005987281417
ACH-000005,-0.46160626369810404
ACH-000007,-0.16240155532714107
ACH-000009,-0.052019225269609864
ACH-000011,-0.13477214005628185
ACH-000012,-0.2531760748578614
ACH-000013,-0.27350939667248586
ACH-000014,-0.29036047002855353
ACH-000015,-0.1609313839291034
ACH-000017,-0.08785251564405787
ACH-000018,-0.33271896970561976
ACH-000019,-0.23166025965645
ACH-000021,-0.16550567272131916
ACH-000022,-0.19026798709216947
ACH-000025,-0.20952002850755586
ACH-000028,-0.17775657756802565
ACH-000030,-0.13913979680995353
ACH-000035,-0.3802196079962991
ACH-000036,-0.30364411869459906
ACH-000037,-0.3297070513197682
ACH-000039,0.10569367509882473
ACH-000040,-0.3360007528673721
ACH-000041,-0.2732414005728736
ACH-000042,-0.258772279125475
ACH-000045,-0.31695206839394025
ACH-000047,-0.17658079630226445
ACH-000052,-0.0019313824358909628
ACH-000053,-0.17309198907307285
ACH-000054,-0.2798345354209408
ACH-000055,-0.15302830292525418
ACH-000060,-0.2336799329608968
ACH-000067,-0.2811735835074466
ACH-000070,-0.07998025303802339
ACH-000075,0.03947046988806182
ACH-000078,-0.4886976526395342
ACH-000082,-0.3791838171550155
ACH-000085,-0.30615786006052714
ACH-000086,-0.2386399043438716
ACH-000087,-0.2248727535869457
ACH-000092,-0.3949032936156789
ACH-000095,-0.2100475635544021
ACH-000097,-0.07029033489591807
ACH-000098,-0.24924711704049599
ACH-000099,-0.3196812516809195
ACH-000108,-0.2101111356150817
ACH-000113,-0.30086541892423485
ACH-000116,-0.17585704672815655
ACH-000118,-0.22541124571477936
ACH-000120,-0.2412152495311352
ACH-000123,-0.1520828204499281
ACH-000127,-0.18259569927372016
ACH-000128,-0.4876149595094882
ACH-000132,-0.29918666113295417
ACH-000133,-0.4125809641653343
ACH-000137,-0.4171550829626306
ACH-000138,-0.15136671193195575
ACH-000142,-0.33806908708989797
ACH-000143,-0.21994711597579952
ACH-000146,-0.15126908159998895
ACH-000148,-0.30442822445322765
ACH-000150,-0.3609067081900751
ACH-000152,-0.28854888848004817
ACH-000153,-0.2484437699782488
ACH-000159,-0.31497997865699345
ACH-000160,0.001978716610366764
ACH-000163,-0.2728909413520829
ACH-000167,0.20868859426297784
ACH-000168,-0.23429027626191504
ACH-000169,-0.1027849158454981
ACH-000178,-0.25164454029373245
ACH-000183,-0.1928024536938464
