,PWWP2A (114825)
ACH-000004,0.05797137066889434
ACH-000005,-0.3958883975664568
ACH-000007,-0.06457177856987804
ACH-000009,0.06309358514663779
ACH-000011,0.14671810769532276
ACH-000012,0.07840854219868239
ACH-000013,0.13773784391135116
ACH-000014,0.010782189242670194
ACH-000015,-0.1610304638814161
ACH-000017,0.015497321677475171
ACH-000018,-0.04033997782067539
ACH-000019,0.09388018739709124
ACH-000021,-0.0013290406462557762
ACH-000022,-0.06061083016715271
ACH-000025,-0.03146109631769186
ACH-000028,0.0557725457737974
ACH-000030,0.0900869373961699
ACH-000035,-0.025641953709549418
ACH-000036,-0.06050983947181425
ACH-000037,0.06814152052931262
ACH-000039,-0.1620175327964278
ACH-000040,-0.10255185927902206
ACH-000041,-0.10394558588211923
ACH-000042,-0.15017994403067167
ACH-000045,0.06870569046471074
ACH-000047,-0.03772602635729797
ACH-000052,-0.1898501311413819
ACH-000053,-0.10696921819312064
ACH-000054,-0.1453216257528105
ACH-000055,0.026727622410856758
ACH-000060,-0.16927952504667926
ACH-000067,-0.008170488162929219
ACH-000070,-0.11926051368947901
ACH-000075,-0.11864195770647355
ACH-000078,0.0023166014215532603
ACH-000082,-0.06734141997284443
ACH-000085,-0.05832719423462927
ACH-000086,-0.08748839642596229
ACH-000087,-0.037214690100123266
ACH-000092,-0.02186805785387141
ACH-000095,-0.1201712304207489
ACH-000097,-0.05506260580971399
ACH-000098,-0.06267010334864001
ACH-000099,-0.07950147575479333
ACH-000108,0.035624196936051795
ACH-000113,0.12342164129359005
ACH-000116,0.02386048995499105
ACH-000118,0.04938136359554494
ACH-000120,-0.008403346289637622
ACH-000123,-0.007363884202315402
ACH-000127,0.0019388205498619255
ACH-000128,-0.0579371586517176
ACH-000132,0.009817030039392384
ACH-000133,0.011191471551592608
ACH-000137,-0.01634686269608307
ACH-000138,-0.03936851297519474
ACH-000142,0.14935024855894125
ACH-000143,-0.026056129311704
ACH-000146,-0.02696725903157951
ACH-000148,0.045114716682531496
ACH-000150,-0.22715551586155375
ACH-000152,-0.056199642781405816
ACH-000153,-0.1859997930495223
ACH-000159,0.043681578482999764
ACH-000160,0.019151181729437142
ACH-000163,0.0068925350602718856
ACH-000167,0.05393444304885808
ACH-000168,-0.08659606221608647
ACH-000169,-0.059649169799106526
ACH-000178,-0.12119221964513467
ACH-000183,-0.14826270866294286
ACH-000188,-0.0497456847055531
ACH-000189,0.1209264336696105
ACH-000190,0.04167241820423039
ACH-000198,-0.05369033105745987
ACH-000203,0.19315131114400394
ACH-000204,0.04957079213881057
ACH-000206,0.1293217546171251
ACH-000207,0.02366359409756404
ACH-000208,-0.24284644743679945
ACH-000210,-0.08435951370337068
ACH-000211,-0.02798629352467492
ACH-000215,-0.08410147380814119
ACH-000221,0.04570768812078736
ACH-000222,-0.012075518056767364
ACH-000223,-0.1031502957100318
ACH-000226,-0.1338506738369997
ACH-000227,-0.17542131965854474
ACH-000228,0.0312963986882601
ACH-000231,0.039819495717174185
ACH-000232,-0.23735816849466576
ACH-000233,-0.14284064958330064
ACH-000234,-0.06301853447723164
ACH-000235,0.005616757476241309
ACH-000237,0.07659722653956139
ACH-000238,-0.0099635894722208
ACH-000242,0.17829300508695892
ACH-000243,0.03474557834030097
ACH-000244,0.08298556360864212
ACH-000246,0.0052279112124073435
ACH-000248,-0.027152648802159524
ACH-000250,0.016876731458893582
ACH-000251,-0.1658195096877816
ACH-000252,0.02094866871844004
ACH-000253,-0.06825156409473211
ACH-000255,-0.11616308852723052
ACH-000256,-0.17707241031094195
ACH-000257,-0.1933777624154225
ACH-000258,0.18289574743390527
ACH-000259,0.0395219197494354
ACH-000260,-0.05188224599309234
ACH-000261,-0.07324400469609517
ACH-000262,-0.0180593013473776
ACH-000263,-0.1121587663301123
ACH-000264,0.0357687311815416
ACH-000265,0.049825187154518884
ACH-000266,0.00042806190574594903
ACH-000272,-0.06356451738595112
ACH-000274,-0.05494519732165195
ACH-000277,-0.02009520563257264
ACH-000278,-0.009841869269546132
ACH-000279,-0.028636184283983387
ACH-000280,0.007426191063253514
ACH-000281,-0.010460084141622096
ACH-000288,0.06900158383778696
ACH-000291,-0.06133474701871165
ACH-000293,-0.022661609487434942
ACH-000294,0.0023793390807118602
ACH-000295,-0.0042308071639135065
ACH-000296,0.051690424862623804
ACH-000302,-0.05662825210644563
ACH-000304,-0.062443172760165075
ACH-000307,-0.06266446979105535
ACH-000308,0.0013718210424950336
ACH-000310,0.0034002192096796624
ACH-000311,0.015376329909850791
ACH-000312,0.02910275197845992
ACH-000315,-0.007678198389450602
ACH-000316,-0.05719094343961145
ACH-000317,-0.3668212140664893
ACH-000318,-0.020873525363633023
ACH-000319,-0.12608864692562996
ACH-000320,0.1188656789541958
ACH-000322,0.01409725301831011
ACH-000323,-0.06254240369754331
ACH-000324,-0.12895738820275712
ACH-000329,-0.04245688574917966
ACH-000330,-0.056036431136813634
ACH-000331,-0.04943733295311161
ACH-000332,-0.04800466291070183
ACH-000334,0.07047591417538449
ACH-000335,-0.03064576895451523
ACH-000336,0.02491025972134356
ACH-000337,-0.4014746757078996
ACH-000338,0.2989519954239748
ACH-000339,0.011825395677390174
ACH-000341,-0.3107118917034048
ACH-000348,-0.07555284501827085
ACH-000350,-0.2097553947668104
ACH-000352,0.10436308782251752
ACH-000356,0.12543851303344705
ACH-000361,0.027606524393801454
ACH-000362,-0.006270446237293927
ACH-000363,-0.03097249268761932
ACH-000364,-0.08309249545713485
ACH-000365,-0.09175026150259816
ACH-000366,-0.09275354996626536
ACH-000368,-0.061770728373919774
ACH-000374,-0.19480589070371224
ACH-000375,0.02197314192060184
ACH-000376,-0.04580530785021824
ACH-000381,-0.0014817061422518036
ACH-000383,-0.04553404808938903
ACH-000387,-0.06638733995419968
ACH-000389,-0.10733463655175214
ACH-000390,-0.027544121647042168
ACH-000393,-0.1992692385052196
ACH-000395,-0.0282505646776801
ACH-000396,0.2627112293032512
ACH-000397,-0.08528425923033885
ACH-000401,-0.17037325828974212
ACH-000402,-0.23422564792596526
ACH-000403,-0.06433238492082677
ACH-000404,-0.12384265587924695
ACH-000406,0.011862831116346595
ACH-000407,0.05392679873460362
ACH-000408,-0.12933471751681055
ACH-000410,0.21193778433061733
ACH-000411,-0.19302219982429575
ACH-000414,0.006568822898373276
ACH-000415,0.1228593525225992
ACH-000416,0.08495797514093066
ACH-000420,0.06107622537358836
ACH-000421,-0.02461079303698808
ACH-000424,0.15060147055807618
ACH-000425,0.08313343536491534
ACH-000426,0.23357849330100555
ACH-000427,-0.04573907833987104
ACH-000433,0.028862829348886013
ACH-000435,-0.12048154151867856
ACH-000436,0.022699540551894562
ACH-000444,-0.029009313958779526
ACH-000445,-0.12679945033795526
ACH-000448,-0.07812840223442072
ACH-000450,0.013528932625048838
ACH-000452,0.09920622025234213
