,AUNIP (79000)
ACH-000004,-0.004913168290097632
ACH-000005,-0.17947381626625686
ACH-000007,-0.4980232427941002
ACH-000009,-0.2233967413869644
ACH-000011,-0.3450813841322988
ACH-000012,-0.049809222730277485
ACH-000013,-0.20144630065429409
ACH-000014,-0.19495360004655488
ACH-000015,0.036022565567962496
ACH-000017,-0.02298566999938879
ACH-000018,-0.062055205162685284
ACH-000019,-0.21327452327626195
ACH-000021,-0.0701996736329855
ACH-000022,-0.09123145708089446
ACH-000025,-0.14649074276183738
ACH-000028,-0.14368287633874927
ACH-000030,-0.10442626592006926
ACH-000035,-0.03865583105008392
ACH-000036,-0.08734618951083385
ACH-000037,-0.006190980074216315
ACH-000039,-0.10892313710044246
ACH-000040,-0.13815824691721146
ACH-000041,-0.06982474800791473
ACH-000042,0.08131527451471991
ACH-000045,0.06821151502651415
ACH-000047,0.07820825960456203
ACH-000052,-0.3363090746379975
ACH-000053,-0.0829936993798426
ACH-000054,-0.17488836311387895
ACH-000055,-0.30861037196439484
ACH-000060,-0.18415006162585654
ACH-000067,-0.043573917001476066
ACH-000070,-0.14502011561216152
ACH-000075,-0.3231161527996046
ACH-000078,-0.020166257175498168
ACH-000082,-0.13589366002806613
ACH-000085,-0.2199164593022588
ACH-000086,-0.1669608435247608
ACH-000087,-0.1157906912565134
ACH-000092,-0.2670333601480924
ACH-000095,-0.0666150041143248
ACH-000097,-0.002006134505220716
ACH-000098,-0.13242188379653125
ACH-000099,-0.14358383548580927
ACH-000108,-0.1793607531335092
ACH-000113,-0.14404147708490442
ACH-000116,-0.13451028730576978
ACH-000118,-0.012832038696293544
ACH-000120,-0.1502274059081857
ACH-000123,-0.13276087021687566
ACH-000127,-0.08567861211283774
ACH-000128,-0.11148945870603542
ACH-000132,-0.22163943327442254
ACH-000133,-0.06340764477871136
ACH-000137,-0.19901099371146086
ACH-000138,-0.013424630050944837
ACH-000142,0.010220775726901787
ACH-000143,0.006310682502531237
ACH-000146,-0.023793589987400787
ACH-000148,-0.22395511313738506
ACH-000150,-0.3771187483576929
ACH-000152,-0.4465223406983193
ACH-000153,-0.2879307375412699
ACH-000159,-0.10305536287062962
ACH-000160,-0.08725825698947855
ACH-000163,-0.06752706288388942
ACH-000167,-0.07456993069769692
ACH-000168,-0.1148168353480814
ACH-000169,-0.16140641615647014
ACH-000178,-0.18300189626000027
ACH-000183,0.013243047087450001
ACH-000188,-0.04425567274535136
ACH-000189,-0.05033899388981243
ACH-000190,-0.16219598628743545
ACH-000198,0.016479163503217674
ACH-000203,0.35209495947541725
ACH-000204,-0.04577695881398559
ACH-000206,-0.022435653719109716
ACH-000207,-0.10332881323306033
ACH-000208,-0.15079210473607998
ACH-000210,-0.06894282481856742
ACH-000211,-0.08545582160657665
ACH-000215,-0.09951840330652682
ACH-000221,-0.1139967060367402
ACH-000222,0.009274015818435451
ACH-000223,-0.2110894895659156
ACH-000226,-0.137438675636792
ACH-000227,-0.0664590869422869
ACH-000228,0.16639696870472995
ACH-000231,-0.20809382905924947
ACH-000232,-0.14137379271444767
ACH-000233,-0.09826779174781948
ACH-000234,-0.2051888107085193
ACH-000235,-0.0600520603479869
ACH-000237,-0.24167214030471545
ACH-000238,-0.11078557394615683
ACH-000242,-0.20265700816941834
ACH-000243,-0.15183004960300447
ACH-000244,-0.1832388310962613
ACH-000246,-0.3892623160820626
ACH-000248,-0.110724725352129
ACH-000250,-0.14873004498306147
ACH-000251,-0.013393722200895231
ACH-000252,-0.10277381425123497
ACH-000253,0.056561590803533915
ACH-000255,-0.22376312115922745
ACH-000256,-0.12136669278492597
ACH-000257,0.0797699221117534
ACH-000258,-0.06261105902975328
ACH-000259,-0.23805596164252216
ACH-000260,-0.046314347715256735
ACH-000261,-0.09364898232856912
ACH-000262,-0.2541692807074474
ACH-000263,-0.10768662452157146
ACH-000264,-0.06513583530476162
ACH-000265,0.00886789253218657
ACH-000266,-0.08481042665622128
ACH-000272,-0.06432063352468448
ACH-000274,-0.2140373478816563
ACH-000277,-0.2664339663078566
ACH-000278,-0.20579491242238607
ACH-000279,-0.12913899566270856
ACH-000280,-0.18167022214753525
ACH-000281,-0.06349382819657706
ACH-000288,-0.1515998254731205
ACH-000291,-0.011705523755217469
ACH-000293,0.06920058398180375
ACH-000294,-0.0150584054662651
ACH-000295,-0.08183256216885719
ACH-000296,-0.13115208119024305
ACH-000302,-0.15807456889004926
ACH-000304,-0.1261302515818824
ACH-000307,-0.009627253727045586
ACH-000308,-0.09276733256516258
ACH-000310,-0.05016016618810667
ACH-000311,-0.25568221671153885
ACH-000312,-0.2285652043234396
ACH-000315,0.2566528519782814
ACH-000316,-0.14361692133220474
ACH-000317,-0.012054063326538949
ACH-000318,-0.01699432656307846
ACH-000319,-0.15614391077576284
ACH-000320,-0.16205427982342646
ACH-000322,-0.06281050714741397
ACH-000323,-0.22555170781571546
ACH-000324,-0.2549676810028423
ACH-000329,-0.13266633748730575
ACH-000330,0.012170478564499024
ACH-000331,-0.15975176963094562
ACH-000332,-0.08888364264665961
ACH-000334,-0.40854645039435095
ACH-000335,-0.6806631270757031
ACH-000336,-0.20598511831640812
ACH-000337,-0.04311649226820157
ACH-000338,-0.1665202049217895
ACH-000339,-0.1608290924067857
ACH-000341,-0.1705437300774324
ACH-000348,-0.16965967611535535
ACH-000350,-0.05391050800845034
ACH-000352,-0.19729122304813115
ACH-000356,-0.29118250948276925
ACH-000361,-0.1105229153765447
ACH-000362,-0.062132936041766784
ACH-000363,-0.09126978248330196
ACH-000364,-0.19068597291897327
ACH-000365,-0.17799639106245987
ACH-000366,-0.05685269873623201
ACH-000368,-0.11017067330282757
ACH-000374,-0.08433944535688011
ACH-000375,-0.4603735164371058
ACH-000376,-0.09790771153598636
ACH-000381,-0.06305383632344445
ACH-000383,-0.02468681937215781
ACH-000387,-0.2309173730906041
ACH-000389,-0.4316927470654046
ACH-000390,-0.0754695079876401
ACH-000393,-0.1066499085897446
ACH-000395,-0.2390488072443722
ACH-000396,-0.0078341325927457
ACH-000397,-0.010969643344071791
ACH-000401,-0.2037405652304108
ACH-000402,-0.3385105436990249
ACH-000403,-0.06739394509114173
ACH-000404,-0.10421174192391712
ACH-000406,0.014167313495077069
ACH-000407,-0.12190223294303812
ACH-000408,-0.08357589161180881
ACH-000410,-0.10166750593861744
ACH-000411,-0.4814853850113993
ACH-000414,-0.12922303214588896
ACH-000415,-0.016848921211112027
ACH-000416,-0.15928096736619735
ACH-000420,-0.16847794222326729
ACH-000421,-0.14639409823509114
ACH-000424,-0.21252905878681214
ACH-000425,-0.11757202639169265
ACH-000426,-0.04027338616487639
ACH-000427,0.07218586087954455
ACH-000433,0.1724327552247675
ACH-000435,-0.2241269272616229
ACH-000436,-0.19403576979865486
ACH-000444,-0.13397762947795788
ACH-000445,-0.08156701088812901
ACH-000448,0.033863866381307506
ACH-000450,0.11611598616509415
ACH-000452,-0.0057862869000580176
ACH-000454,-0.05130577667248451
ACH-000458,-0.02592238515809895
ACH-000459,-0.1789960426512757
ACH-000460,-0.11243124366566792
ACH-000461,-0.09559009320910854
ACH-000463,-0.2758404828837752
ACH-000464,-0.0908117115201722
ACH-000466,-0.1381824716005615
ACH-000467,-0.029321949673815982
ACH-000468,0.03592088639743405
ACH-000469,-0.1528579028022128
ACH-000470,-0.0033846887885490345
ACH-000471,-0.08879202151375651
ACH-000472,-0.03279309693559139
ACH-000473,-0.1233491146903292
ACH-000475,-0.07589209239719782
ACH-000476,-0.13983580979695298
ACH-000477,-0.265937109299466
ACH-000479,-0.16510593549206984
ACH-000480,-0.4120165291179888
ACH-000481,-0.1477622861258593
ACH-000483,-0.16443921877716602
ACH-000484,-0.2609903498408058
ACH-000485,-0.20549800513482328
ACH-000486,-0.059544842171823424
ACH-000487,-0.014492764832857288
ACH-000488,-0.09144387082005036
ACH-000490,-0.10807920310182778
ACH-000491,0.0019442011157928536
ACH-000495,-0.01208466227954443
ACH-000496,-0.2210761891977185
ACH-000499,-0.2420038943376937
ACH-000500,0.05836283506031788
ACH-000502,-0.03811737207562975
ACH-000503,0.03367922979907672
ACH-000505,-0.12321940017707438
ACH-000507,-0.33832065148033297
ACH-000510,-0.03871562273876668
ACH-000511,-0.23207617130571864
ACH-000512,-0.20445493890703526
ACH-000516,-0.060585183896589685
ACH-000517,-0.08301248961322709
ACH-000518,-0.16557101528414422
ACH-000520,-0.0163444266962885
ACH-000521,-0.16591128970940233
ACH-000522,-0.1491277000147739
ACH-000524,-0.10535319059723347
ACH-000527,-0.13704698251462502
ACH-000528,-0.19035606302999492
ACH-000537,0.01661597141999873
ACH-000541,-0.4704470988632946
ACH-000542,-0.08920017126673363
ACH-000544,-0.20951970156361036
ACH-000545,-0.06808544456641177
ACH-000547,-0.35556397967777986
ACH-000548,-0.06681401746030598
ACH-000549,-0.2827014696106627
ACH-000550,-0.15958900177891613
ACH-000552,0.03348618078865763
ACH-000556,-0.07446389282538937
ACH-000557,-0.02143419468316676
ACH-000569,-0.10828918041970974
ACH-000570,-0.014387691802136443
ACH-000571,-0.08183701382423153
ACH-000573,-0.22615757001824616
ACH-000576,-0.13547765288365646
ACH-000579,-0.12104755949015936
ACH-000580,-0.4489249164612581
ACH-000584,-0.2118205973888248
ACH-000585,-0.026704828413806142
ACH-000588,-0.05517391459960811
ACH-000589,-0.24039452244989395
ACH-000591,-0.14057271461896534
ACH-000593,0.03145165854179687
ACH-000600,-0.1472289765749213
ACH-000601,-0.009276323973585795
ACH-000605,-0.11385079662864647
ACH-000606,-0.008043443833909638
ACH-000608,-0.12891985181657242
ACH-000614,-0.2904037373596116
ACH-000616,-0.2980361853254401
ACH-000618,0.01468314955269406
ACH-000619,0.08958495997983527
ACH-000620,-0.15672833343722534
ACH-000621,-0.13727694789256478
ACH-000622,-0.16439464124671774
ACH-000623,-0.2280008596140688
ACH-000624,-0.1482757047914818
ACH-000627,-0.16533931312819616
ACH-000630,-0.18761773328565615
ACH-000631,-0.2226999843143919
ACH-000632,-0.2755820555909601
ACH-000633,-0.097972318613488
ACH-000637,0.000962382906437786
ACH-000638,-0.12459026487723912
ACH-000646,-0.2199633209200734
ACH-000647,-0.03076182290559735
ACH-000648,0.00293226253466745
ACH-000649,-0.11814144507409745
ACH-000651,-0.04278102760469756
ACH-000652,0.0247003259483114
ACH-000653,-0.17914674975520994
ACH-000657,-0.10935731554273176
ACH-000658,0.05973793045000648
ACH-000661,-0.33351741992752354
ACH-000662,-0.27066752939253474
ACH-000663,-0.14974516535278795
ACH-000665,-0.16495888986235094
ACH-000671,-0.08276110206391307
ACH-000672,0.15174537395044627
ACH-000673,-0.12480300655447568
ACH-000676,-0.05468046742892885
ACH-000677,-0.15246880367298998
ACH-000681,-0.26610486447230786
ACH-000683,-0.11735166498000706
ACH-000684,-0.2821788555035912
ACH-000688,-0.26463755452880555
ACH-000693,-0.040943822426631735
ACH-000694,0.04825610517375186
ACH-000695,-0.2408792292859241
ACH-000696,-0.13921103033246052
ACH-000697,-0.21449176741642653
ACH-000699,-0.22618333369864174
ACH-000701,-0.13665065303078594
ACH-000706,-0.08267223262742862
ACH-000711,-0.07823632873415384
ACH-000713,-0.08548218126325212
ACH-000714,-0.017295048272006827
ACH-000718,-0.028051590971331617
ACH-000720,-0.2054728508745935
ACH-000721,-0.07062270660230273
ACH-000724,-0.22622355009953315
ACH-000725,-0.2721484957907196
ACH-000732,0.01421575248108346
ACH-000734,-0.1459510472581154
ACH-000735,-0.17791161504982272
ACH-000736,-0.01885108338531261
ACH-000738,-0.04598474223629599
ACH-000746,-0.046356377964956265
ACH-000747,0.043283198898830484
ACH-000748,-0.14797890413156395
ACH-000753,0.044213933066480166
ACH-000756,-0.02279347515467877
ACH-000757,0.041342313090522734
ACH-000758,-0.00981726279457522
ACH-000760,-0.0583913380761169
ACH-000762,-0.10590425558879407
