,CELA3A (10136)
ACH-000004,0.011618695656020134
ACH-000005,0.1031278018134078
ACH-000007,0.11350446202607264
ACH-000009,0.033933563992645265
ACH-000011,-0.0473683268452318
ACH-000012,-0.062473148704569624
ACH-000013,-0.0114457521111937
ACH-000014,0.11956365579576402
ACH-000015,0.08045458070216589
ACH-000017,-0.014632480575019091
ACH-000018,-0.110083320793894
ACH-000019,0.0
ACH-000021,0.007342283184697426
ACH-000022,0.0998195635713924
ACH-000025,-0.0573813709726379
ACH-000028,0.031206839932477224
ACH-000030,0.09283033703393408
ACH-000035,0.0
ACH-000036,0.02964100410946275
ACH-000037,0.11624853547663093
ACH-000039,0.0860689788366197
ACH-000040,-0.018852302454524315
ACH-000041,0.16680123930637042
ACH-000042,-0.00755785288221184
ACH-000045,0.02495471379405681
ACH-000047,0.15545313617982348
ACH-000052,0.18599893207908846
ACH-000053,0.1194614511969672
ACH-000054,-0.0076005821088739565
ACH-000055,0.0051868167149644075
ACH-000060,-0.10751293282471748
ACH-000067,0.09156393498375033
ACH-000070,0.060798325094047374
ACH-000075,-0.175121019531846
ACH-000078,-0.04760570068124451
ACH-000082,0.048719970735065364
ACH-000085,0.01921908888298041
ACH-000086,0.02490628656242045
ACH-000087,-0.023598956349206796
ACH-000092,-0.07612083042711237
ACH-000095,-0.0592341458185606
ACH-000097,-0.1182006973503516
ACH-000098,0.010915601926117315
ACH-000099,-0.11921197414496985
ACH-000108,-0.038013666963452486
ACH-000113,0.08266424511837588
ACH-000116,-0.00377985607114239
ACH-000118,0.13820096394600204
ACH-000120,-0.015252726570424868
ACH-000123,0.2349988249701893
ACH-000127,-0.007287992290755169
ACH-000128,-0.20578506405541613
ACH-000132,-0.035352960486066856
ACH-000133,-0.02729201295648397
ACH-000137,-0.012579437904479712
ACH-000138,-0.03233629577450887
ACH-000142,0.039420138816453065
ACH-000143,0.2174448838085896
ACH-000146,0.08976282281849765
ACH-000148,0.06085931700350052
ACH-000150,-0.1015886731884848
ACH-000152,0.03728461314758417
ACH-000153,0.06360857014171935
ACH-000159,0.02221492230765853
ACH-000160,-0.028807445523769324
ACH-000163,0.09807056004924276
ACH-000167,0.025597792562664843
ACH-000168,0.20858019002854547
ACH-000169,-0.052051156166399326
ACH-000178,-0.08032455016764947
ACH-000183,0.15136958322716404
ACH-000188,0.008358454788561656
ACH-000189,-0.13568002202677315
ACH-000190,-0.07871594473929479
ACH-000198,0.07790029815889116
ACH-000203,0.4110162744124256
ACH-000204,0.08450771314023815
ACH-000206,-0.061383372142906005
ACH-000207,0.22311115422537856
ACH-000208,-0.3339174319891702
ACH-000210,0.02727874784473157
ACH-000211,0.017969290213550055
ACH-000215,-0.02209508745258515
ACH-000221,-0.02626834943638333
ACH-000222,0.007749353442553994
ACH-000223,0.03014260972622727
ACH-000226,0.10474617843924056
ACH-000227,0.09687568035244584
ACH-000228,0.16398328766408904
ACH-000231,0.09477895091019208
ACH-000232,-0.0504087928252276
ACH-000233,-0.07485262926852422
ACH-000234,0.05833433255650194
ACH-000235,0.017303861423066436
ACH-000237,0.046469543392002086
ACH-000238,0.06866225670335001
ACH-000242,-0.3308648047006621
ACH-000243,-0.040627788474206665
ACH-000244,-0.04536411247696583
ACH-000246,-0.09672613646874084
ACH-000248,-0.13023126264092358
ACH-000250,0.14231882873636267
ACH-000251,0.016379627901984238
ACH-000252,0.0566838907377703
ACH-000253,0.19945524583018245
ACH-000255,0.014718909708325869
ACH-000256,0.0584557850843273
ACH-000257,-0.06563525590188714
ACH-000258,-0.25125251300386425
ACH-000259,-0.04168570699539771
ACH-000260,0.022233735620133584
ACH-000261,0.09846444091360516
ACH-000262,-0.1104340682828454
ACH-000263,-0.10537097886025756
ACH-000264,0.011399620416308216
ACH-000265,0.1568456323104749
ACH-000266,0.004820693084588098
ACH-000272,-0.035510186958597624
ACH-000274,0.026788381107643443
ACH-000277,0.15180852431236486
ACH-000278,-0.0974137133705972
ACH-000279,0.07018090178919534
ACH-000280,-0.019057013419912838
ACH-000281,-0.028960701838749818
ACH-000288,-0.061236934458088525
ACH-000291,0.08844999222903004
ACH-000293,-0.0198671166901158
ACH-000294,0.13067333051823438
ACH-000295,0.04834983739136844
ACH-000296,0.027924490749570496
ACH-000302,7.353624402860678e-05
ACH-000304,-0.10760942469000016
ACH-000307,0.06216445691448854
ACH-000308,0.07975319120595012
ACH-000310,0.13766335082371484
ACH-000311,-0.08173347204732694
ACH-000312,-0.1192056060000358
ACH-000315,0.02297986672928637
ACH-000316,0.20951631999402756
ACH-000317,0.026113062958152116
ACH-000318,0.05015005379115864
ACH-000319,0.05167836090212717
ACH-000320,-0.02075241533958345
ACH-000322,0.0130429687458254
ACH-000323,-0.03562240985381996
ACH-000324,-0.06667943111230105
ACH-000329,0.031611155716596305
ACH-000330,0.07777213971007751
ACH-000331,-0.044501078327947884
ACH-000332,-0.029405664308663926
ACH-000334,0.029653140285690507
ACH-000335,-0.020000640974411857
ACH-000336,-0.0042032979673202065
ACH-000337,0.05257270710186437
ACH-000338,-0.2861411049162582
ACH-000339,0.04051967443995663
ACH-000341,-0.03648204542856197
ACH-000348,0.10472468026004184
ACH-000350,-0.06905009255844717
ACH-000352,0.057605843018968685
ACH-000356,0.2186522715289356
ACH-000361,-0.045669434282937314
ACH-000362,0.05596941935625368
ACH-000363,0.12517291163504785
ACH-000364,-0.06880669190407132
ACH-000365,-0.002717393285482422
ACH-000366,-0.08321741269575961
ACH-000368,-0.07651833264940276
ACH-000374,-0.04257452995835501
ACH-000375,-0.05306295912527557
ACH-000376,0.012491376950067872
ACH-000381,0.13653470703554205
ACH-000383,0.02700218132410889
ACH-000387,0.1207815787599288
ACH-000389,-0.11093302663151608
ACH-000390,0.01650418393478985
ACH-000393,0.03471010844065086
ACH-000395,-0.19312901849955802
ACH-000396,-0.14278515927601232
ACH-000397,-0.0019080432607348399
ACH-000401,0.3139025614456733
ACH-000402,-0.1018719176806098
ACH-000403,0.032616316607642665
ACH-000404,0.11238623979626318
ACH-000406,0.1124321790114554
ACH-000407,-0.2258304266572279
ACH-000408,-0.04338866733780576
ACH-000410,0.024739615409026083
ACH-000411,-0.06340092985027419
ACH-000414,0.07491001933674023
ACH-000415,0.015172799151809822
ACH-000416,-0.005114064194951107
ACH-000420,0.09211612745742817
ACH-000421,0.045934428397686966
ACH-000424,0.10662758885971127
ACH-000425,0.06607488152491349
ACH-000426,-0.1346842547531332
ACH-000427,-0.06991555886759429
ACH-000433,-0.12788480887054948
ACH-000435,0.3788078713534324
ACH-000436,-0.1332177807538414
ACH-000444,0.09851149085792933
ACH-000445,-0.04481542755003863
ACH-000448,0.01043669725939964
ACH-000450,-0.12302710270562768
ACH-000452,0.09406080753038863
ACH-000454,-0.016124603143814063
ACH-000458,0.11617366064832173
ACH-000459,0.193306494350694
ACH-000460,0.07866758280696659
ACH-000461,0.10300486178136564
ACH-000463,-0.012148455625086872
ACH-000464,-0.0749195583979726
ACH-000466,0.09350995447125053
ACH-000467,0.04459450045457758
ACH-000468,-0.0921133904269276
ACH-000469,0.1303661638906604
ACH-000470,-0.008170724365142604
ACH-000471,0.09617078926622656
ACH-000472,0.0527653788552142
ACH-000473,0.004343793802631858
ACH-000475,0.05601251734035116
ACH-000476,-0.00424793061275583
ACH-000477,-0.09186850662872342
ACH-000479,0.2370789207664516
ACH-000480,0.09174525662364456
ACH-000481,0.016970139866143052
ACH-000483,-0.003822154542536143
ACH-000484,-0.17408698203730616
ACH-000485,0.10757354231271768
ACH-000486,0.0815987937147069
ACH-000487,-0.1139413632525956
ACH-000488,0.12844377647635966
ACH-000490,0.010872411707663765
ACH-000491,0.005690077249753602
ACH-000495,-0.035755937291199844
ACH-000496,-0.10006157340686853
ACH-000499,-0.1976207373221124
ACH-000500,0.08123341684367345
ACH-000502,0.13932310208432244
ACH-000503,-0.1235425800905523
ACH-000505,0.03746560350844764
ACH-000507,-0.08355917435179328
ACH-000510,0.0013298505171742442
ACH-000511,0.14106479702127162
ACH-000512,0.2235035992336156
ACH-000516,0.06884184883271488
ACH-000517,0.004856797218027301
ACH-000518,0.008422304374557068
ACH-000520,-0.08396497230128305
ACH-000521,-0.1531062324490286
ACH-000522,-0.012938791430823065
ACH-000524,0.06702964854271341
ACH-000527,0.050116704655334014
ACH-000528,-0.017440912401487204
ACH-000537,0.038009202157334665
ACH-000541,0.012806686151473031
ACH-000542,0.10053319927374464
ACH-000544,0.09388512343411966
ACH-000545,-0.02607200344376033
ACH-000547,0.2397801786450419
ACH-000548,0.06786864791559688
ACH-000549,0.047175584286346266
ACH-000550,-0.2314745576710471
ACH-000552,0.05191083552781469
ACH-000556,0.15726111057846207
ACH-000557,0.1970324724604494
ACH-000569,0.01658197288135468
ACH-000570,0.010630595961073656
ACH-000571,0.020817498607997115
ACH-000573,-0.0823296717086201
ACH-000576,0.047819533310128136
ACH-000579,-0.047736191305771725
ACH-000580,-0.11535019825496642
ACH-000584,0.04614772157047693
ACH-000585,-0.029271818616691345
ACH-000588,0.1676842723822082
ACH-000589,-0.1426838583775304
ACH-000591,-0.006759043112003579
ACH-000593,0.06670853580790237
ACH-000600,-0.11576798968249945
ACH-000601,0.00044986564448473064
ACH-000605,0.04783905428813149
ACH-000606,0.044522735602780604
ACH-000608,0.0033885187973309084
ACH-000614,-0.029359203572451656
ACH-000616,-0.05018041124336873
ACH-000618,0.15133749616822992
ACH-000619,0.15350702870910202
ACH-000620,-0.08800830590195427
ACH-000621,0.0401821432485597
ACH-000622,0.09662998654980408
ACH-000623,-0.032166766717132735
ACH-000624,0.04211001466202848
ACH-000627,0.008547632543517163
ACH-000630,-0.04876825985741195
ACH-000631,0.10938436737251699
ACH-000632,-0.06492674384786677
ACH-000633,0.10066950015667267
ACH-000637,-0.17311564261756116
ACH-000638,-0.1993094090028272
ACH-000646,0.17716031770002108
ACH-000647,0.059973956704142725
ACH-000648,0.012240911081292228
ACH-000649,-0.004719451886771382
ACH-000651,0.0
ACH-000652,0.03508756733385724
ACH-000653,-0.026203428892524725
ACH-000657,-0.013864386570978009
ACH-000658,0.08895004085562386
ACH-000661,0.04119525835517627
ACH-000662,-0.2584147137459401
ACH-000663,0.1817543901228552
ACH-000665,0.07429350067583282
ACH-000671,0.07847712173602997
ACH-000672,0.3132343432448758
ACH-000673,0.024558325416053992
ACH-000676,-0.12684612794681266
ACH-000677,0.06442870029550232
ACH-000681,0.04932847339304082
ACH-000683,-0.14251586641587255
