,PNN (5411)
ACH-000397,-0.7158332350564577
ACH-000401,-0.4338274923682111
ACH-000402,-0.6976949035464145
ACH-000403,-0.9604511079070066
ACH-000404,-0.3625232837840085
ACH-000406,-0.7781589117185151
ACH-000407,-0.5844547256356162
ACH-000408,-0.4595397005687901
ACH-000410,-0.5077211544856097
ACH-000411,-0.640966208868167
ACH-000414,-0.7161519295541361
ACH-000415,-0.6085939036893016
ACH-000416,-0.6674624639047679
ACH-000420,-0.6740563523736022
ACH-000421,-0.6037725813727621
ACH-000424,-0.4828821849764741
ACH-000425,-0.5311024046894586
ACH-000426,-0.5679216904875455
ACH-000427,-0.9234550090894068
ACH-000433,-0.6156708874246272
ACH-000435,-0.7939254380422316
ACH-000436,-0.7073024134764294
ACH-000444,-0.6388842413767949
ACH-000445,-1.036153171153372
ACH-000448,-0.7480070044581044
ACH-000450,-0.6827454638599919
ACH-000452,-0.5641421561507736
ACH-000454,-0.5577068025056854
ACH-000458,-0.5054628565809008
ACH-000459,-0.5952380534944496
ACH-000460,-0.7153757818415866
ACH-000461,-0.3844152161062199
ACH-000463,-0.6228897660301823
ACH-000464,-0.6268209259467015
ACH-000466,-0.4403285844872756
ACH-000467,-0.781434584376142
ACH-000468,-0.6648418420476689
ACH-000469,-0.6004773179239261
ACH-000470,-0.5332568611870097
ACH-000471,-0.6164869937813869
ACH-000472,-0.6500943946847123
ACH-000473,-0.4328356947869985
ACH-000475,-0.4095817527622343
ACH-000476,-0.7731037475926651
ACH-000477,-0.6026047144038091
ACH-000479,-0.7921318315632786
ACH-000480,-0.6734988599262918
ACH-000481,-0.6827638059782892
ACH-000483,-0.5260520159312833
ACH-000484,-0.8167644863185125
ACH-000485,-0.4058390823390903
ACH-000486,-0.7578264457983137
ACH-000487,-0.8165403665424802
ACH-000488,-0.6492850923385369
ACH-000490,-0.3884841384373437
ACH-000491,-0.6989677084295549
ACH-000495,-0.9628530481232038
ACH-000496,-0.32246470189358
ACH-000499,-0.8387929089031942
ACH-000500,-0.7972478476122314
ACH-000502,-0.711260677352061
ACH-000503,-0.6854668109003091
ACH-000505,-0.5249103536083106
ACH-000507,-0.6639196798730516
ACH-000510,-0.7161953907490274
ACH-000511,-0.8010604104554199
ACH-000512,-0.3469539885114952
ACH-000516,-0.8144980106430342
ACH-000517,-0.6476078089804395
ACH-000518,-0.7808291202774126
ACH-000520,-0.5544297388216438
ACH-000521,-0.506962631243315
ACH-000522,-0.5932969679839759
ACH-000524,-0.6419416632897513
ACH-000527,-0.4882093031286138
ACH-000528,-0.7183611425878106
ACH-000537,-0.7812643215202906
ACH-000541,-0.4603354276466298
ACH-000542,-0.5658315914921128
ACH-000544,-0.4828232345052773
ACH-000545,-0.7515931303525671
ACH-000547,-0.34628113062453164
ACH-000548,-0.6811812003475702
ACH-000549,-0.5178957301909343
ACH-000550,-0.764829153842755
ACH-000552,-0.5879763800534691
ACH-000556,-0.6406311362579096
ACH-000557,-0.5486477259053201
ACH-000569,-0.5356394480818746
ACH-000570,-0.4866639484662558
ACH-000571,-0.8097297185901837
ACH-000573,-0.6245849400000002
ACH-000576,-0.6128925771354334
ACH-000579,-0.5939435595807265
ACH-000580,-0.885046255640556
ACH-000584,-0.4632106049551629
ACH-000585,-0.6477652410537704
ACH-000588,-0.6407408555211541
ACH-000589,-0.6227325252898664
ACH-000591,-0.6113024376415486
ACH-000593,-0.4959338056371961
ACH-000600,-0.6184611468270969
ACH-000601,-0.5618917805674444
ACH-000605,-0.5629634345972772
ACH-000606,-0.6092491644979092
ACH-000608,-0.8317428628082484
ACH-000614,-0.6566426926242477
ACH-000616,-0.5773080927305536
ACH-000618,-0.6665910843983756
ACH-000619,-0.5951242677677155
ACH-000620,-0.6192293533951286
ACH-000621,-0.7610229881180887
ACH-000622,-0.8049969857763435
ACH-000623,-0.7569683461104796
ACH-000624,-0.7409019369715268
ACH-000627,-0.6650422043106518
ACH-000630,-0.5830985869194844
ACH-000631,-0.32615078701480243
ACH-000632,-0.8557618553175831
ACH-000633,-0.6525850498353111
ACH-000637,-0.8007991423738212
ACH-000638,-0.5122751752551252
ACH-000646,-0.4704633403193459
ACH-000647,-0.7019413547469671
ACH-000648,-0.7783061123994427
ACH-000649,-0.6026068408397565
ACH-000651,-0.7073570695130049
ACH-000652,-0.5145229817604422
ACH-000653,-0.8062129359491371
ACH-000657,-0.6724645530820738
ACH-000658,-0.7294736729454581
ACH-000661,-0.6711883391196329
ACH-000662,-1.0224925009466117
ACH-000663,-0.7522627306820086
ACH-000665,-0.6904757481062059
ACH-000671,-0.6177043754305748
ACH-000672,-0.56237145188607
ACH-000673,-0.649135863766881
ACH-000676,-0.6408214984347875
ACH-000677,-0.5523570972548474
ACH-000681,-0.5000752342547119
ACH-000683,-0.4426252300712461
ACH-000684,-0.6173530741188437
ACH-000688,-0.5988801999854949
ACH-000693,-0.5790345592028974
ACH-000694,-0.7185587912009731
ACH-000695,-0.3550724126876316
ACH-000696,-0.5229040736245348
ACH-000697,-0.8170600569120816
ACH-000699,-0.7135475498262506
ACH-000701,-0.3383224203495747
ACH-000706,-0.6434723335622065
ACH-000711,-0.7948892041412281
ACH-000713,-0.7125531571298276
ACH-000714,-0.9086519992290396
ACH-000718,-0.6998220747214869
ACH-000720,-0.6143757928697653
ACH-000721,-0.7574330454103511
ACH-000724,-0.6309747143118211
ACH-000725,-0.6242682566859474
ACH-000732,-0.7045841032789577
ACH-000734,-0.5477565841965969
ACH-000735,-0.6668105320554482
ACH-000736,-0.7063529997184975
ACH-000738,-0.5762907381093276
ACH-000746,-0.7266366638213114
ACH-000747,-0.44642442306854224
ACH-000748,-0.6823335614938977
ACH-000753,-0.4603161969693391
ACH-000756,-0.5973165028770525
ACH-000757,-0.4624412443262842
ACH-000758,-0.76226509465773
ACH-000760,-0.8435903039161706
ACH-000762,-0.5706856535258408
ACH-000763,-0.878164304871162
ACH-000764,-0.5888508893354267
ACH-000765,-0.587647068531662
ACH-000766,-0.36980020555014426
ACH-000767,-0.4379830083752396
ACH-000768,-0.6688446864964485
ACH-000769,-0.8348062194594559
ACH-000770,-0.6692279195118195
ACH-000771,-0.4975991218889045
ACH-000773,-0.6359392764156545
ACH-000776,-0.7022429424361293
ACH-000777,-0.5456331462330488
ACH-000778,-0.4536978258447018
ACH-000781,-0.5835208870583374
ACH-000782,-0.8422949643687216
ACH-000783,-0.6325268871600701
ACH-000784,-0.6358522173113759
ACH-000785,-0.5270744369488184
ACH-000787,-0.604912422800571
ACH-000788,-0.6841727492353951
ACH-000791,-0.8286320984144292
ACH-000792,-0.6352562794647715
ACH-000794,-0.6892818534658609
ACH-000796,-0.7104696243633453
ACH-000798,-0.5986063876531217
ACH-000799,-0.96387437338947
ACH-000800,-0.5217891738457361
ACH-000802,-0.6847495483486301
ACH-000804,-0.6500595719797091
ACH-000805,-0.5221914318844154
ACH-000809,-0.5993181623422598
ACH-000810,-0.7217746434490184
ACH-000811,-0.5328019872556368
ACH-000817,-0.7607580237417151
ACH-000819,-0.4852175412915782
ACH-000820,-0.8590137727181839
ACH-000821,-0.5452305573521488
ACH-000822,-0.6347145965466956
ACH-000823,-0.4576166647225626
ACH-000824,-0.6473197351202272
ACH-000827,-0.7490300305050597
ACH-000829,-0.32091421388173097
ACH-000831,-0.7059931833353544
ACH-000832,-0.5543139330437571
ACH-000833,-0.5219271987751828
ACH-000834,-0.4482861322877156
ACH-000835,-0.6525032815038738
ACH-000836,-0.8095443125509068
ACH-000837,-0.5143527679300479
ACH-000838,-0.5312698227625129
ACH-000839,-0.5595282601332526
ACH-000840,-0.5027600487974757
ACH-000841,-0.3018225056811467
ACH-000843,-0.7710069117738392
ACH-000846,-0.5005939515514426
ACH-000847,-0.6684499154994146
ACH-000848,-0.6173299100939431
ACH-000849,-0.6074707593137384
ACH-000851,-0.7717628803405449
ACH-000855,-0.5717432834835194
ACH-000856,-0.5429724592410635
ACH-000858,-0.6115817569573806
ACH-000859,-0.4868400205653023
ACH-000861,-0.7881737687674509
ACH-000862,-0.36830114482190696
ACH-000865,-0.6068076008807145
ACH-000866,-0.6543871613821137
ACH-000867,-0.8351275548844054
ACH-000869,-0.5411184950568486
ACH-000872,-0.5075023996038646
ACH-000873,-0.8079967427479968
ACH-000876,-0.649700677357469
ACH-000878,-0.6641627700265903
ACH-000880,-0.419126305603341
ACH-000881,-0.6437920331824895
ACH-000882,-0.5005567906345426
ACH-000884,-0.5045195362511398
ACH-000885,-0.5543127215925457
ACH-000887,-0.5146973268416777
ACH-000889,-0.5782019416418879
ACH-000896,-0.6826512073130178
ACH-000898,-0.6555928341385889
ACH-000900,-0.7078368257018786
ACH-000901,-0.5178158439524546
ACH-000905,-0.5472802275241259
ACH-000906,-0.4853764783230514
ACH-000907,-1.1412371941298451
ACH-000910,-0.5107942060029962
ACH-000911,-0.5080967148335539
ACH-000912,-0.5793935549563001
ACH-000913,-0.532421770397743
ACH-000915,-0.5947862884949401
ACH-000916,-0.6984459861514787
ACH-000917,-0.544845960929486
ACH-000920,-1.0092489317519373
ACH-000921,-0.8383842936915746
ACH-000924,-0.5948966573130231
ACH-000926,-0.5063163415065342
ACH-000928,-0.3724676923380132
ACH-000929,-0.9459380990751226
ACH-000932,-0.4660681722050513
ACH-000935,-0.3760959735853659
ACH-000936,-0.5472199076802579
ACH-000937,-0.5624864359571229
ACH-000938,-0.7692707597027312
ACH-000939,-0.7411993426149783
ACH-000941,-0.6989789787610968
ACH-000943,-0.695588339443333
ACH-000946,-0.7287745556675842
ACH-000947,-0.6709087079250845
ACH-000948,-0.6772727583277411
ACH-000950,-0.6237783266609385
ACH-000953,-0.5259743572486814
ACH-000954,-0.43640404318324383
ACH-000957,-0.8489529691937595
ACH-000958,-0.5219662149703824
ACH-000960,-0.6993134070898671
ACH-000963,-0.5658571059967161
ACH-000968,-0.709960533575294
ACH-000969,-0.6886381796874754
ACH-000972,-0.7636719666747503
ACH-000973,-0.6469186147457533
ACH-000974,-0.5776443914925216
ACH-000978,-0.8238430619896144
ACH-000984,-0.7524834867632884
ACH-000986,-0.729351531051073
ACH-000988,-0.5521157718833993
ACH-000993,-0.5444918876294037
ACH-000994,-0.5482196705330086
ACH-000996,-0.8689345947206486
ACH-001001,-0.6231513475442447
ACH-001020,-0.4246095682196138
ACH-001028,-0.6458981067010324
ACH-001031,-0.5232689603531397
ACH-001038,-0.7392630792378246
ACH-001048,-0.7587816185562694
ACH-001050,-0.7578535989992575
ACH-001053,-0.35569214827505674
ACH-001054,-0.670766518029819
ACH-001061,-0.8092952360006981
ACH-001067,-0.5970340696156935
ACH-001075,-0.6953105806187253
ACH-001096,-0.6553816389015648
ACH-001111,-0.4145119394474013
ACH-001119,-0.9975913112977348
ACH-001128,-0.5625804684702467
ACH-001134,-0.3953588901073548
ACH-001151,-0.6575773064171687
ACH-001163,-0.6634762054173574
ACH-001164,-0.5265764233449535
ACH-001183,-0.5629849496537083
ACH-001192,-0.6972640638876999
ACH-001193,-0.6097983401827892
ACH-001196,-0.6288019175024762
ACH-001197,-0.6317600275222867
ACH-001205,-0.6220670394373324
ACH-001211,-1.0125791507268258
ACH-001212,-0.747012903234659
ACH-001228,-0.9561577869772312
ACH-001232,-0.6102114279148826
ACH-001239,-0.549123363237687
ACH-001270,-0.6588349451383488
ACH-001274,-0.628693718705566
ACH-001275,-0.8677893734379541
ACH-001277,-0.5365937196364935
ACH-001278,-0.4942929983165453
ACH-001280,-0.7567661559125419
ACH-001283,-0.6898858446430106
ACH-001289,-0.6873003957090721
ACH-001300,-0.6229474544700879
ACH-001301,-0.7642273565647887
ACH-001302,-0.6011006081430673
ACH-001306,-0.7191275581908197
ACH-001318,-0.6108089053419719
ACH-001322,-0.888637418208394
ACH-001328,-0.7759697709275171
ACH-001332,-0.5718134715975917
ACH-001336,-0.4703135443135082
ACH-001346,-0.7002077091847474
ACH-001353,-0.545876669267263
ACH-001354,-1.2274387368103858
ACH-001367,-0.5283280481034025
ACH-001368,-0.6934956071703584
ACH-001374,-0.64832458704176
ACH-001377,-0.5245035699997955
ACH-001380,-0.6793700862319237
ACH-001391,-0.6913007228767071
ACH-001408,-0.76952495055896
ACH-001430,-0.5255372144176237
ACH-001431,-0.7988436660483809
ACH-001450,-0.599176287449232
ACH-001496,-0.7531806246683023
ACH-001500,-0.6684376508621459
ACH-001523,-0.6099166305385904
ACH-001532,-0.5188544115932625
ACH-001550,-0.7851209415265242
ACH-001552,-0.506756881136137
ACH-001554,-0.6064852558375883
ACH-001654,-0.2719558799894515
ACH-001735,-0.720300280103912
ACH-001736,-0.6549456362071863
ACH-001737,-0.3242042044703795
ACH-001740,-0.5406928129646921
ACH-001745,-0.5726833621376862
ACH-001765,-0.5784865912080048
