,ROS1 (6098)
ACH-000004,0.10033247953283324
ACH-000005,0.3864174208022214
ACH-000007,0.016161874414128762
ACH-000009,0.15276105669212767
ACH-000011,0.05611310178211384
ACH-000012,0.1216587277612117
ACH-000013,-0.0033707534491632875
ACH-000014,0.05430875263126743
ACH-000015,0.0431976016479003
ACH-000017,0.06434710556740851
ACH-000018,0.26944422749384683
ACH-000019,0.04429657834175204
ACH-000021,-0.06083879782961438
ACH-000022,0.06889419781185324
ACH-000025,0.13578845090979744
ACH-000028,0.11502187843739901
ACH-000030,0.057922577288476475
ACH-000035,0.10378641467824347
ACH-000036,0.027304019789584685
ACH-000037,-0.06614618888257406
ACH-000039,0.03459540444697669
ACH-000040,0.011136768162060249
ACH-000041,0.14020828384070755
ACH-000042,0.12322622270676695
ACH-000045,0.07738791223982393
ACH-000047,0.2121501657603249
ACH-000052,0.2545167364635321
ACH-000053,0.1337760292201794
ACH-000054,0.2377802887607512
ACH-000055,0.058157841948702174
ACH-000060,0.0947965229192822
ACH-000067,0.1737044877950301
ACH-000070,-0.04887344816404103
ACH-000075,0.1807920258444595
ACH-000078,0.03484820325730883
ACH-000082,0.15011823729893956
ACH-000085,-0.01610191445945899
ACH-000086,0.026484692989764892
ACH-000087,0.03212668760474666
ACH-000092,0.09820722701515608
ACH-000095,0.1226680865711735
ACH-000097,0.07632488329751043
ACH-000098,0.0839711532763968
ACH-000099,0.09061183416449367
ACH-000108,0.122754201284369
ACH-000113,0.13047801442586154
ACH-000116,0.07483306294281318
ACH-000118,0.13275353150854335
ACH-000120,0.00018950639634954881
ACH-000123,0.07701247945047493
ACH-000127,0.06848931288857382
ACH-000128,0.12551312556252978
ACH-000132,0.14906222261050478
ACH-000133,0.1192289627861869
ACH-000137,0.15191815860758198
ACH-000138,0.06883263036040509
ACH-000142,0.020693398606718302
ACH-000143,0.03652118040273725
ACH-000146,0.15009553518865326
ACH-000148,0.04683486935549088
ACH-000150,-0.005702236749675983
ACH-000152,0.1099213610200789
ACH-000153,-0.001867878419910665
ACH-000159,0.15775877174032055
ACH-000160,0.0420442928884618
ACH-000163,0.20564739785547426
ACH-000167,0.2728134947322421
ACH-000168,0.01601549779827672
ACH-000169,0.04313232131296671
ACH-000178,0.0710049807741643
ACH-000183,0.05696292169106142
ACH-000188,0.11896398386709404
ACH-000189,0.27506982834088395
ACH-000190,-0.03768874245498143
ACH-000198,0.17761041344924525
ACH-000203,0.5537456464960375
ACH-000204,0.19496256075299664
ACH-000206,0.18998657976092545
ACH-000207,0.06237527027119175
ACH-000208,0.4057937443458295
ACH-000210,0.218565809312752
ACH-000211,0.07256618094325065
ACH-000215,0.1315940880617276
ACH-000221,0.039585978712160984
ACH-000222,0.1089637483016858
ACH-000223,0.1213272379646798
ACH-000226,-0.02818921687972664
ACH-000227,-0.021967638849885503
ACH-000228,0.02281270930388413
ACH-000231,0.0863294114079359
ACH-000232,0.17221624723054665
ACH-000233,0.03532392185977196
ACH-000234,0.050758073079979
ACH-000235,0.10142033959254253
ACH-000237,0.17081435180093266
ACH-000238,0.11742541443002515
ACH-000242,0.005056252753668858
ACH-000243,0.11885464133605073
ACH-000244,-0.012285385368159358
ACH-000246,0.07304299891658778
ACH-000248,0.16943376016303724
ACH-000250,0.07992625216381569
ACH-000251,0.2720440750382417
ACH-000252,0.06625730708038545
ACH-000253,0.08184357002980022
ACH-000255,0.16399541801330586
ACH-000256,0.2552203200469417
ACH-000257,0.14196424544340294
ACH-000258,0.10526398700613036
ACH-000259,0.07855367057903742
ACH-000260,0.11788613356719507
ACH-000261,0.11065709253883266
ACH-000262,0.054390020881197716
ACH-000263,0.09456452812769364
ACH-000264,0.08090571866816107
ACH-000265,-0.008017840778899861
ACH-000266,0.09886699966684563
ACH-000272,0.0826768139993901
ACH-000274,0.027674220755934915
ACH-000277,-0.05276320782097857
ACH-000278,0.042912095083949296
ACH-000279,0.027370367801488483
ACH-000280,0.04769812538369478
ACH-000281,0.1631172232438032
ACH-000288,0.119716649368586
ACH-000291,0.08263329135135429
ACH-000293,0.14812470268599245
ACH-000294,0.14909464650018675
ACH-000295,-0.0535598699472858
ACH-000296,0.007008300394331176
ACH-000302,0.12063884901587532
ACH-000304,0.2370601812417757
ACH-000307,0.15717358047923793
ACH-000308,0.1400823434997305
ACH-000310,0.24705439707336355
ACH-000311,0.08653916014378353
ACH-000312,0.17352230425179296
ACH-000315,0.034589483813800684
ACH-000316,0.10936722491626896
ACH-000317,0.13633009237494992
ACH-000318,0.05619063063248822
ACH-000319,0.039280188355636465
ACH-000320,-0.019066927299378863
ACH-000322,0.11766779418656625
ACH-000323,0.1128693817423709
ACH-000324,0.09839082081500414
ACH-000329,0.15225797158044707
ACH-000330,0.056409757093177464
ACH-000331,0.12440222861507058
ACH-000332,0.15846746466127862
ACH-000334,0.07825288921634742
ACH-000335,0.12792045115254055
ACH-000336,-0.053963097328750056
ACH-000337,-0.01754826208706955
ACH-000338,-0.5814458375751639
ACH-000339,0.18731622655038355
ACH-000341,0.23284766017222724
ACH-000348,0.02991088115713322
ACH-000350,0.0938430165355549
ACH-000352,0.052968830895152766
ACH-000356,-0.00015737064734008092
ACH-000361,0.11869008201861747
ACH-000362,0.14981118834970497
ACH-000363,0.055742938312744635
ACH-000364,0.048308833165776055
ACH-000365,0.08997323417908579
ACH-000366,0.14911055582109267
ACH-000368,0.042579192549836636
ACH-000374,0.10599716020045594
ACH-000375,0.16598826742670525
ACH-000376,0.039586563196888636
ACH-000381,0.2106415524160312
ACH-000383,0.1179890916483288
ACH-000387,-0.015182834468303218
ACH-000389,-0.0459915139045544
ACH-000390,0.10233744331373147
ACH-000393,0.09407515226233384
ACH-000395,0.0664837981934819
ACH-000396,0.2537543146738373
ACH-000397,0.01279342082756327
ACH-000401,0.1520337678661456
ACH-000402,0.19494864787858615
ACH-000403,0.11163026165911594
ACH-000404,-0.21968692415810487
ACH-000406,0.18323237566348696
ACH-000407,0.07532662057706692
ACH-000408,0.16366118869186227
ACH-000410,0.13466736384293332
ACH-000411,0.14567154246868702
ACH-000414,0.1303608529522668
ACH-000415,0.12125632433522532
ACH-000416,0.06857986183142699
ACH-000420,0.08901425021452768
ACH-000421,0.03097699345402708
ACH-000424,-0.18813761204435792
ACH-000425,0.12963508736309282
ACH-000426,0.16909827273196984
ACH-000427,-0.13556084531495727
ACH-000433,0.08540668388370294
ACH-000435,0.0616907159300269
ACH-000436,0.08566239853098755
ACH-000444,0.07644856855216815
ACH-000445,-0.014456290311477216
ACH-000448,0.06379490226660726
ACH-000450,0.2979097938196483
ACH-000452,0.1120149945728508
ACH-000454,0.1174351673848392
ACH-000458,0.12816329566769094
ACH-000459,0.1411309024076466
ACH-000460,0.07171307561534979
ACH-000461,0.09625875689448868
ACH-000463,0.07574332867733301
ACH-000464,-0.0003615185178993739
ACH-000466,0.01816672947333832
ACH-000467,-0.07828301009232558
ACH-000468,-0.03613514267691991
ACH-000469,0.10570548622004708
ACH-000470,0.08055813427688545
ACH-000471,-0.007854476310652059
ACH-000472,0.10209512228779942
ACH-000473,0.11035768125907633
ACH-000475,0.05614325083546658
ACH-000476,0.1162345300430096
ACH-000477,-0.06825888263517978
ACH-000479,0.2455571793425479
ACH-000480,0.07354041601687518
ACH-000481,0.12900728080104648
ACH-000483,0.2334607955461266
ACH-000484,0.11065909317336654
ACH-000485,-0.07517652832625807
ACH-000486,0.04735907575676127
ACH-000487,0.11136479167858124
ACH-000488,0.11785588709195333
ACH-000490,0.049532134604098915
ACH-000491,0.1747529554319261
ACH-000495,0.3522300462346349
ACH-000496,0.0756117568752115
ACH-000499,0.07897897144004111
ACH-000500,0.2114925985101448
ACH-000502,0.119810666921631
ACH-000503,0.042550922769872636
ACH-000505,0.09893589026730416
ACH-000507,0.11902023248839665
ACH-000510,0.05532919428016775
ACH-000511,0.15562701420915304
ACH-000512,0.004883170036367705
ACH-000516,0.11077662497612613
ACH-000517,0.10169967175248584
ACH-000518,0.1228607092511056
ACH-000520,0.01565639131641119
ACH-000521,0.13829026368990294
ACH-000522,0.14586557781247064
ACH-000524,0.11224158305451333
ACH-000527,0.10054434026583307
ACH-000528,0.15638661734562118
ACH-000537,0.1930396331649216
ACH-000541,0.052455049597491005
ACH-000542,0.12766886157983998
ACH-000544,0.11721318583203355
ACH-000545,0.09982322178582564
ACH-000547,0.3394287386625453
ACH-000548,0.12540619849401435
ACH-000549,0.052887946170864224
ACH-000550,0.09059466731716624
ACH-000552,-0.09314806678565968
ACH-000556,0.018250848381109325
ACH-000557,0.15280373775782022
ACH-000569,0.1510872799584798
ACH-000570,0.2186004000291014
ACH-000571,0.0919143075101079
ACH-000573,0.15436846637396895
ACH-000576,0.061511430974539226
ACH-000579,0.07148344860526737
ACH-000580,0.054537419185563325
ACH-000584,0.06791651846649982
ACH-000585,0.1399011652784758
ACH-000588,0.009510763605672587
ACH-000589,0.08603742442952655
ACH-000591,0.15260607144114466
ACH-000593,0.013061888261258965
ACH-000600,0.07669413878765692
ACH-000601,0.07462567935094641
ACH-000605,0.1439134712993683
ACH-000606,0.03674851169672682
ACH-000608,0.05036477414391727
ACH-000614,0.1369376792126344
ACH-000616,0.21464127714014272
ACH-000618,0.04411894507645472
ACH-000619,0.11154369991658372
ACH-000620,0.0559028715617514
ACH-000621,0.09284233717459402
ACH-000622,-0.0473757615304625
ACH-000623,0.07786001725534976
ACH-000624,0.1386601177570302
ACH-000627,0.10301860644724964
ACH-000630,0.05791659415061495
ACH-000631,0.03348452164378607
ACH-000632,0.05103619965427909
ACH-000633,0.24343604976461306
ACH-000637,0.2205103807231814
ACH-000638,0.1062731404528139
ACH-000646,0.09432412868309496
ACH-000647,0.12953177210283584
ACH-000648,0.09742562026807684
ACH-000649,0.07837460438877679
ACH-000651,0.09190210474308516
ACH-000652,-0.1638235175879822
ACH-000653,0.05469830684803649
ACH-000657,0.11411854605187635
ACH-000658,0.11516636694083482
ACH-000661,0.1857238438049804
ACH-000662,0.35718188587478183
ACH-000663,0.08144420136292506
ACH-000665,0.10342084135350484
ACH-000671,0.118806991193969
ACH-000672,-0.009727200100863262
ACH-000673,0.18136715335499184
ACH-000676,0.1760376918380661
ACH-000677,0.09716122393936294
ACH-000681,0.2504810751513463
ACH-000683,0.11641445611394095
ACH-000684,-0.024398280313248897
ACH-000688,0.08742504961173217
ACH-000693,0.08068421154452379
ACH-000694,0.011393058132376012
ACH-000695,-0.11408514546046447
ACH-000696,0.18913830166090626
ACH-000697,-0.08993675738174423
ACH-000699,0.06904783261887426
ACH-000701,0.06350038547482717
ACH-000706,0.11245418326157113
ACH-000711,0.07439025574906928
ACH-000713,0.08016997156978385
ACH-000714,0.15593394602412058
ACH-000718,0.05410428778265857
ACH-000720,0.20523735290980394
ACH-000721,0.07900337050009541
ACH-000724,0.10996049838813507
ACH-000725,-0.1999055273608158
ACH-000732,-0.0038766491632597744
ACH-000734,0.11029994292202823
ACH-000735,0.012195134367280898
ACH-000736,-0.04701912086618793
ACH-000738,0.0511293449356822
ACH-000746,-0.08262765549801689
ACH-000747,0.06527134511622121
ACH-000748,0.1201563063180756
ACH-000753,0.1290751175897277
ACH-000756,0.12614768215186944
ACH-000757,0.12508786897777469
ACH-000758,-0.015855543608506578
ACH-000760,0.03360072592287682
ACH-000762,-0.03135713744262203
ACH-000763,0.16555529469398145
ACH-000764,0.19598928896708376
ACH-000765,0.15618390640816168
ACH-000766,0.22308318969782326
ACH-000767,0.1229335996630313
ACH-000768,-0.00842410046883039
ACH-000769,0.091794339676065
ACH-000770,0.07753236857187745
