,ITM2B (9445)
ACH-000222,-0.06659481516947696
ACH-000223,-0.1618908664479675
ACH-000226,-0.047029416662789716
ACH-000227,-0.01904441794903724
ACH-000228,-0.043693189860530855
ACH-000231,-0.019716849028461117
ACH-000232,-0.16602086597185345
ACH-000233,0.0527053826026099
ACH-000234,0.0669612780886269
ACH-000235,-0.04716276673736383
ACH-000237,-0.08584860607716648
ACH-000238,0.010833576130246271
ACH-000242,-0.14286449568166495
ACH-000243,-0.025068296383560132
ACH-000244,-0.03533417655558064
ACH-000246,-0.0283340873208574
ACH-000248,-0.20684190172608985
ACH-000250,0.046381469079675365
ACH-000251,-0.1341904491304397
ACH-000252,-0.22909775556446266
ACH-000253,-0.07122889817549552
ACH-000255,0.04019897607711211
ACH-000256,-0.1622396099605221
ACH-000257,0.249018721911558
ACH-000258,-0.20321212618368345
ACH-000259,-0.08133479822425313
ACH-000260,-0.15044828469435276
ACH-000261,-0.07971085015688094
ACH-000262,0.026431945524742283
ACH-000263,0.021219248831933803
ACH-000264,-0.09231325270197244
ACH-000265,-0.03037605949886966
ACH-000266,-0.027847162672539227
ACH-000272,-0.027027973486479204
ACH-000274,-0.07415020837356369
ACH-000277,0.169289937698108
ACH-000278,-0.057853220249051276
ACH-000279,-0.11144534972521868
ACH-000280,0.20059187473062176
ACH-000281,-0.13513427667718808
ACH-000288,-0.14606532983003576
ACH-000291,-0.02460045563559513
ACH-000293,-0.041007839818998235
ACH-000294,0.05637171240594933
ACH-000295,-0.003632794614229552
ACH-000296,0.0400802933172946
ACH-000302,0.0135817465539982
ACH-000304,0.04446327895046715
ACH-000307,-0.06622850718077605
ACH-000308,-0.12759989448184725
ACH-000310,-0.13772799520551704
ACH-000311,0.09811320052255064
ACH-000312,-0.041867513603454885
ACH-000315,-0.12756838268108125
ACH-000316,0.02931939113511348
ACH-000317,-0.13796334615244654
ACH-000318,-0.07667697203724591
ACH-000319,0.1041011198360474
ACH-000320,-0.09265375004331652
ACH-000322,-0.10957912435218332
ACH-000323,-0.07525187989362232
ACH-000324,-0.05044218021376847
ACH-000329,0.03088577672625752
ACH-000330,-0.1290279296058674
ACH-000331,0.0007722509060873326
ACH-000332,-0.01958952480634917
ACH-000334,-0.04788164680327035
ACH-000335,0.03298110039990792
ACH-000336,0.10089188484562092
ACH-000337,0.2709791144185073
ACH-000338,-0.07500839965600048
ACH-000339,-0.0031033897245178765
ACH-000341,0.022034094289144476
ACH-000348,-0.050245279110190035
ACH-000350,-0.04526821790890638
ACH-000352,-0.005903287412938364
ACH-000356,0.27434889666691603
ACH-000361,-0.2866536386598298
ACH-000362,-0.2187820073021904
ACH-000363,0.02652368825224392
ACH-000364,-0.07009271970170526
ACH-000365,-0.07662526850578759
ACH-000366,-0.06903269122345111
ACH-000368,-0.03812710318669498
ACH-000374,-0.07801746935370843
ACH-000375,-0.10274731133644764
ACH-000376,-0.11690608125507945
ACH-000381,0.027139021451812982
ACH-000383,-0.1213299868397061
ACH-000387,0.058700486502247275
ACH-000389,0.04436836187453822
ACH-000390,-0.11253343812297242
ACH-000393,-0.005204339145797783
ACH-000395,-0.14782540802282232
ACH-000396,-0.1941527090008166
ACH-000397,-0.06905453371693113
ACH-000401,0.033724433095511284
ACH-000402,0.0013905163220821655
ACH-000403,-0.05842144155085755
ACH-000404,-0.06529904996406516
ACH-000406,0.0072965809329990534
ACH-000407,0.021231896675587832
ACH-000408,0.12744943821418767
ACH-000410,-0.1298883937084503
ACH-000411,-0.012073605456034857
ACH-000414,-0.2246624791681671
ACH-000415,-0.10992107382440164
ACH-000416,0.020306888457314955
ACH-000420,0.0547990986045188
ACH-000421,-0.002145575834160533
ACH-000424,0.06208625477060534
ACH-000425,-0.13739063898788315
ACH-000426,-0.044727032090301794
ACH-000427,0.07849981540737082
ACH-000433,0.11137769536107958
ACH-000435,-0.3501975652576577
ACH-000436,-0.07858327959436477
ACH-000444,-0.0796211565203468
ACH-000445,0.1448153773623442
ACH-000448,-0.2281952386386957
ACH-000450,-0.05165076405548855
ACH-000452,0.0028850716306039145
ACH-000454,-0.029330465894664967
ACH-000458,-0.04773070703931092
ACH-000459,0.11159578181638098
ACH-000460,-0.07038342477314781
ACH-000461,-0.09430784680625603
ACH-000463,-0.10545412668946184
ACH-000464,0.04681980427610739
ACH-000466,0.1384191707141254
ACH-000467,0.0717512468503889
ACH-000468,-0.10182230041801346
ACH-000469,-0.02409364130724261
ACH-000470,-0.034285171398542265
ACH-000471,-0.03588786549063005
ACH-000472,-0.002826020642208339
ACH-000473,0.1805109710741258
ACH-000475,-0.07430307474100363
ACH-000476,-0.04546326856004605
ACH-000477,-0.20528946963556696
ACH-000479,0.12581730456818346
ACH-000480,-0.14516356401772865
ACH-000481,0.029924039520441793
ACH-000483,-0.09983840902392337
ACH-000484,-0.24397775531686802
ACH-000485,-0.07526836273945907
ACH-000486,0.039511121014401615
ACH-000487,0.02154615979268129
ACH-000488,0.11109829168824004
ACH-000490,-0.0286731584134358
ACH-000491,0.011698484531727782
ACH-000495,0.16053598853991646
ACH-000496,-0.09883865659662124
ACH-000499,0.012400095854805868
ACH-000500,0.4221241196342827
ACH-000502,-0.12879804209600715
ACH-000503,-0.21612569374436186
ACH-000505,-0.1084688611674594
ACH-000507,-0.03181105641471596
ACH-000510,-0.06199771193175192
ACH-000511,0.03598005337775575
ACH-000512,-0.25199135366336645
ACH-000516,-0.023192648562930646
ACH-000517,-0.044277586826789485
ACH-000518,0.014593430646201838
ACH-000520,-0.04293168056716125
ACH-000521,-0.19531102495170766
ACH-000522,-0.07777652581331815
ACH-000524,-0.02083172525815584
ACH-000527,-0.1084024715818962
ACH-000528,-0.04994249261554756
ACH-000537,0.1885645082687296
ACH-000541,-0.059171113916413186
ACH-000542,-0.12257080556432115
ACH-000544,-0.07065400120661817
ACH-000545,-0.061211492771545424
ACH-000547,-0.4614108126929659
ACH-000548,0.012401384845391114
ACH-000549,-0.11345884492541974
ACH-000550,-0.09541197517536293
ACH-000552,-0.10003827190023112
ACH-000556,0.017755784354059972
ACH-000557,-0.0947386827395966
ACH-000569,-0.25076850081365776
ACH-000570,-0.07768065571045056
ACH-000571,-0.03852416795193171
ACH-000573,-0.046032202093317084
ACH-000576,0.1427387887016093
ACH-000579,0.2814780697434241
ACH-000580,-0.14791854792859918
ACH-000584,-0.06447012499482961
ACH-000585,-0.09059224895043222
ACH-000588,0.10822877140447144
ACH-000589,-0.1473660593479869
ACH-000591,-0.04972627397839215
ACH-000593,0.0954462136814134
ACH-000600,-0.05455790860581728
ACH-000601,0.010223126039858909
ACH-000605,-0.022918495234147598
ACH-000606,0.07881476033985639
ACH-000608,-0.14339938549914485
ACH-000614,0.023793724875560415
ACH-000616,-0.0738109427487936
ACH-000618,-0.0727966375270687
ACH-000619,-0.015211747693979278
ACH-000620,-0.055315811778287434
ACH-000621,-0.0869537704159809
ACH-000622,0.037399123612725904
ACH-000623,-0.07705795399264258
ACH-000624,-0.08442453995838763
ACH-000627,0.029563399128452638
ACH-000630,0.039460699269671405
ACH-000631,-0.2383368792524023
ACH-000632,-0.0333846704305163
ACH-000633,-0.06504836904239006
ACH-000637,0.1164208244685822
ACH-000638,-0.04087770347626719
ACH-000646,-0.21039190229076668
ACH-000647,-0.16775211225395045
ACH-000648,-0.12607858908162034
ACH-000649,-0.0430884746839106
ACH-000651,-0.060613836064932675
ACH-000652,0.13765572021342298
ACH-000653,0.4655602018488041
ACH-000657,-0.04286317949659794
ACH-000658,-0.04717226039490791
ACH-000661,0.12878562009493094
ACH-000662,0.11717977429695725
ACH-000663,0.038923179995610784
ACH-000665,-0.025615642661527292
ACH-000671,0.08277384280688105
ACH-000672,-0.10612125258541087
ACH-000673,-0.00373569036757089
ACH-000676,0.05707210972640633
ACH-000677,-0.05260431065331613
ACH-000681,-0.009743949582929751
ACH-000683,-0.0391018980617125
ACH-000684,-0.11717571489792725
ACH-000688,-0.05478902896811619
ACH-000693,0.06687167855349639
ACH-000694,-0.0626423775143884
ACH-000695,0.3640475093193039
ACH-000696,-0.1774307766041502
ACH-000697,-0.02077971197652189
ACH-000699,-0.14065037191075447
ACH-000701,-0.05660149674634435
ACH-000706,-0.05665090977304173
ACH-000711,-0.014839393136272597
ACH-000713,-0.058008467073120275
ACH-000714,0.05873127384637305
ACH-000718,-0.07913906206987406
ACH-000720,0.09608671906093733
ACH-000721,0.0014923406360482351
ACH-000724,0.026196875065976743
ACH-000725,-0.06809776696596888
ACH-000732,0.3208630489904727
ACH-000734,-0.2235597029677945
ACH-000735,-0.1456838092669336
ACH-000736,0.059449305262888774
ACH-000738,0.004864071120616229
ACH-000746,-0.13960189266686654
ACH-000747,0.08598437839032971
ACH-000748,-0.1191008943070142
ACH-000753,0.07014679314712935
ACH-000756,-0.11007787512369543
ACH-000757,0.10271311616987032
ACH-000758,0.09248658655393877
ACH-000760,-0.1103989678863669
ACH-000762,0.0660812798482171
ACH-000763,-0.023152076270019844
ACH-000764,0.04409161210211174
ACH-000765,-0.031293671122178936
ACH-000766,0.06377412803702184
ACH-000767,0.0798777042815871
ACH-000768,-0.017694749320516887
ACH-000769,0.0031274824756682626
ACH-000770,-0.19585886599810606
ACH-000771,-0.11734379362278775
ACH-000773,-0.10554023962514524
ACH-000776,-0.07123325952362722
ACH-000777,-0.03715192966232586
ACH-000778,-0.071414257849757
ACH-000781,-0.05721887005876725
ACH-000782,0.1576666986719295
ACH-000783,0.052068565542738775
ACH-000784,-0.08489727366145627
ACH-000785,-0.1335707754050341
ACH-000787,-0.04158661126588109
ACH-000788,-0.08561323016563313
ACH-000791,0.06455072575673043
ACH-000792,0.017142219662648627
ACH-000794,0.0019728476925256035
ACH-000796,-0.0923618238498705
ACH-000798,0.28590696588146963
ACH-000799,0.011797448386775449
ACH-000800,0.09451770906468447
ACH-000802,-0.09134348633377357
ACH-000804,0.1381426938671052
ACH-000805,-0.030986894112965332
ACH-000809,-0.03659485790950962
ACH-000810,-0.03198592907347507
ACH-000811,-0.14228394364503347
ACH-000817,-0.07244501335881955
ACH-000819,-0.06244370059902672
ACH-000820,0.13009849831697154
ACH-000821,-0.16383291761741545
ACH-000822,-0.1852799236949316
ACH-000823,-0.05753290584371828
ACH-000824,-0.11006730898424362
ACH-000827,-0.08479655587484655
ACH-000829,0.08688193304555053
ACH-000831,0.05290081542571373
ACH-000832,0.04948405427528696
ACH-000833,-0.1574307220582669
ACH-000834,0.07436497420238336
ACH-000835,-0.04422673814637941
ACH-000836,0.08041051940720906
ACH-000837,0.08285871452989746
ACH-000838,-0.05127410258089835
ACH-000839,-0.14819783759998534
ACH-000840,0.036017080450368034
ACH-000841,0.06161341993155615
ACH-000843,-0.013751687517333959
ACH-000846,0.03963559757808532
ACH-000847,-0.2039033210248652
ACH-000848,-0.11135247495447023
ACH-000849,0.09091390336341587
ACH-000851,0.04092918893213331
ACH-000855,-0.06626384885877586
ACH-000856,0.016188921045089212
ACH-000858,0.0363360845962604
ACH-000859,0.13721628909383105
ACH-000861,-0.1311379510403468
ACH-000862,-0.12810249780099126
ACH-000865,-0.008812883149281045
ACH-000866,-0.010168488431823464
ACH-000867,-0.08944024432284517
ACH-000869,0.001515786278657794
ACH-000872,-0.07029919717181407
ACH-000873,-0.12034879888141498
ACH-000876,0.022920781725210303
ACH-000878,0.09838614275064328
ACH-000880,-0.0367398214038066
ACH-000881,0.19216283344834256
ACH-000882,0.08575242680156482
ACH-000884,0.08605195809261977
ACH-000885,0.02109495045581961
ACH-000887,0.004721775117173479
ACH-000889,-0.05511910145555268
ACH-000896,0.12316966578996777
ACH-000898,-0.02011254755444416
ACH-000900,-0.06746385356797947
ACH-000901,-0.0889139821137833
ACH-000905,-0.1075491528239516
ACH-000906,-0.10338560522609597
ACH-000907,-0.030306659444969623
ACH-000910,-0.00029101227053641613
ACH-000911,0.03768134905378283
ACH-000912,-0.06119850121718126
ACH-000913,0.05442349396187527
ACH-000915,-0.22111439199163854
ACH-000916,0.02424511421312976
ACH-000917,-0.00831818345948022
ACH-000920,-0.3856459932755135
ACH-000921,0.023969663558679948
ACH-000924,0.004309309631926041
ACH-000926,-0.12558752786396307
ACH-000928,0.16546856220094416
ACH-000929,0.33549121701556506
ACH-000932,0.039220996545464334
ACH-000935,0.003217473629001118
ACH-000936,-0.10946683669949188
ACH-000937,-0.020274556247898583
ACH-000938,-0.1183800142756992
ACH-000939,-0.09598264697895373
ACH-000941,-0.06165074326286452
ACH-000943,-0.11529314434812825
ACH-000946,-0.055047293130924116
ACH-000947,-0.11603233677268356
ACH-000948,0.10887984352619608
ACH-000950,-0.21400821890630412
ACH-000953,-0.004834525722628153
ACH-000954,-0.18756056075718588
ACH-000957,-0.010900808860069965
ACH-000958,-0.2028594862276374
ACH-000960,-0.11087543421542438
ACH-000963,-0.0795854371254859
ACH-000968,0.0059863412749544
ACH-000969,-0.10065278319963493
ACH-000972,-0.26070601141495403
ACH-000973,0.020087595519973
ACH-000974,-0.12011449835274393
ACH-000978,0.04180909249404849
ACH-000984,-0.10600153644191024
ACH-000986,0.01669809587419031
ACH-000988,0.09015073366656123
ACH-000993,-0.038780796195040435
ACH-000994,-0.0149530660516495
ACH-000996,-0.14217640615582608
ACH-001001,-0.08099257705782209
ACH-001020,0.12094187064735988
ACH-001028,-0.03223830099238858
ACH-001031,0.06021690114200898
ACH-001038,-0.10276809818784673
ACH-001048,-0.07797804986704275
ACH-001050,0.02814415399455431
ACH-001053,-0.2743700693381164
ACH-001054,0.07728008559147874
ACH-001061,-0.14072780041831748
ACH-001067,-0.17352019085629836
ACH-001075,0.07373070345294748
ACH-001096,-0.07293714322616014
ACH-001111,0.3444743691061236
ACH-001119,-0.12360010732418696
ACH-001128,0.21175955820962672
ACH-001134,0.024569369570454826
ACH-001151,-0.017498116443562913
ACH-001163,-0.07102702291484629
ACH-001164,-0.10340959436261102
ACH-001183,-0.08134536309223034
ACH-001192,-0.1591331657521128
ACH-001193,-0.14614964543913314
ACH-001196,-0.06304782293561613
ACH-001197,0.0680510217366265
ACH-001205,-0.047791471361575966
ACH-001211,-0.11728912253115872
ACH-001212,-0.03613174625168772
ACH-001228,-0.09040665025560596
ACH-001232,-0.07745727328314149
ACH-001239,-0.07746583035016925
ACH-001270,0.07779016230258283
ACH-001274,-0.14132063864864747
ACH-001275,0.13803797229000253
ACH-001277,-0.15691872130201856
ACH-001278,-0.20986310479968115
ACH-001280,0.04545386850332445
ACH-001283,-0.13060145376072438
ACH-001289,-0.06428798903018622
ACH-001300,-0.017866168192993154
ACH-001301,-0.2725554138808438
ACH-001302,-0.04965718071557576
ACH-001306,-0.07033588639400629
ACH-001318,0.035053231955079915
ACH-001322,0.07577580276938713
ACH-001328,-0.04104864618978492
ACH-001332,-0.18268052408392185
ACH-001336,-0.003599707252448903
ACH-001346,-0.09843370509695748
ACH-001353,-0.050752102095789266
ACH-001354,-0.002591003219050352
ACH-001367,-0.0687307634113481
ACH-001368,-0.19974361857018336
ACH-001374,-0.03219252478730813
ACH-001377,-0.015737422240305842
ACH-001380,-0.052882039293882514
ACH-001391,0.011333321020289621
ACH-001408,-0.01350748483293788
ACH-001430,-0.3642786399898619
ACH-001431,-0.2427250096580994
ACH-001450,-0.01030228877980344
ACH-001496,-0.08368758986500928
ACH-001500,-0.15042056762414147
ACH-001523,0.16168901535236685
ACH-001532,-0.05162000903574002
ACH-001550,-0.1027249394585355
ACH-001552,-0.013905190854362922
ACH-001554,-0.072292040190428
ACH-001654,-0.09788011249963137
ACH-001735,0.08656778412536763
ACH-001736,-0.08426711691283759
ACH-001737,-0.2785399039930763
ACH-001740,-0.046156451738230346
ACH-001745,0.07582966035642809
ACH-001765,-0.1372306120773134
