,FADS2 (9415)
ACH-000338,-0.4352597966383726
ACH-000339,-0.1668960867295395
ACH-000341,-0.13957787871710392
ACH-000348,-0.20423019419925145
ACH-000350,-0.09200662798690228
ACH-000352,-0.047834590157587335
ACH-000356,-0.4050324283171777
ACH-000361,-0.3781873985580008
ACH-000362,-0.20388853235714752
ACH-000363,-0.05707838408420213
ACH-000364,-0.26727362635184754
ACH-000365,-0.22498258875245986
ACH-000366,-0.15620252102543886
ACH-000368,-0.2851002497762888
ACH-000374,-0.3440855539598302
ACH-000375,-0.2393418360383627
ACH-000376,-0.24352762872952405
ACH-000381,-0.18896268480073905
ACH-000383,-0.18393400355680828
ACH-000387,-0.29905934718667365
ACH-000389,-0.3660329918938157
ACH-000390,-0.23150565574429266
ACH-000393,-0.15975275048549195
ACH-000395,-0.4394614335884626
ACH-000396,-0.31327348816649603
ACH-000397,-0.3091740341408358
ACH-000401,-0.22473765702069312
ACH-000402,-0.02187159084191485
ACH-000403,-0.1177557224238367
ACH-000404,0.02123029669424661
ACH-000406,-0.13039707345929152
ACH-000407,-0.2713607433447915
ACH-000408,-0.07802490307651587
ACH-000410,-0.07267156815004057
ACH-000411,-0.20258865892538366
ACH-000414,-0.17871516702016293
ACH-000415,-0.39929169951068794
ACH-000416,-0.07161449993549387
ACH-000420,-0.16289915704118024
ACH-000421,-0.2775663148980678
ACH-000424,-0.3549049863035497
ACH-000425,-0.019962512445663917
ACH-000426,-0.20777423027329872
ACH-000427,-0.3027140644721301
ACH-000433,-0.431936845903502
ACH-000435,0.06876271297966151
ACH-000436,-0.10271725656576704
ACH-000444,-0.2136219126553596
ACH-000445,-0.14435988562863325
ACH-000448,-0.20496665294849484
ACH-000450,-0.2693682729744262
ACH-000452,-0.2873231309045969
ACH-000454,-0.13173636452010434
ACH-000458,-0.3146497161657323
ACH-000459,0.058057961946175976
ACH-000460,-0.14875708957627956
ACH-000461,-0.5685308632389174
ACH-000463,-0.09530999798338624
ACH-000464,-0.14694259627737585
ACH-000466,-0.0608258332694356
ACH-000467,-0.1289271507843979
ACH-000468,-0.13883168570648188
ACH-000469,-0.2684688804506639
ACH-000470,-0.2450676529383379
ACH-000471,-0.1702716614452936
ACH-000472,-0.07902572939762423
ACH-000473,0.018823879482022715
ACH-000475,-0.13763640119210274
ACH-000476,-0.17067497853909847
ACH-000477,-0.17335108247372458
ACH-000479,0.08737155282195327
ACH-000480,-0.1862682726596406
ACH-000481,-0.14130697453787602
ACH-000483,-0.5504112986906755
ACH-000484,-0.2456384217025924
ACH-000485,-0.14493837208187066
ACH-000486,-0.2381032868086712
ACH-000487,-0.26403071559881314
ACH-000488,-0.2643147161150829
ACH-000490,-0.33455802392314404
ACH-000491,-0.07798100889487086
ACH-000495,-0.2477176164172504
ACH-000496,-0.28190442397808
ACH-000499,-0.251292675642323
ACH-000500,-0.20109332632981228
ACH-000502,-0.24057644609070056
ACH-000503,-0.4812738974158332
ACH-000505,-0.2008303850362753
ACH-000507,-0.16404309277940776
ACH-000510,-0.14251393803038134
ACH-000511,-0.2219187765042888
ACH-000512,-0.33367700210622
ACH-000516,0.08150886962073309
ACH-000517,-0.1876171058730417
ACH-000518,-0.16696057266039965
ACH-000520,-0.20895314879646268
ACH-000521,0.007302275516896699
ACH-000522,-0.19726698507937293
ACH-000524,-0.24095351025351824
ACH-000527,-0.01956144759377104
ACH-000528,-0.22157568024173704
ACH-000537,-0.007423909255665555
ACH-000541,-0.528900745702371
ACH-000542,-0.2605953788421723
ACH-000544,-0.10826338831903122
ACH-000545,-0.21933511144986512
ACH-000547,-0.001573423191783823
ACH-000548,-0.35405901856441074
ACH-000549,-0.2703243078413297
ACH-000550,-0.14033380785717514
ACH-000552,-0.13768817421033994
ACH-000556,-0.274798138297546
ACH-000557,-0.021830397122484097
ACH-000569,0.012290638063777138
ACH-000570,-0.33234495832618083
ACH-000571,-0.1118750876744178
ACH-000573,-0.2388622592377129
ACH-000576,-0.16338905875657445
ACH-000579,-0.04430768235839316
ACH-000580,-0.0683092662249676
ACH-000584,-0.1718679536141033
ACH-000585,-0.1722268461764034
ACH-000588,0.03337739357040507
ACH-000589,-0.10577945514513083
ACH-000591,-0.2979324869552519
ACH-000593,-0.26331377645947346
ACH-000600,-0.3169051900478634
ACH-000601,-0.2406888931543591
ACH-000605,-0.2885906851001576
ACH-000606,-0.24833714974733476
ACH-000608,-0.21323545618311696
ACH-000614,-0.38238215719673146
ACH-000616,-0.1754167466942588
ACH-000618,-0.3969205377589171
ACH-000619,-0.2833023254839911
ACH-000620,-0.1860370255284817
ACH-000621,-0.10095266685497636
ACH-000622,-0.123779868937752
ACH-000623,-0.2809108545730081
ACH-000624,-0.13568400734630887
ACH-000627,-0.23983855595080675
ACH-000630,-0.1384690394289814
ACH-000631,-0.7407236742914712
ACH-000632,-0.12525036908152906
ACH-000633,-0.15143848717584074
ACH-000637,-0.2694844829590561
ACH-000638,-0.2325240953102865
ACH-000646,-0.09996717118379428
ACH-000647,-0.3226320173120226
ACH-000648,-0.30282267452156264
ACH-000649,-0.18788493395038344
ACH-000651,-0.15657931831792996
ACH-000652,-0.18214643489050356
ACH-000653,-0.22024328962362952
ACH-000657,-0.29806419161620484
ACH-000658,-0.0812593620392693
ACH-000661,-0.3318299595508606
ACH-000662,0.09145085903627656
ACH-000663,-0.35977941279771186
ACH-000665,-0.3024759585970165
ACH-000671,-0.36246110803970943
ACH-000672,-0.25092114505346524
ACH-000673,-0.12477067893654667
ACH-000676,-0.07960994591854978
ACH-000677,-0.08831889217751962
ACH-000681,-0.27009769455867233
ACH-000683,-0.1815747575698841
ACH-000684,-0.2250053047875134
ACH-000688,0.12489060397796688
ACH-000693,-0.1589950753893445
ACH-000694,-0.2301317076061273
ACH-000695,0.03989376861015577
ACH-000696,-0.2789468845862189
ACH-000697,-0.203275604047412
ACH-000699,-0.2684872131752785
ACH-000701,-0.12565477429889474
ACH-000706,-0.23737633871943745
ACH-000711,-0.2821046399678824
ACH-000713,-0.15607897064711032
ACH-000714,-0.18407548267002435
ACH-000718,-0.26488632039737803
ACH-000720,-0.15050987937827345
ACH-000721,-0.033096569481878016
ACH-000724,-0.3262352495219785
ACH-000725,-0.21490126211832225
ACH-000732,-0.12534316569462906
ACH-000734,-0.4612077462868765
ACH-000735,-0.22950245807753994
ACH-000736,-0.11718012536806932
ACH-000738,-0.2606300064084841
ACH-000746,-0.35739497986746865
ACH-000747,-0.29914738120297
ACH-000748,-0.2801761064082615
ACH-000753,-0.05336456250647071
ACH-000756,-0.3799682773046684
ACH-000757,-0.2753800829207509
ACH-000758,-0.2861970955806368
ACH-000760,-0.10128716978664433
ACH-000762,-0.4007201055038619
ACH-000763,0.028965408649315863
ACH-000764,-0.33292936332330925
ACH-000765,-0.3176920554690492
ACH-000766,-0.2245167833308203
ACH-000767,-0.17570400588852655
ACH-000768,-0.16014321304565013
ACH-000769,-0.41892019523916907
ACH-000770,-0.21575586666661076
ACH-000771,-0.25077217951667274
ACH-000773,-0.10510198857790258
ACH-000776,-0.30320993524702866
ACH-000777,-0.3561856638945259
ACH-000778,-0.19451791537386304
ACH-000781,-0.2187219230105612
ACH-000782,-0.2538302594918471
ACH-000783,-0.3321870908481674
ACH-000784,-0.13229607640339794
ACH-000785,-0.17956839373900502
ACH-000787,-0.17552616707077676
ACH-000788,-0.05165213558004848
ACH-000791,-0.2477092163713355
ACH-000792,-0.2450459282499622
ACH-000794,-0.29746446057531706
ACH-000796,-0.21711342032758807
ACH-000798,-0.07524355945106655
ACH-000799,-0.1937443382185169
ACH-000800,-0.1095338844219636
ACH-000802,-0.05579462599345212
ACH-000804,-0.1709423314348945
ACH-000805,-0.17423327189767865
ACH-000809,-0.057175317214467586
ACH-000810,-0.12021702923406913
ACH-000811,-0.2872360745148277
ACH-000817,-0.4596334886837711
ACH-000819,-0.19298300715077574
ACH-000820,-0.7754263192275447
ACH-000821,-0.18119313505052967
ACH-000822,-0.23824500899267675
ACH-000823,-0.07708428390224874
ACH-000824,-0.2844812131103187
ACH-000827,-0.258866735401302
ACH-000829,-0.1448055520269144
ACH-000831,-0.3515896200195361
ACH-000832,-0.1619635243631967
ACH-000833,-0.2834227107584336
ACH-000834,-0.2393025248158917
ACH-000835,-0.1700093862235446
ACH-000836,-0.24273853683927654
ACH-000837,-0.2432887438616961
ACH-000838,-0.3851204461155555
ACH-000839,-0.3109804016928404
ACH-000840,-0.26917038892119244
ACH-000841,-0.15819489798413702
ACH-000843,-0.3239977840156977
ACH-000846,-0.265362395927756
ACH-000847,-0.13614536614531028
ACH-000848,-0.07795432945470983
ACH-000849,-0.1289575540369816
ACH-000851,0.0035111219299971412
ACH-000855,-0.191890277879846
ACH-000856,-0.25029435224739305
ACH-000858,-0.1601835023847646
ACH-000859,-0.3381717798477618
ACH-000861,-0.3618710599004648
ACH-000862,-0.2126852824911425
ACH-000865,-0.2131737414127685
ACH-000866,-0.2570243963929616
ACH-000867,-0.1973473537929235
ACH-000869,-0.2602941829411057
ACH-000872,-0.14660516759341113
ACH-000873,-0.3331641294320506
ACH-000876,-0.13004713832814338
ACH-000878,-0.07552221261075517
ACH-000880,-0.060129064964046075
ACH-000881,-0.06202562577682449
ACH-000882,-0.3372713701156737
ACH-000884,-0.13189085490845812
ACH-000885,-0.2297989201920617
ACH-000887,-0.19684907470505103
ACH-000889,-0.12174540065932847
ACH-000896,-0.09459406777451236
ACH-000898,-0.06371737139834671
ACH-000900,-0.2459366752893624
ACH-000901,-0.4036668328643761
ACH-000905,-0.10470541187358652
ACH-000906,-0.15520834930592825
ACH-000907,-0.07415275249906039
ACH-000910,-0.02550995509139415
ACH-000911,-0.17093591499981145
ACH-000912,-0.1896519819933773
ACH-000913,-0.19059760701128095
ACH-000915,-0.08468337141264716
ACH-000916,-0.08048970391514775
ACH-000917,-0.13824578274199428
ACH-000920,-0.00031858336874035584
ACH-000921,-0.24851064071430626
ACH-000924,0.05282321100083835
ACH-000926,-0.30803669356356755
ACH-000928,-0.08591079395849242
ACH-000929,-0.25602105046608464
ACH-000932,-0.19932984847558927
ACH-000935,-0.5324865865517944
ACH-000936,-0.4152551744855732
ACH-000937,-0.2523773973765826
ACH-000938,-0.13847126834400936
ACH-000939,-0.1035154980166514
ACH-000941,-0.3470751124437225
ACH-000943,-0.22677792054837015
ACH-000946,-0.2958986702558829
ACH-000947,-0.12819370827865234
ACH-000948,-0.12928144322622362
ACH-000950,-0.17966814277622276
ACH-000953,-0.2518083325645884
ACH-000954,-0.1676169982104002
ACH-000957,-0.4414599007061904
ACH-000958,-0.18208711316730414
ACH-000960,-0.7039625329470838
ACH-000963,-0.3332642458102523
ACH-000968,-0.04113551363487555
ACH-000969,-0.3888245872673262
ACH-000972,0.03552972906432381
ACH-000973,-0.2129737528885544
ACH-000974,-0.2181436019663734
ACH-000978,-0.051923187864678574
ACH-000984,-0.3120849227462957
ACH-000986,-0.23627968177151146
ACH-000988,-0.06266477697220839
ACH-000993,-0.2676696415169052
ACH-000994,-0.15609199770171284
ACH-000996,-0.17094687052946378
ACH-001001,-0.12555056792394415
ACH-001020,-0.17079973025602355
ACH-001028,-0.16642242051162245
ACH-001031,0.19319561415896366
ACH-001038,-0.13809514073384685
ACH-001048,-0.2622927969534212
ACH-001050,-0.242886063427638
ACH-001053,0.0023885448460750874
ACH-001054,0.004897749918227522
ACH-001061,-0.2168474307894081
ACH-001067,-0.06553194831409005
ACH-001075,-0.2646120406586259
ACH-001096,-0.026445379795376842
ACH-001111,-0.15978473670267546
ACH-001119,-0.2659106988810428
ACH-001128,-0.24708546219878985
ACH-001134,-0.2064316295436344
ACH-001151,-0.194422551455233
ACH-001163,-0.17952182577292505
ACH-001164,-0.09951510807183378
ACH-001183,0.06593101372193623
ACH-001192,-0.16848116463942714
ACH-001193,-0.12320895733138965
ACH-001196,-0.0633352816989046
ACH-001197,-0.35542792508161936
ACH-001205,-0.16286216091689001
ACH-001211,-0.09316279420112583
ACH-001212,-0.3056266900966101
ACH-001228,-0.16079876379847746
ACH-001232,-0.028194009496807487
ACH-001239,-0.041161595223142784
ACH-001270,-0.10938909092342948
ACH-001274,-0.2603866029105427
ACH-001275,-0.1135048966683463
ACH-001277,-0.3243932981936551
ACH-001278,-0.2462942066090032
ACH-001280,-0.24373125603391496
ACH-001283,-0.2418399564425708
ACH-001289,-0.2567234236290938
ACH-001300,-0.043844980868774405
ACH-001301,-0.03944380617768378
ACH-001302,-0.5122236953334868
ACH-001306,-0.18962026705966006
ACH-001318,-0.15344071806632067
ACH-001322,-0.2694284262686611
ACH-001328,-0.2186475780178961
ACH-001332,-0.6164760999758094
ACH-001336,-0.2402421751032767
ACH-001346,-0.2502050695358141
ACH-001353,-0.15977891149977516
ACH-001354,0.008378829835030173
ACH-001367,-0.03158910890726123
ACH-001368,-0.3005629261317378
ACH-001374,0.18815368278937464
ACH-001377,-0.21798331383947397
ACH-001380,-0.2187979114033007
ACH-001391,-0.14786596798494048
ACH-001408,-0.2382497401257684
ACH-001430,-0.15450204018257266
ACH-001431,-0.05176097705653604
ACH-001450,-0.1940767937527824
ACH-001496,-0.5144970138111
ACH-001500,-0.1902249105326108
ACH-001523,-0.3004813437425122
ACH-001532,-0.03161341398005976
ACH-001550,-0.23139149635577336
ACH-001552,-0.09563149680692956
ACH-001554,-0.1988946543018537
ACH-001654,-0.14420853217009014
ACH-001735,-0.3019746258880903
ACH-001736,-0.12593312084857636
ACH-001737,-0.38162322700384704
ACH-001740,-0.2821183398276473
ACH-001745,-0.010817529871475804
ACH-001765,-0.20037360662016016
