,RFTN2 (130132)
ACH-000004,0.02733758349640885
ACH-000005,-0.014002520412129358
ACH-000007,0.2229260134884204
ACH-000009,-0.07805832091722616
ACH-000011,0.014949942577549209
ACH-000012,0.12588509343511187
ACH-000013,0.039034855343471384
ACH-000014,-0.03691050369570846
ACH-000015,0.06190223445249305
ACH-000017,0.10515368398262487
ACH-000018,0.050271239128364516
ACH-000019,0.20628542829012356
ACH-000021,0.13063489695164546
ACH-000022,0.15020885637473805
ACH-000025,0.21904288807572608
ACH-000028,0.15016584974962413
ACH-000030,0.024978916268194838
ACH-000035,0.1319471639328134
ACH-000036,0.047125410103641366
ACH-000037,0.09227475474634314
ACH-000039,-0.03386709355870793
ACH-000040,0.019370247926344668
ACH-000041,0.07763927688876847
ACH-000042,0.02959619038207995
ACH-000045,0.2330604920718817
ACH-000047,0.03299857049218074
ACH-000052,0.1692677227277928
ACH-000053,0.1334786195252009
ACH-000054,0.03749630355009292
ACH-000055,-0.05273229349891328
ACH-000060,-0.03355517925869191
ACH-000067,0.06274702552450824
ACH-000070,0.12390531818486993
ACH-000075,0.12258678561158715
ACH-000078,0.15456428782527845
ACH-000082,0.02504038775986649
ACH-000085,0.10984251214333864
ACH-000086,0.13305726181812086
ACH-000087,0.1253252936216547
ACH-000092,-0.07525088938805789
ACH-000095,-0.0054051207046188965
ACH-000097,0.09748562467021103
ACH-000098,0.02738362232657396
ACH-000099,0.12383900847311273
ACH-000108,0.10431971954322253
ACH-000113,0.11885056876392107
ACH-000116,0.12101439740019365
ACH-000118,0.04046556090037722
ACH-000120,0.1798674565772296
ACH-000123,0.11567283499625368
ACH-000127,-0.0502785033030667
ACH-000128,0.07684987827230085
ACH-000132,0.07389226957036353
ACH-000133,0.12553641407237784
ACH-000137,0.07617725726162411
ACH-000138,0.12243923894666565
ACH-000142,0.17808755515187755
ACH-000143,0.08351616655834143
ACH-000146,0.03751442107263324
ACH-000148,0.10032522615136116
ACH-000150,0.2303610081918258
ACH-000152,0.10308784333105564
ACH-000153,0.17653043583832614
ACH-000159,0.14833146724104726
ACH-000160,0.009261816305695655
ACH-000163,0.12105978446361475
ACH-000167,0.25968498590052913
ACH-000168,0.10126156552785287
ACH-000169,0.1963307667964512
ACH-000178,0.08432139163824218
ACH-000183,0.06403716777989425
ACH-000188,0.16797957385863807
ACH-000189,0.33801383639436
ACH-000190,0.08311293298314477
ACH-000198,0.05277031706655901
ACH-000203,0.18202685113523676
ACH-000204,0.04404704925541203
ACH-000206,-0.08419267103129384
ACH-000207,0.15194433051337689
ACH-000208,0.3353291942853143
ACH-000210,-0.12837641432659969
ACH-000211,0.09552032279541532
ACH-000215,0.05719958734795925
ACH-000221,0.09977655909652754
ACH-000222,0.17836476231635548
ACH-000223,-0.12003304080741416
ACH-000226,0.041916666279913896
ACH-000227,0.10928467665737283
ACH-000228,0.2365923115058847
ACH-000231,0.07253431411548113
ACH-000232,0.08296083295869762
ACH-000233,0.16755608975457292
ACH-000234,0.030843740435652106
ACH-000235,0.04551920020685852
ACH-000237,-0.014177354517300076
ACH-000238,0.1019698223680351
ACH-000242,0.18611251160671866
ACH-000243,0.06956194902172201
ACH-000244,-0.06740218534832543
ACH-000246,0.13473695246458264
ACH-000248,0.1447683364461369
ACH-000250,0.07854924553076864
ACH-000251,0.08981590094677958
ACH-000252,0.09610607396382947
ACH-000253,0.11748957560273153
ACH-000255,0.0786138167347146
ACH-000256,0.18251685847733928
ACH-000257,-0.05075144764610032
ACH-000258,0.15472401623800028
ACH-000259,0.05329811052028599
ACH-000260,0.02525464345256541
ACH-000261,0.04247722023455279
ACH-000262,-0.001761157278223054
ACH-000263,0.07205379777902594
ACH-000264,0.10583249347477204
ACH-000265,0.12535788726099034
ACH-000266,0.02919266315744555
ACH-000272,0.06979498812687626
ACH-000274,0.08864780515143128
ACH-000277,-0.03062561213324533
ACH-000278,-0.11569238195797335
ACH-000279,0.05470299599199313
ACH-000280,-0.02274334915896886
ACH-000281,0.111364729479691
ACH-000288,-0.028102275032523008
ACH-000291,0.10805747600005164
ACH-000293,0.15935074220329035
ACH-000294,-0.06205552707338189
ACH-000295,-0.052117382968309436
ACH-000296,0.17424602383304866
ACH-000302,0.04492268251552356
ACH-000304,-0.13568967033432466
ACH-000307,0.05245797113896452
ACH-000308,0.023898181619335008
ACH-000310,0.11203320619685676
ACH-000311,0.14961109423768146
ACH-000312,0.035343070637934536
ACH-000315,0.16872790568135804
ACH-000316,-0.034987587981456916
ACH-000317,0.14271771597237085
ACH-000318,-0.003246358660870597
ACH-000319,0.08275125869522132
ACH-000320,0.24506176064661975
ACH-000322,0.07870777356850532
ACH-000323,0.073292429449958
ACH-000324,0.05893876279827
ACH-000329,0.011439543817020077
ACH-000330,0.154115977046367
ACH-000331,0.015554732917630312
ACH-000332,0.04891547859334308
ACH-000334,0.1150212391554337
ACH-000335,0.0709560900065759
ACH-000336,-0.06524464690307763
ACH-000337,0.065991963912806
ACH-000338,0.2544831909739357
ACH-000339,0.05105899976025427
ACH-000341,0.14331051639745654
ACH-000348,0.1089871509389072
ACH-000350,0.041046475647090436
ACH-000352,0.13723389975872327
ACH-000356,0.21330511003153926
ACH-000361,0.06194590914925841
ACH-000362,0.08629009163826344
ACH-000363,0.026776411272888802
ACH-000364,0.020678588961796692
ACH-000365,0.07533827685204901
ACH-000366,0.0203980986578006
ACH-000368,-0.030328676605612143
ACH-000374,-0.011341688437469568
ACH-000375,-0.026697011009095082
ACH-000376,0.07384106320042015
ACH-000381,-0.010313297193537584
ACH-000383,-0.0008123845508838975
ACH-000387,0.07155263397886544
ACH-000389,0.28035534051759875
ACH-000390,0.07044552977392353
ACH-000393,0.13003836466188376
ACH-000395,0.06872788586827004
ACH-000396,0.2344053410234951
ACH-000397,0.05267666602721376
ACH-000401,0.02857031519879352
