,XPNPEP1 (7511)
ACH-000004,-0.0010374886073248775
ACH-000005,-0.0970824529413182
ACH-000007,-0.016929053241154325
ACH-000009,-0.013651600367050742
ACH-000011,-0.020146677572196302
ACH-000012,-0.0032383324501619785
ACH-000013,0.034175355958630166
ACH-000014,-0.0692535294743814
ACH-000015,-0.15694039942172194
ACH-000017,0.04463592348752205
ACH-000018,-0.06378237845365163
ACH-000019,-0.1041498130360218
ACH-000021,-0.01854353986204331
ACH-000022,-0.18092316224898747
ACH-000025,-0.14940774432476234
ACH-000028,0.001081132825564893
ACH-000030,-0.11833264120315287
ACH-000035,-0.02703443594479401
ACH-000036,-0.14970698816414882
ACH-000037,-0.14501794623340675
ACH-000039,-0.029791559369387387
ACH-000040,-0.2068779994202433
ACH-000041,-0.033460129521249216
ACH-000042,-0.1922968899427886
ACH-000045,-0.06326467908071197
ACH-000047,-0.01193163614094531
ACH-000052,-0.10680889022921457
ACH-000053,0.011384858378536531
ACH-000054,-0.2792262383145382
ACH-000055,0.14891941360503946
ACH-000060,-0.11642201520376065
ACH-000067,-0.13629604824141206
ACH-000070,0.18708224802724024
ACH-000075,-0.1584557543730213
ACH-000078,-0.1172938451424582
ACH-000082,-0.17712705188490474
ACH-000085,-0.0665153497755496
ACH-000086,-0.08987092427066021
ACH-000087,-0.04322038820994038
ACH-000092,-0.04247011148227915
ACH-000095,-0.007953681554129191
ACH-000097,-0.07020335913753804
ACH-000098,-0.13942834246239505
ACH-000099,-0.09309131960429656
ACH-000108,-0.1287222860284972
ACH-000113,0.15950335646031893
ACH-000116,-0.02781833394247761
ACH-000118,-0.201098568081621
ACH-000120,-0.1843431659271004
ACH-000123,-0.05165771271754055
ACH-000127,-0.1118426826731884
ACH-000128,-0.05874434296164045
ACH-000132,-0.22053957451031986
ACH-000133,-0.07239976340320635
ACH-000137,-0.03687376560136448
ACH-000138,0.05147295783041268
ACH-000142,-0.10301353234276968
ACH-000143,-0.24204703854592546
ACH-000146,-0.06899435995747802
ACH-000148,-0.11079110893010068
ACH-000150,-0.06424271419840645
ACH-000152,-0.18066654476258875
ACH-000153,-0.108719051265535
ACH-000159,-0.11728552988606772
ACH-000160,-0.01576659475627262
ACH-000163,-0.10487370711455528
ACH-000167,-0.39144768455733536
ACH-000168,0.04409118099995864
ACH-000169,-0.26416032925485616
ACH-000178,-0.00396638443059695
ACH-000183,0.14445894623132474
ACH-000188,-0.09049457403226677
ACH-000189,-0.07342014293762895
ACH-000190,-0.05043643739112987
ACH-000198,-0.1924421703875907
ACH-000203,-0.19241526071971335
ACH-000204,-0.22441586057714813
ACH-000206,-0.047802017021693226
ACH-000207,-0.13228745894626415
ACH-000208,-0.2953773120223797
ACH-000210,-0.041349772609238174
ACH-000211,-0.09991179002694857
ACH-000215,-0.08357747598717799
ACH-000221,-0.05234085734219469
ACH-000222,-0.010342175521968162
ACH-000223,-0.13576836383654894
ACH-000226,-0.059140095177535275
ACH-000227,0.057565169306808724
ACH-000228,0.04163182777824248
ACH-000231,-0.10970976057251172
ACH-000232,-0.06380632003319968
ACH-000233,0.06715857342957811
ACH-000234,-0.10571976536130263
ACH-000235,-0.007430282928643287
ACH-000237,-0.22849944870732225
ACH-000238,-0.18683340044397828
ACH-000242,-0.2902201257356471
ACH-000243,-0.12692339500882865
ACH-000244,-0.06975411557349864
ACH-000246,-0.02409118951009949
ACH-000248,-0.3113077759349506
ACH-000250,0.0238686003560256
ACH-000251,-0.1921188050867049
ACH-000252,0.09733292654751027
ACH-000253,-0.19823251133609726
ACH-000255,0.03763417276565639
ACH-000256,-0.040878686138733786
ACH-000257,-0.0488120739875383
ACH-000258,-0.03708438511958369
ACH-000259,-0.1704227793948424
ACH-000260,-0.10815023831738343
ACH-000261,-0.14108956375476694
ACH-000262,-0.07751714323909006
ACH-000263,-0.02291477222233633
ACH-000264,-0.09793935025550322
ACH-000265,-0.0239984515482574
ACH-000266,-0.04438516148061075
ACH-000272,0.0397622342839452
ACH-000274,-0.10050176517503433
ACH-000277,-0.1334567658038018
ACH-000278,-0.020630337683484545
ACH-000279,-0.1865186467288269
ACH-000280,0.02265429317128121
ACH-000281,-0.1926849586808133
ACH-000288,-0.06426857196812852
ACH-000291,-0.07572642972748685
ACH-000293,0.09946526636699476
ACH-000294,-0.018744134450724904
ACH-000295,-0.2989524141454711
ACH-000296,-0.14025300887391978
ACH-000302,-0.06892006392613897
ACH-000304,-0.053448454852217615
ACH-000307,-0.19009311826308184
ACH-000308,-0.11474536301687112
ACH-000310,-0.06198148812516646
ACH-000311,-0.04615032715307577
ACH-000312,-0.16716269834464045
ACH-000315,0.21471543743644173
ACH-000316,-0.07362128959225475
ACH-000317,-0.11376809752297733
ACH-000318,-0.15524226175025188
ACH-000319,-0.19645732841880653
ACH-000320,-0.10358621815793594
ACH-000322,-0.20745181101766424
ACH-000323,-0.2507272232619861
ACH-000324,-0.06617256000354044
ACH-000329,-0.05195251387441757
ACH-000330,-0.06827612237998731
ACH-000331,-0.0828569756233573
ACH-000332,0.000618306415379864
ACH-000334,0.05470989194388807
ACH-000335,-0.06393711072911434
ACH-000336,0.033286769131594326
ACH-000337,-0.03461094386671007
ACH-000338,0.07510540809914464
ACH-000339,-0.0057711530949213176
ACH-000341,0.012823697923138052
ACH-000348,-0.048059298685814815
ACH-000350,-0.16123140157799615
ACH-000352,0.05295270711599555
ACH-000356,0.051170686269651496
ACH-000361,-0.15212013204336766
ACH-000362,-0.06377352059984867
ACH-000363,0.0276499983846502
ACH-000364,-0.1888221604302016
ACH-000365,0.24315587915684914
ACH-000366,-0.09880240265534583
ACH-000368,-0.2027591335568565
ACH-000374,-0.25342105814983834
ACH-000375,-0.2230666096970728
ACH-000376,-0.1795293567404254
ACH-000381,-0.08282759429062052
ACH-000383,-0.16398286976443074
ACH-000387,-0.064841764771689
ACH-000389,0.06622354305242284
ACH-000390,-0.0943709092464957
ACH-000393,-0.16330219288515818
ACH-000395,0.08061038179670367
ACH-000396,-0.3576961113475861
ACH-000397,-0.11914038571585203
ACH-000401,-0.13609041905338254
ACH-000402,-0.08258439520722513
ACH-000403,-0.10347900031416966
ACH-000404,0.1385624787235365
ACH-000406,-0.1309865361548236
ACH-000407,-0.03816100957452444
ACH-000408,-0.01726689066062248
ACH-000410,-0.08626276586432345
ACH-000411,-0.20755729600717124
ACH-000414,-0.08601056463392648
ACH-000415,-0.06954628229945709
ACH-000416,-0.09836799224528256
ACH-000420,0.01238508994152023
ACH-000421,-0.1012408000013948
ACH-000424,-0.02370728341887536
ACH-000425,-0.1627255107068814
ACH-000426,0.017034455148405136
ACH-000427,0.015566294111181041
ACH-000433,-0.04745308546569437
ACH-000435,-0.1009891584463374
ACH-000436,0.1310587760230857
ACH-000444,-0.18233714819987706
ACH-000445,-0.06903208524042248
ACH-000448,0.035104814667873636
ACH-000450,0.1328269689331511
ACH-000452,-0.09642851679056752
ACH-000454,-0.2270848502575693
ACH-000458,-0.007204247530678328
ACH-000459,0.06326829039290352
ACH-000460,-0.26262404370638576
ACH-000461,-0.04333095662603533
ACH-000463,-0.10628986336660877
ACH-000464,-0.1890306596718176
ACH-000466,0.02009888385481232
ACH-000467,-0.14828412132580324
ACH-000468,-0.0938025369338511
ACH-000469,-0.07511001188608095
ACH-000470,-0.21823448897146347
ACH-000471,0.009954226618161142
ACH-000472,-0.09010000402497084
ACH-000473,-0.0710081067199479
ACH-000475,-0.02643881348871096
ACH-000476,-0.13022510070734708
ACH-000477,-0.118600124572973
ACH-000479,0.1455157633206404
ACH-000480,-0.09637870648222
ACH-000481,-0.04077712567573722
ACH-000483,-0.14524525319140155
ACH-000484,-0.12805097204833174
ACH-000485,-0.07325080314741407
ACH-000486,-0.01014363734092128
ACH-000487,0.07910670330624665
ACH-000488,-0.08789126154281275
ACH-000490,-0.12254452469694023
ACH-000491,0.06918072560311321
ACH-000495,-0.12688338849951378
ACH-000496,-0.05868591090522565
ACH-000499,0.1121766112644624
ACH-000500,-0.18696090653396735
ACH-000502,-0.10429899025522972
ACH-000503,-0.14629994099105606
ACH-000505,-0.14901945295152505
ACH-000507,-0.28123248826063096
ACH-000510,-0.08097878092012957
ACH-000511,-0.001079098068759451
ACH-000512,0.09875780892861896
ACH-000516,-0.07776514152877151
ACH-000517,-0.0982453706473662
ACH-000518,-0.006137274137212111
ACH-000520,-0.11611632727533387
ACH-000521,-0.05964123137257656
ACH-000522,-0.02341718139708748
ACH-000524,0.02346382986494409
ACH-000527,0.002807965507214593
ACH-000528,-0.036674005803936004
ACH-000537,-0.030800375248532
ACH-000541,-0.12618995261050905
ACH-000542,-0.036697830053345454
ACH-000544,-0.1559091555497119
ACH-000545,-0.016299598653286586
ACH-000547,0.03311180753302003
ACH-000548,-0.13679948969000744
ACH-000549,-0.18140932449101024
ACH-000550,-0.04750661202043496
ACH-000552,-0.08131911708548381
ACH-000556,-0.17122652297285695
ACH-000557,-0.09164156679176017
ACH-000569,0.05997282133881551
ACH-000570,-0.19896692852889927
ACH-000571,-0.04468949983772071
ACH-000573,-0.13352729795338436
ACH-000576,-0.04365563589111795
ACH-000579,-0.17273061357337272
ACH-000580,-0.2372948975085095
ACH-000584,-0.14067762984688764
ACH-000585,-0.21742471399014104
ACH-000588,0.16151097956335933
ACH-000589,0.009657639818894248
ACH-000591,-0.15626638595065803
ACH-000593,-0.06768020575713017
ACH-000600,-0.016188043802550643
ACH-000601,-0.0799556748653532
ACH-000605,-0.07219406136713122
ACH-000606,-0.1669246671010081
ACH-000608,-0.06952595588683337
ACH-000614,-0.12758614835860368
ACH-000616,-0.30241217549261945
ACH-000618,-0.08709075523489783
ACH-000619,-0.26730022434123496
ACH-000620,-0.0635260217426589
ACH-000621,0.005385810855358639
ACH-000622,-0.02527808397811931
ACH-000623,-0.08682381248525751
ACH-000624,-0.005908826498210335
ACH-000627,-0.054452551964902514
ACH-000630,-0.07662335545582055
ACH-000631,-0.09599990227577672
ACH-000632,-0.06779099711662026
ACH-000633,-0.13266438560520816
ACH-000637,-0.05734946816064044
ACH-000638,-0.2371842404880388
ACH-000646,-0.08623057003421739
ACH-000647,-0.14658857600694786
ACH-000648,0.014669424342847388
ACH-000649,-0.102802543788948
ACH-000651,-0.20339833801378526
ACH-000652,-0.02703899515820553
ACH-000653,-0.03749848127706068
ACH-000657,-0.031247035861249293
ACH-000658,-0.026071534437143537
ACH-000661,-0.2427667781372998
ACH-000662,-0.007547639389268908
ACH-000663,-0.08246952779151139
ACH-000665,-0.1172820444312651
ACH-000671,-0.06734371357315243
ACH-000672,-0.033394435943112165
ACH-000673,-0.2527344402519324
ACH-000676,-0.18988946048329985
ACH-000677,-0.10018758540497023
ACH-000681,-0.01951369292177585
ACH-000683,-0.030687195114800905
ACH-000684,-0.2295034411123653
ACH-000688,-0.16715140927948333
ACH-000693,-0.12232133063672535
ACH-000694,-0.044612594550422255
ACH-000695,-0.15821728905118565
ACH-000696,0.0045070165461269926
ACH-000697,0.014256239002856318
ACH-000699,-0.17674425343770114
ACH-000701,-0.034230002400332984
ACH-000706,-0.04469118612219209
ACH-000711,-0.0739586807883116
ACH-000713,-0.001918353904107202
ACH-000714,-0.11762443710689577
ACH-000718,-0.1725488512217541
ACH-000720,-0.019441394050259544
ACH-000721,-0.07737519780262819
ACH-000724,-0.07998017574120707
ACH-000725,-0.046986462823774264
ACH-000732,0.12804096868794632
ACH-000734,-0.18208148529008425
ACH-000735,-0.10521244464516716
ACH-000736,-0.04953197616005985
ACH-000738,-0.3226471155407236
ACH-000746,-0.0772960291333817
ACH-000747,-0.06611729270043218
ACH-000748,-0.2699856733087156
ACH-000753,-0.0545220098099246
ACH-000756,-0.1122069145731272
ACH-000757,-0.05535388176139314
ACH-000758,-0.1606501601698387
ACH-000760,-0.1330278050891862
ACH-000762,-0.11844180491950387
ACH-000763,0.060215014540493016
ACH-000764,-0.14226016445615428
ACH-000765,-0.05682973370834099
ACH-000766,0.012781400833175216
ACH-000767,-0.024198758683130067
ACH-000768,-0.009233575374077785
ACH-000769,-0.1336512048880644
ACH-000770,-0.18108965829325468
ACH-000771,-0.12753465729968508
ACH-000773,-0.3021385561040155
ACH-000776,-0.037553222204982
ACH-000777,-0.1426420688267129
ACH-000778,-0.035967235043905414
ACH-000781,-0.05555631703629362
ACH-000782,-0.1795080059260454
ACH-000783,-0.2567976521994474
ACH-000784,-0.14293445288869636
ACH-000785,-0.03533679487962155
ACH-000787,-0.09718336723839624
ACH-000788,-0.04747646099518232
ACH-000791,-0.04110854445792392
ACH-000792,-0.08660819878731747
ACH-000794,-0.20240822960567173
ACH-000796,-0.1540868269154422
ACH-000798,-0.09243667998564484
ACH-000799,-0.1445449749939917
ACH-000800,0.0138081156639167
ACH-000802,-0.03719005215972069
ACH-000804,-0.06576913940651029
ACH-000805,-0.18070619839203653
