,GRIN1 (2902)
ACH-000004,0.1392627574711288
ACH-000005,0.23850325727870356
ACH-000007,0.2172663328030744
ACH-000009,0.08905239323480975
ACH-000011,0.10346789358123093
ACH-000012,0.06867383485797082
ACH-000013,0.009108986771515068
ACH-000014,0.09524487537779892
ACH-000015,-0.04417338490466046
ACH-000017,0.0975838592639708
ACH-000018,-0.0399998478202804
ACH-000019,0.21559983975171226
ACH-000021,-0.03811006690860725
ACH-000022,-0.1389852393988853
ACH-000025,-0.035322698742054515
ACH-000028,0.058512964720044865
ACH-000030,0.12258736566520805
ACH-000035,0.06636541416779722
ACH-000036,0.0015883226914808724
ACH-000037,0.12066549160988148
ACH-000039,0.27321093083198866
ACH-000040,0.03366610432583586
ACH-000041,0.023390470336153532
ACH-000042,-0.10754822961990164
ACH-000045,-0.08562236739706394
ACH-000047,0.039703549039464214
ACH-000052,0.11886508708107753
ACH-000053,0.0792257604566423
ACH-000054,0.008543881233250334
ACH-000055,-0.09928141798033777
ACH-000060,0.23576632655073546
ACH-000067,0.03260295756875868
ACH-000070,0.03388208329329618
ACH-000075,-0.110881974315831
ACH-000078,0.043504820318695056
ACH-000082,0.13382284125972738
ACH-000085,-0.0017134246366720244
ACH-000086,0.13734716133286942
ACH-000087,-0.14583057860757248
ACH-000092,0.043854276292786376
ACH-000095,-0.001276141669280257
ACH-000097,-0.0036371524841463695
ACH-000098,-0.010928911877255185
ACH-000099,0.08771617347094061
ACH-000108,-0.031025751785195826
ACH-000113,0.06154458677372195
ACH-000116,0.07542789396300256
ACH-000118,0.06398376205400615
ACH-000120,-0.06583026024908227
ACH-000123,0.1437698025378766
ACH-000127,0.045901391793833235
ACH-000128,0.07853584040340161
ACH-000132,0.055616337565629566
ACH-000133,0.07543346571701881
ACH-000137,-0.1731035440353093
ACH-000138,0.12830645275974326
ACH-000142,0.14884188364922127
ACH-000143,0.03704441419995395
ACH-000146,0.1351716931453288
ACH-000148,0.14552241903512533
ACH-000150,0.12995677444065598
ACH-000152,0.21065634365825453
ACH-000153,0.15969085808616254
ACH-000159,0.02015786120855997
ACH-000160,0.09007103648267116
ACH-000163,-0.07981958763349238
ACH-000167,-0.037530221826732685
ACH-000168,-0.1637284943478127
ACH-000169,-0.05482293188600775
ACH-000178,-0.007234062465861753
ACH-000183,-0.20373323248440736
ACH-000188,0.10431595744224012
