,IL12B (3593)
ACH-000004,0.1377103223685721
ACH-000005,-0.013759081822503351
ACH-000007,0.11781477257748495
ACH-000009,0.09380927201955294
ACH-000011,0.06194897852991689
ACH-000012,-0.03684412517139805
ACH-000013,0.1453229029671802
ACH-000014,0.10649875273261764
ACH-000015,-0.012654656319520502
ACH-000017,0.1816976032171556
ACH-000018,0.004659761865266786
ACH-000019,0.14624550556840252
ACH-000021,0.03442125693219975
ACH-000022,0.13772486253763133
ACH-000025,0.08510476798731931
ACH-000028,0.0518797624339144
ACH-000030,0.11751452052892715
ACH-000035,0.021237755810663964
ACH-000036,0.1488282912738744
ACH-000037,-0.0017796720453086739
ACH-000039,0.09536139380444264
ACH-000040,-0.01179427582340825
ACH-000041,0.2357774567202368
ACH-000042,-0.0008398361503345079
ACH-000045,0.07608438088723116
ACH-000047,0.20870438119656234
ACH-000052,0.16454023295805595
ACH-000053,0.08234768182831394
ACH-000054,0.09578116264892204
ACH-000055,0.004569461628947411
ACH-000060,0.09991206268725024
ACH-000067,0.1759847874123988
ACH-000070,0.03802882810959304
ACH-000075,-0.0947652706960126
ACH-000078,0.1220568500490234
ACH-000082,0.061486855725711664
ACH-000085,0.06999788300643114
ACH-000086,0.18667774771071052
ACH-000087,-0.0692442087227255
ACH-000092,-0.0063371103158156895
ACH-000095,0.0943756563050237
ACH-000097,0.11017833692761797
ACH-000098,0.22970627808686825
ACH-000099,0.13403438287900304
ACH-000108,0.045335274835179525
ACH-000113,0.1736492147287102
ACH-000116,0.10037846454471087
ACH-000118,0.2377002533874453
ACH-000120,-0.015322037539882963
ACH-000123,0.06357619373577712
ACH-000127,0.13580546974496205
ACH-000128,0.05343852484260614
ACH-000132,0.06485390766727855
ACH-000133,-0.02894225530491687
ACH-000137,0.07108681779106606
ACH-000138,0.19006299432458984
ACH-000142,0.13901868870065767
ACH-000143,0.16491692493663995
ACH-000146,0.035351286351148294
ACH-000148,0.14541443976731902
ACH-000150,-0.07027143231765301
ACH-000152,0.10647730657509784
ACH-000153,0.21121294193348414
ACH-000159,0.13420853680925712
ACH-000160,0.12131092518306495
ACH-000163,0.13837846965007206
ACH-000167,0.0959674472543914
ACH-000168,0.08687405162249505
ACH-000169,0.1863388441274274
ACH-000178,0.13490855794730675
ACH-000183,0.14715429597961446
ACH-000188,0.02946001539426824
ACH-000189,0.10727684805172184
ACH-000190,-0.03250595638452327
ACH-000198,0.10059540227277694
ACH-000203,-0.061088412131412924
ACH-000204,0.09300456815360326
ACH-000206,0.2147816823506343
ACH-000207,0.031759802594158185
ACH-000208,0.2966418649043213
ACH-000210,0.1754789316199681
ACH-000211,0.14525071654181698
ACH-000215,0.11057945325379104
ACH-000221,0.07344868442518256
ACH-000222,0.18106674205705406
ACH-000223,0.15846335569300768
ACH-000226,0.004245986965018028
ACH-000227,0.12732600262955504
ACH-000228,0.16295372149629864
ACH-000231,0.12204163993993865
ACH-000232,-0.009874921710751241
ACH-000233,0.23136198235036545
ACH-000234,0.13814675102374435
ACH-000235,0.07853235212640293
ACH-000237,0.10282560863245724
ACH-000238,0.01635965792715942
ACH-000242,0.11755851847908122
ACH-000243,0.11383244903913504
ACH-000244,0.19298379834124932
ACH-000246,0.1262766964873956
ACH-000248,0.11598727344449405
ACH-000250,0.11840192750544168
ACH-000251,-0.05499555625715871
ACH-000252,0.06452074797807122
ACH-000253,0.026966500243302983
ACH-000255,0.06323551665188122
ACH-000256,0.18448896013614496
ACH-000257,0.12345076669853318
ACH-000258,0.14119783102608147
ACH-000259,0.054653645373172036
ACH-000260,0.12573258523367364
ACH-000261,0.11739888009069352
ACH-000262,0.039620841658919326
ACH-000263,0.33692421630742875
ACH-000264,0.07318440149010484
ACH-000265,0.2509977086730876
ACH-000266,0.12825833537360026
ACH-000272,0.10919900730546382
ACH-000274,0.10601173576922504
ACH-000277,0.21649405393452764
ACH-000278,0.1854313770566189
ACH-000279,0.11586114318725566
ACH-000280,0.10772188375325203
ACH-000281,0.1559395730190491
ACH-000288,0.16472574755023076
ACH-000291,0.07768718134034633
ACH-000293,0.07796423054198734
ACH-000294,0.05266129409842549
ACH-000295,0.1431188639169059
ACH-000296,0.036654505760438605
ACH-000302,0.11394107199884515
ACH-000304,-0.2530220393942069
ACH-000307,0.18526998014907986
ACH-000308,0.10316424867933258
ACH-000310,0.02641738586800348
ACH-000311,0.06581171757785109
ACH-000312,0.07221618068608622
ACH-000315,-0.15963073341938194
ACH-000316,0.2374245454980689
ACH-000317,0.2425153343437012
ACH-000318,0.282058609796557
ACH-000319,0.1400148074415273
ACH-000320,-0.045203004360754
ACH-000322,-0.016899214755467285
ACH-000323,-0.038137693147251364
ACH-000324,0.16589827983087493
ACH-000329,0.11618224692948972
ACH-000330,0.06671180754599305
ACH-000331,0.08590629570602717
ACH-000332,0.10942833430433134
ACH-000334,0.07707197166214581
ACH-000335,-0.0776730064567388
ACH-000336,0.10214207472380234
ACH-000337,0.04945427482676865
ACH-000338,-0.3483500688869232
ACH-000339,0.12114435973312618
ACH-000341,0.05257199296664199
ACH-000348,0.08076842720859305
ACH-000350,0.021355317311174682
ACH-000352,0.2120122873364706
ACH-000356,0.16204053339186614
ACH-000361,0.06563951705489589
ACH-000362,0.09712046206221743
ACH-000363,0.12428185382108145
ACH-000364,0.2015928120051396
ACH-000365,0.0886667311200082
ACH-000366,0.15946316859723006
ACH-000368,0.0496325507833908
ACH-000374,0.07651307294905617
ACH-000375,0.11062065414806704
ACH-000376,0.09444881540499314
ACH-000381,0.015082653246786662
ACH-000383,0.12129042740127095
ACH-000387,0.07555865351329627
ACH-000389,0.23687797055666115
ACH-000390,0.048844707661783435
ACH-000393,0.08886006277796138
ACH-000395,0.09580026813479944
ACH-000396,0.003113873299938603
ACH-000397,0.1540643906696844
ACH-000401,0.08968657876664382
ACH-000402,0.03001112728776661
ACH-000403,0.04695831763681434
ACH-000404,0.11304375197394635
ACH-000406,0.08557245719377242
ACH-000407,0.006463730998792154
ACH-000408,0.056550740951909866
ACH-000410,0.059889229545913185
ACH-000411,0.16937282814127266
ACH-000414,0.10307867730789226
ACH-000415,0.1344883198611681
ACH-000416,0.04422756229876535
ACH-000420,0.225441127954644
ACH-000421,0.19171572612742466
ACH-000424,0.1693171900939031
ACH-000425,0.19976255267316576
ACH-000426,0.24886278399715664
ACH-000427,0.1355062939571553
ACH-000433,-0.0011738212547751296
ACH-000435,0.10891984161320346
ACH-000436,0.07964730621211143
ACH-000444,0.1216197931764548
ACH-000445,0.2169941089690771
ACH-000448,0.1551535378350295
ACH-000450,0.046781795425837616
ACH-000452,0.1575479996368252
ACH-000454,0.0740250967632455
ACH-000458,0.0299396380546074
ACH-000459,0.03661543282937752
ACH-000460,0.11183134680946248
ACH-000461,0.15801544579983198
ACH-000463,-0.006923194545761725
ACH-000464,0.08776625685485842
ACH-000466,0.057729005909542636
ACH-000467,0.12851116320305153
ACH-000468,0.11785093963177967
ACH-000469,0.06289395787980315
ACH-000470,0.05239110603506173
ACH-000471,0.05381770406947682
ACH-000472,0.1632176358016688
ACH-000473,0.10255728531366698
ACH-000475,0.1370264699859064
ACH-000476,0.05425468086518221
ACH-000477,0.19117903086284246
ACH-000479,0.19668426739188996
ACH-000480,0.11475373628368787
ACH-000481,0.2348728347178771
ACH-000483,0.12086223070147464
ACH-000484,0.25110815567850403
ACH-000485,0.015054821388304876
ACH-000486,0.14982897150971528
ACH-000487,0.03988314031299176
ACH-000488,0.11842890104740746
ACH-000490,0.03270952390657639
ACH-000491,0.07907730086252653
ACH-000495,0.05971154479620493
ACH-000496,0.15219624716778585
ACH-000499,0.1791923684060417
ACH-000500,0.30836578066467385
ACH-000502,0.13247530620095646
ACH-000503,-0.1719255484793494
ACH-000505,0.1648726624785063
ACH-000507,0.04096377453666893
ACH-000510,0.10436900620390628
ACH-000511,0.17057952459030626
ACH-000512,0.17878051999545838
ACH-000516,0.1377187757873256
ACH-000517,0.11273702048050377
ACH-000518,0.14660686058435266
ACH-000520,0.06506225945477896
ACH-000521,0.07085140206721505
ACH-000522,-0.0361674542780317
ACH-000524,0.09174753669062401
ACH-000527,0.13945426308627648
ACH-000528,0.09296402135635204
ACH-000537,0.08879031859931526
ACH-000541,-0.023407922473577533
ACH-000542,0.11716445526391076
ACH-000544,0.018593897233590312
ACH-000545,0.14697722973137672
ACH-000547,0.1419262320468329
