,NMT2 (9397)
ACH-000004,0.11708073832888127
ACH-000005,0.458288102692457
ACH-000007,0.0248738687230124
ACH-000009,0.2487038048195453
ACH-000011,0.2043598571419072
ACH-000012,0.10863021531958053
ACH-000013,0.12218967191140433
ACH-000014,0.3642812416240498
ACH-000015,0.20307998898148047
ACH-000017,0.16353027695062247
ACH-000018,0.09728462485814553
ACH-000019,0.05935816086382301
ACH-000021,0.058302390767999215
ACH-000022,0.06515050044520784
ACH-000025,0.188759444202736
ACH-000028,0.19592491450391414
ACH-000030,0.13179179127586246
ACH-000035,0.08155079316827739
ACH-000036,0.02838646141817105
ACH-000037,0.25559220365613755
ACH-000039,0.21965193605609404
ACH-000040,0.12484897352473905
ACH-000041,0.22716346488651015
ACH-000042,0.049624330493787616
ACH-000045,0.23135767430795476
ACH-000047,0.17412471535620294
ACH-000052,0.27200155176513563
ACH-000053,0.2036565646692775
ACH-000054,0.19706375758505035
ACH-000055,0.08401923506963499
ACH-000060,0.19073115932140336
ACH-000067,0.04602437732468402
ACH-000070,0.26753553346003445
ACH-000075,0.214929987230776
ACH-000078,0.18781569541065607
ACH-000082,0.1856389338879646
ACH-000085,0.2293354949604212
ACH-000086,0.18373933299612727
ACH-000087,0.2972050001102565
ACH-000092,0.15124518929629985
ACH-000095,0.18913787546016853
ACH-000097,0.15822224063531315
ACH-000098,0.026513681467093684
ACH-000099,0.14951370820556315
ACH-000108,0.19333608116882905
ACH-000113,0.28781994025178764
ACH-000116,0.2103510048216354
ACH-000118,0.15749924896288486
ACH-000120,0.18553683552871725
ACH-000123,0.17039939205981436
ACH-000127,0.13315780746537284
ACH-000128,0.2211233484607403
ACH-000132,0.19278055845045214
ACH-000133,0.2035936813946986
ACH-000137,0.3632116570106868
ACH-000138,0.23527391406084935
ACH-000142,0.1709764696118829
ACH-000143,0.22387239855174884
ACH-000146,0.18577989653531204
ACH-000148,0.14258830359194302
ACH-000150,0.18509278872778687
ACH-000152,0.17523433114253745
ACH-000153,0.08350023218583656
ACH-000159,0.1873291668549138
ACH-000160,0.10218268027896864
ACH-000163,0.13840521929741142
ACH-000167,0.03616536279021045
ACH-000168,0.22431777807607906
ACH-000169,0.2160936122859604
ACH-000178,0.1362072410752439
ACH-000183,0.19896569801031352
ACH-000188,0.16636213555445947
ACH-000189,0.13229551329017633
ACH-000190,0.12228184873409867
ACH-000198,0.2331788249912589
ACH-000203,0.3856025201819379
ACH-000204,0.21533757224193853
ACH-000206,0.2068096792130365
ACH-000207,0.1951659613291004
ACH-000208,0.17697099838644506
ACH-000210,0.060184470193691726
ACH-000211,0.1967827667666409
ACH-000215,0.22040976080961167
ACH-000221,0.1339560073551649
ACH-000222,0.052461763812486406
ACH-000223,0.19667865161872855
ACH-000226,0.18063506966854428
ACH-000227,0.02575635714276749
ACH-000228,0.14204322838198444
ACH-000231,0.13344156659632736
ACH-000232,0.14290050251216446
ACH-000233,0.16745321967270638
ACH-000234,0.24247539927234465
ACH-000235,0.1531195843758936
ACH-000237,0.09473572912612706
ACH-000238,0.1667745021169708
ACH-000242,0.5212270886250043
ACH-000243,0.18772311938807407
ACH-000244,0.20929832371224213
ACH-000246,0.12325633528266138
ACH-000248,0.2286113483035052
ACH-000250,0.17951417456480914
ACH-000251,0.2278399621349813
ACH-000252,0.3187576420581913
ACH-000253,0.15681197553907933
ACH-000255,0.1986019708529228
ACH-000256,0.22423340653085452
ACH-000257,0.04454112653287567
ACH-000258,0.2634784615274158
ACH-000259,0.2166553175072519
ACH-000260,0.2354912242795865
ACH-000261,0.13638717609784531
ACH-000262,0.09226504176232753
ACH-000263,0.2247592095353348
ACH-000264,0.15281082356843415
ACH-000265,0.17712561410929792
ACH-000266,0.10383059406032384
ACH-000272,0.22127752873375747
ACH-000274,0.10230150932241852
ACH-000277,0.22413737142225
ACH-000278,0.1313705182953944
ACH-000279,0.2567934025364995
ACH-000280,0.1601222654718875
ACH-000281,0.07958915779868672
ACH-000288,0.020571654907386973
ACH-000291,0.1469495804530113
ACH-000293,0.2400790593131254
ACH-000294,0.3669145233798632
ACH-000295,0.30602747833271554
ACH-000296,0.2343989799764923
ACH-000302,0.1847090692236394
ACH-000304,0.2178337392611861
ACH-000307,0.12397798413765387
ACH-000308,0.1476295024996025
ACH-000310,0.01829920743673942
ACH-000311,0.21228885033369235
ACH-000312,0.05631710633038675
ACH-000315,0.08401226640852087
ACH-000316,0.2308946035825888
ACH-000317,0.19000120517767416
ACH-000318,0.09786142593064416
ACH-000319,0.1673750413433093
ACH-000320,0.29048173486159146
ACH-000322,0.05223541298591189
ACH-000323,0.2612018460223835
ACH-000324,0.19592614223208207
ACH-000329,0.16105035906929407
ACH-000330,0.15980502372549565
ACH-000331,0.1255237848919123
ACH-000332,0.10690846253769416
ACH-000334,0.2548992539244503
ACH-000335,0.3833136181247712
ACH-000336,0.21825597721303103
ACH-000337,0.07569709611701247
ACH-000338,-0.2525682209215439
ACH-000339,0.17004945497458482
ACH-000341,0.14712348286494306
ACH-000348,0.052198677106967344
ACH-000350,0.13751724286821676
ACH-000352,0.1415618299484103
ACH-000356,0.048524421474768466
ACH-000361,0.16078018904496044
ACH-000362,0.18866327842830996
ACH-000363,0.15244251869503708
ACH-000364,0.1084768071165922
ACH-000365,0.13357359783253847
ACH-000366,0.1814773097081916
ACH-000368,0.16237251784746712
ACH-000374,0.2570590617031865
ACH-000375,0.28587109893956564
ACH-000376,0.11063740724189634
ACH-000381,-0.06171439265563153
ACH-000383,0.1887944593932301
ACH-000387,0.10387679968514844
ACH-000389,0.18348914233281774
ACH-000390,0.1459082740526315
ACH-000393,0.18164392081589525
ACH-000395,0.14795033995225965
ACH-000396,0.2885814896136377
ACH-000397,0.14001530876812185
ACH-000401,0.040385873827952036
ACH-000402,-0.0382974461166664
ACH-000403,0.19241922194662528
ACH-000404,0.10187379916224314
ACH-000406,0.1609648009576039
ACH-000407,0.24678064699848
ACH-000408,0.3103867548187283
ACH-000410,0.12510231948039885
ACH-000411,0.2715963420798778
ACH-000414,0.15403811708647513
ACH-000415,0.16282665254145182
ACH-000416,0.12903317277341494
ACH-000420,0.1459801201926753
ACH-000421,0.23308559397811934
ACH-000424,0.1946619266875079
ACH-000425,0.09419574034446886
ACH-000426,0.2566287587720037
ACH-000427,0.09844729966961643
ACH-000433,0.4770733185791268
ACH-000435,0.12306789069384814
ACH-000436,0.25610185608391245
ACH-000444,0.0992009055503462
ACH-000445,0.19683353834790052
ACH-000448,0.1834016939657366
ACH-000450,0.3078447153427803
ACH-000452,0.06661817204686751
ACH-000454,0.15088870455096295
ACH-000458,0.292442409078519
ACH-000459,0.22882639327001586
ACH-000460,0.21205596255561415
ACH-000461,0.20114158558042536
ACH-000463,0.25881668576838496
ACH-000464,0.03329756914131325
ACH-000466,0.12953602895071925
ACH-000467,0.08621372350329462
ACH-000468,0.18326511512423954
ACH-000469,0.12565292406698902
ACH-000470,0.32165181396956305
ACH-000471,0.21432220484382647
ACH-000472,0.11925179788475718
ACH-000473,0.1180553907588719
ACH-000475,0.17658620311542772
ACH-000476,0.0529817505249596
ACH-000477,0.21389719084954464
ACH-000479,0.05993919317839795
ACH-000480,0.2307801907679541
ACH-000481,0.18182218411294648
ACH-000483,0.14586432967588298
ACH-000484,0.0474941559936565
ACH-000485,0.16812290583573922
ACH-000486,0.15475856295524765
ACH-000487,0.09401897339891696
ACH-000488,0.1824785086426141
ACH-000490,0.1630831072797924
ACH-000491,0.1765950118936891
ACH-000495,0.2642739407457271
ACH-000496,0.18417102717681647
ACH-000499,0.003220808446389709
ACH-000500,0.08688831511015689
ACH-000502,0.15972967443384392
ACH-000503,-0.002547764224155005
ACH-000505,0.18616710107811132
ACH-000507,0.20339902443823002
ACH-000510,0.16811937190678636
ACH-000511,0.1497887616279789
ACH-000512,0.19423596284025865
ACH-000516,0.18351807344568866
ACH-000517,0.19273868138192785
ACH-000518,0.2870827285557281
ACH-000520,0.3486154576335574
ACH-000521,0.2876768770763745
ACH-000522,0.22431672400624356
ACH-000524,0.16127807397237573
ACH-000527,0.15005192876599696
ACH-000528,0.21134714691665865
ACH-000537,0.1737460044139687
ACH-000541,0.16967129227967173
ACH-000542,0.1635348254287051
ACH-000544,0.11329461883782498
ACH-000545,0.1468370769123123
ACH-000547,0.006874750384163305
ACH-000548,0.20236624530083333
ACH-000549,0.2623967668373577
ACH-000550,0.06904511449148312
ACH-000552,0.18399176723503452
ACH-000556,0.12156607713828435
ACH-000557,0.10553360037414528
ACH-000569,-0.05287436744732147
ACH-000570,0.058732066217895174
ACH-000571,0.1385443498984097
ACH-000573,0.1190554034022838
ACH-000576,0.21177614028862302
ACH-000579,0.16257333774587882
ACH-000580,0.30192473954069216
ACH-000584,0.17785171237774525
ACH-000585,0.28320445635604713
