,MOB3B (79817)
ACH-000004,-0.03328042915071852
ACH-000005,0.1830173091625102
ACH-000007,0.08336643130677615
ACH-000009,0.009666897194749549
ACH-000011,-0.016619895802650376
ACH-000012,0.10713946952410186
ACH-000013,0.0930560268171902
ACH-000014,-0.07421015395865603
ACH-000015,0.08613854721055428
ACH-000017,0.06216166545317173
ACH-000018,0.02270465789016777
ACH-000019,0.12554980650652456
ACH-000021,0.08012020109756714
ACH-000022,0.007752909772731984
ACH-000025,0.0539759204817962
ACH-000028,0.14374470959950936
ACH-000030,0.1210769515632414
ACH-000035,-0.02264156288645153
ACH-000036,0.15997395830599948
ACH-000037,0.19102410505480494
ACH-000039,0.1100352885235961
ACH-000040,0.10438912841614864
ACH-000041,-0.15843288116277365
ACH-000042,0.09259572938743547
ACH-000045,0.12165438887301633
ACH-000047,0.06516032118332978
ACH-000052,0.1576958000649851
ACH-000053,0.14012822449833515
ACH-000054,0.033461260291061626
ACH-000055,0.3173683505906577
ACH-000060,0.172937578738954
ACH-000067,0.3604753171897519
ACH-000070,0.08391792866452784
ACH-000075,0.17650056337532324
ACH-000078,-0.007916288785510492
ACH-000082,0.027422300264939463
ACH-000085,0.09515138046478462
ACH-000086,0.08122226569748528
ACH-000087,0.13292037761957332
ACH-000092,0.08677801171460453
ACH-000095,0.050220048722988166
ACH-000097,0.13137583289602608
ACH-000098,0.02924227814555427
ACH-000099,0.18514989894473985
ACH-000108,0.11213463229715433
ACH-000113,0.15994210150778373
ACH-000116,0.2709644823723779
ACH-000118,0.04648737953221765
ACH-000120,0.1799391017090487
ACH-000123,0.12373936003798572
ACH-000127,0.08549025343242134
ACH-000128,0.03155528683214418
ACH-000132,0.12507456130583933
ACH-000133,0.09580643823266204
ACH-000137,-0.1169659652884627
ACH-000138,0.02145649201113246
ACH-000142,0.10701250478341792
ACH-000143,0.398940945595778
ACH-000146,0.15651442371400814
ACH-000148,0.07577383902091434
ACH-000150,-0.004747924926178811
ACH-000152,0.2328417816626433
ACH-000153,0.004231770001054676
ACH-000159,0.12328058643223745
ACH-000160,0.011917471395903184
ACH-000163,0.15710874077520445
ACH-000167,0.2326843258282589
ACH-000168,-0.15350328518126674
ACH-000169,0.02020086739377424
ACH-000178,0.15587220443689592
ACH-000183,0.11601232281799692
ACH-000188,0.0784855579257442
ACH-000189,0.17997479415032466
ACH-000190,-0.001920237446955628
ACH-000198,0.056422876928431835
ACH-000203,-0.06685839778754797
ACH-000204,-0.07544269477669982
ACH-000206,0.1357614937295233
ACH-000207,0.10675563960850568
ACH-000208,0.2022435432450644
ACH-000210,0.05418167281979158
ACH-000211,0.025709783845375717
ACH-000215,0.043842179173850436
ACH-000221,0.15633299946020596
ACH-000222,-0.00874636752412705
ACH-000223,0.12008854916987705
ACH-000226,0.033765161914462716
ACH-000227,-0.0065915452223317215
ACH-000228,0.11528498510905485
ACH-000231,0.09802342560684656
ACH-000232,0.04697082849832413
ACH-000233,0.08212599149763987
ACH-000234,0.09797206894563844
ACH-000235,0.054532843999347394
ACH-000237,-0.030772847399254
ACH-000238,0.1552451651756435
ACH-000242,0.3388291657940771
ACH-000243,-0.05178794188762223
ACH-000244,0.04928302324022468
ACH-000246,0.04140072431882758
ACH-000248,0.17433171927322533
ACH-000250,0.07541274442573731
ACH-000251,0.4147473722138426
ACH-000252,0.009543714683221002
ACH-000253,0.17827935210266238
ACH-000255,0.1206671142458798
ACH-000256,0.19058237553881988
ACH-000257,-0.2159853225788203
ACH-000258,0.07708223788071976
ACH-000259,0.04588263489743805
ACH-000260,0.16485563800005398
ACH-000261,0.08775387126525877
ACH-000262,0.05510295588601659
ACH-000263,-0.04400633487236316
ACH-000264,0.06521128178730935
ACH-000265,-0.1134505222454988
ACH-000266,0.01995611944585313
ACH-000272,0.1016475264706047
ACH-000274,0.024297187085936527
ACH-000277,0.06979671905851036
ACH-000278,0.2093117685679755
ACH-000279,0.06552108860383997
ACH-000280,-0.05528840316268522
ACH-000281,0.09301358618252988
ACH-000288,0.15634412815908494
ACH-000291,0.15634870515260887
ACH-000293,0.02031306930638144
ACH-000294,0.2324924276139252
ACH-000295,0.04789419882882905
ACH-000296,0.05942976716222565
ACH-000302,0.14188384945924828
ACH-000304,0.09772853975538318
ACH-000307,0.09501274191016636
ACH-000308,0.09328967311347268
ACH-000310,0.1644936337569914
ACH-000311,0.20215131907686007
ACH-000312,0.02336221623355791
ACH-000315,0.027051661487844176
ACH-000316,-0.03975922644669734
ACH-000317,0.03619029107889984
ACH-000318,0.015558290430963063
ACH-000319,0.13820352710471448
ACH-000320,0.050030395067964695
ACH-000322,-0.09123383663727014
ACH-000323,0.08932953942563455
ACH-000324,0.09386681954252037
ACH-000329,0.10446651082513236
ACH-000330,0.14825844103961625
ACH-000331,-0.035944964491117865
ACH-000332,-0.0567662368207471
ACH-000334,0.09457902698430468
ACH-000335,0.11960320742476788
ACH-000336,0.203086131578756
ACH-000337,0.269919050128022
ACH-000338,0.03861391016194306
ACH-000339,0.1522670372860474
ACH-000341,-0.1298741928744569
ACH-000348,0.06639432445704135
ACH-000350,0.18140136292985554
ACH-000352,0.1183962110607905
ACH-000356,0.12752801624266144
ACH-000361,0.04247923932105495
ACH-000362,0.14478838896404492
ACH-000363,-0.041613247492822435
ACH-000364,-0.2070720825191454
ACH-000365,-0.03345702508422635
ACH-000366,-0.02927027750342922
ACH-000368,0.04164790618114412
ACH-000374,-0.047989682401728635
ACH-000375,0.10778036783940118
ACH-000376,0.016605368722375568
ACH-000381,0.16519150595687315
ACH-000383,0.0909789866488886
ACH-000387,0.10264955988520977
ACH-000389,-0.09130203131357538
ACH-000390,0.0077971161048326935
ACH-000393,-0.018686494309393547
ACH-000395,0.28015764544924204
ACH-000396,0.30814515376127016
ACH-000397,-0.006733079697065223
ACH-000401,0.08994221750878527
ACH-000402,0.2977062687045162
ACH-000403,0.10356832076787664
ACH-000404,0.05611955295478805
ACH-000406,0.07698563006140488
ACH-000407,-0.01851935377575905
ACH-000408,0.08019937937652534
ACH-000410,0.03676302812823373
ACH-000411,0.12994282206511112
ACH-000414,0.05383907634960447
ACH-000415,0.0964538078333473
ACH-000416,-0.006635716700750449
ACH-000420,0.18691904270472467
ACH-000421,0.13119579914743196
ACH-000424,0.0026916452492653136
ACH-000425,0.057206334295092726
ACH-000426,0.11117152796080823
ACH-000427,-0.006642657025536062
ACH-000433,0.21007598811858352
ACH-000435,0.3940665143827216
ACH-000436,0.3101270405315781
ACH-000444,-0.1361281486622472
ACH-000445,0.07046934032095692
ACH-000448,0.04917950804896475
ACH-000450,0.14461953269785416
ACH-000452,0.08665632098075986
ACH-000454,0.22057996429148025
ACH-000458,0.19949902750852594
ACH-000459,0.1367956944134825
ACH-000460,0.11959356832038598
ACH-000461,0.05237093494468868
ACH-000463,-0.014991458193812781
ACH-000464,0.2574003300342316
ACH-000466,-0.06701151100546825
ACH-000467,0.1402192069741671
ACH-000468,0.13534967907469184
ACH-000469,0.1521207972331219
ACH-000470,0.10123775246133374
ACH-000471,0.09806964231219024
ACH-000472,0.12314150388503907
ACH-000473,0.17347778963445035
ACH-000475,0.06210712064595862
ACH-000476,-0.052622744357215014
ACH-000477,0.1468541287066281
ACH-000479,0.15621049851237415
ACH-000480,0.1403305829821193
ACH-000481,0.0951548350865121
ACH-000483,0.2105780074140832
ACH-000484,0.03865217766046492
ACH-000485,0.17954187287077752
ACH-000486,0.10802427247077298
ACH-000487,-0.06341365676354213
ACH-000488,0.11444225170870755
ACH-000490,0.15995137005183713
ACH-000491,0.039452603648041436
ACH-000495,-0.011783760358972224
ACH-000496,0.14373753081657387
ACH-000499,-0.026151987465824124
ACH-000500,-0.4930741406957147
ACH-000502,0.05665048306374426
ACH-000503,-0.023781659134927986
ACH-000505,0.060536773176982576
ACH-000507,0.12265093260296225
ACH-000510,0.06201760018794698
ACH-000511,0.07674904881066541
ACH-000512,0.043672000248644684
ACH-000516,0.03889572210915933
ACH-000517,0.1409180039329568
ACH-000518,-0.05946741220836165
ACH-000520,0.028844105013056776
ACH-000521,-0.17757001573920075
ACH-000522,0.1135619263878287
ACH-000524,0.1658633731640629
ACH-000527,0.06663261749898178
ACH-000528,0.06886440057152078
ACH-000537,0.13815097995299408
ACH-000541,0.14340775240211903
ACH-000542,0.07854292117178586
ACH-000544,0.16774589285319086
ACH-000545,0.14172542978353528
ACH-000547,0.06414715414974506
ACH-000548,0.2496501047600221
ACH-000549,0.17507349152441276
ACH-000550,0.07153183138404905
ACH-000552,0.09781697815815316
ACH-000556,0.07592444553320066
ACH-000557,0.03148253576755667
ACH-000569,-0.22040063019061248
ACH-000570,0.06957151159583544
ACH-000571,0.073562659192569
ACH-000573,0.05844261668686272
ACH-000576,0.0979131218777026
ACH-000579,0.0913960023707578
ACH-000580,0.10403836149637716
ACH-000584,-0.018101899908696355
ACH-000585,0.16411916171650434
ACH-000588,0.10058766946662076
ACH-000589,0.1333732525804162
ACH-000591,0.08979672315535286
ACH-000593,0.07546266070181397
ACH-000600,0.11584004333793813
ACH-000601,3.945643622293528e-05
ACH-000605,0.11121264528826176
ACH-000606,0.12365355780468755
ACH-000608,0.1396060016762001
ACH-000614,0.024814016123695062
ACH-000616,0.17464401064430332
ACH-000618,0.11601441682315758
ACH-000619,0.13024731462685893
ACH-000620,0.1701022186171436
ACH-000621,0.13334824289450695
ACH-000622,0.06670226664054395
ACH-000623,0.03590839157479681
ACH-000624,0.07367617152180397
ACH-000627,0.17549287097968572
ACH-000630,0.1426906518989796
ACH-000631,0.2086029766769928
ACH-000632,0.1952947777598998
ACH-000633,0.06982924160666204
ACH-000637,0.038378860123601234
ACH-000638,0.0008580297622279892
ACH-000646,0.25275258474546874
ACH-000647,0.06564440414420243
ACH-000648,0.2110372336303012
ACH-000649,0.11003812291138196
ACH-000651,0.12985130553301635
ACH-000652,0.13309497683091476
ACH-000653,0.01337917431727796
ACH-000657,-0.03188782812398085
ACH-000658,0.04966022668209639
ACH-000661,-0.08732736002729809
ACH-000662,0.12810851107922686
ACH-000663,-0.015548301817466522
ACH-000665,0.25205934397623925
ACH-000671,0.0988638447059396
ACH-000672,0.06880054666778461
ACH-000673,0.14594752858585044
ACH-000676,0.0734707991652493
ACH-000677,0.09358570880562307
ACH-000681,0.037167212006033394
ACH-000683,0.139553582544781
ACH-000684,-0.007469397678115029
ACH-000688,0.16401505557044332
ACH-000693,0.09844275139216227
ACH-000694,-0.005102281323671558
ACH-000695,-0.08603586455138516
ACH-000696,0.1300647504776683
ACH-000697,0.3204424095737337
ACH-000699,0.020965124332471358
ACH-000701,0.15924063936828994
ACH-000706,0.037112253055275525
ACH-000711,0.10231129956593688
ACH-000713,0.14296703503012634
ACH-000714,0.043635918384860924
ACH-000718,0.0508848919787057
ACH-000720,0.08157603857680444
ACH-000721,-0.1090191197174282
ACH-000724,0.2542526890120403
ACH-000725,-0.04264111423187378
ACH-000732,0.1656718215271346
ACH-000734,-0.04701829863410017
ACH-000735,0.17837714749882622
ACH-000736,0.019677189699082408
ACH-000738,0.01244421315580667
ACH-000746,0.2671435439124093
ACH-000747,0.061852943841923
ACH-000748,0.04961384757102785
ACH-000753,0.05928703294965398
ACH-000756,0.10015152747485752
ACH-000757,-0.03381529278088575
ACH-000758,0.1972111845782199
ACH-000760,0.05873997893667116
ACH-000762,0.028329546848371075
ACH-000763,0.21754837262047305
ACH-000764,-0.002621937269616979
ACH-000765,-0.028567486625375758
ACH-000766,-0.006101952475631911
ACH-000767,0.05187439768121617
ACH-000768,0.14190148152004586
ACH-000769,0.21111740932388431
ACH-000770,0.12018908138043652
ACH-000771,0.13151327918262454
ACH-000773,0.18157652038938446
ACH-000776,-0.07275347953500114
ACH-000777,0.08380136986618825
ACH-000778,0.07140645790558836
ACH-000781,0.04874879345533468
ACH-000782,0.01949623678107642
ACH-000783,0.14646911145913982
ACH-000784,0.027350504450402647
ACH-000785,0.11566123870433913
ACH-000787,0.1993399299964338
ACH-000788,0.08574133356082526
ACH-000791,0.046304025237165695
ACH-000792,0.14337754640935765
ACH-000794,0.1446276591215594
ACH-000796,0.0291973692086764
ACH-000798,0.16160971504288246
ACH-000799,0.08787434306249937
ACH-000800,0.23270242025119864
ACH-000802,0.05802765752591558
ACH-000804,0.04262593330453334
ACH-000805,-0.056729444677372474
ACH-000809,0.087644628276056
ACH-000810,-0.11580948607408195
ACH-000811,0.011929512818624735
ACH-000817,0.13140087227969016
ACH-000819,0.03845202094199972
ACH-000820,0.010745827821728416
ACH-000821,-0.00631471747747229
ACH-000822,0.06525913637934991
ACH-000823,0.10010563596433276
ACH-000824,0.1159538697048596
ACH-000827,0.058277751818338025
ACH-000829,0.10568925001217076
ACH-000831,0.02731936816270446
ACH-000832,0.1752114460689802
ACH-000833,-0.002890854914647838
ACH-000834,0.26854994827421586
ACH-000835,0.03704352740146054
ACH-000836,0.002405885509327159
ACH-000837,0.017494070889292297
ACH-000838,-0.1296400310329112
ACH-000839,0.19960665833921307
ACH-000840,0.05227686023758004
ACH-000841,0.06727350278311378
ACH-000843,-0.0020782140650644587
ACH-000846,0.188080617881984
ACH-000847,0.01959225031989716
ACH-000848,0.09331989933397546
ACH-000849,0.04230724211903236
ACH-000851,0.0862189098668341
ACH-000855,0.084018422705703
ACH-000856,0.02340974180029147
ACH-000858,0.03555823674722592
ACH-000859,0.12753752129205856
ACH-000861,0.30307266057946064
ACH-000862,0.1834086252125761
ACH-000865,0.0616480763669511
ACH-000866,0.04801860897330318
ACH-000867,0.007259890512224756
ACH-000869,0.06201391248499021
ACH-000872,0.08807995623108676
ACH-000873,0.2092080727392186
ACH-000876,0.06037440520549925
ACH-000878,0.14680891052863
ACH-000880,0.07482090139918966
ACH-000881,0.20651370065296865
ACH-000882,0.21676741293410054
ACH-000884,0.012898895552710718
ACH-000885,0.048596759117432366
ACH-000887,-0.039265189425054525
ACH-000889,0.13382511371639247
ACH-000896,0.060839993812911226
ACH-000898,0.07514120042720604
ACH-000900,0.0009465812902112432
ACH-000901,0.18213029063667116
ACH-000905,0.22583528063821684
ACH-000906,0.2273388065956657
ACH-000907,0.22063259889383968
ACH-000910,0.1717577862585434
ACH-000911,0.1440117049830571
ACH-000912,0.05397633932171875
ACH-000913,0.08113146584154751
ACH-000915,0.18018421229542086
ACH-000916,0.1765605392029407
ACH-000917,0.021558077902302585
ACH-000920,0.08695744409077093
ACH-000921,0.0916114539249892
ACH-000924,0.11652299969985892
ACH-000926,-0.013237952428704632
ACH-000928,0.20685821744690025
ACH-000929,0.29670918766016585
ACH-000932,0.11048109941319663
ACH-000935,0.1625693085747396
ACH-000936,0.01923114463521636
ACH-000937,0.11236144606538856
ACH-000938,-0.0920309443102792
ACH-000939,0.20106195176242195
ACH-000941,0.111674911085524
ACH-000943,0.061425631147278816
ACH-000946,0.17613208396107075
ACH-000947,0.13998499331093545
ACH-000948,-0.06424027850290104
ACH-000950,0.1372069890848068
ACH-000953,0.06942544323294808
ACH-000954,0.1224049336177927
ACH-000957,0.2038253315487104
ACH-000958,0.1894421424204156
ACH-000960,0.04231842606039332
ACH-000963,0.12418801151160673
ACH-000968,0.2162771627883221
ACH-000969,0.2205193270266388
ACH-000972,0.1326344360993614
ACH-000973,0.053883128198164015
ACH-000974,0.10266675570379362
ACH-000978,0.10207923352626026
ACH-000984,0.08257408549414717
ACH-000986,0.15162231131366868
ACH-000988,0.08757126347818804
ACH-000993,0.09676262767502856
ACH-000994,0.4057850560128041
ACH-000996,0.11852079307673595
ACH-001001,0.12328773487754162
ACH-001020,0.1928304106170045
ACH-001028,0.1017636243286162
ACH-001031,0.09832854685937184
ACH-001038,0.1319315614096115
ACH-001048,0.014518119099141932
ACH-001050,0.16187985380660275
ACH-001053,0.15868805828580546
ACH-001054,0.11672518017853405
ACH-001061,0.052662501425258655
ACH-001067,0.14688591267605078
ACH-001075,0.14628304578450804
ACH-001096,0.0363743883212756
ACH-001111,0.04284545204669788
ACH-001119,0.3985551598228168
ACH-001128,0.16626809496475864
ACH-001134,0.02843011459923912
ACH-001151,0.057325170282805225
ACH-001163,0.1822607559000688
ACH-001164,-0.06299262773414241
ACH-001183,-0.013386745789997524
ACH-001192,0.01327688281383569
ACH-001193,0.022860033132586992
ACH-001196,0.1998640991001369
ACH-001197,0.08607536440387115
ACH-001205,0.14345474681968326
ACH-001211,0.12561523251870788
ACH-001212,0.0028830008993724673
ACH-001228,0.13331699084230422
ACH-001232,0.18650350449212735
ACH-001239,0.12491965402444655
ACH-001270,0.3790100355939568
ACH-001274,0.13584463459812676
ACH-001275,0.21887657436758756
ACH-001277,-0.04651758270640285
ACH-001278,0.03173968002331149
ACH-001280,0.145831025426716
ACH-001283,-0.007342372104685862
ACH-001289,-0.013962742155413344
ACH-001300,0.07590953897458423
ACH-001301,-0.003901856614836493
ACH-001302,0.2098851559862336
ACH-001306,-0.02642507829377385
ACH-001318,0.08247622505291914
ACH-001322,0.2546564759858101
ACH-001328,0.117783539047803
ACH-001332,0.12455674060301115
ACH-001336,0.1982228137837985
ACH-001346,0.0522294387154057
ACH-001353,0.08611419255622815
ACH-001354,0.13567536833683427
ACH-001367,0.20930139106618345
ACH-001368,-0.0053982963871635845
ACH-001374,-0.4492046395346296
ACH-001377,0.06134329839323445
ACH-001380,0.10761317554224216
ACH-001391,0.05052580484424928
ACH-001408,0.07760606009296911
ACH-001430,0.15529925616291848
ACH-001431,0.06319185631522435
ACH-001450,0.20767452446231469
ACH-001496,0.0786901606308623
ACH-001500,0.15838305702988084
ACH-001523,0.15965045740512324
ACH-001532,0.14352059316868565
ACH-001550,0.0011601041082692787
ACH-001552,0.20267090436385526
ACH-001554,0.1804443525804464
ACH-001654,0.1265909872022242
ACH-001735,0.1123607866312199
ACH-001736,0.06487822478759996
ACH-001737,-0.1990478895682786
ACH-001740,0.3682151476021273
ACH-001745,0.10876708897842123
ACH-001765,0.15603453035639112
