,FOXN1 (8456)
ACH-000004,0.002827971023538679
ACH-000005,-0.14766276082670035
ACH-000007,0.02857231477643745
ACH-000009,-0.14247747592454815
ACH-000011,-0.25622457031811163
ACH-000012,-0.3168684822861372
ACH-000013,-0.10782044334840923
ACH-000014,-0.10858555482282686
ACH-000015,-0.05776665967531645
ACH-000017,-0.2329311518947416
ACH-000018,-0.06335848533970607
ACH-000019,-0.30952243128328344
ACH-000021,-0.2206956468605108
ACH-000022,-0.4750842114630999
ACH-000025,-0.0370274973095274
ACH-000028,-0.2475665722577669
ACH-000030,-0.1932567329190396
ACH-000035,-0.2561566358344383
ACH-000036,-0.07669547521476934
ACH-000037,-0.05880469910599856
ACH-000039,-0.20020143515452427
ACH-000040,-0.1231234204191298
ACH-000041,-0.2148284615942488
ACH-000042,-0.05558933895178348
ACH-000045,-0.2322501729034131
ACH-000047,-0.09109026034254668
ACH-000052,0.1093482184843574
ACH-000053,-0.2089066225660162
ACH-000054,-0.1808372623166306
ACH-000055,-0.11914000543895994
ACH-000060,-0.15580400315598325
ACH-000067,-0.20852331505147567
ACH-000070,-0.12443318139277387
ACH-000075,-0.019380725741300158
ACH-000078,-0.1663174223936228
ACH-000082,-0.03885495835250419
ACH-000085,-0.3944456423199122
ACH-000086,-0.08619094265405775
ACH-000087,-0.04640211613052874
ACH-000092,0.04836851799544371
ACH-000095,-0.19742808005831955
ACH-000097,-0.22515614982957985
ACH-000098,-0.03067141040351244
ACH-000099,-0.21530061615470114
ACH-000108,-0.15557879449186401
ACH-000113,-0.02585018081878126
ACH-000116,-0.08289571157043532
ACH-000118,-0.1474438803011194
ACH-000120,-0.13546459327795676
ACH-000123,-0.07814992877637719
ACH-000127,-0.08238906135075999
ACH-000128,-0.21791595937141808
ACH-000132,-0.12241956597581208
ACH-000133,-0.1363332612938558
ACH-000137,-0.2743185087530913
ACH-000138,-0.08434983486329828
ACH-000142,-0.17505597204593518
ACH-000143,-0.05373524090822402
ACH-000146,-0.14471121955372654
ACH-000148,-0.1517333242576367
ACH-000150,-0.014920956530758759
ACH-000152,-0.08813394020316627
ACH-000153,-0.3150789322422253
ACH-000159,-0.16126383005482994
ACH-000160,-0.21747006951799613
ACH-000163,-0.12459900712872456
ACH-000167,-0.009911871246760715
ACH-000168,-0.049382270799219384
ACH-000169,-0.09691201305532722
ACH-000178,0.08286014352936844
ACH-000183,-0.22260247464264685
ACH-000188,-0.2235372807622485
ACH-000189,-0.3003868258198933
ACH-000190,-0.245472421092221
ACH-000198,-0.0730658795184075
ACH-000203,-0.5822733392398228
ACH-000204,-0.25152912780760445
ACH-000206,-0.10882725588665272
ACH-000207,-0.16229148070075344
ACH-000208,-0.3223466665456823
ACH-000210,0.32656316691961385
ACH-000211,-0.17149046727693518
ACH-000215,-0.19360978271559773
ACH-000221,-0.2616301765306649
ACH-000222,-0.03761866490883122
ACH-000223,-0.09122295173145624
ACH-000226,-0.018028729960814036
ACH-000227,-0.06741406531705978
ACH-000228,-0.22817759132779336
ACH-000231,-0.2563600297104308
ACH-000232,-0.052820318223197306
ACH-000233,-0.02885517687618241
ACH-000234,-0.17416007149712245
ACH-000235,-0.2444961548535091
ACH-000237,-0.1085812174664325
ACH-000238,-0.20241585540843174
