,HNF4G (3174)
ACH-000004,-0.08739353898681028
ACH-000005,0.1875160619962605
ACH-000007,-0.33028589167807176
ACH-000009,0.2081784747561807
ACH-000011,-0.048302802529598315
ACH-000012,-0.1042454219126894
ACH-000013,0.021589093319857932
ACH-000014,0.03128647556542472
ACH-000015,-0.03322127207917655
ACH-000017,-0.2971683228311056
ACH-000018,0.041670632636827236
ACH-000019,-0.07599800086223052
ACH-000021,0.07772809643823304
ACH-000022,-0.15704199869375018
ACH-000025,-0.08689198063559789
ACH-000028,-0.07825656758755517
ACH-000030,0.0555943942683705
ACH-000035,-0.1743933414883345
ACH-000036,0.017131895622871582
ACH-000037,0.0027336192600849324
ACH-000039,0.19874702469743866
ACH-000040,0.10851829385663372
ACH-000041,-0.11540196791022655
ACH-000042,0.058547088693561226
ACH-000045,0.2499124909445619
ACH-000047,-0.11627067744334138
ACH-000052,0.08064271067578799
ACH-000053,0.051539011560655434
ACH-000054,0.06079016616223181
ACH-000055,-0.14763206478128754
ACH-000060,-0.2899923836981033
ACH-000067,0.08624135278929898
ACH-000070,-0.28461713070852657
ACH-000075,-0.056073315180696665
ACH-000078,0.17439334198007478
ACH-000082,0.042759919399439385
ACH-000085,0.09703566835934406
ACH-000086,0.05980266444481955
ACH-000087,-0.12921090622671932
ACH-000092,-0.06596385026025853
ACH-000095,0.09494289465464073
ACH-000097,-0.030125319610195725
ACH-000098,0.13206824214205032
ACH-000099,0.020401094136233002
ACH-000108,-0.9086617724555142
ACH-000113,0.09700244355709624
ACH-000116,0.13905692692494842
ACH-000118,0.03901117400449975
ACH-000120,0.002036770988714459
ACH-000123,0.04321148306718585
ACH-000127,-0.022182840807355702
ACH-000128,-0.04140408946347402
ACH-000132,0.12601114904275573
ACH-000133,-0.027393123581053586
ACH-000137,0.15953395455160502
ACH-000138,-0.06258302722191075
ACH-000142,-0.02937432755254601
ACH-000143,-0.18929299563539664
ACH-000146,0.08251960762948955
ACH-000148,0.1475151941629807
ACH-000150,-0.08995405854628807
ACH-000152,-0.08283238296921333
ACH-000153,-0.2211991955493956
ACH-000159,-0.06406963730346989
ACH-000160,0.06844621947111905
ACH-000163,-0.002990251341838968
ACH-000167,-0.09338539512661208
ACH-000168,-0.07815862741926763
ACH-000169,0.1430826632674523
ACH-000178,-0.04760777179807997
ACH-000183,-0.06547362538308378
ACH-000188,0.08708720597352437
ACH-000189,0.1338803209164722
ACH-000190,-0.04912847272634024
ACH-000198,0.2835524692693731
ACH-000203,-0.002126270294435484
ACH-000204,0.044864753082901034
ACH-000206,-0.19791581086019674
ACH-000207,0.13781581943017204
ACH-000208,0.06224278097341391
ACH-000210,0.06892165132304807
ACH-000211,0.07990525588335423
ACH-000215,0.043108818973074316
ACH-000221,-0.05012553372913955
