,TLK2 (11011)
ACH-000316,-0.2444118401006873
ACH-000317,-0.029818805843885306
ACH-000318,0.003124477405739753
ACH-000319,-0.3439805201954521
ACH-000320,-0.2665362473613626
ACH-000322,-0.5439259866801116
ACH-000323,-0.3236617684891804
ACH-000324,-0.1916140274605065
ACH-000329,-0.002292007102509509
ACH-000330,-0.2877201042114791
ACH-000331,-0.22317125875251886
ACH-000332,-0.1318701426259995
ACH-000334,-0.2822724309747553
ACH-000335,-0.31948394551986503
ACH-000336,-0.15221512490215527
ACH-000337,-0.20150747428351232
ACH-000338,-0.7563289784465005
ACH-000339,-0.1675278726872864
ACH-000341,-0.22226292154332355
ACH-000348,-0.10077266395739162
ACH-000350,-0.3743087823168412
ACH-000352,-0.4765612521930484
ACH-000356,-0.15463434478984342
ACH-000361,-0.2221595080591507
ACH-000362,-0.1234042895126981
ACH-000363,-0.13975922428859347
ACH-000364,-0.4220249342015298
ACH-000365,-0.21495344145384573
ACH-000366,-0.2376757981559101
ACH-000368,0.06768186162081123
ACH-000374,-0.298376554361215
ACH-000375,-0.008202120684065945
ACH-000376,0.12965150130537645
ACH-000381,-0.06692254457227946
ACH-000383,-0.09701801875333048
ACH-000387,0.06538447353348663
ACH-000389,-0.30164914498266154
ACH-000390,-0.0761261433193119
ACH-000393,-0.3529032171975385
ACH-000395,-0.35561773091742954
ACH-000396,-0.21182695252913075
ACH-000397,-0.4870420956043667
ACH-000401,-0.22574817730998825
ACH-000402,-0.2559928068421489
ACH-000403,-0.059556093668767476
ACH-000404,0.022762632588808063
ACH-000406,-0.11862953649194626
ACH-000407,-0.05394264521500935
ACH-000408,-0.2691737352488215
ACH-000410,-0.03458976469172998
ACH-000411,-0.02684904999608685
ACH-000414,-0.15848543838143078
ACH-000415,-0.5282704462411234
ACH-000416,-0.08062026321301598
ACH-000420,-0.14457429694028184
ACH-000421,-0.4953253271047541
ACH-000424,-0.17292984170862566
ACH-000425,-0.1988272059115568
ACH-000426,-0.3250777566921788
ACH-000427,-0.21130005913899008
ACH-000433,-0.15742121743877793
ACH-000435,-0.17594208478483395
ACH-000436,-0.29792428875659155
ACH-000444,-0.1807113144959608
ACH-000445,-0.12654307081699684
ACH-000448,-0.1182826100725385
ACH-000450,-0.3318150404055857
ACH-000452,-0.031381153253539636
ACH-000454,-0.03787934959029944
ACH-000458,-0.6489202578356731
ACH-000459,-0.017251979128870613
ACH-000460,-0.2282091527292809
ACH-000461,-0.25177363871072583
ACH-000463,-0.1386495342238685
ACH-000464,-0.2047544297276242
ACH-000466,0.0027017298500608827
ACH-000467,-0.08185860516621885
ACH-000468,-0.25589377248242084
ACH-000469,-0.20938403497681235
ACH-000470,-0.6818464140960585
ACH-000471,-0.2395841807348122
ACH-000472,-0.1896196036605988
ACH-000473,-0.1449311615033024
ACH-000475,-0.10281625685729567
ACH-000476,-0.4367656364620461
ACH-000477,-0.04984717689514363
ACH-000479,-0.02110425575435539
ACH-000480,-0.10150193080894944
ACH-000481,0.016115898790019824
ACH-000483,-0.5261730929073882
ACH-000484,0.12874813622109038
ACH-000485,-0.22436611738103196
ACH-000486,0.10554709532721301
ACH-000487,-0.03783492112829803
ACH-000488,0.04238726758293487
ACH-000490,-0.4971185854383818
ACH-000491,-0.4548267659299565
ACH-000495,0.037739046977394566
ACH-000496,-0.17114974747960388
ACH-000499,0.01308010688511399
ACH-000500,-0.0017892528899213433
ACH-000502,-0.1487235861496888
ACH-000503,-0.09266531641698866
ACH-000505,-0.3735495097009189
ACH-000507,-0.4171389671932974
ACH-000510,-0.04525026106279907
ACH-000511,-0.3782605279239192
ACH-000512,-0.1289715463551455
ACH-000516,-0.3985777414801757
ACH-000517,-0.3389365011555873
ACH-000518,-0.228080356946986
ACH-000520,0.029671739471695675
ACH-000521,-0.2641897456681429
ACH-000522,-0.06967019546071601
ACH-000524,-0.13424585445144527
ACH-000527,-0.13897885090467238
ACH-000528,-0.12155585090944344
ACH-000537,-0.3385023884414642
ACH-000541,0.002015497104506764
ACH-000542,0.0840660288238061
ACH-000544,-0.21482594262115134
ACH-000545,0.023140806722419482
ACH-000547,-0.12665731512265194
ACH-000548,-0.6164821272268866
ACH-000549,-0.4280416701234509
ACH-000550,-0.7445924405402903
ACH-000552,-0.2545150028738117
ACH-000556,-0.15796358197100752
ACH-000557,-0.01601491660350348
ACH-000569,-0.257258209393502
ACH-000570,-0.09502932740017966
ACH-000571,-0.06330106115693143
ACH-000573,-0.16626285161685608
ACH-000576,-0.10337687325451438
ACH-000579,-0.3975633008525402
ACH-000580,-0.22266581173798494
ACH-000584,-0.12999492543979546
ACH-000585,-0.32312634001409096
ACH-000588,-0.026337252812872938
ACH-000589,-0.2006093004931964
ACH-000591,-0.3033525393554583
ACH-000593,-0.011268718319189923
ACH-000600,-0.15859269190622144
ACH-000601,-0.03532134034391997
ACH-000605,-0.17446196919251655
ACH-000606,-0.24568739177403826
ACH-000608,-0.0996568880294182
ACH-000614,-0.04139292734992266
ACH-000616,-0.23990810039011295
ACH-000618,-0.18825775004678136
ACH-000619,-0.4078453917288722
ACH-000620,-0.044231301290727706
ACH-000621,-0.07757876906754338
ACH-000622,-0.19454542879095174
ACH-000623,-0.18565493442091854
ACH-000624,-0.29758229689748844
ACH-000627,-0.3746797435191687
ACH-000630,-0.22558243408359485
ACH-000631,-0.07889782040505394
ACH-000632,-0.5822092341411029
ACH-000633,-0.11037928128792973
ACH-000637,-0.21328972422433545
ACH-000638,-0.07488796293355017
ACH-000646,-0.05879419083947916
ACH-000647,-0.2697820470196625
ACH-000648,-0.10781587467287963
ACH-000649,-0.23887912624725502
ACH-000651,-0.15982649078867825
ACH-000652,-0.2718553887340113
ACH-000653,-0.09187750520642544
ACH-000657,-0.2552272285937412
ACH-000658,-0.16989813643373924
ACH-000661,-0.9569145227960048
ACH-000662,-0.19574631251847915
ACH-000663,0.06526380387891825
ACH-000665,0.02077521576450325
ACH-000671,-0.1499247247678761
ACH-000672,-0.19851176722473687
ACH-000673,-0.21598944631937306
ACH-000676,-0.2094864276198745
ACH-000677,-0.6756286065220655
ACH-000681,-0.20745222738004648
ACH-000683,0.1549924760389198
ACH-000684,-0.24657082127346905
ACH-000688,-0.2437066929719244
ACH-000693,-0.10902480629979404
ACH-000694,-0.19470837521427414
ACH-000695,0.02255462246733965
ACH-000696,-0.4167414808983785
ACH-000697,-0.02448071586608039
ACH-000699,0.049000275771264735
ACH-000701,-0.12080601031449804
ACH-000706,-0.2765158272790055
ACH-000711,-0.022184903186847592
ACH-000713,0.025629004161735785
ACH-000714,-0.059174959061820874
ACH-000718,0.0943961563846471
ACH-000720,-0.33199837210605576
ACH-000721,-0.11266841811443287
ACH-000724,-0.02182962130022513
ACH-000725,-0.07798704216418759
ACH-000732,-0.24108518446734226
ACH-000734,0.08064824773742763
ACH-000735,-0.056242152953797815
ACH-000736,-0.21069556233042114
ACH-000738,-0.17036969091510246
ACH-000746,-0.41584069448742
ACH-000747,-0.09096608922593187
ACH-000748,-0.021922625206040502
ACH-000753,0.021097332932694925
ACH-000756,-0.2580210383825484
ACH-000757,-0.0636718220653629
ACH-000758,0.09074663141351368
ACH-000760,0.03745643560752668
ACH-000762,-0.33496961622101057
ACH-000763,-0.25437579757464435
ACH-000764,-0.2878222846797177
ACH-000765,-0.5073555365709762
ACH-000766,-0.1207990142908092
ACH-000767,-0.13109220482750353
ACH-000768,-0.2752221300169985
ACH-000769,-0.16792345923576618
ACH-000770,-0.08349839450308283
ACH-000771,-0.07859150395603914
ACH-000773,0.12261242445176128
ACH-000776,-0.20545475447326528
ACH-000777,-0.24801106994417998
ACH-000778,-0.13238811261372846
ACH-000781,-0.04765363825516937
ACH-000782,-0.21637904637726416
ACH-000783,-0.2935857439497924
ACH-000784,-0.11303408584896565
ACH-000785,-0.2574266690302945
ACH-000787,-0.09499108133858172
ACH-000788,-0.3683820396075068
ACH-000791,-0.20446727814808965
ACH-000792,-0.1133161225974304
ACH-000794,-0.24936721172505424
ACH-000796,-0.00905901230986944
ACH-000798,-0.08044948807617534
ACH-000799,-0.4695274103826775
ACH-000800,-0.17229708803436036
ACH-000802,-0.4011367436059641
ACH-000804,-0.5369668651433401
ACH-000805,-0.4228147479557781
ACH-000809,-0.005180852517044394
ACH-000810,-0.6073962036579775
ACH-000811,-0.2448415177379264
ACH-000817,-0.2517271022403811
ACH-000819,-0.24932024744328515
ACH-000820,-0.4201543783661145
ACH-000821,-0.06394271419969756
ACH-000822,-0.09609527554150993
ACH-000823,-0.08598119641537685
ACH-000824,0.027331349953679897
ACH-000827,-0.24144909102304335
ACH-000829,-0.08009327274549258
ACH-000831,-0.15193760997054326
ACH-000832,-0.23573959527122484
ACH-000833,-0.17565120300449066
ACH-000834,0.17850333077579006
ACH-000835,-0.06489829369633615
ACH-000836,0.22353962916838685
ACH-000837,-0.3006402739542255
ACH-000838,-0.13611928572349566
ACH-000839,-0.06722433222261365
ACH-000840,-0.6487641489661159
ACH-000841,-0.2061081758824272
ACH-000843,-0.12966017099056865
ACH-000846,-0.09784746857223588
ACH-000847,-0.23958061879488665
ACH-000848,-0.07187071357489196
ACH-000849,-0.20010381299849508
ACH-000851,-0.0986424674791376
ACH-000855,-0.1922118751171055
ACH-000856,-0.2741679181628529
ACH-000858,-0.10329967074989596
ACH-000859,-0.1687102027965853
ACH-000861,-0.2429218424293476
ACH-000862,-0.057657405334371976
ACH-000865,-0.19359082917144235
ACH-000866,-0.4257405371048869
ACH-000867,-0.21446575492096026
ACH-000869,-0.13755431405951854
ACH-000872,-0.4206433069220773
ACH-000873,-0.36248916813042575
ACH-000876,-0.06561052073704975
ACH-000878,-0.1873412101255337
ACH-000880,-0.08334726318697698
ACH-000881,-0.18768602205512505
ACH-000882,0.055184882190230315
ACH-000884,-0.296381192389115
ACH-000885,-0.06627552326823381
ACH-000887,-0.26734988794957976
ACH-000889,-0.1853093566333546
ACH-000896,-0.15629448590952966
ACH-000898,-0.0987976689340389
ACH-000900,-0.2139807973213251
ACH-000901,-0.02687340892742373
ACH-000905,-0.4259232203153785
ACH-000906,-0.044972387414662966
ACH-000907,-0.0625041303728321
ACH-000910,-0.007551007664100665
ACH-000911,-0.1870426594776481
ACH-000912,-0.8027212346219769
ACH-000913,-0.5256574248687265
ACH-000915,-0.1825356611033605
ACH-000916,-0.06375932795341263
ACH-000917,-0.2943125591789631
ACH-000920,-0.05277152497536084
ACH-000921,-0.4152079441179547
ACH-000924,-0.1226749834191396
ACH-000926,-0.10557110291936536
ACH-000928,0.13042565198740766
ACH-000929,0.047793837519118414
ACH-000932,-0.0015790290523904351
ACH-000935,-0.1887973926046808
ACH-000936,-0.16512394055353935
ACH-000937,-0.2958092477285372
ACH-000938,-0.047367460626062834
ACH-000939,-0.02742004686045042
ACH-000941,-0.14432197419282192
ACH-000943,-0.24736820923879926
ACH-000946,-0.1719405691138288
ACH-000947,-0.06648755621990438
ACH-000948,-0.13201906612379544
ACH-000950,-0.18358556700585574
ACH-000953,-0.2449672365584717
ACH-000954,-0.15560925148044147
ACH-000957,-0.06323240328653118
ACH-000958,-0.2845202860118701
ACH-000960,-0.06673261540101909
ACH-000963,-0.14946245889046414
ACH-000968,-0.5154134349735515
ACH-000969,-0.22682192609190704
ACH-000972,-0.16646665276784545
ACH-000973,-0.21808337698604213
ACH-000974,-0.07510808928193756
ACH-000978,-0.3314881112411148
ACH-000984,-0.1089414386529354
ACH-000986,-0.13954747573954404
ACH-000988,-0.0004405606333452423
ACH-000993,-0.10916640159177
ACH-000994,-0.06111386990406927
ACH-000996,-0.07380479686007801
ACH-001001,-0.048294699777713265
ACH-001020,-0.021942224597803275
ACH-001028,-0.02505905951766545
ACH-001031,-0.3921688882903509
ACH-001038,-0.3045474562508586
ACH-001048,-0.4266525325105909
ACH-001050,-0.6234999646201063
ACH-001053,-0.021868076146333102
ACH-001054,-0.23683660542579674
ACH-001061,-0.14767288396252504
ACH-001067,-0.5757744107514853
ACH-001075,0.046790853583266886
ACH-001096,-0.3552765330205115
ACH-001111,-0.3107237979811107
ACH-001119,-0.12185568773805787
ACH-001128,0.4297734396724567
ACH-001134,-0.3694626263617024
ACH-001151,-0.07192182596134368
ACH-001163,-0.1519784169317969
ACH-001164,-0.17719477027491184
ACH-001183,-0.10583335040633814
ACH-001192,-0.24463943624349865
ACH-001193,-0.4330049591822989
ACH-001196,-0.4294984247247084
ACH-001197,-0.4689101224595168
ACH-001205,-0.23626636007436536
ACH-001211,-0.2096324043972474
ACH-001212,-0.1490401857385805
ACH-001228,-0.2244164253083176
ACH-001232,-0.4431417460103855
ACH-001239,-0.2508013591838334
ACH-001270,0.04173508359779776
ACH-001274,-0.21656867591172024
ACH-001275,-0.20357887411367465
ACH-001277,0.01311141585708609
ACH-001278,-0.5298686642071718
ACH-001280,-0.1893780406997373
ACH-001283,-0.2915385052679899
ACH-001289,-0.4342932190558175
ACH-001300,-0.4097918263868335
ACH-001301,-0.1695635311324487
ACH-001302,-0.32711702487121064
ACH-001306,-0.13554720517575694
ACH-001318,-0.014873208461017896
ACH-001322,-0.3605450340170316
ACH-001328,-0.26987723153432996
ACH-001332,-0.1770053318664145
ACH-001336,-0.4382273325075209
ACH-001346,-0.2731245323101249
ACH-001353,-0.4730467618285186
ACH-001354,-0.20756677894740533
ACH-001367,-0.3074200159340513
ACH-001368,-0.14504432598930664
ACH-001374,-0.3647527242986576
ACH-001377,-0.03949715767786738
ACH-001380,-0.26287058236457345
ACH-001391,-0.13649200023184965
ACH-001408,-0.2665529048445404
ACH-001430,-0.32724460254668514
ACH-001431,-0.4409999041987965
ACH-001450,-0.18000092621083713
ACH-001496,-0.2084244018949376
ACH-001500,-0.10112319720704084
ACH-001523,-0.7603617734329733
ACH-001532,-0.25489786327737923
ACH-001550,0.056760401780917936
ACH-001552,-0.21510323535728004
ACH-001554,-0.2173505642498594
ACH-001654,-0.29307775543804865
ACH-001735,-0.3441037310048817
ACH-001736,-0.1135973262099242
ACH-001737,0.12326187450457203
ACH-001740,-0.6425989060854779
ACH-001745,-0.6838504754129351
ACH-001765,-0.3837605573589716
