,PTP4A3 (11156)
ACH-000004,0.009918927411693064
ACH-000005,-0.3722628016635745
ACH-000007,-0.09021515622217856
ACH-000009,-0.06708851989776209
ACH-000011,0.04711486833160111
ACH-000012,-0.12616251994689218
ACH-000013,-0.003095673686465972
ACH-000014,-0.1752740653218829
ACH-000015,0.08444288092680381
ACH-000017,-0.17637940109324493
ACH-000018,-0.08798653270601095
ACH-000019,-0.16011584641996604
ACH-000021,-0.052905771984600204
ACH-000022,-0.1578412881206716
ACH-000025,-0.1500326099326243
ACH-000028,-0.06874094878250843
ACH-000030,-0.08029681681561668
ACH-000035,-0.1214210519895576
ACH-000036,-0.2373777638105113
ACH-000037,0.0154580900302595
ACH-000039,-0.03190231452363112
ACH-000040,-0.15724759736411714
ACH-000041,0.01233860306827309
ACH-000042,-0.1545941643288297
ACH-000045,-0.2352905775437452
ACH-000047,-0.19147596158540428
ACH-000052,-0.04485544213387399
ACH-000053,-0.213087592064546
ACH-000054,-0.3478274570616133
ACH-000055,-0.10034388625387837
ACH-000060,-0.18471816057093987
ACH-000067,-0.1222056723563759
ACH-000070,-0.07905731406620464
ACH-000075,-0.060046651940789765
ACH-000078,-0.2580997787303751
ACH-000082,-0.2380223818415892
ACH-000085,0.2535812741418732
ACH-000086,-0.19939836559217464
ACH-000087,0.3112791520537679
ACH-000092,-0.14563854741554294
ACH-000095,-0.1130355080131445
ACH-000097,-0.20081565797705905
ACH-000098,-0.12942850916389606
ACH-000099,-0.012845800277635109
ACH-000108,-0.15121768605496405
ACH-000113,-0.08609987589989263
ACH-000116,-0.11662208770954495
ACH-000118,-0.049462368322713175
ACH-000120,-0.1644635356943896
ACH-000123,-0.13490506416315792
ACH-000127,-0.07886503511007366
ACH-000128,-0.12422382006601808
ACH-000132,0.08168558990433468
ACH-000133,-0.011058274075372224
ACH-000137,-0.042451940924683636
ACH-000138,-0.14216893327296082
ACH-000142,-0.3651280715734929
ACH-000143,-0.07343893062300064
ACH-000146,-0.10144810142422384
ACH-000148,-0.21276552478342894
ACH-000150,-0.31706336858604084
ACH-000152,-0.14051490263866154
ACH-000153,0.01767104967237652
ACH-000159,-0.12287178956391323
ACH-000160,-0.13933223948422022
ACH-000163,-0.2078110591068222
ACH-000167,0.02518432840747734
ACH-000168,-0.2298615779234073
ACH-000169,0.05854209169232299
ACH-000178,-0.0634155390154003
ACH-000183,-0.07419425425102524
ACH-000188,-0.21025872677485752
ACH-000189,-0.2418537505145141
ACH-000190,-0.21839023359315693
ACH-000198,-0.21144892251609376
ACH-000203,0.22369487357426307
ACH-000204,-0.23539257244710796
ACH-000206,-0.4404844640730021
ACH-000207,-0.13029036922293394
ACH-000208,-0.06730115241396327
ACH-000210,-0.2145435682780395
ACH-000211,-0.07685031397546438
ACH-000215,-0.23526506255981186
ACH-000221,0.09935413506649736
ACH-000222,-0.12879211789451467
ACH-000223,-0.05218598845514253
ACH-000226,-0.12853295798606792
ACH-000227,-0.1462090022516727
ACH-000228,-0.09313900772448472
ACH-000231,-0.15072135223997055
ACH-000232,-0.18661242137452205
ACH-000233,-0.17727949586609876
ACH-000234,-0.23362664210769016
ACH-000235,-0.07934842617835848
ACH-000237,-0.06996177063338825
ACH-000238,-0.2300673812846403
ACH-000242,-0.2568948006739301
ACH-000243,-0.10757303187446103
ACH-000244,-0.0884399244178302
ACH-000246,-0.04219443718530624
ACH-000248,-0.025787094105777602
ACH-000250,-0.3216985358820926
ACH-000251,-0.2614951965115019
ACH-000252,-0.08259702374388353
ACH-000253,-0.13558767888266549
ACH-000255,-0.03867033892721496
ACH-000256,-0.2414996496567291
ACH-000257,-0.2856670706994507
ACH-000258,-0.1695047687743009
ACH-000259,-0.1924168853341661
ACH-000260,-0.15075521876569173
ACH-000261,-0.13018032030944984
ACH-000262,-0.10912129210912168
ACH-000263,-0.0091579056589374
ACH-000264,0.025622659540522976
ACH-000265,-0.0976035581212686
ACH-000266,-0.0740050736683889
ACH-000272,-0.0029875707844333795
ACH-000274,-0.2475070411420758
ACH-000277,-0.19303079640746454
ACH-000278,-0.23238474146071414
ACH-000279,-0.043979256947535655
ACH-000280,-0.19176581069240595
ACH-000281,-0.1316338381989597
ACH-000288,-0.13944876437084197
ACH-000291,-0.13987007569675694
ACH-000293,-0.13707322175965014
ACH-000294,-0.020582425327493832
ACH-000295,-0.044712216628457216
ACH-000296,-0.2699429828735821
ACH-000302,0.0022360524735934983
ACH-000304,-0.029976509914019917
ACH-000307,-0.1526127511492584
ACH-000308,-0.042676068940063684
ACH-000310,-0.16162725305279638
ACH-000311,-0.2780258690016929
ACH-000312,-0.05734882748712033
ACH-000315,-0.11125644432159763
ACH-000316,-0.04084617483002822
ACH-000317,0.04690895849525184
ACH-000318,-0.2791144530784219
ACH-000319,0.015136789037119187
ACH-000320,-0.12507810222590354
ACH-000322,-0.22839869073967475
ACH-000323,-0.11882944818515492
ACH-000324,-0.07581871639344458
ACH-000329,-0.0920888066835546
ACH-000330,0.09286730919958958
ACH-000331,-0.05591837900107205
ACH-000332,-0.1257022933268631
ACH-000334,-0.2960132130527473
ACH-000335,0.04610880063190526
ACH-000336,0.08207020388576856
ACH-000337,-0.35215672416398863
ACH-000338,-0.03754008692855863
ACH-000339,-0.11162698009891013
ACH-000341,0.3038805553689265
ACH-000348,-0.038089756452882005
ACH-000350,-0.05003723190581473
ACH-000352,-0.04606620186839842
ACH-000356,-0.14051079629143334
ACH-000361,-0.2655992933335093
ACH-000362,-0.2574771232460237
ACH-000363,-0.18236526231540146
ACH-000364,0.054307184638907526
ACH-000365,-0.13416946595999826
ACH-000366,0.0028804784458852165
ACH-000368,-0.18995838275635607
ACH-000374,-0.20797471259985592
ACH-000375,0.07982668025277588
ACH-000376,-0.3032557366359001
ACH-000381,-0.06239354922560735
ACH-000383,-0.19333017971945024
ACH-000387,-0.21728986693846453
ACH-000389,-0.14241761882429751
ACH-000390,-0.09203347905454767
ACH-000393,-0.18242657961244527
ACH-000395,-0.2609118874085917
ACH-000396,-0.461585609622561
ACH-000397,-0.13189906152670386
ACH-000401,-0.15476388709746
ACH-000402,-0.3289545316086188
ACH-000403,-0.26984338544883085
ACH-000404,-0.015510812256584962
ACH-000406,-0.09359265546248513
ACH-000407,-0.1556985460540384
ACH-000408,0.049746583044109886
ACH-000410,0.006013968289877503
ACH-000411,-0.06637966922981432
ACH-000414,-0.17693948783305893
ACH-000415,-0.14516613420502758
ACH-000416,-0.18100595341875647
ACH-000420,0.010803518099004036
ACH-000421,-0.21300613908129468
ACH-000424,-0.3596275831576561
ACH-000425,-0.1915493934532947
ACH-000426,-0.1316774342675278
ACH-000427,-0.13814841255978572
ACH-000433,-0.20025333185198613
ACH-000435,-0.2317121085908794
ACH-000436,-0.17318210576735396
ACH-000444,-0.10628627897703996
ACH-000445,-0.09770253377947638
ACH-000448,-0.038755737839525115
ACH-000450,0.010663336863461112
ACH-000452,-0.3472692581997308
ACH-000454,-0.0443032266609819
ACH-000458,-0.13557768762865444
ACH-000459,0.048156160124362586
ACH-000460,-0.17324701024397085
ACH-000461,-0.028024183269865967
ACH-000463,0.02574073168895721
ACH-000464,-0.2053127914310003
ACH-000466,-0.2929258286686229
ACH-000467,-0.0618898395633983
ACH-000468,-0.0935940894926179
ACH-000469,-0.2088835226810483
ACH-000470,-0.2378240898560331
ACH-000471,0.02195287842348737
ACH-000472,-0.07968805433542006
ACH-000473,-0.03386312434797065
ACH-000475,-0.18270680929172764
ACH-000476,-0.22005090040123204
ACH-000477,-0.07434520574431583
ACH-000479,-0.4575926794236521
ACH-000480,-0.049145016338385625
ACH-000481,-0.031767757338080974
ACH-000483,-0.02629326173778609
ACH-000484,0.02253963593746271
ACH-000485,-0.20454032473370626
ACH-000486,-0.017905543937632724
ACH-000487,-0.17010876464127905
ACH-000488,-0.21032663306809785
ACH-000490,-0.09373954319777927
ACH-000491,-0.3489157144316071
ACH-000495,-0.27029909863057605
ACH-000496,-0.16976786508516775
ACH-000499,-0.004201173352201854
ACH-000500,-0.15103486334407226
ACH-000502,-0.21855584258599225
ACH-000503,-0.26642055829418937
ACH-000505,-0.10313228644667484
ACH-000507,-0.009472378980338573
ACH-000510,-0.16758000028116946
ACH-000511,-0.2727621467250161
ACH-000512,-0.3759048632341612
ACH-000516,-0.2258370667951807
ACH-000517,-0.1950433199894728
ACH-000518,-0.2859046866881919
ACH-000520,-0.037839274615269834
ACH-000521,-0.06663907551948424
ACH-000522,-0.13583393039365715
ACH-000524,-0.08842143623270836
ACH-000527,-0.18414321648306867
ACH-000528,-0.004629190766717312
ACH-000537,-0.19301469215217934
ACH-000541,-0.4316758293656127
ACH-000542,-0.060630163500891815
ACH-000544,-0.1860131261690723
ACH-000545,-0.24889868752620714
ACH-000547,-0.031100175197307036
ACH-000548,-0.126935752767322
ACH-000549,-0.08359078055239046
ACH-000550,-0.05937107015169665
ACH-000552,-0.2873278703671412
ACH-000556,-0.26984996248091503
ACH-000557,-0.2472501141877602
ACH-000569,0.056690634746770635
ACH-000570,-0.2610522079148319
ACH-000571,-0.19689563027873805
ACH-000573,-0.051114541642690726
ACH-000576,-0.25781478607316993
ACH-000579,-0.11379226587799128
ACH-000580,-0.3991223971005763
ACH-000584,-0.18624917907458186
ACH-000585,-0.10993295755010872
ACH-000588,-0.2795337728010003
ACH-000589,-0.15045086882323375
ACH-000591,-0.11659790785501754
ACH-000593,-0.17201175155916745
ACH-000600,-0.18587634091743035
ACH-000601,-0.17398490425593485
ACH-000605,-0.2368973764985413
ACH-000606,-0.2347211077009261
ACH-000608,-0.2509813095668766
ACH-000614,-0.06694121554813649
ACH-000616,-0.005887031427522825
ACH-000618,-0.08366800883576223
ACH-000619,-0.2492582485439103
ACH-000620,-0.1045073398515591
ACH-000621,-0.08320404777838385
ACH-000622,0.07865277795957078
ACH-000623,-0.1840024532068519
ACH-000624,-0.11393971503787315
ACH-000627,-0.07806533600870766
ACH-000630,-0.05258673157245768
ACH-000631,-0.12828041020452027
ACH-000632,-0.10096028390321607
ACH-000633,0.09290515005814408
ACH-000637,0.02481169949480361
ACH-000638,-0.0649782419242935
ACH-000646,-0.1311175076531853
ACH-000647,-0.17875583531562514
ACH-000648,-0.2459623422444081
ACH-000649,-0.14836309037341455
ACH-000651,-0.01516484922877918
ACH-000652,0.027317391179200026
ACH-000653,-0.15720260435318664
ACH-000657,-0.1431551771445799
ACH-000658,-0.4605356028899893
ACH-000661,-0.10108608063869308
ACH-000662,0.04221676046777853
ACH-000663,-0.3032287487993984
ACH-000665,-0.07832909116375708
ACH-000671,0.0017256695484385758
ACH-000672,-0.4326957066141285
ACH-000673,-0.2262398310261549
ACH-000676,-0.019416087611847783
ACH-000677,0.012618870021912684
ACH-000681,-0.10327267184552257
ACH-000683,-0.08370657904450066
ACH-000684,-0.14448941781846958
ACH-000688,-0.42709375219747797
ACH-000693,-0.2070357669353824
ACH-000694,-0.1352149765703501
ACH-000695,-0.15964392291692278
ACH-000696,-0.10709302299503286
ACH-000697,-0.2694019522133544
ACH-000699,-0.0160866588196227
ACH-000701,-0.1844135506575864
ACH-000706,-0.050408947065612594
ACH-000711,-0.16923285534124755
ACH-000713,-0.1254581359432093
ACH-000714,-0.053482288944646
ACH-000718,-0.2092998357887124
ACH-000720,-0.0011029445697653174
ACH-000721,-0.29968634431148883
ACH-000724,-0.2418487119332095
ACH-000725,-0.056321080901940185
ACH-000732,-0.08231238190912613
ACH-000734,-0.00902370053511893
ACH-000735,-0.04181621196232976
ACH-000736,-0.015135250358403143
ACH-000738,-0.13027146455092484
ACH-000746,-0.22382680281263426
ACH-000747,0.04401109778975645
ACH-000748,-0.07179770059559808
ACH-000753,-0.13248039299595538
ACH-000756,-0.09875300522657347
ACH-000757,-0.0833747891418588
ACH-000758,-0.039075942175666345
ACH-000760,-0.13268532424936547
ACH-000762,-0.06796440254005688
ACH-000763,0.016381893956600502
ACH-000764,-0.1862932148705648
ACH-000765,-0.010693362498257
ACH-000766,-0.04388232040494093
ACH-000767,-0.16046448878395675
ACH-000768,-0.11233773815507617
ACH-000769,-0.11964188151402373
ACH-000770,-0.15231337257555286
ACH-000771,-0.1978078039682903
ACH-000773,-0.30836146415410953
ACH-000776,-0.3473897711560702
ACH-000777,-0.2298926114081678
ACH-000778,0.003650451337552836
ACH-000781,-0.17546298953569578
ACH-000782,-0.1362188988421465
ACH-000783,-0.2838973674241873
ACH-000784,-0.08741309509751917
ACH-000785,-0.0887536537441085
ACH-000787,0.05700880845970961
ACH-000788,-0.045836301771812867
ACH-000791,-0.20507291839836614
ACH-000792,-0.062388818227094724
ACH-000794,-0.1491698528042753
ACH-000796,-0.2153401798592078
ACH-000798,-0.12510297141042395
ACH-000799,-0.046357589721610325
ACH-000800,-0.1933571378155118
ACH-000802,-0.03961560757987475
ACH-000804,-0.042969190547929095
ACH-000805,0.0018328707516056745
ACH-000809,-0.18658865143402206
ACH-000810,0.10923382649119953
ACH-000811,-0.1085005908164244
ACH-000817,-0.27442903383022504
ACH-000819,-0.22690731416342544
ACH-000820,-0.008782174628236113
ACH-000821,-0.055727932917570784
ACH-000822,-0.16014945581327175
