,DPM1 (8813)
ACH-000004,-0.9655821890061528
ACH-000005,-0.8147341370601558
ACH-000007,0.07740629836815185
ACH-000009,-0.2592009674806986
ACH-000011,-0.6686186325344954
ACH-000012,-0.26227704362263005
ACH-000013,-0.2057855568223428
ACH-000014,-0.2488243176666186
ACH-000015,-0.20659438644414754
ACH-000017,-0.2188961259053557
ACH-000018,-0.4311320858949333
ACH-000019,-0.2523721287481725
ACH-000021,-0.11651724688723428
ACH-000022,-0.21549352637458166
ACH-000025,-0.4862655723014088
ACH-000028,-0.3523447610218977
ACH-000030,-0.3718497070421386
ACH-000035,-0.4672781384984613
ACH-000036,-0.4995036967906294
ACH-000037,-0.14615875774493825
ACH-000039,-0.3030183959907942
ACH-000040,-0.24734399498665374
ACH-000041,-0.0721368989252633
ACH-000042,-0.242074553098882
ACH-000045,-0.1552159057482251
ACH-000047,-0.5496395140070145
ACH-000052,-0.1213286494702504
ACH-000053,-0.1834420853454916
ACH-000054,-0.13669664673356488
ACH-000055,-0.262876832245383
ACH-000060,-0.3236835095275338
ACH-000067,-0.07839110156335702
ACH-000070,-0.12765528943218965
ACH-000075,-0.2657708844916889
ACH-000078,-0.17004928438693506
ACH-000082,-0.4124923006310041
ACH-000085,-0.3535449657019076
ACH-000086,-0.2789190355523369
ACH-000087,-0.27360057988143
ACH-000092,-0.6910617938102172
ACH-000095,0.08590623910525791
ACH-000097,-0.35651857804906223
ACH-000098,-0.2995328255658003
ACH-000099,-0.1364155056602792
ACH-000108,-0.4219201127739887
ACH-000113,-0.2568694353500178
ACH-000116,-0.4086643593724759
ACH-000118,-0.5317913048667796
ACH-000120,-0.38349804019531225
ACH-000123,-0.4796731660823111
ACH-000127,-0.2606895060991188
ACH-000128,-0.1559859379423621
ACH-000132,-0.4159846250705401
ACH-000133,-0.6535039624356739
ACH-000137,-0.10343695643634078
ACH-000138,-0.3956586638300706
ACH-000142,-0.3947040076053547
ACH-000143,-0.10343429537976774
ACH-000146,0.054989854024152164
ACH-000148,-0.21391767562587455
ACH-000150,0.010899810023457844
ACH-000152,-0.273259306748189
ACH-000153,-0.4392475771867525
ACH-000159,-0.2361435093872399
ACH-000160,-0.0524986716836815
ACH-000163,-0.5281503867851034
ACH-000167,-0.2405251187291161
ACH-000168,-0.04960935354421919
ACH-000169,-0.2062206237604002
ACH-000178,-0.4123899784885703
ACH-000183,-0.7868604653638301
ACH-000188,-0.4273758321994128
ACH-000189,-0.31525273313940605
ACH-000190,-0.2769605588930968
ACH-000198,0.036332529936811915
ACH-000203,0.3800532150588357
ACH-000204,-0.552070598487103
ACH-000206,-0.2361757129959793
ACH-000207,-0.3703439117965076
