,FOXK2 (3607)
ACH-000004,-0.18022957882668209
ACH-000005,0.01398135979349573
ACH-000007,-0.2168246788849436
ACH-000009,-0.07667511581118958
ACH-000011,0.010563121821286813
ACH-000012,-0.022645776282096162
ACH-000013,0.2461849379055431
ACH-000014,0.06783317983654709
ACH-000015,-0.21750537137433126
ACH-000017,-0.1264754133535662
ACH-000018,-0.12581711880465754
ACH-000019,-0.07208042204830817
ACH-000021,-0.06281311596965625
ACH-000022,0.0005370481816426544
ACH-000025,0.04438626362262799
ACH-000028,-0.0565342658239861
ACH-000030,0.1526850780927192
ACH-000035,0.09480949968151388
ACH-000036,-0.09580692206612487
ACH-000037,-0.05999082467915993
ACH-000039,0.06074078891891738
ACH-000040,-0.06093651866247249
ACH-000041,0.008211473088545295
ACH-000042,-0.14745323529114573
ACH-000045,-0.09239547670789698
ACH-000047,0.04937890428580877
ACH-000052,0.05071674653474918
ACH-000053,0.12179620358354122
ACH-000054,-0.0011317655112910918
ACH-000055,0.16294807212061535
ACH-000060,0.024884568115324225
ACH-000067,-0.2292051403584321
ACH-000070,-0.01688503495389766
ACH-000075,-0.1441608773458982
ACH-000078,-0.1827836583025767
ACH-000082,0.031845582628441914
ACH-000085,0.10987182731710524
ACH-000086,0.0723363379070466
ACH-000087,0.0685588342021674
ACH-000092,0.04345714237406264
ACH-000095,-0.08843148181001466
ACH-000097,-0.07126227885430916
ACH-000098,-0.1142170048559274
ACH-000099,0.10715384110599938
ACH-000108,-0.2191600195753463
ACH-000113,-0.16935635488084624
ACH-000116,0.08442143731751374
ACH-000118,-0.04240452394790671
ACH-000120,-0.3805016075499381
ACH-000123,0.1104267730880674
ACH-000127,0.041347920705253095
ACH-000128,-0.11525638351343075
ACH-000132,0.07495942328208252
ACH-000133,-0.022616220556794246
ACH-000137,0.07879888962002585
ACH-000138,-0.054543193736386525
ACH-000142,0.1579111639453499
ACH-000143,0.08335473066053188
ACH-000146,-0.01399435913652788
ACH-000148,-0.009749209185990823
ACH-000150,-0.0518575365890684
ACH-000152,-0.14817067187896968
ACH-000153,-0.07500801644562759
ACH-000159,-0.000588209343683198
ACH-000160,0.05585734120586873
ACH-000163,-0.10926710434446438
ACH-000167,0.17120931173858606
ACH-000168,-0.09193634813317317
ACH-000169,-0.03447628707567401
ACH-000178,0.08140409333239093
ACH-000183,0.06549974978745382
ACH-000188,-0.04190320128316117
ACH-000189,-0.05902542560543901
ACH-000190,0.04363857668228987
ACH-000198,-0.029258852189528364
ACH-000203,-0.3712859771417932
ACH-000204,0.24358487209898516
ACH-000206,-0.1303954197338811
ACH-000207,-0.008106189952476412
ACH-000208,-0.1437857767515287
ACH-000210,0.21713497543075494
ACH-000211,-0.033956395426335884
ACH-000215,-0.09467463882098484
ACH-000221,0.06363051850576147
ACH-000222,0.07043042577224191
ACH-000223,0.027035506929112198
ACH-000226,0.018249796632376858
ACH-000227,-0.07291101146669622
ACH-000228,0.06254936705238573
ACH-000231,-0.1748663671045024
ACH-000232,0.17432157294754932
ACH-000233,-0.008779337169334347
ACH-000234,0.02517326881185705
ACH-000235,0.0090260026978784
ACH-000237,0.15483842603552775
ACH-000238,-0.028273259728747682
ACH-000242,0.17280453214173488
ACH-000243,0.06626898478198992
ACH-000244,0.10591656503658237
ACH-000246,0.11733462642688737
ACH-000248,-0.1416264754466928
ACH-000250,-0.07957128146619644
ACH-000251,0.13434066943287526
ACH-000252,0.24939676523187124
ACH-000253,-0.009406897248223786
ACH-000255,0.0581408405189001
ACH-000256,-0.05112712322671442
ACH-000257,-0.10706929609154613
ACH-000258,-0.0487761550420216
ACH-000259,-0.1975200701904248
ACH-000260,-0.2097366187171512
ACH-000261,0.06199253118343665
ACH-000262,-0.09794784504951567
ACH-000263,-0.05927710361008889
ACH-000264,-0.04661124583653916
ACH-000265,-0.06277733143699038
ACH-000266,-0.09857861143057477
ACH-000272,-0.025510232840819626
ACH-000274,0.012350035083113168
ACH-000277,0.040066611585297035
ACH-000278,0.017679783350434696
ACH-000279,-0.17133251240433708
ACH-000280,0.0978347762463988
ACH-000281,-0.03886335092792422
ACH-000288,-0.06735535969518458
ACH-000291,0.08314924457413604
ACH-000293,0.035205502711829366
ACH-000294,0.09312100558996607
ACH-000295,-0.24041769713629635
ACH-000296,0.035977068514433524
ACH-000302,0.11347153550521605
ACH-000304,0.29069892200502223
ACH-000307,-0.04324780115552283
ACH-000308,0.09132660473368699
ACH-000310,-0.3344268175689816
ACH-000311,0.003603109767272386
ACH-000312,0.0014656557819085017
ACH-000315,0.14194187447717507
ACH-000316,-0.005935847188024425
ACH-000317,-0.1336590148486903
ACH-000318,0.05894657956281245
ACH-000319,-0.03428361878704172
ACH-000320,-0.07180844398695074
