,GINS3 (64785)
ACH-000004,-1.0071357269323284
ACH-000005,-1.216224997662316
ACH-000007,-0.8607547625792757
ACH-000009,-0.7402724155375451
ACH-000011,-1.0148701494895471
ACH-000012,-0.8300552755884554
ACH-000013,-1.1891352156185166
ACH-000014,-0.9346305147151356
ACH-000015,-0.8678579625817444
ACH-000017,-0.7668673603931051
ACH-000018,-0.9511614530639196
ACH-000019,-0.980841129872584
ACH-000021,-0.8975311720313379
ACH-000022,-0.915953336187004
ACH-000025,-0.9172958019498816
ACH-000028,-0.8897660252977502
ACH-000030,-0.9697450050435138
ACH-000035,-0.9720646147745816
ACH-000036,-0.8896854726010508
ACH-000037,-0.3723184162233407
ACH-000039,-1.0046778054895873
ACH-000040,-0.9424029477673924
ACH-000041,-0.8434409390706792
ACH-000042,-0.8814885970957657
ACH-000045,-0.9881309051474632
ACH-000047,-1.0776175172454652
ACH-000052,-0.7820529017108228
ACH-000053,-1.0616842777965234
ACH-000054,-0.926310954014679
ACH-000055,-1.0756411634659029
ACH-000060,-0.7582432213712605
ACH-000067,-0.7496742402935475
ACH-000070,-0.6760901946113625
ACH-000075,-0.9473361657932632
ACH-000078,-0.8136317434972086
ACH-000082,-0.8559728120574539
ACH-000085,-0.5945360630851012
ACH-000086,-0.918992723742776
ACH-000087,-1.4502537380416318
ACH-000092,-0.9542523005024396
ACH-000095,-0.9589144117630474
ACH-000097,-1.0124209521873542
ACH-000098,-1.2101578632019812
ACH-000099,-0.8285000056921236
ACH-000108,-0.7845700391699587
ACH-000113,-0.930308831953468
ACH-000116,-1.0140165168765238
ACH-000118,-0.9841704325129514
ACH-000120,-0.7929055494854322
ACH-000123,-0.8028201205794325
ACH-000127,-0.9319321980415142
ACH-000128,-1.0041154466291948
ACH-000132,-1.0072077872941494
ACH-000133,-0.9643291960092842
ACH-000137,-0.9930607847380402
ACH-000138,-0.9144754398109916
ACH-000142,-0.8769707477186656
ACH-000143,-1.0545941794241378
ACH-000146,-0.8838079759019277
ACH-000148,-1.0232632096124046
ACH-000150,-0.7559954872264425
ACH-000152,-1.0575861645367608
ACH-000153,-1.2083613399090956
ACH-000159,-0.9080885447232095
ACH-000160,-0.8995625738277607
ACH-000163,-0.9529104642447782
ACH-000167,-1.5999473021276518
ACH-000168,-0.9300839115623964
ACH-000169,-0.9536401782362112
ACH-000178,-0.8816096567273773
ACH-000183,-0.7610940496604361
ACH-000188,-0.7893797972095226
ACH-000189,-1.157602939917854
ACH-000190,-1.2551035244248128
ACH-000198,-0.8749320586276713
ACH-000203,-0.4186950752204799
ACH-000204,-0.6912576303875588
ACH-000206,-1.2131797253773409
ACH-000207,-1.116450080368324
ACH-000208,-0.8510407437852124
ACH-000210,-0.8828559932928606
ACH-000211,-0.9791214546374556
ACH-000215,-1.0420730592405076
ACH-000221,-0.6653553263103472
ACH-000222,-1.0628885370874823
ACH-000223,-0.8895375749424633
ACH-000226,-0.9653151053775
ACH-000227,-0.6891323789039467
ACH-000228,-0.9892528776602164
ACH-000231,-0.8120424691374128
ACH-000232,-0.7516609309131326
ACH-000233,-0.7675122862107147
ACH-000234,-0.6492686720192573
ACH-000235,-0.7567414517529125
ACH-000237,-0.9437944523472572
ACH-000238,-0.6639335335533499
ACH-000242,-0.8901237124874422
ACH-000243,-1.0052087108980046
ACH-000244,-1.0066876476003803
ACH-000246,-0.8993317519171433
ACH-000248,-0.8225961531083745
ACH-000250,-0.7202527333763015
ACH-000251,-0.9987496184678992
