,EMC6 (83460)
ACH-000004,-0.5540424017820885
ACH-000005,-1.0328048945860238
ACH-000007,-0.3066400726216396
ACH-000009,-0.07322117442081161
ACH-000011,-0.4367024481135182
ACH-000012,-0.029904524715804688
ACH-000013,-0.3125126319379936
ACH-000014,-0.7236072083952992
ACH-000015,-0.5942758872339504
ACH-000017,-0.5867945586202377
ACH-000018,-0.636679084193381
ACH-000019,-0.040294627669917565
ACH-000021,-0.10213539561249857
ACH-000022,-0.0064999321234032615
ACH-000025,-0.3422285525850044
ACH-000028,-0.10290717186662184
ACH-000030,-0.26271556208762475
ACH-000035,-0.16121234377937507
ACH-000036,-0.19785001518104625
ACH-000037,-0.3443807491801392
ACH-000039,-0.3260201383373705
ACH-000040,-0.4656569717990614
ACH-000041,-0.7137264102140711
ACH-000042,-0.5794416075181844
ACH-000045,-0.3160838164776164
ACH-000047,-0.5846947077211021
ACH-000052,-0.05195884913310902
ACH-000053,-0.12082659634930695
ACH-000054,-0.3513209874283659
ACH-000055,-0.3462943112752673
ACH-000060,-0.29004693907537243
ACH-000067,0.06747963312524484
ACH-000070,-0.27769374890397835
ACH-000075,-0.2686958969768644
ACH-000078,-0.0710935924629513
ACH-000082,-0.2952319919894606
ACH-000085,-0.22359874465229426
ACH-000086,-0.2538892943567177
ACH-000087,-0.3712716140102365
ACH-000092,-0.26832907408681106
ACH-000095,-0.3108335389444271
ACH-000097,-0.2689152597287367
ACH-000098,-0.5304062892753548
ACH-000099,-0.2507807771926668
ACH-000108,-0.4469390338052362
ACH-000113,-0.2814640570251332
ACH-000116,-0.4398323447008044
ACH-000118,-0.702681205153324
ACH-000120,0.011875260259037372
ACH-000123,-0.06579904843281865
ACH-000127,-0.267504539609956
ACH-000128,-0.2596429597295165
ACH-000132,0.007994404820767884
ACH-000133,-0.5082910318982253
ACH-000137,-0.041988741582528376
ACH-000138,-0.21357191121626976
ACH-000142,-0.5384607285221343
ACH-000143,-0.21877434345663707
ACH-000146,-0.7824592497253746
ACH-000148,-0.2647173163202223
ACH-000150,-0.15083468181513018
ACH-000152,-0.2873631078979809
ACH-000153,-0.5719287132256252
ACH-000159,-0.2480067224457887
ACH-000160,-0.007600458865624255
ACH-000163,-0.20275701727990011
ACH-000167,-0.39891265173390666
ACH-000168,-0.4562967980258493
ACH-000169,-0.568130049121672
ACH-000178,-0.5354290709541278
ACH-000183,-0.6581138289976256
ACH-000188,-0.3609925845450624
ACH-000189,-0.6551242786629895
ACH-000190,-0.5547380990494013
ACH-000198,-0.1871403409658568
ACH-000203,-0.10331911045820036
ACH-000204,-0.4933521763692726
ACH-000206,-0.902725550123808
ACH-000207,-0.34323759977189394
ACH-000208,-0.3202611686557165
ACH-000210,0.2740294654039788
ACH-000211,-0.25457569130087604
ACH-000215,-0.3565010119588971
ACH-000221,-0.10518978066151216
ACH-000222,-0.3549421732669604
ACH-000223,-0.13522903529464453
