,NDC80 (10403)
ACH-000004,-1.2663321169229145
ACH-000005,-1.138362964887806
ACH-000007,-1.191975372767662
ACH-000009,-1.0352279504530997
ACH-000011,-1.073896808034101
ACH-000012,-1.285188343061562
ACH-000013,-1.0579031940536248
ACH-000014,-1.1217778795278603
ACH-000015,-0.9780870638795804
ACH-000017,-1.170350375711127
ACH-000018,-0.9367554740146888
ACH-000019,-1.0403464430787337
ACH-000021,-1.0424470488038895
ACH-000022,-1.1728618667742916
ACH-000025,-1.1302197452642253
ACH-000028,-1.043497855203278
ACH-000030,-1.0164135303361903
ACH-000035,-0.8613182885687567
ACH-000036,-1.0519637081692461
ACH-000037,-1.0046712415469974
ACH-000039,-1.1111249655118214
ACH-000040,-1.1142226201466372
ACH-000041,-1.1313770251067945
ACH-000042,-1.0991117384431972
ACH-000045,-0.8302722995681917
ACH-000047,-1.021811852173414
ACH-000052,-1.1866667978906575
ACH-000053,-1.0954599642381346
ACH-000054,-1.0739947031706276
ACH-000055,-0.9040273442951571
ACH-000060,-0.8759648274947459
ACH-000067,-1.12484938064955
ACH-000070,-0.977066795488258
ACH-000075,-1.1538423145819277
ACH-000078,-1.1903702654457282
ACH-000082,-1.0691585327293804
ACH-000085,-0.932450551420308
ACH-000086,-1.097393884624155
ACH-000087,-1.0000179702105223
ACH-000092,-0.8789417278331787
ACH-000095,-1.1108185272266435
ACH-000097,-1.044231781199895
ACH-000098,-1.0034950091986514
ACH-000099,-1.1014079268093389
ACH-000108,-1.1648555815440889
ACH-000113,-0.9694749928541988
ACH-000116,-1.1031200808276909
ACH-000118,-0.9727409924087764
ACH-000120,-1.0298100875957354
ACH-000123,-1.04945041783308
ACH-000127,-1.0170728936018918
ACH-000128,-1.1857565432286397
ACH-000132,-0.9813409110738222
ACH-000133,-0.9181955293628908
ACH-000137,-1.055951656441871
ACH-000138,-1.4435536413675545
ACH-000142,-1.0530939622501618
ACH-000143,-1.104836095392428
ACH-000146,-1.0718707454186227
ACH-000148,-1.0835922833618303
ACH-000150,-0.8680608710750105
ACH-000152,-0.8271901368783255
ACH-000153,-1.1520789022407092
ACH-000159,-1.2435813837882208
ACH-000160,-1.0393901036905002
ACH-000163,-0.8914972991433878
ACH-000167,-1.8734122750502733
ACH-000168,-0.8917041529969073
ACH-000169,-1.1362564461887867
ACH-000178,-0.9475596239124284
ACH-000183,-1.0079792327757042
ACH-000188,-1.0838238947954997
ACH-000189,-1.0642689149730769
ACH-000190,-1.3488915748003043
ACH-000198,-1.051118009745893
ACH-000203,-1.4202518867275056
ACH-000204,-0.9580175954864796
ACH-000206,-0.9949967423035792
ACH-000207,-1.35704144111517
ACH-000208,-1.154880921595453
ACH-000210,-1.4490438094953195
ACH-000211,-1.3604196828578277
ACH-000215,-1.1712589806339324
ACH-000221,-1.2076013472628244
ACH-000222,-1.1415439216421577
ACH-000223,-1.2335424230711007
ACH-000226,-1.0490870829365229
ACH-000227,-1.111745710194438
ACH-000228,-1.098921318268277
ACH-000231,-0.9720914780026942
ACH-000232,-1.0466891937776932
ACH-000233,-1.446248330861246
ACH-000234,-1.1825743146538787
ACH-000235,-1.1307151329334613
ACH-000237,-1.183185784643386
ACH-000238,-1.4221400134527158
ACH-000242,-0.994310303700046
ACH-000243,-1.250088002931521
ACH-000244,-1.3047763448940064
ACH-000246,-1.230843971856197
ACH-000248,-1.1966471065592883
ACH-000250,-1.1202504405908176
ACH-000251,-1.4078836516347042
ACH-000252,-1.1955105114912368
ACH-000253,-1.2832643021384105
ACH-000255,-0.7874661517646541
ACH-000256,-1.310007625250575
ACH-000257,-0.9103319762386952
ACH-000258,-1.038929460157662
ACH-000259,-1.3933745833024658
ACH-000260,-1.0952215487767205
ACH-000261,-0.923720350472105
ACH-000262,-1.1599807928593573
ACH-000263,-0.9597784526951056
ACH-000264,-1.4316231475584218
ACH-000265,-1.0557194765107154
ACH-000266,-1.2392369596274777
ACH-000272,-0.8754410693355423
ACH-000274,-1.0698153928149068
ACH-000277,-1.2055854809498754
ACH-000278,-1.2659356224597258
ACH-000279,-1.3761523077290392
ACH-000280,-0.9192192766761104
ACH-000281,-1.3668210023664795
ACH-000288,-1.0253450611535122
ACH-000291,-0.8671443715559682
ACH-000293,-1.1854367957385707
ACH-000294,-1.1533047504562244
ACH-000295,-1.2819169262750645
ACH-000296,-1.018602268884837
ACH-000302,-0.8714179422499977
ACH-000304,-1.285802790422136
ACH-000307,-0.7618102613829796
ACH-000308,-1.0179041844329595
ACH-000310,-1.1060377087846718
ACH-000311,-0.9897900397638458
ACH-000312,-1.263495536129332
ACH-000315,-1.2546842780108012
ACH-000316,-0.9805511859209916
ACH-000317,-0.8072277043417216
ACH-000318,-1.1390584513469149
ACH-000319,-1.104071345427981
ACH-000320,-0.966077325260236
ACH-000322,-1.245836429442477
ACH-000323,-1.011460970548217
ACH-000324,-1.1479134618904114
ACH-000329,-1.2879164099239355
ACH-000330,-1.4032585761622531
ACH-000331,-1.0695205824456455
ACH-000332,-0.8327869236309251
ACH-000334,-1.1182050127876468
ACH-000335,-0.9222056060482624
ACH-000336,-1.2160673300009974
ACH-000337,-0.8859327858556498
ACH-000338,-0.7284329556913268
ACH-000339,-1.0485247518507137
ACH-000341,-1.341347385158676
ACH-000348,-1.2161969617073567
ACH-000350,-1.02551046713567
ACH-000352,-1.3827793050969632
ACH-000356,-0.9625499526664748
ACH-000361,-1.1726838554233372
ACH-000362,-1.0768180249504435
ACH-000363,-0.9087804630012724
ACH-000364,-0.8654112682839576
ACH-000365,-0.9176649312279962
ACH-000366,-0.9485872371899016
ACH-000368,-0.9443987533476016
ACH-000374,-0.9910385653242988
ACH-000375,-1.1180257294270246
ACH-000376,-1.112622683033209
ACH-000381,-1.1320625868465208
ACH-000383,-1.18019195474745
ACH-000387,-1.1852330624984628
ACH-000389,-1.143170410066207
ACH-000390,-1.2371927790906374
ACH-000393,-1.0983269162489269
ACH-000395,-0.8142700299740872
ACH-000396,-0.9068556151285528
ACH-000397,-1.1585048658407728
ACH-000401,-1.0844830511240848
ACH-000402,-0.6071210754812766
ACH-000403,-1.5114883703567694
ACH-000404,-1.1156022130103735
ACH-000406,-1.2305890322457689
ACH-000407,-1.1849402022595896
ACH-000408,-0.8667152312277123
ACH-000410,-1.0895613566159874
ACH-000411,-0.9976497466005512
ACH-000414,-1.3329507397229854
ACH-000415,-1.2126753280600513
ACH-000416,-1.2355884927817542
ACH-000420,-1.114966584820584
ACH-000421,-1.1897331259637254
ACH-000424,-1.083175395447454
ACH-000425,-1.2554851072434634
ACH-000426,-0.8237659215974055
ACH-000427,-0.8625613894425777
ACH-000433,-0.8492645270739997
ACH-000435,-1.0854593745965924
ACH-000436,-0.878014336512172
ACH-000444,-1.1568112991172028
ACH-000445,-1.0672414229680265
ACH-000448,-0.8396256441248587
ACH-000450,-1.1781589095398812
ACH-000452,-1.2907726334670666
ACH-000454,-0.8095090147503997
ACH-000458,-1.1071861108166965
ACH-000459,-0.9218881479975668
ACH-000460,-1.158458985465648
ACH-000461,-1.1720519762868855
ACH-000463,-1.1955849309469095
ACH-000464,-1.1540417038063302
ACH-000466,-1.0096996959390256
ACH-000467,-0.978831115304348
ACH-000468,-0.7429483768399557
ACH-000469,-1.127416927413205
ACH-000470,-1.2676797146821883
ACH-000471,-1.0559961155555582
ACH-000472,-1.136406796405169
ACH-000473,-1.1055850632716755
ACH-000475,-1.193853697588312
ACH-000476,-1.210571094532265
ACH-000477,-1.1352489297837929
ACH-000479,-1.3330524001493116
ACH-000480,-0.8706617299687633
ACH-000481,-1.3673468311601094
ACH-000483,-0.8296459651750747
ACH-000484,-1.3142161420697855
ACH-000485,-1.0421399233849022
ACH-000486,-1.2148405457130376
ACH-000487,-1.1582968297738
ACH-000488,-1.1733006747273729
ACH-000490,-1.0806437139502338
ACH-000491,-1.1280262437520927
ACH-000495,-0.9305640720275704
ACH-000496,-1.2639757430565357
ACH-000499,-1.027377538918366
ACH-000500,-1.0974258930169565
ACH-000502,-1.3055006799179132
ACH-000503,-0.7614847408504573
ACH-000505,-0.9524938539691404
ACH-000507,-1.0499061039604656
ACH-000510,-0.8131265467414552
ACH-000511,-0.8783419623254108
ACH-000512,-1.176173809651422
ACH-000516,-0.9810314294668104
ACH-000517,-1.304381855230834
ACH-000518,-1.054553830790266
ACH-000520,-0.9188986033518621
ACH-000521,-1.0971979791367166
ACH-000522,-1.013971051581068
ACH-000524,-1.1189750987667322
ACH-000527,-0.9181439814770438
ACH-000528,-1.0233258313772458
ACH-000537,-1.3725349910828277
ACH-000541,-1.4565713500148976
ACH-000542,-0.7625365236124821
ACH-000544,-0.8654710181509628
ACH-000545,-1.1828235632338464
ACH-000547,-1.16438461720466
ACH-000548,-1.1362885646131395
ACH-000549,-1.1615286555618751
ACH-000550,-1.1077903023107158
ACH-000552,-1.1532563035030474
ACH-000556,-0.9816473212315848
ACH-000557,-1.3148053453583997
ACH-000569,-0.9537208448063486
ACH-000570,-1.1451688182076285
ACH-000571,-1.253925887961565
ACH-000573,-1.1379994018808703
ACH-000576,-1.0601864546052282
ACH-000579,-1.1727824461622347
ACH-000580,-1.0845834527961766
ACH-000584,-0.9740953608894956
ACH-000585,-1.1247786086201736
ACH-000588,-0.8228615998031321
ACH-000589,-1.4620298502791529
ACH-000591,-1.1958250669735242
ACH-000593,-1.2248021150291108
ACH-000600,-1.1136179681463725
ACH-000601,-1.074523844499524
ACH-000605,-1.1676337713042375
