,TCTEX1D2 (255758)
ACH-000004,-0.024584753532384623
ACH-000005,-0.002262373495858632
ACH-000007,-0.08725738298664401
ACH-000009,-0.14171797270053396
ACH-000011,-0.1766084714211611
ACH-000012,-0.028007525225131016
ACH-000013,0.0026611281684643124
ACH-000014,-0.06265842446919925
ACH-000015,-0.04920658319514455
ACH-000017,-0.10242462131815956
ACH-000018,-0.10249005407901897
ACH-000019,-0.048076317034746685
ACH-000021,-0.1271139636551166
ACH-000022,-0.15823081183428406
ACH-000025,-0.03157049148474708
ACH-000028,-0.08489735877174165
ACH-000030,-0.13108578828286166
ACH-000035,-0.03628726379582884
ACH-000036,-0.11007462206901536
ACH-000037,-0.038998731055395176
ACH-000039,-0.021346658364807224
ACH-000040,-0.09467906273324704
ACH-000041,-0.0024192473874732052
ACH-000042,-0.2130598812162613
ACH-000045,-0.16995382722539404
ACH-000047,-0.039899466209189084
ACH-000052,-0.045638116399692466
ACH-000053,-0.11891545439920935
ACH-000054,-0.32478645779822674
ACH-000055,-0.07226992338581932
ACH-000060,-0.12396950188208272
ACH-000067,-0.11584965579754734
ACH-000070,-0.11126669563302062
ACH-000075,-0.098958298611519
ACH-000078,-0.17950313811186114
ACH-000082,-0.20502614399278216
ACH-000085,-0.003153614507045913
ACH-000086,0.057702634286486365
ACH-000087,-0.10453193489612432
ACH-000092,-0.02823039135762393
ACH-000095,-0.07999931749408187
ACH-000097,-0.0789266592596202
ACH-000098,-0.02158586326603747
ACH-000099,-0.15088474531933954
ACH-000108,-0.2392231073963451
ACH-000113,-0.10745292333403668
ACH-000116,-0.2057822418687004
ACH-000118,-0.12037760936852013
ACH-000120,-0.218994217994966
ACH-000123,-0.050346302398102616
ACH-000127,-0.1500635683450214
ACH-000128,-0.10658681630661944
ACH-000132,-0.1394294889999632
ACH-000133,-0.18093683348708306
ACH-000137,-0.03543399955207364
ACH-000138,-0.09202963509506604
ACH-000142,-0.1268329619546461
ACH-000143,0.05090763512681449
ACH-000146,-0.11666828173699588
ACH-000148,-0.08663128170092321
ACH-000150,-0.1774115176426719
ACH-000152,-0.01890748567672016
ACH-000153,-0.08035784633001009
ACH-000159,-0.04610813577675952
ACH-000160,-0.20030827650361335
ACH-000163,-0.06821892343821008
ACH-000167,-0.05303711570786382
ACH-000168,-0.2881444035140913
ACH-000169,-0.109650029090824
ACH-000178,-0.13516877240387826
ACH-000183,-0.09623215165760997
ACH-000188,-0.04356636753784244
ACH-000189,0.07760404538332383
ACH-000190,-0.012827831324121313
ACH-000198,-0.10109599639275277
ACH-000203,0.10389604062440813
ACH-000204,-0.09883723370999743
ACH-000206,-0.23393978864978396
ACH-000207,-0.193052871636898
ACH-000208,-0.19838545978615454
ACH-000210,0.08094782703682983
ACH-000211,-0.12341923597452527
ACH-000215,-0.1442501223417763
ACH-000221,0.012789247890376724
ACH-000222,-0.004120251054772508
ACH-000223,-0.25479823114054795
ACH-000226,0.014903347077637503
ACH-000227,-0.12279305523934793
ACH-000228,-0.014784250510479297
ACH-000231,-0.007840979020092294
ACH-000232,-0.09209879751910273
ACH-000233,0.08783851880559984
ACH-000234,-0.3858376560743853
ACH-000235,-0.11515842902951455
ACH-000237,-0.12492062987032222
ACH-000238,-0.17626827996477026
ACH-000242,-0.22069599934231332
ACH-000243,-0.11858518385282145
ACH-000244,-0.12319455907717512
ACH-000246,-0.17190864600294511
ACH-000248,-0.05158332040605136
ACH-000250,-0.12349923164483903
ACH-000251,0.02149343685855343
ACH-000252,-0.09407723897327308
ACH-000253,-0.1277733241930891
ACH-000255,-0.09616076711711656
ACH-000256,-0.05428366798666071
ACH-000257,-0.19020326991913092
ACH-000258,-0.13853610437325073
ACH-000259,-0.12749661721879896
ACH-000260,0.001070212359791792
ACH-000261,-0.20475111485701827
ACH-000262,-0.23147288978118
ACH-000263,-0.16827708193265886
ACH-000264,-0.035834632094512806
ACH-000265,-0.05918150116877381
ACH-000266,-0.16993376647001313
ACH-000272,-0.12568715278857218
ACH-000274,-0.08560881014171731
ACH-000277,-0.33393122363483485
ACH-000278,-0.1910277954711762
ACH-000279,-0.188071025618826
ACH-000280,-0.17516778070705916
ACH-000281,-0.07515668124432233
ACH-000288,-0.08145675073253457
ACH-000291,-0.10124529834083966
ACH-000293,-0.12153195892328525
ACH-000294,-0.23697931185092744
ACH-000295,-0.216558408248871
ACH-000296,-0.12039051616719425
ACH-000302,0.05362878646606208
ACH-000304,-0.18721629616626398
ACH-000307,-0.15218100153994762
ACH-000308,-0.312606632857581
ACH-000310,-0.09110542726546006
ACH-000311,-0.2256865911527336
ACH-000312,-0.25248554825221464
ACH-000315,-0.012160774736151616
ACH-000316,-0.05023279866138313
ACH-000317,-0.02735211459130492
ACH-000318,-0.16186923000713802
ACH-000319,-0.0128308332943508
ACH-000320,-0.1350333336013507
ACH-000322,-0.1881046036812612
ACH-000323,-0.02692721427351179
ACH-000324,-0.14529929421365875
ACH-000329,-0.12063488960129228
ACH-000330,0.016795420807107792
ACH-000331,-0.13463974233643256
ACH-000332,-0.15411867620551534
ACH-000334,-0.1635147967519302
ACH-000335,-0.036053457346122114
ACH-000336,-0.10639954666029812
ACH-000337,-0.14805322232296192
ACH-000338,-0.29677287878670217
ACH-000339,-0.0839153267772314
ACH-000341,-0.1057254950625355
ACH-000348,-0.06730931917794528
ACH-000350,-0.0673301011647647
ACH-000352,-0.13596369310230388
ACH-000356,0.0107461522084802
ACH-000361,-0.03618510982534316
ACH-000362,-0.0455044999547022
ACH-000363,-0.016547098786759543
ACH-000364,-0.041204742266988864
ACH-000365,-0.13926024289368769
ACH-000366,-0.14221383650308506
ACH-000368,-0.018676565863138976
ACH-000374,-0.07015272213238871
ACH-000375,-0.06507655653725197
ACH-000376,-0.1849663992136608
ACH-000381,-0.08819705111928379
ACH-000383,-0.14029360312553946
ACH-000387,-0.2907073666505886
ACH-000389,-0.13423598527845038
ACH-000390,-0.02720070658410637
ACH-000393,-0.12691553913428708
ACH-000395,-0.02025917001178252
ACH-000396,-0.21080181238502152
ACH-000397,-0.2445668435500287
ACH-000401,-0.09700730429441057
ACH-000402,-0.35874848114709434
ACH-000403,-0.19292022266301626
ACH-000404,-0.10356264008754032
ACH-000406,-0.032177836393614004
ACH-000407,-0.09615425986413033
ACH-000408,-0.23092356960403296
ACH-000410,0.03272805781330749
ACH-000411,-0.017932583371111033
ACH-000414,-0.1603977043069023
ACH-000415,-0.02329502121399645
ACH-000416,-0.11054710985088684
ACH-000420,-0.2947937654411838
ACH-000421,-0.0602335766075733
ACH-000424,0.017674611827151118
ACH-000425,-0.11863831619875258
ACH-000426,-0.20783132753040376
ACH-000427,-0.016468945263645854
ACH-000433,0.07610150984623566
ACH-000435,0.14572105970709975
ACH-000436,-0.16189447013366245
ACH-000444,-0.16500147975783894
ACH-000445,-0.09447327163872964
ACH-000448,-0.08752163271635838
ACH-000450,-0.09402102477988104
ACH-000452,-0.02876399810698758
ACH-000454,-0.3765864702131809
ACH-000458,-0.08155537456718519
ACH-000459,0.0771414461356678
ACH-000460,-0.16133632208054
ACH-000461,-0.08407836251043775
ACH-000463,-0.09195892840147517
ACH-000464,-0.06159379740617652
ACH-000466,-0.19400327210081086
ACH-000467,-0.14675233586488376
ACH-000468,-0.06238729341807067
ACH-000469,-0.20770278130354386
ACH-000470,-0.1228343534158544
ACH-000471,-0.10895800577507278
ACH-000472,-0.1264944800131307
ACH-000473,-0.12420274577533998
ACH-000475,-0.1127097492672055
ACH-000476,-0.14313417993841046
