,ZER1 (10444)
ACH-000207,-0.3389700692703351
ACH-000208,-0.3696391829691077
ACH-000210,0.05575114474100453
ACH-000211,-0.16792570541992674
ACH-000215,-0.15548334419282905
ACH-000221,-0.1610086445992111
ACH-000222,-0.2420310199796448
ACH-000223,-0.2052712284234701
ACH-000226,-0.15599501325053908
ACH-000227,-0.16175071863141474
ACH-000228,-0.20374838931296688
ACH-000231,-0.1408019549543202
ACH-000232,-0.16759521627579813
ACH-000233,-0.15027951047458207
ACH-000234,-0.2996301001133537
ACH-000235,-0.14007723330947472
ACH-000237,-0.25749391646054354
ACH-000238,-0.25325802493553223
ACH-000242,-0.058447854832131
ACH-000243,-0.1327624251973681
ACH-000244,-0.3620299493089813
ACH-000246,-0.11717505822336087
ACH-000248,-0.04843734741026217
ACH-000250,-0.14821359525718478
ACH-000251,-0.08049884429742331
ACH-000252,-0.17380492758393065
ACH-000253,-0.11398519644966044
ACH-000255,-0.1023483242264476
ACH-000256,0.010285581792567331
ACH-000257,-0.15264497022071166
ACH-000258,-0.2832521736971607
ACH-000259,-0.16835993688045792
ACH-000260,-0.10944775277626533
ACH-000261,-0.1644775679717682
ACH-000262,-0.17078790678205175
ACH-000263,-0.2494433250975432
ACH-000264,-0.10424750772834053
ACH-000265,-0.08279830701018916
ACH-000266,-0.17883029606101794
ACH-000272,-0.0956005181284836
ACH-000274,-0.2649047970160736
ACH-000277,-0.24865138018256436
ACH-000278,0.022223567812097108
ACH-000279,-0.16922073253778785
ACH-000280,-0.2821255066890967
ACH-000281,-0.01421813276717929
ACH-000288,-0.0831499748324391
ACH-000291,-0.12209263051545792
ACH-000293,0.02526523755795924
ACH-000294,-0.06250035215855945
ACH-000295,0.052802982334988716
ACH-000296,-0.15220687204324682
ACH-000302,0.014771950332835869
ACH-000304,-0.3742650512710973
ACH-000307,-0.09522317485569036
ACH-000308,-0.1586655955760937
ACH-000310,-0.1281698267153702
ACH-000311,-0.10110987602660028
ACH-000312,-0.1979200505158756
ACH-000315,-0.15206736538244944
ACH-000316,-0.08122318813235906
ACH-000317,-0.2165119150403245
ACH-000318,-0.253101265052172
ACH-000319,-0.006998863436351868
ACH-000320,-0.1736321440480632
ACH-000322,-0.03642503445369541
ACH-000323,-0.13003962587359005
ACH-000324,-0.2386694185736042
ACH-000329,-0.10166420628215866
ACH-000330,-0.0605939664359816
ACH-000331,-0.18337200700083497
ACH-000332,-0.08284728570405565
ACH-000334,-0.19335811109373385
ACH-000335,-0.13178825385786966
ACH-000336,-0.325866359773254
ACH-000337,0.06913585073417165
ACH-000338,0.4852233041612904
ACH-000339,-0.10328519503231792
ACH-000341,-0.11276216808759952
ACH-000348,-0.3089340569356268
ACH-000350,-0.02023298744448799
ACH-000352,-0.002790080820596761
ACH-000356,-0.07827725249538317
ACH-000361,-0.02864896771696336
ACH-000362,-0.1634448053837072
ACH-000363,-0.17739047209388747
ACH-000364,-0.005053898555957305
ACH-000365,0.004533699633685906
ACH-000366,-0.10617114956339913
ACH-000368,-0.23105806210365146
ACH-000374,-0.10050459568159753
ACH-000375,-0.2717255820891017
ACH-000376,-0.22920187199561334
ACH-000381,-0.1475226581626138
ACH-000383,-0.12837889432390592
ACH-000387,-0.13856385210302466
ACH-000389,0.18088387702670755
ACH-000390,-0.17405184902567156
ACH-000393,-0.013635195382223544
ACH-000395,-0.3229839954027709
ACH-000396,-0.07284888738362902
ACH-000397,-0.207025131720436
ACH-000401,-0.3398685884059776
ACH-000402,-0.12100758165431727
ACH-000403,-0.18383317721161488
ACH-000404,0.0950729766622522
ACH-000406,-0.0845505101110847
ACH-000407,-0.11396503877315592
ACH-000408,-0.21406093247786148
ACH-000410,-0.195112156069654
ACH-000411,-0.16726975203249178
ACH-000414,-0.13464766943135648
ACH-000415,-0.06298958542516321
ACH-000416,-0.03141652795273928
ACH-000420,-0.06717932469222909
ACH-000421,-0.1570085993748841
ACH-000424,-0.010075085951915641
ACH-000425,-0.2198971892142972
ACH-000426,-0.08726533729072769
ACH-000427,-0.03099928211591965
ACH-000433,-0.17988624204251707
ACH-000435,-0.4318985245653235
ACH-000436,-0.09796295983807063
ACH-000444,0.15968922169598956
ACH-000445,-0.19415478398989652
ACH-000448,-0.08357613331891701
ACH-000450,-0.3514286515343061
ACH-000452,0.010777654722744666
ACH-000454,-0.2482118927517077
ACH-000458,-0.2145426197097632
ACH-000459,-0.0753289087605982
ACH-000460,-0.17533031696342025
ACH-000461,-0.17610780371521126
ACH-000463,-0.19634118690167413
ACH-000464,-0.18107237993978328
ACH-000466,0.0017888522870579664
ACH-000467,-0.13561088342355038
ACH-000468,-0.3193131005876794
ACH-000469,-0.3838998740575327
ACH-000470,-0.29061996578539473
ACH-000471,-0.21953478329592185
ACH-000472,-0.15091320908408198
ACH-000473,-0.07212634854819329
ACH-000475,-0.18347176438697804
ACH-000476,-0.01510925509850524
ACH-000477,-0.4402999754351372
ACH-000479,-0.3435071024440405
ACH-000480,-0.20626311263524735
ACH-000481,-0.2420060906969232
ACH-000483,-0.3977740214203363
ACH-000484,-0.06885424448196918
ACH-000485,-0.09810333767975744
ACH-000486,-0.11994645754735035
ACH-000487,-0.1151293726278276
ACH-000488,-0.1968587084530164
ACH-000490,-0.7362204921216555
ACH-000491,-0.14510611709163035
ACH-000495,-0.27810240644945056
ACH-000496,-0.26891437981813865
ACH-000499,-0.04305874584334243
ACH-000500,-0.621420206421067
ACH-000502,-0.23938719411239498
ACH-000503,0.008948896578469158
ACH-000505,-0.13829063840824685
ACH-000507,-0.1072433959970578
ACH-000510,-0.021289763336262285
ACH-000511,-0.17797220018112295
ACH-000512,-0.19237240509770606
ACH-000516,-0.25719781465526104
ACH-000517,-0.25116793769669954
ACH-000518,-0.011050915478805507
ACH-000520,-0.1669437376690216
ACH-000521,-0.2694885564968038
ACH-000522,-0.07486278302116232
ACH-000524,-0.19803180768450684
ACH-000527,-0.1253923929759343
ACH-000528,-0.1036698382887848
ACH-000537,-0.1328316817064292
ACH-000541,-0.054070306272392905
ACH-000542,-0.14633350677481488
ACH-000544,-0.11255635328175913
ACH-000545,-0.13354123034075902
ACH-000547,-0.06819109291626163
ACH-000548,-0.2239611477796008
ACH-000549,0.08370133340556754
ACH-000550,-0.2763931521762698
ACH-000552,-0.07453577437575992
ACH-000556,-0.667188084248941
ACH-000557,-0.10277703666677597
ACH-000569,-0.43531651828131374
ACH-000570,-0.22927798605667365
ACH-000571,-0.11437311519270932
ACH-000573,-0.08814674379958426
ACH-000576,-0.13743786408868952
ACH-000579,-0.13576546740467912
ACH-000580,0.02028256272861541
ACH-000584,-0.17804053546979004
ACH-000585,-0.17621503870880467
ACH-000588,0.08731240019855291
ACH-000589,-0.257436471727968
ACH-000591,-0.07938806415374505
ACH-000593,-0.0389491675025115
ACH-000600,-0.30227800981465697
ACH-000601,-0.11568474930913945
ACH-000605,-0.0937325041156283
ACH-000606,-0.4053497466009944
ACH-000608,-0.23560960528701386
ACH-000614,-0.07795512166967421
ACH-000616,0.05099073691237885
ACH-000618,-0.07386006012528128
ACH-000619,-0.199968600417484
ACH-000620,-0.14265809786949754
ACH-000621,-0.11524925239097945
ACH-000622,-0.1204155650676156
ACH-000623,-0.0590331893164658
ACH-000624,-0.05127430944339187
ACH-000627,-0.12672039007505925
ACH-000630,-0.24041034473217945
ACH-000631,-0.0872509401500787
ACH-000632,-0.1866763185227465
ACH-000633,0.052279183980103366
ACH-000637,-0.23801633173035786
ACH-000638,-0.12895315245234776
ACH-000646,-0.004718403915546792
ACH-000647,-0.06951996852954956
ACH-000648,-0.09965951359760136
ACH-000649,-0.2722665239703621
ACH-000651,-0.125582157127481
ACH-000652,0.1703584592402895
ACH-000653,0.002664347070012687
ACH-000657,-0.15896038580764585
ACH-000658,-0.16994110021225506
ACH-000661,0.025794005207094097
ACH-000662,-0.43806128276395023
ACH-000663,-0.2943055188629075
ACH-000665,-0.08797741598786002
ACH-000671,-0.0973758785559524
ACH-000672,-0.12298959960135672
ACH-000673,-0.17797895838328773
ACH-000676,-0.0209975684985049
ACH-000677,-0.10894506174359313
ACH-000681,-0.22708581972751066
ACH-000683,-0.22264798727645085
ACH-000684,-0.032369027403083304
ACH-000688,-0.14598786064172464
ACH-000693,-0.059430124670464525
ACH-000694,-0.2031044965250876
ACH-000695,-0.0048409993474306775
ACH-000696,-0.19511267436690205
ACH-000697,0.0008303202417767415
ACH-000699,-0.13971958220609815
ACH-000701,-0.007803641505719769
ACH-000706,-0.2424760749741204
ACH-000711,-0.1330815558167833
ACH-000713,-0.10259680962730837
ACH-000714,-0.26300820941956193
ACH-000718,-0.332286440366718
ACH-000720,-0.12883126936607112
ACH-000721,-0.16626159406372812
ACH-000724,-0.3419259225305563
ACH-000725,-0.00672073933928745
ACH-000732,-0.05952202091920401
ACH-000734,-0.1976120234724995
ACH-000735,-0.2657400051667908
ACH-000736,-0.3479705975068918
ACH-000738,-0.2214503732735497
ACH-000746,-0.10057188888056473
ACH-000747,-0.2588621531742334
ACH-000748,-0.03160992090889704
ACH-000753,-0.010319234018074377
ACH-000756,-0.029054648309478782
ACH-000757,-0.27520732480239346
ACH-000758,-0.18671508903128145
ACH-000760,-0.1522002705525941
ACH-000762,-0.3941082003223673
ACH-000763,-0.07572929310356306
ACH-000764,-0.17570900085128827
ACH-000765,-0.001892562427915276
ACH-000766,-0.18272630240931764
ACH-000767,-0.2187674318072912
ACH-000768,-0.05372286723636308
ACH-000769,-0.20091189974539564
ACH-000770,-0.20728843322787566
ACH-000771,-0.04340109560176631
ACH-000773,-0.09056183494676157
ACH-000776,-0.14744498711303586
ACH-000777,-0.24612699884454545
ACH-000778,-0.3707218901533503
ACH-000781,-0.23204141121056096
ACH-000782,-0.19076586670125548
ACH-000783,-0.23706517528572946
ACH-000784,-0.1099286514061578
ACH-000785,-0.2583222982287288
ACH-000787,-0.07954450320316715
ACH-000788,-0.1752743871695973
ACH-000791,-0.2404281240086885
ACH-000792,-0.10298074976693107
ACH-000794,-0.2540631760806677
ACH-000796,-0.10054427995181668
ACH-000798,-0.1993278968276703
ACH-000799,-0.2843926813837265
ACH-000800,0.009349266663498328
ACH-000802,0.020188348350793854
ACH-000804,-0.3233332844158209
ACH-000805,-0.4015933174294524
ACH-000809,-0.16109717876455235
ACH-000810,-0.18651950521648025
ACH-000811,-0.23723143870381405
ACH-000817,-0.4286292615482575
ACH-000819,-0.10403090231690892
ACH-000820,0.16764214255412035
ACH-000821,0.016840376091389653
ACH-000822,-0.24534486414941145
ACH-000823,0.046491802633449215
ACH-000824,-0.21961990904380685
ACH-000827,-0.14116775063480752
ACH-000829,-0.4196606929282685
ACH-000831,-0.23925611397353416
ACH-000832,-0.0624565871489274
ACH-000833,-0.1916407302315276
ACH-000834,-0.20489216735377874
ACH-000835,-0.11437850482581398
ACH-000836,-0.18360482165938136
ACH-000837,-0.18069505866389415
ACH-000838,0.03264265261638657
ACH-000839,-0.3651977871181522
ACH-000840,-0.2768241882098208
ACH-000841,-0.16735543365987626
ACH-000843,0.010599873812204808
ACH-000846,-0.47963870679682896
ACH-000847,-0.051811205078196775
ACH-000848,-0.2109437495550208
ACH-000849,-0.04644564391264131
ACH-000851,-0.13587770626377813
ACH-000855,-0.17796909139460038
ACH-000856,-0.1769933803869874
ACH-000858,0.01093122000566487
ACH-000859,-0.1278258593240536
ACH-000861,-0.20764788825348174
ACH-000862,-0.059063316980538065
ACH-000865,-0.1294201643682401
ACH-000866,-0.1244479494339487
ACH-000867,-0.09201897700406797
ACH-000869,-0.15467625406405372
ACH-000872,-0.1506367624383219
ACH-000873,-0.11717479204437554
ACH-000876,-0.5313521452491381
ACH-000878,-0.03005157106828127
ACH-000880,-0.20357864599510345
ACH-000881,-0.10506506617499373
ACH-000882,-0.13941481886562873
ACH-000884,-0.06159649904852728
ACH-000885,-0.25845374824039663
ACH-000887,-0.2828894011262024
ACH-000889,-0.025378468553764442
ACH-000896,-0.06361666675551053
ACH-000898,-0.020652756823632476
ACH-000900,-0.1343627254176236
ACH-000901,-0.2646226554165988
ACH-000905,0.010415953934017636
ACH-000906,-0.1841580832545341
ACH-000907,-0.3366447199819053
ACH-000910,-0.08861371498011243
ACH-000911,-0.08322058342135294
ACH-000912,-0.14005962852737874
ACH-000913,-0.19022370899802846
ACH-000915,-0.1409915988435662
ACH-000916,-0.2471472774449208
ACH-000917,-0.015309467730989387
ACH-000920,-0.3409356932624361
ACH-000921,-0.11546414664399915
ACH-000924,-0.1074105760186632
ACH-000926,-0.2220244598683292
ACH-000928,-0.12051416578020932
ACH-000929,0.11821619316367835
ACH-000932,-0.13051179196374382
ACH-000935,-0.20901382749010214
ACH-000936,-0.1752828543743593
ACH-000937,-0.1681657262479417
ACH-000938,-0.040183042981158434
ACH-000939,0.2178783579698461
ACH-000941,-0.04993146854801076
ACH-000943,-0.0993696195264612
ACH-000946,-0.1842417846490645
ACH-000947,-0.021621745229058964
ACH-000948,-0.04901550187072259
ACH-000950,-0.3059011967446417
ACH-000953,-0.12679614405830675
ACH-000954,0.16500280936187084
ACH-000957,-0.03721043053334135
ACH-000958,-0.14117124655964786
ACH-000960,-0.2321318970072188
ACH-000963,-0.13057714824611816
ACH-000968,0.005063400248743644
ACH-000969,-0.3171817256797411
ACH-000972,-0.2648430957791977
ACH-000973,-0.13935228380605988
ACH-000974,-0.15282449323517558
ACH-000978,-0.2280394914803558
ACH-000984,-0.08410992044869695
ACH-000986,-0.2446533737912752
ACH-000988,0.010272719835831041
ACH-000993,-0.17686829554525502
ACH-000994,-0.3125398913614071
ACH-000996,-0.33576258744255016
ACH-001001,-0.1549717476307138
ACH-001020,-0.13796900594339262
ACH-001028,-0.18281749177665035
ACH-001031,-0.3302196436266998
ACH-001038,-0.008958419967110932
ACH-001048,-0.12708476775877506
ACH-001050,-0.027930509240992118
ACH-001053,-0.32624720501159016
ACH-001054,-0.3302359004647243
ACH-001061,-0.1130022024526924
ACH-001067,-0.2820575515279714
ACH-001075,-0.07960466044811645
ACH-001096,-0.06588902551064119
ACH-001111,-0.03930354555819682
ACH-001119,-0.04852727732341481
ACH-001128,-0.5291381459965344
ACH-001134,-0.10258343042052463
ACH-001151,-0.2270754090495145
ACH-001163,-0.22221414806870454
ACH-001164,-0.10090888539659328
ACH-001183,0.036478681639637314
ACH-001192,-0.22170423814253426
ACH-001193,-0.02464874075636017
ACH-001196,-0.18320005654377172
ACH-001197,-0.14223907111068212
ACH-001205,-0.10937465499529547
ACH-001211,-0.16027213242721214
ACH-001212,-0.4263572281185055
ACH-001228,-0.6734400890028364
ACH-001232,-0.3320723877482153
ACH-001239,-0.16480435488832745
ACH-001270,0.007418207396538558
ACH-001274,-0.1780019857101321
ACH-001275,-0.024743088251303454
ACH-001277,-0.11157704222442087
ACH-001278,-0.1046185560983322
ACH-001280,-0.2807552006597181
ACH-001283,-0.1420030208832958
ACH-001289,-0.1615373319727721
ACH-001300,-0.1853091588458855
ACH-001301,0.015084970463945831
ACH-001302,-0.032606349155422064
ACH-001306,0.034333602752216995
ACH-001318,-0.09586967880254248
ACH-001322,-0.3676322516995634
ACH-001328,-0.2621168686017455
ACH-001332,-0.1719856166576944
ACH-001336,-0.8701852186235481
ACH-001346,-0.035127403227398
ACH-001353,-0.08990744216383724
ACH-001354,0.002963242601880655
ACH-001367,0.11195575355446326
ACH-001368,-0.1983104012897986
ACH-001374,-0.0757783496047831
ACH-001377,-0.0681431269668346
ACH-001380,-0.10995474677485673
ACH-001391,-0.3072930376594344
ACH-001408,-0.25913939410548315
ACH-001430,-0.1913195563485698
ACH-001431,-0.12821200994946644
ACH-001450,-0.006754693475131252
ACH-001496,-0.27144948756728143
ACH-001500,-0.10487442687363832
ACH-001523,-0.24511408529600826
ACH-001532,-0.18297069494707174
ACH-001550,-0.2047192362314228
ACH-001552,0.12195036291897254
ACH-001554,-0.1533516194770402
ACH-001654,-0.3116743072263485
ACH-001735,-0.038744760131911415
ACH-001736,-0.20022971687593588
ACH-001737,-0.1182818225464675
ACH-001740,-0.2725247837367033
ACH-001745,-0.1197010545753378
ACH-001765,-0.07207577906275743
