,SLC35E3 (55508)
ACH-000159,0.010877367059676287
ACH-000160,-0.33687379068783746
ACH-000163,-0.15873363085094389
ACH-000167,0.05778203521604844
ACH-000168,-0.29869947948181497
ACH-000169,-0.06731702630099234
ACH-000178,-0.07256719118805152
ACH-000183,-0.1370879755230832
ACH-000188,-0.09219283043552233
ACH-000189,-0.3609800568926679
ACH-000190,-0.3495630090272885
ACH-000198,-0.2518194963215981
ACH-000203,-0.5677623708541306
ACH-000204,-0.34924970024599666
ACH-000206,-0.3281051525025453
ACH-000207,0.0017265254559944404
ACH-000208,-0.19845640073240287
ACH-000210,0.08790953037548399
ACH-000211,-0.10845391966367768
ACH-000215,-0.100420776435887
ACH-000221,0.1022209242624827
ACH-000222,-0.2566076003639001
ACH-000223,-0.19442036261991386
ACH-000226,-0.25604236488313525
ACH-000227,-0.08236283285538559
ACH-000228,-0.14239732433230282
ACH-000231,-0.05285633585860748
ACH-000232,-0.12949323128525247
ACH-000233,0.10012655273135393
ACH-000234,-0.3682835629196172
ACH-000235,-0.08067994854660361
ACH-000237,-0.126827432504077
ACH-000238,-0.010777927043471166
ACH-000242,0.2074644108265857
ACH-000243,-0.16633285163114556
ACH-000244,-0.0927888782140833
ACH-000246,-0.07652774553055093
ACH-000248,-0.08759476082257915
ACH-000250,-0.14159679671284675
ACH-000251,-0.2332146178146853
ACH-000252,0.1468883846492845
ACH-000253,-0.07648406994965684
ACH-000255,-0.07776002503461517
ACH-000256,-0.15777216909649602
ACH-000257,0.010499934752617944
ACH-000258,-0.05915177951966773
ACH-000259,-0.0845583105220389
ACH-000260,-0.04461457669164303
ACH-000261,-0.15347720430575326
ACH-000262,-0.7357366851321597
ACH-000263,-0.3512543668135971
ACH-000264,-0.11237838981954973
ACH-000265,-0.18082505416367028
ACH-000266,-0.19564593674565728
ACH-000272,-0.01793883062176856
ACH-000274,-0.12339222225276054
ACH-000277,0.005278344055190986
ACH-000278,-0.11540530319882035
ACH-000279,0.0048277431375585425
ACH-000280,0.012360095893646984
ACH-000281,-0.151788896527376
ACH-000288,-0.07278737455886837
ACH-000291,-0.05490855980541708
ACH-000293,-0.30977947407983203
ACH-000294,-0.1246448543108265
ACH-000295,0.2786149876871036
ACH-000296,-0.17517347732355312
ACH-000302,-0.09693583398542743
ACH-000304,-0.11188639817145074
ACH-000307,-0.16944729605251374
ACH-000308,-0.08584750629913114
ACH-000310,-0.13556396722881328
ACH-000311,-0.11980622633787667
ACH-000312,0.018759894814211232
ACH-000315,-0.10694346279765216
ACH-000316,-0.0038301662860490897
ACH-000317,-0.07453446127253978
ACH-000318,-0.26884219133562764
ACH-000319,-0.05364725583004076
ACH-000320,0.07908282026542451
ACH-000322,-0.09996417624856316
ACH-000323,0.010377067187960566
ACH-000324,-0.10997844324040654
ACH-000329,0.0002572412951144805
ACH-000330,-0.1522071455836987
ACH-000331,-0.3190795024827825
ACH-000332,-0.1971237914259064
ACH-000334,0.023724612563184682
ACH-000335,-0.12754492097686232
ACH-000336,-0.2502830144632852
ACH-000337,-0.29710426202998713
ACH-000338,-0.040299888033426164
ACH-000339,-0.1730976314258088
ACH-000341,-0.285650889103758
ACH-000348,-0.12628847230024393
ACH-000350,0.00706236817478407
ACH-000352,-0.1042657778689053
ACH-000356,-0.1970881055668988
ACH-000361,-0.003121831068329993
ACH-000362,-0.07324469923267396
ACH-000363,-0.04047270738107669
ACH-000364,-0.12301925257945465
ACH-000365,-0.04126314781913553
ACH-000366,-0.10414616872944978
ACH-000368,-0.10303313909551014
ACH-000374,-0.14164518954888794
ACH-000375,-0.0706561559547195
ACH-000376,0.038694601996090566
ACH-000381,-0.009441916797058513
ACH-000383,-0.1834796716538157
ACH-000387,-0.3659014967773882
ACH-000389,-0.0900852054825064
ACH-000390,-0.041701493939283206
ACH-000393,-0.06722894062972685
ACH-000395,-0.10114450069025158
ACH-000396,-0.2601056163545845
ACH-000397,-0.058519247470055914
ACH-000401,-0.11819387332332085
ACH-000402,0.0753146462757816
ACH-000403,-0.07701185569654684
ACH-000404,0.02356506252273221
ACH-000406,-0.11119097157446572
ACH-000407,-0.18379635945457587
ACH-000408,-0.2661875961349135
ACH-000410,-0.26337168027994673
ACH-000411,-0.0368491636118993
ACH-000414,-0.1712379147932206
ACH-000415,-0.11507007450736895
ACH-000416,-0.08667486041989997
ACH-000420,-0.2379024820318444
ACH-000421,-0.14895964409675844
ACH-000424,-0.13358321038045975
ACH-000425,-0.09323603510357467
ACH-000426,-0.08265213112827435
ACH-000427,-0.10133633236600673
ACH-000433,0.08062456276021028
ACH-000435,-0.12621872346190505
ACH-000436,-0.20349873343022284
ACH-000444,-0.1513266765216867
ACH-000445,-0.06309881458660517
ACH-000448,-0.1806071680790607
ACH-000450,-0.261099337224047
ACH-000452,-0.12290813194484222
ACH-000454,-0.14219580288439246
ACH-000458,-0.00955244418912556
ACH-000459,0.0889438773656694
ACH-000460,-0.09647454072834337
ACH-000461,-0.23576275790069345
ACH-000463,-0.25519594501265197
ACH-000464,-0.07707686135267558
ACH-000466,0.020335579716942533
ACH-000467,-0.0181604403935814
ACH-000468,-0.034037431019827515
ACH-000469,-0.00994674973140168
ACH-000470,0.019862343727366723
ACH-000471,-0.1073777363599904
ACH-000472,-0.08878529866686895
ACH-000473,-0.2005854612392541
ACH-000475,-0.0524075330214107
ACH-000476,-0.09625402775767797
ACH-000477,-0.1608918874949274
ACH-000479,-0.11174707464988376
ACH-000480,-0.17791122847348548
ACH-000481,-0.14717394822691876
ACH-000483,-0.07412829840015797
ACH-000484,-0.033731033516860444
ACH-000485,-0.06513318405320215
ACH-000486,-0.16181230627977522
ACH-000487,-0.005405540695002357
ACH-000488,-0.17331215159047908
ACH-000490,-0.10254622013742834
ACH-000491,-0.12160226288438222
ACH-000495,-0.18057000150093067
ACH-000496,-0.06721945789379698
ACH-000499,0.18759396001506828
ACH-000500,0.29713424434171737
ACH-000502,-0.039506716807900716
ACH-000503,-0.16374657992754774
ACH-000505,-0.1544593370129943
ACH-000507,0.012661147365679354
ACH-000510,-0.00538982700052586
ACH-000511,-0.062037880481444575
ACH-000512,-0.30788725484504703
ACH-000516,-0.30668295344251456
ACH-000517,-0.13764582072897125
ACH-000518,-0.10989666284888458
ACH-000520,-0.20321130603530346
ACH-000521,-0.0025816646652237233
ACH-000522,-0.14736900382567952
ACH-000524,-0.12919045689598554
ACH-000527,-0.13025549786263227
ACH-000528,-0.14370760295317536
ACH-000537,-0.026668165257268516
ACH-000541,0.04351740541472137
ACH-000542,-0.16302050680642602
ACH-000544,-0.16391691360006905
ACH-000545,-0.1684778035629752
ACH-000547,-0.2319844378974616
ACH-000548,-0.06322024475641
ACH-000549,0.0032053671278367613
ACH-000550,-0.14655027553930616
ACH-000552,0.0390841408075146
ACH-000556,-0.20590872355845344
ACH-000557,0.017762692243315708
ACH-000569,-0.09065199449938824
ACH-000570,-0.10606865866722266
ACH-000571,-0.05947379843739398
ACH-000573,-0.11345103423562646
ACH-000576,-0.18783942152523286
ACH-000579,-0.14498879284784744
ACH-000580,-0.2513049316369117
ACH-000584,-0.07969282306155713
ACH-000585,-0.02078882755926809
ACH-000588,0.1114773039939011
ACH-000589,-0.16987713803852447
ACH-000591,-0.012212650749397902
ACH-000593,-0.05287815340511153
ACH-000600,-0.16101831593503568
ACH-000601,-0.15378193170989185
ACH-000605,-0.3746412468687092
ACH-000606,-0.15696583486277801
ACH-000608,-0.004336397642633859
ACH-000614,-0.3324176605065824
ACH-000616,-0.19732533791895546
ACH-000618,-0.12098690673047807
ACH-000619,-0.10811300212189846
ACH-000620,0.028927433928984836
ACH-000621,-0.1981677324869016
ACH-000622,-0.01571083819381511
ACH-000623,-0.10957093761485376
ACH-000624,-0.12855396600740346
ACH-000627,-0.11271837517833935
ACH-000630,-0.1098450106436454
ACH-000631,-0.034136743835865985
ACH-000632,-0.15425750519614784
ACH-000633,-0.11844953063739105
ACH-000637,-0.07941406355160971
ACH-000638,-0.012773739900301315
ACH-000646,0.03487652984219005
ACH-000647,-0.1251611222326822
ACH-000648,0.05904419851710055
ACH-000649,-0.10540028281397007
ACH-000651,-0.0928732287042311
ACH-000652,-0.018618791907840944
ACH-000653,-0.015139166616343737
ACH-000657,-0.17129145414291522
ACH-000658,-0.018066393390691386
ACH-000661,-0.0017562261726007144
ACH-000662,-0.036343705720639316
ACH-000663,-0.1415325900796979
ACH-000665,-0.1847084979523891
ACH-000671,0.006619645146676008
ACH-000672,-0.1814558127025692
ACH-000673,-0.12198980227394025
ACH-000676,-0.06380481921970745
ACH-000677,-0.2761594091748967
ACH-000681,-0.07417900759255501
ACH-000683,-0.04457257151153095
ACH-000684,-0.053828281969241824
ACH-000688,0.03304468348266075
ACH-000693,-0.2244423547591351
ACH-000694,-0.1938747614114224
ACH-000695,-0.2591980402948028
ACH-000696,-0.15174007501457332
ACH-000697,-0.09741415019095047
ACH-000699,-0.12013716485850115
ACH-000701,-0.021596277446728217
ACH-000706,-0.046889603900958365
ACH-000711,-0.17959198103667362
ACH-000713,-0.1571854507075399
ACH-000714,-0.21088513087559066
ACH-000718,-0.09495069806190673
ACH-000720,0.03826039224055
ACH-000721,-0.09254329159836963
ACH-000724,-0.0742098247506551
ACH-000725,-0.05897942088665314
ACH-000732,-0.11050107034975748
ACH-000734,-0.18352048911078864
ACH-000735,-0.060397280325185425
ACH-000736,-0.2425500028989041
ACH-000738,-0.18495635165886687
ACH-000746,-0.002153813574269034
ACH-000747,-0.12464101486814197
ACH-000748,-0.32916067113445224
ACH-000753,-0.2468804884915387
ACH-000756,0.029548230838369945
ACH-000757,-0.1907342099685338
ACH-000758,-0.18154966918183624
ACH-000760,-0.1116190081048729
ACH-000762,-0.0015131889746587488
ACH-000763,-0.2253290762737959
ACH-000764,-0.3872204068026104
ACH-000765,-0.12623186037239528
ACH-000766,0.02306869785397169
ACH-000767,-0.1883889929753933
ACH-000768,-0.1741904613901797
ACH-000769,-0.03358882926991786
ACH-000770,0.010220071262992049
ACH-000771,-0.06431062546228704
ACH-000773,-0.3561192631801485
ACH-000776,-0.1514999838948167
ACH-000777,-0.1917148415568236
ACH-000778,-0.017660797464157715
ACH-000781,-0.08134513244572401
ACH-000782,-0.13555641896654635
ACH-000783,-0.2008260534645148
ACH-000784,-0.16146123389197906
ACH-000785,0.013721672444139124
ACH-000787,-0.08814385160912636
ACH-000788,-0.11260941228959835
ACH-000791,-0.118166626158268
ACH-000792,-0.039361033180191546
ACH-000794,0.013776196511887032
ACH-000796,-0.19518575601038535
ACH-000798,0.03469374876590095
ACH-000799,-0.20265689616473967
ACH-000800,-0.1424853970716066
ACH-000802,-0.11324607554886015
ACH-000804,0.007053161002128319
ACH-000805,-0.22004321491742995
ACH-000809,0.016769474060372817
ACH-000810,0.0021873034418074377
ACH-000811,-0.1039929100743689
ACH-000817,0.07223489479641892
ACH-000819,-0.12651179054443393
ACH-000820,0.04366904253731834
ACH-000821,-0.4396003100375929
ACH-000822,-0.20378870189224046
ACH-000823,-0.09317685560366497
ACH-000824,-0.11569834077721672
ACH-000827,-0.12677600884405218
ACH-000829,-0.18523900825363335
ACH-000831,-0.14408216568448973
ACH-000832,-0.0789802450126881
ACH-000833,0.05732786379488481
ACH-000834,-0.08456349849601814
ACH-000835,-0.11290573209789342
ACH-000836,-0.09708752882839658
ACH-000837,-0.19041512517539905
ACH-000838,-0.14239101814885596
ACH-000839,-0.15322441791101624
ACH-000840,-0.24262748947548396
ACH-000841,0.02174330266426947
ACH-000843,-0.062395013566046015
ACH-000846,-0.12490146078263295
ACH-000847,-0.03700911361201207
ACH-000848,-0.06501751404100285
ACH-000849,-0.18890781125046333
ACH-000851,-0.08932064738747088
ACH-000855,-0.20724280153181496
ACH-000856,-0.0013520015800221575
ACH-000858,0.06838695060357522
ACH-000859,0.08125716703929309
ACH-000861,-0.21337941384239564
ACH-000862,-0.020233178891016668
ACH-000865,-0.129933422796286
ACH-000866,-0.05967409689745479
ACH-000867,-0.1273898061720037
ACH-000869,-0.15987647920856746
ACH-000872,0.05366621072899051
ACH-000873,0.18799495274216765
ACH-000876,-0.08470073122256662
ACH-000878,-0.20190626127554476
ACH-000880,0.11061038534812112
ACH-000881,-0.1195997788747391
ACH-000882,-0.17027791791825672
ACH-000884,-0.003426663597980536
ACH-000885,-0.15056376316829526
ACH-000887,-0.08618755823841152
ACH-000889,-0.12346384283172995
ACH-000896,-0.08151916490260812
ACH-000898,-0.2620867359936867
ACH-000900,-0.18713223307349944
ACH-000901,-0.08826651723422563
ACH-000905,-0.2671351903790152
ACH-000906,-0.2426241103155563
ACH-000907,-0.2868904844797646
ACH-000910,-0.10911035919535636
ACH-000911,-0.1723556362454408
ACH-000912,-0.14329680601776734
ACH-000913,-0.0959866217471674
ACH-000915,-0.0823512017410479
ACH-000916,-0.205701060203834
ACH-000917,-0.06800681926091735
ACH-000920,0.20372415858455595
ACH-000921,-0.2544413483271997
ACH-000924,-0.24856990886031305
ACH-000926,-0.04564987836750182
ACH-000928,-0.08770141829723244
ACH-000929,-0.006663439082371524
ACH-000932,-0.10401467051964844
ACH-000935,-0.0664179215988852
ACH-000936,-0.11445222269967792
ACH-000937,-0.034923358175022685
ACH-000938,-0.03572149558900385
ACH-000939,-0.033702146538510225
ACH-000941,-0.15265923928699407
ACH-000943,-0.13890153912173414
ACH-000946,-0.16605303762483528
ACH-000947,-0.08395237234393453
ACH-000948,-0.15598216986500268
ACH-000950,-0.2474672782019039
ACH-000953,-0.10680729772778262
ACH-000954,0.041550227520448735
ACH-000957,-0.1123117214620152
ACH-000958,-0.3339896585425432
ACH-000960,-0.12595963616942832
ACH-000963,-0.05118411179949101
ACH-000968,-0.2016119638950749
ACH-000969,-0.08196901374942314
ACH-000972,0.07163040741293704
ACH-000973,-0.11554440334229532
ACH-000974,-0.03258106413041286
ACH-000978,-0.17935792052790855
ACH-000984,-0.25071137746514244
ACH-000986,-0.147375833381954
ACH-000988,-0.1381902459107162
ACH-000993,-0.19130851583709674
ACH-000994,-0.1131296387791795
ACH-000996,-0.16543766114404554
ACH-001001,-0.09809946552777901
ACH-001020,-0.26438107517548776
ACH-001028,-0.06923267372749653
ACH-001031,0.03696736944375634
ACH-001038,-0.10964151027125392
ACH-001048,-0.08678486261441813
ACH-001050,0.04221214313897445
ACH-001053,-0.1569729833352417
ACH-001054,-0.2185969842843029
ACH-001061,-0.092902902018617
ACH-001067,-0.13728967057479952
ACH-001075,-0.06119319601388485
ACH-001096,-1.5412955724555628
ACH-001111,-0.21975319984765326
ACH-001119,-0.031282699118626016
ACH-001128,-0.05272348748099683
ACH-001134,-0.07594226376485899
ACH-001151,-0.14059781996102655
ACH-001163,-0.093529783109241
ACH-001164,0.026964158507561842
ACH-001183,0.08543994173104641
ACH-001192,-0.07199006760006456
ACH-001193,0.0004488793468510344
ACH-001196,0.36565217735741495
ACH-001197,-0.057011898606649215
ACH-001205,0.004590198246755882
ACH-001211,-0.203429744753631
ACH-001212,-0.07236021711766052
ACH-001228,-0.09259627707646204
ACH-001232,-0.25282269490146525
ACH-001239,-0.04652898274120723
ACH-001270,-0.09429345225877768
ACH-001274,-0.09978618829600076
ACH-001275,-0.051822818651810286
ACH-001277,0.07326288402816056
ACH-001278,0.13780315256180914
ACH-001280,0.007056971744423328
ACH-001283,-0.22972565920185306
ACH-001289,-0.023828546728738475
ACH-001300,0.004165242371002107
ACH-001301,-0.10946323994866904
ACH-001302,-0.06938788959700476
ACH-001306,-0.2309474257945596
ACH-001318,-0.21038787509165569
ACH-001322,-0.2597591639639593
ACH-001328,0.062137872058759626
ACH-001332,-0.16500159367976122
ACH-001336,-0.011055489691842722
ACH-001346,-0.05255328416847364
ACH-001353,-0.017087483819264424
ACH-001354,0.08476751164613655
ACH-001367,-0.13994386340768342
ACH-001368,-0.04654149735971462
ACH-001374,-0.06933681181223735
ACH-001377,-0.07713244707264838
ACH-001380,-0.07539788133622337
ACH-001391,-0.1819243981474643
ACH-001408,-0.10171388416593256
ACH-001430,-0.1380390454465332
ACH-001431,0.08835123736099418
ACH-001450,0.08737559114846022
ACH-001496,-0.07555410649559782
ACH-001500,0.10338480049200216
ACH-001523,-0.1863502993348996
ACH-001532,-0.021205144437776862
ACH-001550,-0.24747587666499704
ACH-001552,-0.11027703457055936
ACH-001554,-0.03155157736772538
ACH-001654,-0.04809711284741863
ACH-001735,-0.17989580135596234
ACH-001736,-0.1415247770900939
ACH-001737,0.02606092604008786
ACH-001740,-0.17527451584447246
ACH-001745,-0.03394850468023406
ACH-001765,-0.08387689717971818
