,TBC1D3F (84218)
ACH-000481,-0.17141034772421246
ACH-000483,-0.07109744965935241
ACH-000484,-0.07128515027927547
ACH-000485,-0.01580714562183805
ACH-000486,-0.2737978008786195
ACH-000487,-0.023007078359008545
ACH-000488,-0.07305042007587773
ACH-000490,-0.17952121558984094
ACH-000491,-0.3740552852819665
ACH-000495,-0.2790152003679349
ACH-000496,-0.170882890668954
ACH-000499,-0.031520813151501965
ACH-000500,-0.17033514839382333
ACH-000502,-0.20077602145183265
ACH-000503,-0.3868727040453901
ACH-000505,-0.2490330701468717
ACH-000507,-0.26286535524575033
ACH-000510,-0.1493442917415844
ACH-000511,-0.12317461643749958
ACH-000512,-0.1061547298482038
ACH-000516,-0.3294180529124946
ACH-000517,-0.2237482665717848
ACH-000518,-0.12747503099873325
ACH-000520,-0.11228248643471388
ACH-000521,-0.2982611866031312
ACH-000522,-0.2718150711265471
ACH-000524,-0.050408013933634914
ACH-000527,-0.2680359442240149
ACH-000528,-0.07377068390591941
ACH-000537,-0.009951427213865782
ACH-000541,0.014766647731249326
ACH-000542,-0.3385254443706216
ACH-000544,-0.1836742843548156
ACH-000545,-0.2829070702560861
ACH-000547,-0.13632335447158528
ACH-000548,-0.2681839724406003
ACH-000549,-0.2549102897737981
ACH-000550,-0.15622381556899442
ACH-000552,-0.15616622397094532
ACH-000556,-0.0600958285889504
ACH-000557,-0.09225972713821677
ACH-000569,-0.6130107659941347
ACH-000570,-0.17172831531161584
ACH-000571,-0.2290059117052861
ACH-000573,-0.3696372360625593
ACH-000576,-0.2528280128128348
ACH-000579,-0.15278273795097908
ACH-000580,-0.34968266065741826
ACH-000584,-0.11303254359975325
ACH-000585,-0.19911685191018733
ACH-000588,-0.2118985173582241
ACH-000589,-0.2710469908275592
ACH-000591,-0.33024341271173857
ACH-000593,-0.2754869304043626
ACH-000600,-0.5437363255223374
ACH-000601,-0.1953181407499103
ACH-000605,-0.16892723234645682
ACH-000606,-0.2396575347222246
ACH-000608,-0.2533837620757195
ACH-000614,-0.06321599213574837
ACH-000616,-0.047727566989378765
ACH-000618,-0.19621653178164025
ACH-000619,-0.3998246369841513
ACH-000620,-0.2277669123224754
ACH-000621,-0.18331946649450648
ACH-000622,-0.18832574284668535
ACH-000623,-0.15137452298990042
ACH-000624,-0.3608468352105827
ACH-000627,-0.2598899035273458
ACH-000630,-0.19982511311837764
ACH-000631,-0.14263384638866314
ACH-000632,-0.4373596714603688
ACH-000633,-0.18949688241197268
ACH-000637,-0.2650582687356459
ACH-000638,-0.3580986014558823
ACH-000646,-0.21559248067610934
ACH-000647,-0.2327322167357582
ACH-000648,-0.3213934207168723
ACH-000649,-0.42640239690107373
ACH-000651,0.030194603845793044
ACH-000652,-0.21138555664674047
ACH-000653,-0.1771423207777873
ACH-000657,-0.34116393546621765
ACH-000658,-0.4139061072041348
ACH-000661,-0.3949972682436483
ACH-000662,-0.04015780215611566
ACH-000663,-0.2310229101254563
ACH-000665,-0.14354717054099733
ACH-000671,-0.13079956488073674
ACH-000672,-0.0897918203344491
ACH-000673,-0.07264237074530942
ACH-000676,-0.3763851398597797
ACH-000677,-0.2744910500316464
ACH-000681,-0.3392526577270144
ACH-000683,-0.004788780714715637
ACH-000684,-0.10029760001045478
ACH-000688,-0.34511366535695154
ACH-000693,-0.3013662736635053
ACH-000694,0.01000332856611415
ACH-000695,-0.014729823553052331
ACH-000696,-0.2706623656165681
ACH-000697,-0.11747241516788992
ACH-000699,-0.21009775568780695
ACH-000701,-0.101310587285507
ACH-000706,-0.2923249015483381
ACH-000711,-0.3777750512878034
ACH-000713,0.025626179934673254
ACH-000714,-0.2286464746618531
ACH-000718,-0.12531605166860546
ACH-000720,-0.2690409923987035
ACH-000721,-0.32569970957515565
ACH-000724,-0.21943471083279475
ACH-000725,-0.6118926316417553
ACH-000732,-0.3227325445145707
ACH-000734,-0.11763855572354752
ACH-000735,-0.08154309382882109
ACH-000736,-0.13639575772735646
ACH-000738,-0.09540888253579097
ACH-000746,-0.2305258545355283
ACH-000747,-0.3092490890656383
ACH-000748,-0.2016667614977068
ACH-000753,-0.15872486841236366
ACH-000756,-0.3438250782551444
ACH-000757,-0.166879781335012
ACH-000758,-0.3338496839491589
ACH-000760,-0.11555456308397336
ACH-000762,-0.16530039789258716
ACH-000763,-0.6175447009755702
ACH-000764,-0.3834268183601283
ACH-000765,-0.17106654790103584
ACH-000766,-0.08288259864713186
ACH-000767,-0.1271931771472425
ACH-000768,-0.257671816009722
ACH-000769,-0.11156236434427397
ACH-000770,-0.227362110016631
ACH-000771,-0.1978263947423086
ACH-000773,-0.15251274416484295
ACH-000776,-0.06656750756385492
ACH-000777,-0.14601046233687945
ACH-000778,-0.21924978252781804
ACH-000781,-0.009679303963319806
ACH-000782,-0.3759652483534252
ACH-000783,-0.1847226445627106
ACH-000784,-0.12331704204676908
ACH-000785,-0.401281672069553
ACH-000787,-0.26441753002978524
ACH-000788,-0.21099464782306265
ACH-000791,-0.1963401708187764
ACH-000792,-0.24587308640952166
ACH-000794,-0.20016249497974814
ACH-000796,0.016474725646363958
ACH-000798,-0.3381199554128246
ACH-000799,-0.31830962516487704
ACH-000800,-0.026994066733756258
ACH-000802,-0.34311577035608376
ACH-000804,-0.3625551298627488
ACH-000805,-0.2520840892029079
ACH-000809,-0.5718043086564011
ACH-000810,-0.3807568808961496
ACH-000811,-0.2056217569841004
ACH-000817,-0.2440369324182851
ACH-000819,-0.28775727998209905
ACH-000820,-0.43453757422530587
ACH-000821,-0.2538444899760485
ACH-000822,-0.3164549773631797
ACH-000823,-0.1864927690649456
ACH-000824,-0.21540209082653616
ACH-000827,-0.2629651720300816
ACH-000829,-0.18148816224636327
ACH-000831,0.06347182231931907
ACH-000832,-0.282811272486215
ACH-000833,-0.3415659166761216
ACH-000834,-0.3004834417106724
ACH-000835,-0.12128384832270506
ACH-000836,-0.25011533972601
ACH-000837,-0.1751486085054506
ACH-000838,-0.16566212646793813
ACH-000839,-0.3180341532961635
ACH-000840,-0.29374644230549396
ACH-000841,-0.28874999807993995
ACH-000843,-0.22444412984081935
ACH-000846,-0.048767045063571976
ACH-000847,-0.19813177143958816
ACH-000848,-0.2279937075228177
ACH-000849,-0.2711743153685404
ACH-000851,-0.45227181913207504
ACH-000855,0.02670845781152182
ACH-000856,-0.3934888730257875
ACH-000858,-0.13046849379004033
ACH-000859,-0.13704335613687976
ACH-000861,-0.2699585733824055
ACH-000862,-0.19291420744894416
ACH-000865,-0.03611601869836987
ACH-000866,-0.3094238288766157
ACH-000867,-0.3353620645444154
ACH-000869,-0.29146712822148385
ACH-000872,-0.38693549461512017
ACH-000873,-0.015277823901885522
ACH-000876,-0.19882461789446934
ACH-000878,-0.6590306716421768
ACH-000880,-0.4147703717594047
ACH-000881,-0.18986254703821728
ACH-000882,-0.2554666306824337
ACH-000884,-0.11217743092092076
ACH-000885,-0.265650711159346
ACH-000887,-0.23318311794201374
ACH-000889,-0.2262815374409196
ACH-000896,-0.2275511000246031
ACH-000898,-0.33300407438669594
ACH-000900,-0.27709007968515303
ACH-000901,-0.0879110403843072
ACH-000905,-0.3932718400236013
ACH-000906,-0.3105115610193127
ACH-000907,-0.3092092937514099
ACH-000910,-0.3250869836922249
ACH-000911,-0.22497207043997652
ACH-000912,-0.3705721155238573
ACH-000913,-0.14240453744236414
ACH-000915,-0.2004759992887856
ACH-000916,-0.3106574388403188
ACH-000917,-0.20152895913445032
ACH-000920,0.06635594803547358
ACH-000921,-0.32522019599388924
ACH-000924,-0.2684287341151441
ACH-000926,-0.2536202472523486
ACH-000928,-0.2892783356870865
ACH-000929,-0.4378692557920671
ACH-000932,-0.18691783477594906
ACH-000935,-0.2734896677833549
ACH-000936,-0.1984221951582072
ACH-000937,-0.1809332448737637
ACH-000938,-0.2488225566493761
ACH-000939,-0.4109309032041682
ACH-000941,-0.19152247116885807
ACH-000943,-0.2817993424073064
ACH-000946,-0.1844990849491239
ACH-000947,-0.10485788205718402
ACH-000948,-0.05751694550979838
ACH-000950,-0.14854103286924905
ACH-000953,-0.3941190120119656
ACH-000954,-0.07107883782890077
ACH-000957,-0.1408857689698247
ACH-000958,-0.07232242981643285
ACH-000960,-0.20155090878301515
ACH-000963,-0.16150482661097648
ACH-000968,-0.26606526188610746
ACH-000969,-0.08393728814732722
ACH-000972,-0.3414681363140554
ACH-000973,-0.3456968147561589
ACH-000974,-0.12247837033436762
ACH-000978,-0.10295265009116164
ACH-000984,-0.3297160462488433
ACH-000986,-0.36630882656090996
ACH-000988,-0.19450021719656888
ACH-000993,-0.4039731998742511
ACH-000994,-0.20235630425035295
ACH-000996,-0.3916774863577131
ACH-001001,-0.2472090982029683
ACH-001020,0.10269469355838454
ACH-001028,-0.2587153565110336
ACH-001031,-0.4734932088054349
ACH-001038,-0.2597817650460477
ACH-001048,-0.3620485131913033
ACH-001050,-0.0885725284712597
ACH-001053,-0.3500028683212297
ACH-001054,-0.29902444570579506
ACH-001061,-0.14387317945487862
ACH-001067,-0.2031838597819604
ACH-001075,-0.2647972484525637
ACH-001096,-0.17201101712087066
ACH-001111,-0.4095783663973451
ACH-001119,-0.24232105176337584
ACH-001128,-0.2860659868136308
ACH-001134,-0.1982708513705936
ACH-001151,-0.20940286013470533
ACH-001163,-0.3345103767757172
ACH-001164,-0.1614551281186289
ACH-001183,-0.07669786105690381
ACH-001192,-0.08584920953395755
ACH-001193,-0.25237615276975384
ACH-001196,-0.07795780863033648
ACH-001197,-0.1836306502874552
ACH-001205,0.01042860650059692
ACH-001211,-0.4983143983506736
ACH-001212,-0.4899490409053389
ACH-001228,-0.2655166903570457
ACH-001232,-0.2241591586405109
ACH-001239,-0.3342601669038594
ACH-001270,-0.23185170001030894
ACH-001274,-0.3509819628169041
ACH-001275,-0.07013629101143083
ACH-001277,-0.1849885510354462
ACH-001278,-0.2342583780626003
ACH-001280,-0.17851076543830255
ACH-001283,-0.4314292866388911
ACH-001289,-0.0976384370906376
ACH-001300,-0.3360970200521873
ACH-001301,-0.020640129513484626
ACH-001302,-0.16826043260946866
ACH-001306,-0.057749617786205916
ACH-001318,-0.5698170455815483
ACH-001322,-0.3424687730643428
ACH-001328,-0.3791684845288986
ACH-001332,-0.11328239977530108
ACH-001336,-0.05260053339993999
ACH-001346,-0.30425374142818723
ACH-001353,-0.4302376004525266
ACH-001354,-0.3271069702312465
ACH-001367,-0.12638561292432202
ACH-001368,-0.3014147787579101
ACH-001374,-0.7079445587086067
ACH-001377,-0.2689255630948021
ACH-001380,-0.3365859244001833
ACH-001391,-0.21013002209407566
ACH-001408,-0.12168672605613938
ACH-001430,0.04526562246937526
ACH-001431,-0.22172482999129106
ACH-001450,-0.3097192129397762
ACH-001496,-0.05027355664814028
ACH-001500,-0.3232377828869205
ACH-001523,-0.2379617848699857
ACH-001532,-0.3907578316881378
ACH-001550,0.0359777160308442
ACH-001552,-0.14418348123999658
ACH-001554,-0.15278268266459258
ACH-001654,-0.2535574966229836
ACH-001735,-0.4220113856175669
ACH-001736,-0.19027928774614314
ACH-001737,-0.2441320780354143
ACH-001740,-0.1268857624539938
ACH-001745,-0.15278067872308354
ACH-001765,-0.18790325328599627
