,FKBP1A (2280)
ACH-000250,-0.13927958525623904
ACH-000251,-0.1725989197532311
ACH-000252,-0.3854247251305733
ACH-000253,-0.1939071083841417
ACH-000255,-0.035140822337788064
ACH-000256,-0.03965221242286207
ACH-000257,-0.2950711054112227
ACH-000258,-0.09490186588024856
ACH-000259,-0.047522336662472416
ACH-000260,-0.259392455664131
ACH-000261,-0.17166017465735434
ACH-000262,-0.3210137757080839
ACH-000263,-0.3365616206624901
ACH-000264,-0.3180958644898815
ACH-000265,-0.09715705794399697
ACH-000266,-0.037078590883920085
ACH-000272,-0.23015930841536245
ACH-000274,-0.029168239556379413
ACH-000277,-0.576032480176865
ACH-000278,-0.0577346151560231
ACH-000279,-0.21258787061366627
ACH-000280,-0.4598178386407747
ACH-000281,0.010178157248375784
ACH-000288,-0.3368364810004668
ACH-000291,-0.08786570247917701
ACH-000293,-0.16493467731367487
ACH-000294,-0.25984716023970433
ACH-000295,-0.2049638415688884
ACH-000296,0.030489556408366876
ACH-000302,-0.13000067207985427
ACH-000304,0.08766544490084402
ACH-000307,-0.06412619123556265
ACH-000308,-0.11216590664885702
ACH-000310,-0.21828284461561606
ACH-000311,-0.3539104013222238
ACH-000312,0.17966218124835492
ACH-000315,-0.2664960371342966
ACH-000316,-0.1835392189299596
ACH-000317,0.14513751143155745
ACH-000318,-0.22531499181733994
ACH-000319,-0.22335193714644325
ACH-000320,-0.007322855638015924
ACH-000322,0.08813110935750962
ACH-000323,-0.4624597445632855
ACH-000324,-0.3082870502300909
ACH-000329,-0.041198720230689975
ACH-000330,-0.008019994728020723
ACH-000331,-0.10988413221789944
ACH-000332,-0.0609915787376575
ACH-000334,-0.38645667789596905
ACH-000335,-0.33682624471242856
ACH-000336,-0.02436104214969275
ACH-000337,0.12680058862056404
ACH-000338,-0.3355334000741061
ACH-000339,-0.2213474960522043
ACH-000341,-0.05426868938892965
ACH-000348,0.009952898355096444
ACH-000350,-0.02477437902853095
ACH-000352,-0.15194179538536928
ACH-000356,-0.05977733367160665
ACH-000361,0.05112403223763391
ACH-000362,-0.09818274297093893
ACH-000363,-0.03877195401739555
ACH-000364,-0.2110370693688223
ACH-000365,-0.1517856149290013
ACH-000366,-0.1528263447683311
ACH-000368,-0.1619615716848476
ACH-000374,0.0005506059089595819
ACH-000375,-0.12804173251044007
ACH-000376,-0.18348526212682728
ACH-000381,0.07378035822727194
ACH-000383,-0.11360559090797615
ACH-000387,-0.11161868136110052
ACH-000389,-0.06406628153351833
ACH-000390,-0.19616989910578653
ACH-000393,-0.2207223623443112
ACH-000395,-0.2368500563564265
ACH-000396,-0.3094498455342489
ACH-000397,-0.041519416117296856
ACH-000401,-0.17059700301854264
ACH-000402,-0.08916213679719537
ACH-000403,0.0031887870319159627
ACH-000404,-0.2021592845015116
ACH-000406,-0.024071668813219645
ACH-000407,-0.5282489868399585
ACH-000408,-0.09190567338123366
ACH-000410,-0.08856008147176593
ACH-000411,-0.10850760032667216
ACH-000414,-0.19467586303254933
ACH-000415,-0.11681656614659673
ACH-000416,-0.5916381179439538
ACH-000420,-0.24979398921857734
ACH-000421,-0.11845987409830573
ACH-000424,-0.05852160230586612
ACH-000425,-0.31455015035058675
ACH-000426,-0.28604887094431186
ACH-000427,-0.10145856061567142
ACH-000433,0.12537335288201393
ACH-000435,0.00031539733613107613
ACH-000436,-0.17486839097583518
ACH-000444,-0.0945302876361151
ACH-000445,0.04968436203271177
ACH-000448,-0.006907098699682151
ACH-000450,-0.09360526721956323
ACH-000452,-0.16689553745059355
ACH-000454,-0.04493936052303659
ACH-000458,0.09502305388922168
ACH-000459,-0.2505761810493167
ACH-000460,-0.6482411607113846
ACH-000461,0.1917294736845874
ACH-000463,-0.1386597293427336
ACH-000464,-0.16149979048860186
ACH-000466,-0.18535231182158665
ACH-000467,-0.04520311312291001
ACH-000468,-0.1379542732328977
ACH-000469,-0.14425916442624653
ACH-000470,-0.08269873605493214
ACH-000471,-0.11728138821126008
ACH-000472,-0.17085169493863367
ACH-000473,0.1248166749690548
ACH-000475,-0.26922974796737303
ACH-000476,-0.23656370831894066
ACH-000477,-0.19811732564658804
ACH-000479,-0.3310878390591845
ACH-000480,-0.270990314047361
ACH-000481,-0.1118108289877993
ACH-000483,-0.05484974780899023
ACH-000484,-0.28394334653726305
ACH-000485,-0.18691052978852024
ACH-000486,-0.06218848725166014
ACH-000487,-0.022163046352545426
ACH-000488,-0.12170488254971075
ACH-000490,-0.2354591792501881
ACH-000491,-0.0114138833868029
ACH-000495,0.07529243300402348
ACH-000496,-0.2251506572831897
ACH-000499,-0.21450877235000812
ACH-000500,0.1974854426616574
ACH-000502,0.03361417085344382
ACH-000503,-0.26363288348793673
ACH-000505,0.08981245721907448
ACH-000507,-0.1181502315771572
ACH-000510,-0.11995502615059148
ACH-000511,-0.2633676488855443
ACH-000512,-0.5539713861722229
ACH-000516,-0.11267888233280725
ACH-000517,-0.06354247420800227
ACH-000518,0.009313226304594528
ACH-000520,-0.1342794327777311
ACH-000521,-0.2973977795312749
ACH-000522,-0.09153453570988417
ACH-000524,-0.26948711187566354
ACH-000527,-0.10775692321185762
ACH-000528,-0.06471156540506275
ACH-000537,-0.24679748824148234
ACH-000541,-0.19189639223692334
ACH-000542,0.0001343893536629954
ACH-000544,0.016041248536625106
ACH-000545,-0.05346795871665329
ACH-000547,0.16724319767470133
ACH-000548,-0.09326348672065334
ACH-000549,-0.4400437926884566
ACH-000550,-0.004998357870665633
ACH-000552,-0.15930890454377453
ACH-000556,-0.4391404663927528
ACH-000557,-0.26209471831823383
ACH-000569,0.13241667409468005
ACH-000570,0.018217294078594803
ACH-000571,-0.06782750304666654
ACH-000573,-0.13236609357207516
ACH-000576,-0.15889617985416093
ACH-000579,-0.2959104701511528
ACH-000580,0.020613685138700245
ACH-000584,-0.1660013697859332
ACH-000585,-0.058575064241961114
ACH-000588,-0.17820746030081125
ACH-000589,-0.20207817234482928
ACH-000591,-0.23774125985834454
ACH-000593,-0.020662245265389543
ACH-000600,-0.12714405239998522
ACH-000601,-0.15260378285749868
ACH-000605,-0.04210030002819442
ACH-000606,-0.005800461149337124
ACH-000608,-0.12068576015726785
ACH-000614,-0.19833923837101694
ACH-000616,-0.03368941473145156
ACH-000618,0.0377460804218034
ACH-000619,-0.0171557821180161
ACH-000620,-0.2036365729561211
ACH-000621,-0.14619960260379686
ACH-000622,-0.20618416264077047
ACH-000623,-0.07194158783406825
ACH-000624,-0.04564731142141695
ACH-000627,-0.0688289951156638
ACH-000630,-0.07706387537065937
ACH-000631,-0.4827438060155081
ACH-000632,-0.05401798006505376
ACH-000633,-0.19998810859955884
ACH-000637,0.04416853059063867
ACH-000638,-0.19558413828202068
ACH-000646,-0.3146449448108585
ACH-000647,-0.018111516242619037
ACH-000648,-0.3872124329812884
ACH-000649,-0.15577972041041446
ACH-000651,0.0408905036539138
ACH-000652,-0.05411476367803714
ACH-000653,-0.05262358507369415
ACH-000657,-0.2678898049665163
ACH-000658,-0.13845277950590615
ACH-000661,-0.05876213133203439
ACH-000662,-0.0010404720063559448
ACH-000663,-0.15998982202253098
ACH-000665,-0.0664625814541207
ACH-000671,0.029733573213219986
ACH-000672,0.07661255182325488
ACH-000673,0.050949376260342856
ACH-000676,-0.0049887037521394355
ACH-000677,0.012368274967092628
ACH-000681,-0.16681169885991448
ACH-000683,-0.2281898300753545
ACH-000684,-0.07247768430321558
ACH-000688,0.02679438722394279
ACH-000693,-0.009334188533527712
ACH-000694,-0.10258434434271424
ACH-000695,-0.3742571695710673
ACH-000696,-0.05859015700965604
ACH-000697,-0.08027525812958912
ACH-000699,-0.09786284511885214
ACH-000701,-0.1830965053065364
ACH-000706,-0.1990525396605914
ACH-000711,-0.08388040437718441
ACH-000713,-0.2282771218173121
ACH-000714,-0.06539633510756059
ACH-000718,-0.13504166016257424
ACH-000720,-0.4625667135413863
ACH-000721,-0.0627073974886316
ACH-000724,-0.2506043156149534
ACH-000725,-0.11485671252815853
ACH-000732,0.0090872852775919
ACH-000734,-0.38473948407299696
ACH-000735,-0.08296738790147422
ACH-000736,-0.033000856070717836
ACH-000738,-0.09483274047681584
ACH-000746,-0.06241887009871615
ACH-000747,-0.4981181808852766
ACH-000748,-0.11144503214734026
ACH-000753,-0.05772698593399157
ACH-000756,0.0018885766143807434
ACH-000757,0.014527294958169897
ACH-000758,-0.07889114412488532
ACH-000760,-0.01584682363361794
ACH-000762,-0.02468307039852721
ACH-000763,-0.2144438333292724
ACH-000764,0.3636968675238689
ACH-000765,0.00798005320470018
ACH-000766,0.0049542439887654294
ACH-000767,-0.08439625492900969
ACH-000768,0.03813738197411494
ACH-000769,-0.22304165449993554
ACH-000770,-0.181555203936834
ACH-000771,-0.021837325048706155
ACH-000773,-0.05644642768186262
ACH-000776,-0.18931063665868667
ACH-000777,-0.17733113946059706
ACH-000778,0.030195445228246832
ACH-000781,-0.3967925555475284
ACH-000782,-0.5252611309122854
ACH-000783,-0.3388751262171957
ACH-000784,-0.08289636408286022
ACH-000785,-0.16911937731306953
ACH-000787,-0.08988442909286566
ACH-000788,-0.08287451752063575
ACH-000791,-0.062280922790137014
ACH-000792,-0.08968063150237088
ACH-000794,-0.13836297553564628
ACH-000796,-0.13719918061433894
ACH-000798,-0.15124607279848828
ACH-000799,-0.1959968015962569
ACH-000800,0.01006329474235524
ACH-000802,-0.11858309060695213
ACH-000804,-0.3651807476664563
ACH-000805,-0.4231550124530064
ACH-000809,-0.09539565909966907
ACH-000810,-0.4906055235311284
ACH-000811,-0.10803051266977023
ACH-000817,0.13137931705820427
ACH-000819,-0.19728437649727348
ACH-000820,-0.8624457456618823
ACH-000821,-0.15118353554640393
ACH-000822,-0.13538766008326675
ACH-000823,-0.06980886127728281
ACH-000824,-0.006398215631490024
ACH-000827,-0.1019662024996816
ACH-000829,-0.09411173094752454
ACH-000831,-0.0484529799348835
ACH-000832,0.012550342471771498
ACH-000833,-0.19502670660411792
ACH-000834,-0.15150467525008215
ACH-000835,0.1162674252825429
ACH-000836,-0.10400223291204404
ACH-000837,-0.0006609010975757271
ACH-000838,-0.09505727529629827
ACH-000839,-0.04690383242641465
ACH-000840,-0.26590628307369657
ACH-000841,-0.2412789788634593
ACH-000843,-0.2881257601076357
ACH-000846,0.05387839588063655
ACH-000847,0.15552931152415486
ACH-000848,-0.3012502060333148
ACH-000849,-0.10899783899584972
ACH-000851,-0.2816238935597886
ACH-000855,0.06712694227024149
ACH-000856,-0.11336226144944553
ACH-000858,0.0012368781251151865
ACH-000859,-0.03819256673157902
ACH-000861,-0.14415519113206096
ACH-000862,-0.24149843966027504
ACH-000865,-0.0031851530963024712
ACH-000866,-0.10826018770581183
ACH-000867,-0.116871296506856
ACH-000869,-0.18098614691573348
ACH-000872,-0.3292028785806379
ACH-000873,-0.26361407249574464
ACH-000876,-0.008406793544026259
ACH-000878,-0.33911403092460946
ACH-000880,-0.2954638011455413
ACH-000881,-0.2781514639260211
ACH-000882,-0.001488823725669192
ACH-000884,-0.0500750629085933
ACH-000885,-0.2435288126832163
ACH-000887,-0.06605538693365527
ACH-000889,-0.10204609631090876
ACH-000896,0.06470369903562527
ACH-000898,-0.18603911651059796
ACH-000900,-0.0638690608637785
ACH-000901,-0.13134106480437446
ACH-000905,-0.16167602777332735
ACH-000906,-0.07154412604578014
ACH-000907,-0.18043040210098524
ACH-000910,-0.12195214369976785
ACH-000911,-0.1003433590095076
ACH-000912,-0.34489555882528944
ACH-000913,-0.06348557584551498
ACH-000915,-0.207926981149542
ACH-000916,-0.16600097050556528
ACH-000917,0.10837718021249557
ACH-000920,-0.4851277375277632
ACH-000921,-0.12696664778821676
ACH-000924,-0.10897227004493602
ACH-000926,-0.012918954372815586
ACH-000928,-0.09680966705306812
ACH-000929,-0.19784265016919028
ACH-000932,-0.1099450502823965
ACH-000935,-0.061110312095970586
ACH-000936,-0.05387262210714405
ACH-000937,-0.22678841301852096
ACH-000938,0.08066040761935206
ACH-000939,0.09835333839832816
ACH-000941,-0.05115188106369587
ACH-000943,-0.08025039715082358
ACH-000946,-0.06272068564627813
ACH-000947,-0.1342680375079144
ACH-000948,-0.09241043927946688
ACH-000950,-0.11287926883992737
ACH-000953,-0.0458813665327213
ACH-000954,-0.15588939403063287
ACH-000957,0.08692851922177354
ACH-000958,-0.09717925599542596
ACH-000960,-0.033969578997454834
ACH-000963,0.02850432042676653
ACH-000968,0.052785029584815034
ACH-000969,-0.051690152937675066
ACH-000972,-0.2550118330295069
ACH-000973,-0.02582916272659222
ACH-000974,-0.1185095086851092
ACH-000978,0.0489699676113095
ACH-000984,-0.13369811229909193
ACH-000986,-0.036927943568653615
ACH-000988,-0.17125791021826833
ACH-000993,-0.04840835827184195
ACH-000994,-0.007611056811479066
ACH-000996,-0.11422757323843807
ACH-001001,-0.08460790494048838
ACH-001020,-0.3105798778082001
ACH-001028,-0.06521346493883984
ACH-001031,-0.4878922453494829
ACH-001038,-0.17565889121250255
ACH-001048,0.0652098083556142
ACH-001050,-0.043025355816377474
ACH-001053,0.15850745610314096
ACH-001054,-0.0655044344383829
ACH-001061,-0.04136591213720557
ACH-001067,-0.0014818941195057806
ACH-001075,-0.4065545864139449
ACH-001096,-0.6633773148544483
ACH-001111,-0.16149094798299446
ACH-001119,0.04005742960171409
ACH-001128,-0.28992261904820804
ACH-001134,0.07996914012599865
ACH-001151,-0.10015254120110066
ACH-001163,-0.2938148530873939
ACH-001164,0.0499170000675232
ACH-001183,-0.03267452355476451
ACH-001192,-0.2879852947450291
ACH-001193,-0.026781375544252875
ACH-001196,-0.0004122476481889423
ACH-001197,-0.07757528741742813
ACH-001205,-0.05554217224345704
ACH-001211,-0.1526387925517092
ACH-001212,0.3552899607881276
ACH-001228,-0.028987830475137887
ACH-001232,-0.1786579627846333
ACH-001239,0.07317685687648276
ACH-001270,-0.12420827758266373
ACH-001274,-0.004200814721794011
ACH-001275,-0.10670506163888677
ACH-001277,-0.0754850456638281
ACH-001278,-0.07196106173703072
ACH-001280,0.3283484357570796
ACH-001283,-0.12175270232636085
ACH-001289,-0.28146651559684777
ACH-001300,-0.15248499049820255
ACH-001301,0.09729193937641477
ACH-001302,0.08816518389091857
ACH-001306,-0.14418334920238626
ACH-001318,-0.10035497198211124
ACH-001322,-0.06255200952232079
ACH-001328,-0.15047170036229854
ACH-001332,0.14658924821512898
ACH-001336,-0.11351444036018203
ACH-001346,-0.0628140012825111
ACH-001353,-0.04739820317447015
ACH-001354,-0.4544794845150401
ACH-001367,0.2496330233920448
ACH-001368,-0.04360311712339392
ACH-001374,0.1935433482622444
ACH-001377,-0.4584266110804978
ACH-001380,-0.18835288273748915
ACH-001391,-0.01604090278094115
ACH-001408,-0.041771023299050886
ACH-001430,0.21972124749524485
ACH-001431,-0.2315462451694212
ACH-001450,0.07951623641597765
ACH-001496,0.03070591638510557
ACH-001500,-0.6416311451318841
ACH-001523,-0.012444892889475609
ACH-001532,-0.4904541081691353
ACH-001550,-0.11323779796068313
ACH-001552,-0.4178372121243696
ACH-001554,-0.26936966684839114
ACH-001654,-0.08862736984123315
ACH-001735,-0.3386124127450298
ACH-001736,0.07275838847245007
ACH-001737,-0.3432616810558226
ACH-001740,-0.06759210400501864
ACH-001745,-0.4165059346757503
ACH-001765,-0.0510165949707009
