,NCOR2 (9612)
ACH-000004,-0.1079284837459224
ACH-000005,-0.5894288844232575
ACH-000007,-0.22284224191680416
ACH-000009,-0.317339593302843
ACH-000011,-0.27110261387296397
ACH-000012,-0.019424096757997725
ACH-000013,-0.18010745898903385
ACH-000014,-0.1977832295820519
ACH-000015,-0.17827215819264755
ACH-000017,-0.5537875020024249
ACH-000018,-0.17160261863902773
ACH-000019,-0.11158514823935983
ACH-000021,-0.12975236875511956
ACH-000022,-0.1851315386109836
ACH-000025,-0.10189164966181874
ACH-000028,-0.047863684289486765
ACH-000030,-0.23501046940314216
ACH-000035,-0.2018666671066824
ACH-000036,0.025936507606292982
ACH-000037,-0.33963355368116577
ACH-000039,-0.03345763702967505
ACH-000040,-0.15058630173642773
ACH-000041,-0.24252867349724466
ACH-000042,-0.3381651186510913
ACH-000045,-0.3191804981985249
ACH-000047,-0.23259839697554316
ACH-000052,-0.4461540273193797
ACH-000053,-0.0861812265161789
ACH-000054,-0.05980667137749322
ACH-000055,-0.2340706788570504
ACH-000060,-0.17432717249412175
ACH-000067,-0.25768930321525685
ACH-000070,-0.3756596095909855
ACH-000075,-0.4490269541693409
ACH-000078,-0.17263119589316092
ACH-000082,-0.15047283452843396
ACH-000085,-0.3116388080570195
ACH-000086,-0.12345044531573797
ACH-000087,0.060589650217752165
ACH-000092,-0.2930056866321173
ACH-000095,-0.35300752968178706
ACH-000097,-0.3717599835462318
ACH-000098,-0.3420035660316865
ACH-000099,-0.2243392281510486
ACH-000108,-0.1484500809150552
ACH-000113,-0.2312304217461516
ACH-000116,-0.14298056814647486
ACH-000118,-0.3038840662062849
ACH-000120,-0.3059505729962789
ACH-000123,0.001960725565740481
ACH-000127,-0.06710062361601421
ACH-000128,-0.1970848047409801
ACH-000132,-0.11459688000055428
ACH-000133,-0.22994345870616045
ACH-000137,0.015455613014292888
ACH-000138,-0.050984411660137466
ACH-000142,0.0536572969284577
ACH-000143,-0.22447926498213394
ACH-000146,-0.0905275428303888
ACH-000148,-0.13438306303422887
ACH-000150,-0.28768464984382514
ACH-000152,-0.2543611887347737
ACH-000153,-0.06049782615126952
ACH-000159,-0.18983897218268544
ACH-000160,0.23660431984852645
ACH-000163,-0.022234684948943092
ACH-000167,0.2941656798577955
ACH-000168,-0.1723618015016624
ACH-000169,-0.13946792124790716
ACH-000178,-0.16144393235636473
ACH-000183,-0.20177861025005928
ACH-000188,-0.05418257516365912
ACH-000189,-0.1920844520599326
ACH-000190,0.2247638912693646
ACH-000198,-0.08341234760609956
ACH-000203,0.17100579427178147
ACH-000204,-0.29274615140406096
ACH-000206,-0.27019775776516464
ACH-000207,0.07083997488212014
ACH-000208,-0.09949356124851337
ACH-000210,0.055084729281591256
ACH-000211,-0.1900285075073544
ACH-000215,-0.06133366754587565
ACH-000221,-0.09324804003054818
ACH-000222,-0.14356575109342656
ACH-000223,-0.13272929061671873
ACH-000226,-0.04317011626961825
ACH-000227,-0.09607789963914116
ACH-000228,0.036856105671714115
ACH-000231,-0.2887767804860229
ACH-000232,-0.1939131786882909
ACH-000233,0.14994427128210455
ACH-000234,-0.399125676080004
ACH-000235,-0.2925004480630109
ACH-000237,0.013945727881881642
ACH-000238,-0.1188915775271198
ACH-000242,-0.3669670029767069
ACH-000243,0.07902456839331277
ACH-000244,0.3360599190671351
ACH-000246,0.05952403812838394
ACH-000248,-0.16140057934772092
ACH-000250,-0.15942026809869467
