,BTBD17 (388419)
ACH-000004,-0.2875708208873173
ACH-000005,-0.115982584289081
ACH-000007,-0.2013266650630449
ACH-000009,-0.3119832779359069
ACH-000011,-0.33389390979789085
ACH-000012,-0.4792528600557454
ACH-000013,-0.17150277310167802
ACH-000014,-0.1607538569136204
ACH-000015,-0.14058600681417305
ACH-000017,-0.26695328736946833
ACH-000018,0.02552514601598821
ACH-000019,-0.11652526171278588
ACH-000021,-0.2479606660213248
ACH-000022,-0.35827440904877794
ACH-000025,-0.16408101358029362
ACH-000028,-0.2624570416902491
ACH-000030,-0.2643781881711865
ACH-000035,-0.19359226155103654
ACH-000036,-0.3337171308685046
ACH-000037,-0.28669614217025025
ACH-000039,-0.25014437633111497
ACH-000040,-0.18863531788811594
ACH-000041,-0.2449004871602061
ACH-000042,-0.4154424621756381
ACH-000045,-0.18937806044026564
ACH-000047,-0.1931694176463477
ACH-000052,-0.4747513985780347
ACH-000053,-0.3456256264569779
ACH-000054,-0.2250868367044647
ACH-000055,-0.24711308928987696
ACH-000060,-0.23864795975359265
ACH-000067,-0.21697087485328004
ACH-000070,-0.18582579588408407
ACH-000075,0.03300246543318296
ACH-000078,-0.29561224805921466
ACH-000082,-0.20824557381363576
ACH-000085,-0.3054240803963278
ACH-000086,-0.29312970942749744
ACH-000087,-0.26681650170062104
ACH-000092,-0.2087672285151116
ACH-000095,-0.260540663590359
ACH-000097,-0.2411655042033877
ACH-000098,-0.1958346080711225
ACH-000099,-0.3685857843638256
ACH-000108,-0.1958920580027514
ACH-000113,-0.3125403338448553
ACH-000116,-0.35039797100975234
ACH-000118,-0.18940642247827444
ACH-000120,-0.4333521242588512
ACH-000123,-0.2580931443956629
ACH-000127,-0.3036283328045702
ACH-000128,-0.2638171895749176
ACH-000132,-0.22705769821818705
ACH-000133,-0.2252877881149164
ACH-000137,-0.28243233353644204
ACH-000138,-0.2176408965429672
ACH-000142,-0.4471088151138081
ACH-000143,-0.34455518294922594
ACH-000146,-0.20902516802302304
ACH-000148,-0.1994550301385675
ACH-000150,-0.4075396633170839
ACH-000152,-0.485395438812661
ACH-000153,-0.307675188356594
ACH-000159,-0.254012296189577
ACH-000160,-0.1676685922107045
ACH-000163,-0.2891726953155063
ACH-000167,-0.2367048157989879
ACH-000168,-0.35809742225386765
ACH-000169,-0.09686127196139874
ACH-000178,-0.27575545940153745
ACH-000183,-0.2439670299914712
ACH-000188,-0.2966530529199768
ACH-000189,-0.10319072512598196
ACH-000190,-0.059182252284924776
ACH-000198,-0.36600721177287066
ACH-000203,-0.29733349497212264
ACH-000204,-0.13422636205669036
ACH-000206,-0.10605214727425337
ACH-000207,-0.3642206343222712
ACH-000208,-0.22414388040728986
ACH-000210,-0.3300460327248719
ACH-000211,-0.26720207267272483
ACH-000215,-0.3179266202078712
ACH-000221,-0.3773006327926692
ACH-000222,-0.18363283295672606
ACH-000223,-0.1436884276977809
ACH-000226,-0.3641291609792889
ACH-000227,-0.3458025831837759
ACH-000228,-0.2733733017812091
ACH-000231,-0.3810842030364545
ACH-000232,-0.17881716827106378
ACH-000233,-0.4631865404006978
ACH-000234,-0.26972835073619383
ACH-000235,-0.2360284920007943
ACH-000237,-0.022724199940838716
ACH-000238,-0.40131749015525575
ACH-000242,-0.11517004987665674
ACH-000243,-0.27576814707279296
ACH-000244,-0.4809938686664231
ACH-000246,-0.2952417349411937
ACH-000248,-0.5113498181158338
ACH-000250,-0.27530638457816337
ACH-000251,-0.29591430563282944
ACH-000252,-0.44912621462917424
ACH-000253,-0.4717636694002782
ACH-000255,-0.3209109936981752
ACH-000256,-0.24121933354787475
ACH-000257,-0.3724133040272597
ACH-000258,-0.32758434331769953
ACH-000259,-0.20873464693054627
ACH-000260,-0.29932191316407386
ACH-000261,-0.3575839432990883
ACH-000262,-0.3697456039756869
ACH-000263,-0.3205895787228331
ACH-000264,-0.2504274064545213
ACH-000265,-0.19544750865328128
ACH-000266,-0.23224879707507964
ACH-000272,-0.22117533467842107
ACH-000274,-0.2576577501518704
ACH-000277,-0.158707901894067
ACH-000278,-0.1988562026620065
ACH-000279,-0.21921708908503626
ACH-000280,-0.19337554297841605
ACH-000281,-0.4307593388396047
ACH-000288,-0.1966676885445605
ACH-000291,-0.3025393263147937
ACH-000293,-0.07616685397976572
ACH-000294,-0.26157402483122266
ACH-000295,-0.6085606339120396
ACH-000296,-0.2252453816580109
ACH-000302,-0.2484479429351197
ACH-000304,-0.3683087754021348
ACH-000307,-0.2441406298042541
ACH-000308,-0.12691254701087626
ACH-000310,-0.3684187665415919
ACH-000311,-0.25801651395052183
ACH-000312,-0.23494377011805198
ACH-000315,-0.2837472953738006
ACH-000316,-0.4833161173405524
ACH-000317,-0.17647066758192495
ACH-000318,-0.33283310678407946
ACH-000319,-0.2539374467448205
ACH-000320,-0.21840563309293246
ACH-000322,-0.423057689117213
ACH-000323,-0.2272082420408637
ACH-000324,-0.291599808740097
ACH-000329,-0.3091567919337029
ACH-000330,-0.19521174077602804
ACH-000331,-0.37747775957328256
