,TPRN (286262)
ACH-000004,-0.16749671609720007
ACH-000005,-0.004443892081517949
ACH-000007,0.03900379176729892
ACH-000009,-0.03283180463950747
ACH-000011,0.05714304174905716
ACH-000012,-0.03207618110096926
ACH-000013,-0.037503199805793516
ACH-000014,-0.05513912932853419
ACH-000015,-0.0358505094227222
ACH-000017,0.039285635647838206
ACH-000018,0.08772790699943399
ACH-000019,0.15115151205346686
ACH-000021,0.062072144058430624
ACH-000022,0.1943419874578235
ACH-000025,0.18182132878318225
ACH-000028,-0.13832417059269406
ACH-000030,-0.03511989182727493
ACH-000035,0.008778822264387543
ACH-000036,0.11099513605918204
ACH-000037,0.1465678238081958
ACH-000039,0.02190869644497358
ACH-000040,0.03015666492904292
ACH-000041,0.07892432556440197
ACH-000042,0.010622867452926631
ACH-000045,0.08246747588600062
ACH-000047,-0.010094028088938663
ACH-000052,-0.26552445260518986
ACH-000053,0.0934738550991034
ACH-000054,-0.07514976438538615
ACH-000055,-0.022969252611462
ACH-000060,-0.055015820469292466
ACH-000067,0.09780246615318283
ACH-000070,-0.10217257144713177
ACH-000075,0.08015665956058482
ACH-000078,0.0942750005431432
ACH-000082,0.2000898397237772
ACH-000085,0.15597705163386855
ACH-000086,0.14111686082963046
ACH-000087,-0.01103235519161882
ACH-000092,0.13843010459624933
ACH-000095,0.049166476888409805
ACH-000097,0.03077160857873907
ACH-000098,0.0007707656464115964
ACH-000099,-0.02590253021253349
ACH-000108,-0.1938278948689597
ACH-000113,0.06141198724071297
ACH-000116,-0.10483186060707796
ACH-000118,0.14643333093342406
ACH-000120,0.12852994638929488
ACH-000123,-0.06882464672377357
ACH-000127,0.007177732496772348
ACH-000128,-0.10012980827805827
ACH-000132,-0.006608882162274309
ACH-000133,0.12597122094515606
ACH-000137,0.12392575173846092
ACH-000138,0.12926054179151253
ACH-000142,0.02552164339253326
ACH-000143,0.08818738419907611
ACH-000146,0.122371817709143
ACH-000148,-0.035266633255054566
ACH-000150,0.12568911953972114
ACH-000152,0.07336536934792996
ACH-000153,-0.01953127333347909
ACH-000159,-0.025113263684344127
ACH-000160,0.10151780452767346
ACH-000163,0.08025984239638677
ACH-000167,0.07874084815132466
ACH-000168,-0.0017601840091838183
ACH-000169,-0.03677414068245812
ACH-000178,0.06241514989074811
ACH-000183,0.002393994891721307
ACH-000188,0.2142739594205124
ACH-000189,0.09398744200726544
ACH-000190,0.13941072831625076
ACH-000198,0.1087483163425141
ACH-000203,-0.040218603714893136
ACH-000204,-0.12705498898214268
ACH-000206,0.13872381029997125
ACH-000207,0.23422251653728576
ACH-000208,-0.03269135327912657
ACH-000210,0.006918093900601194
ACH-000211,0.07390389168602954
ACH-000215,0.04051794113743242
ACH-000221,-0.10275678159298736
ACH-000222,0.14859023690089668
ACH-000223,0.07934195939003788
ACH-000226,0.12591976806580402
ACH-000227,0.023370785795794404
ACH-000228,0.14530738104559582
ACH-000231,0.03238770118186829
ACH-000232,0.1713207319941484
ACH-000233,0.06796928831943078
ACH-000234,0.010701784824848551
ACH-000235,0.08422374144908702
ACH-000237,0.0905340009055064
ACH-000238,-0.05054422041160333
ACH-000242,0.3312084275951431
ACH-000243,0.15616213122407796
ACH-000244,-0.2880103307552558
ACH-000246,-0.008305447396823871
ACH-000248,0.0007008508356259049
ACH-000250,0.03722875371534416
ACH-000251,0.11905180785867644
ACH-000252,0.2146199763841847
ACH-000253,0.1533004771417105
ACH-000255,-0.08518185280594334
ACH-000256,0.017714824625236852
ACH-000257,0.13516396992716784
ACH-000258,0.02135941342040524
ACH-000259,0.08072471329887806
ACH-000260,-0.04703942219299636
ACH-000261,0.1222794749976608
ACH-000262,-0.14540827697819012
ACH-000263,0.3926009712441607
ACH-000264,0.05781711953547981
ACH-000265,0.10606025687453896
ACH-000266,-0.05422060895464402
ACH-000272,-0.043577004242843866
ACH-000274,0.12302519083767552
ACH-000277,-0.020456616094821356
ACH-000278,-0.09947123948876817
ACH-000279,0.03681720665335221
ACH-000280,0.08305504032481327
ACH-000281,-0.058827337568139036
ACH-000288,0.13726391685846176
ACH-000291,0.043087682930154685
ACH-000293,-0.042125322920806826
ACH-000294,-0.02094121067272197
ACH-000295,-0.20799876535525905
ACH-000296,0.008224088631063041
ACH-000302,0.015438658234776132
ACH-000304,-0.033420523927636496
ACH-000307,-0.0570948938334503
ACH-000308,0.055459138475483206
ACH-000310,0.08508918777061532
ACH-000311,0.15684420639029215
ACH-000312,0.058014776090127375
ACH-000315,0.03046885171496481
ACH-000316,0.1236627647714076
ACH-000317,0.05292368779386337
ACH-000318,-0.0284156628462213
ACH-000319,-0.034316541555972926
ACH-000320,0.037300862121577134
ACH-000322,0.16661512316141952
ACH-000323,0.1992890975757934
ACH-000324,-0.008052526328338484
ACH-000329,0.012165259767175734
ACH-000330,-0.04814402901847156
ACH-000331,0.016541464791531433
ACH-000332,0.02365145787363967
ACH-000334,-0.04177473581315383
ACH-000335,0.16946249969429927
ACH-000336,-0.3963310434405689
ACH-000337,0.05983858732671465
