,ADRA2C (152)
ACH-000004,0.03559479720590323
ACH-000005,-0.3430427744223469
ACH-000007,0.09411726915387136
ACH-000009,0.054414592814050665
ACH-000011,0.07646119680257663
ACH-000012,0.04220342328583624
ACH-000013,0.11631057175054504
ACH-000014,0.011519770253570495
ACH-000015,0.0268206869084493
ACH-000017,0.026363527424188876
ACH-000018,-0.05282458965070204
ACH-000019,0.007952962850864602
ACH-000021,0.022938836352366092
ACH-000022,0.06649719454313313
ACH-000025,0.0684429666509151
ACH-000028,0.17240507449416906
ACH-000030,0.1041459788746748
ACH-000035,0.2486876312275268
ACH-000036,0.14791332986320327
ACH-000037,0.08161885650990207
ACH-000039,0.19055926934673847
ACH-000040,0.08214129332004047
ACH-000041,-0.1214257159521538
ACH-000042,0.010941026453791346
ACH-000045,0.037029505259977176
ACH-000047,-0.03950889158032096
ACH-000052,-0.20561956246440455
ACH-000053,0.01724763766955363
ACH-000054,0.18354914018458374
ACH-000055,-0.055799944749741266
ACH-000060,-0.006384900447652028
ACH-000067,0.04537366206367111
ACH-000070,0.0721858863082465
ACH-000075,0.008358493335260831
ACH-000078,-0.0018783757683131065
ACH-000082,0.12079172077278795
ACH-000085,0.14174729499203192
ACH-000086,0.061138287552396274
ACH-000087,0.06437704342646425
ACH-000092,0.13405735088148074
ACH-000095,0.026450518995711374
ACH-000097,0.02693555531063564
ACH-000098,0.10790996492635252
ACH-000099,-0.17518651523346435
ACH-000108,-0.034386402938346286
ACH-000113,0.08591924579837848
ACH-000116,0.006577324741430516
ACH-000118,-0.04165683405035663
ACH-000120,0.08894886589024821
ACH-000123,0.016171370397970567
ACH-000127,-0.022562280468609145
ACH-000128,0.17066740391237953
ACH-000132,0.09357564120103966
ACH-000133,-0.016659189483489403
ACH-000137,0.08988917193340239
ACH-000138,0.07498894037455578
ACH-000142,0.11333770097695743
ACH-000143,0.009818931986057542
ACH-000146,0.0311824234262336
ACH-000148,0.0774870560837779
ACH-000150,-0.03885020446234511
ACH-000152,0.07472389946003083
ACH-000153,0.02576978474602098
ACH-000159,-0.009992955866880092
ACH-000160,0.01892771536093045
ACH-000163,-0.005858532785119365
ACH-000167,0.3027778316075548
ACH-000168,0.036220780997887767
ACH-000169,0.005001831555398617
ACH-000178,0.0478803807623056
ACH-000183,0.14593822658356748
ACH-000188,0.1061444641198466
ACH-000189,0.007626974149714966
ACH-000190,0.018765151272240682
ACH-000198,0.0958649553861608
ACH-000203,-0.06317556725010842
ACH-000204,0.3367185471474785
ACH-000206,0.2005344332293577
ACH-000207,0.18913023137931745
ACH-000208,0.09606799880222414
ACH-000210,-0.06966539786495933
ACH-000211,0.012359720641674815
ACH-000215,-0.023871434558966526
ACH-000221,0.16725818799809286
ACH-000222,-0.05705420538581425
ACH-000223,-0.008498508394656459
ACH-000226,0.0868593480277289
ACH-000227,0.09959448683350257
ACH-000228,-0.0495106995042508
ACH-000231,-0.05117966746122336
ACH-000232,0.07909081814121029
ACH-000233,0.035804837760983615
ACH-000234,0.08556541794243826
ACH-000235,0.023570368634262755
ACH-000237,0.00992037256468388
ACH-000238,-0.013244138878015664
ACH-000242,-0.030434322967713017
ACH-000243,0.02340422777199339
ACH-000244,0.17729188313397035
ACH-000246,0.0077934919495833265
ACH-000248,0.02327901725882174
ACH-000250,0.04619748584234908
ACH-000251,-0.23711099456336454
ACH-000252,0.08478146472125388
ACH-000253,0.10635109320854766
ACH-000255,0.09973677630515122
ACH-000256,0.1015086287518391
ACH-000257,0.005197177073525895
ACH-000258,-0.21466613194770787
ACH-000259,0.02822727002398153
ACH-000260,0.005808366958433455
ACH-000261,0.010007409136139131
ACH-000262,0.06410410129877328
ACH-000263,-0.16036789335981966
ACH-000264,-0.04695180962509283
ACH-000265,0.060260092517943516
ACH-000266,0.06925220709306343
ACH-000272,0.08416227551156848
ACH-000274,0.049462549923944936
ACH-000277,0.0372083312909758
ACH-000278,0.097256941630421
ACH-000279,0.010395715666207336
ACH-000280,0.0435605049373393
ACH-000281,0.016258009275051014
ACH-000288,0.09775989416388113
ACH-000291,-0.016949951134805026
ACH-000293,0.03343848642078732
ACH-000294,0.15345175633081692
ACH-000295,0.03573849284570186
ACH-000296,0.1333359467626279
ACH-000302,0.05856993945115022
ACH-000304,0.07040935621797363
ACH-000307,0.06231507874906825
ACH-000308,0.023628694061551988
ACH-000310,-0.12902635820174224
ACH-000311,0.0725910016472715
ACH-000312,-0.06632044335128326
ACH-000315,-0.1171616434428257
ACH-000316,0.10182481274783647
ACH-000317,0.14544761813927914
ACH-000318,0.028304563728581124
ACH-000319,0.10212016342936107
ACH-000320,0.10309845437366427
ACH-000322,0.15545335642603378
ACH-000323,0.13408850127576705
ACH-000324,0.08973300989704631
ACH-000329,0.06623759332391423
ACH-000330,0.05459472618993045
ACH-000331,0.17267417282202646
ACH-000332,0.16541785464664174
ACH-000334,0.14320746853087432
ACH-000335,0.14690168670382692
ACH-000336,-0.2308368387970773
ACH-000337,0.0625362537367896
ACH-000338,0.3608048891250515
ACH-000339,0.000959014351944966
ACH-000341,0.10526303392825846
ACH-000348,0.0640410845946188
ACH-000350,-0.1177052483440396
ACH-000352,-0.02968003689145468
ACH-000356,0.091174772697443
ACH-000361,0.20464621546453174
ACH-000362,-0.09973732557279252
ACH-000363,0.032107983545931286
ACH-000364,-0.014527174436567997
ACH-000365,-0.03169086037008391
ACH-000366,0.0006229679980587849
ACH-000368,0.012918566670102351
ACH-000374,0.011960933646967308
ACH-000375,0.06657305911361817
ACH-000376,0.011785532509981269
ACH-000381,0.04362173121057107
ACH-000383,0.10917595059133922
ACH-000387,0.15320276482592454
ACH-000389,-0.15015114085256864
ACH-000390,0.003506625355544407
ACH-000393,0.053925729382477486
ACH-000395,-0.08856545301717401
ACH-000396,0.03341181317169265
ACH-000397,0.09458137426314553
ACH-000401,0.11721046868001067
ACH-000402,-0.014513640727898475
ACH-000403,0.012049362878833807
ACH-000404,0.038395119827156335
ACH-000406,0.0008336947492520888
ACH-000407,0.028574912565059674
ACH-000408,0.16739872871368008
ACH-000410,0.013396775406570709
ACH-000411,-0.14704174178663867
ACH-000414,0.022350947605808587
ACH-000415,0.06925354401209084
ACH-000416,0.01973779477079221
ACH-000420,0.1261578627335493
ACH-000421,0.016540588297399947
ACH-000424,0.01508381099563191
ACH-000425,0.0669447976163261
ACH-000426,0.15635813743455218
ACH-000427,0.12757431260397173
ACH-000433,0.13950859005474833
ACH-000435,0.016135428649308687
ACH-000436,0.09824412289491068
ACH-000444,0.08469512313722324
ACH-000445,-0.002802546593303383
ACH-000448,-0.017112038893899336
ACH-000450,0.011961909700427664
ACH-000452,0.02047334820732173
ACH-000454,0.09610303296319256
ACH-000458,0.0010460012980691676
ACH-000459,0.04065806654245669
ACH-000460,-0.006201763651869221
ACH-000461,0.08266500618439716
ACH-000463,0.028201501904952863
ACH-000464,-0.03542061171222783
ACH-000466,0.10684746140701984
ACH-000467,0.1553375004550916
ACH-000468,0.10953051538250476
ACH-000469,0.05624518990413061
ACH-000470,-0.15978667086610707
ACH-000471,0.008842822191932245
ACH-000472,0.027425177678359492
ACH-000473,-0.0605862538244922
ACH-000475,0.02451319707401955
ACH-000476,0.09325512275586834
ACH-000477,0.10536255662355823
ACH-000479,0.09350152847713754
ACH-000480,0.04177219604856747
ACH-000481,0.11938058342201965
ACH-000483,0.2349886528421369
ACH-000484,0.1963808311707105
ACH-000485,0.09372400084632
ACH-000486,0.09903003743333087
ACH-000487,0.015549582437313643
ACH-000488,-0.0015275528493859812
ACH-000490,0.09067279350096996
ACH-000491,-0.002138325065660098
ACH-000495,0.3167740705793468
