,STK32B (55351)
ACH-000004,0.04730464267902591
ACH-000005,0.041179099171876295
ACH-000007,0.054614681590580284
ACH-000009,0.1034086617331234
ACH-000011,-0.011041733128623266
ACH-000012,-0.06971288676615213
ACH-000013,0.09587285756767416
ACH-000014,0.0889493031296738
ACH-000015,0.0777179364696369
ACH-000017,-0.005518768913580458
ACH-000018,0.15210649922620595
ACH-000019,0.054115345371902
ACH-000021,0.1340472319754459
ACH-000022,0.03787994122269359
ACH-000025,-0.032666728863490466
ACH-000028,0.16512996649317782
ACH-000030,-0.014013482334863572
ACH-000035,0.17703886228315022
ACH-000036,0.11210202276431283
ACH-000037,-0.3106096804757019
ACH-000039,-0.05322918957300976
ACH-000040,-0.047505540137908656
ACH-000041,-0.07163520897099449
ACH-000042,-0.1108973459845199
ACH-000045,0.028797110559502393
ACH-000047,0.07292811533677039
ACH-000052,0.18741865437728708
ACH-000053,-0.08574472974021281
ACH-000054,0.005035499200375142
ACH-000055,-0.19345236879274366
ACH-000060,-0.07018533432560628
ACH-000067,0.06779754889903157
ACH-000070,0.19250675030322106
ACH-000075,0.02676377488455321
ACH-000078,-0.03207354396963464
ACH-000082,-0.05571461821301129
ACH-000085,0.003114965932686838
ACH-000086,-0.02590503908671015
ACH-000087,0.06351362896154814
ACH-000092,0.033239578059460324
ACH-000095,-0.06333028386739918
ACH-000097,0.02779857660714855
ACH-000098,0.11411296158120204
ACH-000099,-0.10879501947240232
ACH-000108,0.041094538737867024
ACH-000113,0.025599703956168302
ACH-000116,-0.010467604792780643
ACH-000118,-0.07711430419002717
ACH-000120,0.04894721482017373
ACH-000123,-0.07188995083790051
ACH-000127,0.006424270401723421
ACH-000128,-0.007980370699742141
ACH-000132,-0.035588916221421026
ACH-000133,-0.1855862309109624
ACH-000137,0.11196496633020417
ACH-000138,0.023173636429256763
ACH-000142,0.016214895093738253
ACH-000143,-0.06696439782801818
ACH-000146,-0.0022110599445634813
ACH-000148,0.04761643472494003
ACH-000150,-0.1246642696297158
ACH-000152,-0.004761815631240492
ACH-000153,-0.15874303051540753
ACH-000159,0.06724020868360464
ACH-000160,0.06885782140823772
ACH-000163,-0.14394795628401222
ACH-000167,0.057127803550913535
ACH-000168,-0.0010602321811241727
ACH-000169,0.08191811449817224
ACH-000178,-0.050836954730268835
ACH-000183,-0.015671382263722392
ACH-000188,-0.025740478108928988
ACH-000189,-0.17308230845999795
ACH-000190,-0.025996369267179558
ACH-000198,0.0885047220571677
ACH-000203,-0.1932788125886647
ACH-000204,0.17824013106642445
ACH-000206,0.045534395658606584
ACH-000207,0.08304112087289707
ACH-000208,-0.12748456239765735
ACH-000210,0.10844136725194926
ACH-000211,0.00796668305227077
ACH-000215,0.01723679099937386
ACH-000221,0.05009398267113849
ACH-000222,0.01233955691048935
ACH-000223,0.045702820374785284
ACH-000226,-0.08862235071672771
ACH-000227,-0.08464513519102063
ACH-000228,0.13823799513422205
ACH-000231,0.04113412602874108
ACH-000232,0.036099505960347916
ACH-000233,0.05393368350539685
ACH-000234,-0.001616609073851656
ACH-000235,-0.003909981551015484
ACH-000237,-0.06853052547032587
