,RINT1 (60561)
ACH-000435,-0.1660335447465591
ACH-000436,-0.5986957604425889
ACH-000444,-0.5272141418173906
ACH-000445,-0.4425681584906999
ACH-000448,-0.5039127784339745
ACH-000450,-0.3404438459211232
ACH-000452,-0.7393528263391469
ACH-000454,-0.4610991885249685
ACH-000458,-0.4979247734250951
ACH-000459,-0.41572936385343867
ACH-000460,-0.5699530423336857
ACH-000461,-0.477188622572636
ACH-000463,-0.4580200984106036
ACH-000464,-0.6760043273780427
ACH-000466,-0.515393559679149
ACH-000467,-0.6712498653119053
ACH-000468,-0.4278412326633064
ACH-000469,-0.2478616769922778
ACH-000470,-0.5248129064707109
ACH-000471,-0.5263243072748086
ACH-000472,-0.6979782888974976
ACH-000473,-0.5074380767499784
ACH-000475,-0.4853189890200413
ACH-000476,-0.20270923079413952
ACH-000477,-0.4161077460565029
ACH-000479,-0.4843630529241841
ACH-000480,-0.5435838638378065
ACH-000481,-0.4518141884159516
ACH-000483,-0.4677972959199804
ACH-000484,-0.34519730945700955
ACH-000485,-0.3114007796107501
ACH-000486,-0.3970200885858241
ACH-000487,-0.5363991470591538
ACH-000488,-0.6229517720160174
ACH-000490,-0.5854934542019732
ACH-000491,-0.4178767346822667
ACH-000495,-0.5833619230114055
ACH-000496,-0.5026835316415229
ACH-000499,-0.4847850047465509
ACH-000500,-0.7383783317142829
ACH-000502,-0.5214967938980789
ACH-000503,-0.5835576479924814
ACH-000505,-0.4539563193932688
ACH-000507,-0.4875219840652489
ACH-000510,-0.3922543053633717
ACH-000511,-0.6151688643172898
ACH-000512,-0.4158948306318074
ACH-000516,-0.6587704669033453
ACH-000517,-0.25437250251103016
ACH-000518,-0.6363573508788588
ACH-000520,-0.4478045679502143
ACH-000521,-0.37673000420588
ACH-000522,-0.4699857449976385
ACH-000524,-0.3457570174868308
ACH-000527,-0.6314916577701938
ACH-000528,-0.7275697315783026
ACH-000537,-0.4933768456655914
ACH-000541,-0.7096061760742575
ACH-000542,-0.6976901894764086
ACH-000544,-0.5804457416074166
ACH-000545,-0.6106034109245837
ACH-000547,-0.6897895593288106
ACH-000548,-0.7458251559455348
ACH-000549,-0.5190456943980536
ACH-000550,-0.4758909017680964
ACH-000552,-0.6206660699329472
ACH-000556,-0.3754693670326284
ACH-000557,-0.3917733976135652
ACH-000569,-0.4739272359975909
ACH-000570,-0.5650251966168436
ACH-000571,-0.5105369522723102
ACH-000573,-0.4700273622010269
ACH-000576,-0.5603897664981808
ACH-000579,-0.34195321390095323
ACH-000580,-0.4394116719389637
ACH-000584,-0.3769710669042082
ACH-000585,-0.347891312383498
ACH-000588,-0.6220842525636666
ACH-000589,-0.4135459011526213
ACH-000591,-0.4071808628126961
ACH-000593,-0.6215558818463646
ACH-000600,-0.4490769033523925
ACH-000601,-0.2544509843635556
ACH-000605,-0.8681961657689758
ACH-000606,-0.5148631947322817
ACH-000608,-0.5226362769581362
ACH-000614,-0.3304665348554485
ACH-000616,-0.5950531639023993
ACH-000618,-0.5573649534877451
ACH-000619,-0.4163530248417717
ACH-000620,-0.4575085063389965
ACH-000621,-0.4592721412149972
ACH-000622,-0.5615772594683023
ACH-000623,-0.4968060264901013
ACH-000624,-0.5912597175769561
ACH-000627,-0.4124657737701021
ACH-000630,-0.7752824501174865
ACH-000631,-0.2652575142108169
ACH-000632,-0.6012377847918828
ACH-000633,-0.5305068603840032
ACH-000637,-0.6554516645004208
ACH-000638,-0.4582916609370754
ACH-000646,-0.4740027166103534
ACH-000647,-0.4176806444086565
ACH-000648,-0.6297423975648034
ACH-000649,-0.4701978567617714
ACH-000651,-0.2986945976698348
ACH-000652,-0.4021688026676911
ACH-000653,-0.6546316635401358
ACH-000657,-0.6086412238700688
ACH-000658,-0.7348518602195021
ACH-000661,-0.16049078547860507
ACH-000662,-0.4849871499407914
ACH-000663,-0.5735808399690916
ACH-000665,-0.4972737483556669
ACH-000671,-0.5484828540133376
ACH-000672,-0.4717991389280468
ACH-000673,-0.6957598314771113
ACH-000676,-0.6440633159048277
ACH-000677,-0.43883102732956397
ACH-000681,-0.5904315871423167
ACH-000683,-0.2809777638504209
ACH-000684,-0.7130739914963161
ACH-000688,-0.7299479497806974
ACH-000693,-0.4520471210703257
ACH-000694,-0.5160380888550401
ACH-000695,-0.4954450348602975
ACH-000696,-0.8647361037432734
ACH-000697,-0.8876474310961364
ACH-000699,-0.6098816446176369
ACH-000701,-0.42805403719300894
ACH-000706,-0.5790847207527546
ACH-000711,-0.8187665506688351
ACH-000713,-0.4328818243876404
ACH-000714,-0.33991932940209063
ACH-000718,-0.2898485957669212
ACH-000720,-0.7091417053921769
ACH-000721,-0.36692693011846206
ACH-000724,-0.645270887487875
ACH-000725,-0.4966165086280956
ACH-000732,-0.6269086808151445
ACH-000734,-0.4813584645415131
ACH-000735,-0.4410051825641879
ACH-000736,-0.5889933344816066
ACH-000738,-0.32885415393417644
ACH-000746,-0.6292857130154483
ACH-000747,-0.4824450159631936
ACH-000748,-0.5942455898942121
ACH-000753,-0.7925415608169719
ACH-000756,-0.2751669609006232
ACH-000757,-0.3619028372082666
ACH-000758,-0.440150226801584
ACH-000760,-0.6280798665078415
ACH-000762,-0.38136982681843146
ACH-000763,-0.9434052070529874
ACH-000764,-0.4705849937347189
ACH-000765,-0.6612617720554794
ACH-000766,-0.41874731809335497
ACH-000767,-0.36788198578735903
ACH-000768,-0.6420532574010406
ACH-000769,-0.5658657937765238
ACH-000770,-0.3666240283433263
ACH-000771,-0.7222989391582094
ACH-000773,-0.2639554135128835
ACH-000776,-0.5489132540462688
ACH-000777,-0.5549938181990395
ACH-000778,-0.4333112714644209
ACH-000781,-0.5311568411943224
ACH-000782,-0.4367118356013631
ACH-000783,-0.2708772313425436
ACH-000784,-0.4616113057479066
ACH-000785,-0.30276657452640304
ACH-000787,-0.5171615874913431
ACH-000788,-0.4899238336873227
ACH-000791,-0.32532169739580113
ACH-000792,-0.5501047829105191
ACH-000794,-0.6567265086450419
ACH-000796,-0.4241820952940107
ACH-000798,-0.662373628548298
ACH-000799,-0.4432768691462534
ACH-000800,-0.6671997067466527
ACH-000802,-0.356267522250508
ACH-000804,-0.40618044616510507
ACH-000805,-0.15494066257862554
ACH-000809,-0.3071013343572877
ACH-000810,-0.4141528322330562
ACH-000811,-0.6866568287236682
ACH-000817,-0.4796749558054705
ACH-000819,-0.6817285592882583
ACH-000820,-0.5480251407366776
ACH-000821,-0.4782461832910918
ACH-000822,-0.3743021499704013
ACH-000823,-0.5314765367294838
ACH-000824,-0.4879141156581159
ACH-000827,-0.5305746142016338
ACH-000829,-0.4674341919432337
ACH-000831,-0.5567393384550667
ACH-000832,-0.5482944460428779
ACH-000833,-0.37958568998680176
ACH-000834,-0.6393765248663267
ACH-000835,-0.6653365477321019
ACH-000836,-0.5852691541957628
ACH-000837,-0.719684384110958
ACH-000838,-0.4960422204646891
ACH-000839,-0.3963412411622768
ACH-000840,-0.6146962866037297
ACH-000841,-0.4848398286985997
ACH-000843,-0.6110338221043198
ACH-000846,-0.3700821110143895
ACH-000847,-0.4469892401684872
ACH-000848,-0.28743329644482274
ACH-000849,-0.6277304674617618
ACH-000851,-0.6629507765882525
ACH-000855,-0.4362568624391484
ACH-000856,-0.44946047347674495
ACH-000858,-0.4438839940674157
ACH-000859,-0.608666593515881
ACH-000861,-0.3184045719613425
ACH-000862,-0.5908556597143874
ACH-000865,-0.30706109832207257
ACH-000866,-0.5631495187444576
ACH-000867,-0.3784868040137731
ACH-000869,-0.474333147345129
ACH-000872,-0.284826736303076
ACH-000873,-0.6470257008930489
ACH-000876,-0.5859483710291754
ACH-000878,-0.5659848387669697
ACH-000880,-0.35026679151859963
ACH-000881,-0.4828165101066923
ACH-000882,-0.3428372656213948
ACH-000884,-0.5313860216290155
ACH-000885,-0.30804468835360416
ACH-000887,-0.5704263566187047
ACH-000889,-0.3534336137876508
ACH-000896,-0.6999124799695472
ACH-000898,-0.5447720992692255
ACH-000900,-0.2790407444187553
ACH-000901,-0.4254810415239215
ACH-000905,-0.5540180810355284
ACH-000906,-0.5364028063770165
ACH-000907,-0.4494277911664049
ACH-000910,-0.4698576029730451
ACH-000911,-0.5214465823418422
ACH-000912,-0.3992652120318428
ACH-000913,-0.39881878613471533
ACH-000915,-0.2775685039088197
ACH-000916,-0.5305899708889986
ACH-000917,-0.7310991383965784
ACH-000920,-0.4130875880395027
ACH-000921,-0.6192314691515058
ACH-000924,-0.2278545438135345
ACH-000926,-0.3991463360670201
ACH-000928,-0.3931745647080697
ACH-000929,-0.5272264880598968
ACH-000932,-0.5750361866364719
ACH-000935,-0.6250391077236479
ACH-000936,-0.2814997167705796
ACH-000937,-0.4398450557409507
ACH-000938,-0.35814645690328445
ACH-000939,-0.6719263350201332
ACH-000941,-0.4766402619462747
ACH-000943,-0.4717782944917983
ACH-000946,-0.5356019817454453
ACH-000947,-0.621743390834572
ACH-000948,-0.7975385099537085
ACH-000950,-0.5286668036513004
ACH-000953,-0.2520445436061992
ACH-000954,-0.6713039387378058
ACH-000957,-0.5147610210227812
ACH-000958,-0.19911263062399587
ACH-000960,-0.4836649312517084
ACH-000963,-0.2666461441282169
ACH-000968,-0.32619095211883603
ACH-000969,-0.6108588454637264
ACH-000972,-0.6023545484769592
ACH-000973,-0.2881779519252365
ACH-000974,-0.4594824303604887
ACH-000978,-0.350991719471528
ACH-000984,-0.3388339997241033
ACH-000986,-0.4896516163429968
ACH-000988,-0.6288740192585607
ACH-000993,-0.6047803456261336
ACH-000994,-0.4976161340048613
ACH-000996,-0.3285940494112732
ACH-001001,-0.4989316862443356
ACH-001020,-0.5227313690755254
ACH-001028,-0.20973188641008705
ACH-001031,-0.5960236365638444
ACH-001038,-0.40951620015332096
ACH-001048,-0.7808520357973827
ACH-001050,-0.5585341651931697
ACH-001053,-0.5480277182184417
ACH-001054,-0.5220340389276278
ACH-001061,-0.5792104325065913
ACH-001067,-0.3353431408597641
ACH-001075,-0.6910065936032687
ACH-001096,-0.4760119637581786
ACH-001111,-0.794939830747888
ACH-001119,-0.5596204055850628
ACH-001128,-0.2715310846752437
ACH-001134,-0.6490694321818119
ACH-001151,-0.6361461521173433
ACH-001163,-0.4378048496178703
ACH-001164,-0.5557204127549019
ACH-001183,-0.8313966295543617
ACH-001192,-0.4514342062480264
ACH-001193,-0.26854416956301264
ACH-001196,-0.3409173367180524
ACH-001197,-0.5039241888474503
ACH-001205,-0.5356261229227594
ACH-001211,-0.3677794750907183
ACH-001212,-0.3237094206996065
ACH-001228,-0.44459137852191905
ACH-001232,-0.7507241268110209
ACH-001239,-0.33192436572472345
ACH-001270,-0.6620014947822921
ACH-001274,-0.7262513212662294
ACH-001275,-0.4540413625508862
ACH-001277,-0.15237172205119145
ACH-001278,-0.7304587550363337
ACH-001280,-0.2178943207913115
ACH-001283,-0.6610824090031752
ACH-001289,-0.520279512516237
ACH-001300,-0.4286197378881173
ACH-001301,-0.726380669319299
ACH-001302,-0.4470372917890197
ACH-001306,-0.7228730825367784
ACH-001318,-0.4139974122993823
ACH-001322,-0.5802495195954631
ACH-001328,-0.578200367831603
ACH-001332,-0.5131311475253088
ACH-001336,-0.3918140415000368
ACH-001346,-0.6825188804496686
ACH-001353,-0.4775161673382974
ACH-001354,-0.5573252464734837
ACH-001367,-0.6268485492437125
ACH-001368,-0.4928406115052144
ACH-001374,-0.3799269383520291
ACH-001377,-0.4981303030792894
ACH-001380,-0.7370445988600102
ACH-001391,-0.6763498476726352
ACH-001408,-0.8089413818894834
ACH-001430,-0.4189081431909114
ACH-001431,-0.3214052585226734
ACH-001450,-0.6133315389929564
ACH-001496,-0.44278142235642376
ACH-001500,-0.5790717652839018
ACH-001523,-0.5320249662893528
ACH-001532,-0.6289707378311828
ACH-001550,-0.5614781726747575
ACH-001552,-0.5924051508119689
ACH-001554,-0.5574394969809777
ACH-001654,-0.256384697274359
ACH-001735,-0.5845286429504115
ACH-001736,-0.40952743388722
ACH-001737,-0.5442040097248239
ACH-001740,-0.3324280176104744
ACH-001745,-0.4707181994192602
ACH-001765,-0.30285517440502513
