,NUP93 (9688)
ACH-000004,-1.3275531636698978
ACH-000005,-1.3250161856113816
ACH-000007,-1.06367541370695
ACH-000009,-0.9316688241653434
ACH-000011,-0.940209505439674
ACH-000012,-0.9607409081849616
ACH-000013,-1.380479807707656
ACH-000014,-1.2295153577357305
ACH-000015,-1.028677073516172
ACH-000017,-1.0957187332120326
ACH-000018,-1.0802873859816282
ACH-000019,-1.1619064922530746
ACH-000021,-1.1630244208923202
ACH-000022,-1.0099001391761937
ACH-000025,-1.1999384303391982
ACH-000028,-1.107021636168648
ACH-000030,-1.1920449834475295
ACH-000035,-1.128892921826459
ACH-000036,-1.2580216515243117
ACH-000037,-0.9342682842583564
ACH-000039,-1.0620492208511152
ACH-000040,-1.20589120214797
ACH-000041,-1.2891693306896632
ACH-000042,-1.162721404102896
ACH-000045,-0.9906240775447902
ACH-000047,-1.2471635905572762
ACH-000052,-1.4083090816510493
ACH-000053,-1.2369357798211245
ACH-000054,-1.0345590565172145
ACH-000055,-1.076269386329078
ACH-000060,-1.2777312870397022
ACH-000067,-1.0623906633242115
ACH-000070,-1.1127059342893408
ACH-000075,-1.2520888630051528
ACH-000078,-0.9954156075933291
ACH-000082,-1.1300854156665985
ACH-000085,-1.4604824971168202
ACH-000086,-1.1064988531678428
ACH-000087,-1.6326896971588332
ACH-000092,-0.8285550806523317
ACH-000095,-1.058504208738425
ACH-000097,-1.102438575324816
ACH-000098,-1.1470042997688166
ACH-000099,-1.0434783780406167
ACH-000108,-1.1228778970124216
ACH-000113,-0.9750923369084549
ACH-000116,-1.211070991249715
ACH-000118,-1.1841964768301445
ACH-000120,-0.9589832533390013
ACH-000123,-1.0398222550481675
ACH-000127,-1.0694097514187102
ACH-000128,-1.068064560948697
ACH-000132,-1.164724331283834
ACH-000133,-1.1494295735623616
ACH-000137,-1.346762599132456
ACH-000138,-1.2522632066315968
ACH-000142,-1.1423820668078384
ACH-000143,-1.0624857127634095
ACH-000146,-1.2789241762771582
ACH-000148,-1.222338688740627
ACH-000150,-1.1722590049959272
ACH-000152,-1.3036275443379244
ACH-000153,-1.4518125864980855
ACH-000159,-1.0598943406636605
ACH-000160,-1.076219292227535
ACH-000163,-1.0946630502334485
ACH-000167,-1.4768125048832597
ACH-000168,-1.375753154523229
ACH-000169,-1.0773663475987751
ACH-000178,-1.1718407666150672
ACH-000183,-1.2481175374011455
ACH-000188,-1.0596940326540425
ACH-000189,-1.264477450628262
ACH-000190,-0.992705234243812
ACH-000198,-1.241087524954936
ACH-000203,-1.2493894999844493
ACH-000204,-1.426129127602664
ACH-000206,-0.9793199062830148
ACH-000207,-1.2057880797384786
ACH-000208,-0.8820086710301962
ACH-000210,-1.3870597819580344
ACH-000211,-1.118882434502807
ACH-000215,-1.2427884699568663
ACH-000221,-1.1146358821915865
ACH-000222,-1.1573523970366792
ACH-000223,-0.7678089228812353
ACH-000226,-1.0206720994186511
