,EVA1A (84141)
ACH-000232,-0.25157745075140864
ACH-000233,0.08940088356930864
ACH-000234,0.0015891902525565433
ACH-000235,0.13398547700860544
ACH-000237,-0.036062799402161255
ACH-000238,-0.030608637074970545
ACH-000242,0.06492672430345274
ACH-000243,0.03836960039604298
ACH-000244,0.2216944592856187
ACH-000246,0.09093711527214796
ACH-000248,-0.012516872784290218
ACH-000250,0.100493592952596
ACH-000251,-0.08131148998067662
ACH-000252,0.0978094440486618
ACH-000253,0.16593704300117676
ACH-000255,-0.09218011428867462
ACH-000256,0.060181574449614576
ACH-000257,0.17627476695406166
ACH-000258,0.07079830789905897
ACH-000259,0.06686498900614357
ACH-000260,-0.02923222288626749
ACH-000261,0.036610803191674486
ACH-000262,-0.2613889253946809
ACH-000263,0.04068291961115442
ACH-000264,0.03963432116626636
ACH-000265,0.05632070741061849
ACH-000266,0.05013551381023351
ACH-000272,-0.01613904338387471
ACH-000274,0.033494434067076403
ACH-000277,0.095612350625028
ACH-000278,-0.14222952923741547
ACH-000279,0.07971976106185573
ACH-000280,0.14998186829587062
ACH-000281,0.03252861590302481
ACH-000288,-0.166754867990211
ACH-000291,0.08630626225364098
ACH-000293,0.09313246067458084
ACH-000294,0.050915467880313536
ACH-000295,-0.3324668301707082
ACH-000296,0.1625065896268919
ACH-000302,0.13584613404123216
ACH-000304,0.0949386742960128
ACH-000307,0.016149133971817067
ACH-000308,0.004158601678047858
ACH-000310,0.04548418012680192
ACH-000311,-0.041023973206007085
ACH-000312,0.14288285830153272
ACH-000315,0.19350831280880604
ACH-000316,0.06068668159042088
ACH-000317,0.06523755416454198
ACH-000318,-0.1136897373307347
ACH-000319,0.1083138796228884
ACH-000320,0.2573385515944879
ACH-000322,0.0672072574198538
ACH-000323,-0.044848463421861134
ACH-000324,-0.012748402141859336
ACH-000329,0.11221656923982448
ACH-000330,-0.0289509313032178
ACH-000331,0.007907399274561038
ACH-000332,0.09043906531567483
ACH-000334,0.09118033146137283
ACH-000335,0.11366605783714699
ACH-000336,-0.0297177672084268
ACH-000337,0.08882097480667253
ACH-000338,0.034132177512257326
ACH-000339,0.05865358324126248
ACH-000341,0.015582700182079457
ACH-000348,0.09830570800987297
ACH-000350,0.1447525642371962
ACH-000352,0.04534487110098689
ACH-000356,0.14272179798115592
ACH-000361,-0.025002655745421414
ACH-000362,0.1558422671573071
ACH-000363,0.10311564682967038
ACH-000364,-0.19504336559088686
ACH-000365,0.09776943371517527
ACH-000366,0.0936382394928376
ACH-000368,0.11470311408272768
ACH-000374,0.17731749390524254
ACH-000375,0.1846280776328612
ACH-000376,-0.06631680266470835
ACH-000381,0.002362145366275221
ACH-000383,0.13997367908027986
ACH-000387,0.0930133874991904
ACH-000389,0.07625723702693499
ACH-000390,-0.004671818212062826
ACH-000393,-0.05172298009768307
ACH-000395,0.14996906743293126
ACH-000396,0.17360542505421894
ACH-000397,0.0945417331677786
ACH-000401,-0.07508546634248076
ACH-000402,0.159017235034142
ACH-000403,0.08862445860548729
ACH-000404,0.12026557213158348
ACH-000406,0.042709610967366265
ACH-000407,-0.021501747058633485
ACH-000408,0.007107679717500836
ACH-000410,0.09055285339981828
ACH-000411,0.11036477648974156
ACH-000414,0.09167304852292077
ACH-000415,0.13315017729749765
ACH-000416,0.046993234940242296
ACH-000420,-0.061175307324231674
ACH-000421,0.040654538884269856
ACH-000424,-0.025139744933240216
ACH-000425,0.054877282560548114
ACH-000426,0.06084252267013575
ACH-000427,0.17936911360822202
ACH-000433,0.10448790165828364
ACH-000435,0.004361090478959633
ACH-000436,0.04357393268358002
ACH-000444,0.014040299530641974
ACH-000445,-0.037804488891862865
ACH-000448,0.10446038441616803
ACH-000450,-0.026645858979987967
ACH-000452,0.03706034371149872
ACH-000454,-0.02414838955214783
ACH-000458,0.030194296078882868
ACH-000459,-0.04014654327364255
ACH-000460,0.087313894468744
ACH-000461,0.0610862254362655
ACH-000463,0.12042304231266425
ACH-000464,-0.03676881560611101
ACH-000466,0.15352743907462524
ACH-000467,-0.04737988654330262
ACH-000468,0.13255487902871108
ACH-000469,0.10737594695504067
ACH-000470,0.1387864281881146
ACH-000471,-0.06941382144453986
ACH-000472,0.08215571128171573
ACH-000473,0.07995400745525752
ACH-000475,0.08033766156321752
ACH-000476,0.09402385226434153
ACH-000477,-0.027618104817967525
ACH-000479,-0.2407222534060299
ACH-000480,0.1544171716928156
ACH-000481,0.1452202487185512
ACH-000483,0.26197591598175723
ACH-000484,0.23660862468319346
ACH-000485,0.06802327796795445
ACH-000486,-0.06923294830758972
ACH-000487,0.020942549208880067
ACH-000488,0.042090167547626386
ACH-000490,0.07161148272111001
ACH-000491,0.021532928249063343
ACH-000495,0.08855794053229775
ACH-000496,0.010646534215069413
ACH-000499,0.04154575908734913
ACH-000500,0.5175802266154128
ACH-000502,0.11448041515595615
ACH-000503,0.07827037776497323
ACH-000505,-0.1545600431075527
ACH-000507,-0.02165264435024856
ACH-000510,0.05420776134370731
ACH-000511,-0.05942398840561081
ACH-000512,-0.019708143642823483
ACH-000516,0.06402535762788902
ACH-000517,0.09148039098399943
ACH-000518,0.06253814204373064
ACH-000520,-0.07282023858609997
ACH-000521,0.12669530677348642
ACH-000522,-0.1245885976968779
ACH-000524,0.10569514298770266
ACH-000527,0.01235581767375048
ACH-000528,0.06037035584417009
ACH-000537,0.02254789035479401
ACH-000541,-0.07827619503616981
ACH-000542,-0.020150092485551867
ACH-000544,0.009816449563582227
ACH-000545,-0.003904614623348178
ACH-000547,-0.12254627005664505
ACH-000548,0.05580343563483079
ACH-000549,0.05961166025970172
ACH-000550,0.06725185975795904
ACH-000552,0.08228053756651843
ACH-000556,0.06813878504693087
ACH-000557,0.10834692694977337
ACH-000569,0.018023311069544374
ACH-000570,0.06085434583518294
ACH-000571,0.06820844813973917
ACH-000573,0.03737029405300612
ACH-000576,0.2095782797050267
ACH-000579,0.17327503416193496
ACH-000580,0.16677382087430154
ACH-000584,0.050961639424790116
ACH-000585,0.04738904537422595
ACH-000588,0.049791974939824964
ACH-000589,0.05023407770168925
ACH-000591,0.04932242731797589
ACH-000593,0.1218715736069166
ACH-000600,0.1548284274230563
ACH-000601,0.09803062542194234
ACH-000605,0.11807227340585764
ACH-000606,0.04919823246194928
ACH-000608,0.05568882233610424
ACH-000614,-0.021764714796712617
ACH-000616,-0.041041723810779834
ACH-000618,-0.019558777875133423
ACH-000619,-0.04148247294619807
ACH-000620,0.06013095807345871
ACH-000621,0.06501322690684345
ACH-000622,0.09993900286197356
ACH-000623,0.09574514697288897
ACH-000624,0.0486735004208906
ACH-000627,0.022530929618188623
ACH-000630,-0.0677234003320077
ACH-000631,-0.16696653565026806
ACH-000632,0.06831893892100484
ACH-000633,0.04496193716994383
ACH-000637,-0.026419348863695888
ACH-000638,0.1116779195791784
ACH-000646,0.08261733964735687
ACH-000647,0.13558540663111446
ACH-000648,0.06327565075070436
ACH-000649,0.011195426633379236
ACH-000651,0.05799175879285209
ACH-000652,0.03338056210301345
ACH-000653,0.15321948111517378
ACH-000657,0.06989749658893225
ACH-000658,0.12392541419904562
ACH-000661,0.014980780871968975
ACH-000662,0.005656782775719587
ACH-000663,-0.03799034359179862
ACH-000665,-0.01176325913142949
ACH-000671,-0.015589256400636282
ACH-000672,-0.04303318992479652
ACH-000673,0.03906787735286234
ACH-000676,0.08547895605932015
ACH-000677,-0.13524746516021718
ACH-000681,0.06794160017912662
ACH-000683,0.0709309792662699
ACH-000684,-0.12726226189462092
ACH-000688,0.031578200298168414
ACH-000693,0.018495922559909325
ACH-000694,0.043851349697483236
ACH-000695,0.14451351817524166
ACH-000696,0.06739204120489857
ACH-000697,0.00849920763636508
ACH-000699,0.13675317961721986
ACH-000701,-0.062414031311204
ACH-000706,0.008535770416592925
ACH-000711,0.050059080957571486
ACH-000713,-0.0630822468590604
ACH-000714,0.09243918982404888
ACH-000718,0.04465238804676205
ACH-000720,-0.04882077289161401
ACH-000721,-0.049656783516785714
ACH-000724,0.1315219463496191
ACH-000725,0.02434895845972874
ACH-000732,-0.0306457013152153
ACH-000734,0.018926668080975092
ACH-000735,0.07372347240881418
ACH-000736,0.11255501636845168
ACH-000738,-0.01177902599365409
ACH-000746,0.06644729477026166
ACH-000747,0.10374051075667738
ACH-000748,0.07492980261139286
ACH-000753,-0.0036473152449766344
ACH-000756,0.07869224696619502
ACH-000757,0.14295013122236874
ACH-000758,0.09892940677319874
ACH-000760,0.10015480027528044
ACH-000762,0.27838566821738864
ACH-000763,0.03526630543226681
ACH-000764,0.23351638719005835
ACH-000765,0.18460499763769975
ACH-000766,-0.16573733621875128
ACH-000767,0.11029256486838328
ACH-000768,-0.05312549277847449
ACH-000769,-0.03323911842082565
ACH-000770,0.039636853809641236
ACH-000771,0.07263344496449295
ACH-000773,0.14344490605460108
ACH-000776,0.0764346455177916
ACH-000777,0.06282816179135699
ACH-000778,-0.000703934858829368
ACH-000781,0.0835820417062246
ACH-000782,-0.004520716697322733
ACH-000783,0.1175501034915717
ACH-000784,0.05608513267397856
ACH-000785,0.048757424172729234
ACH-000787,-0.07995123440976952
ACH-000788,0.06785974351614693
ACH-000791,0.1587238380275413
ACH-000792,-0.06823022395884222
ACH-000794,0.0021111065809335263
ACH-000796,0.08283135263504746
ACH-000798,0.014190262220718888
ACH-000799,0.14276839192086674
ACH-000800,0.15183207795272088
ACH-000802,-0.012972011351408163
ACH-000804,-0.017978355824353937
ACH-000805,0.12594942607619644
ACH-000809,0.05139593563889559
ACH-000810,0.07792371017229159
ACH-000811,-0.0549392213502943
ACH-000817,-0.0821553896433898
ACH-000819,-0.09434385587212747
ACH-000820,0.0665773398258349
ACH-000821,0.08827858624785047
ACH-000822,-0.0663172110820894
ACH-000823,0.1112250482845147
ACH-000824,0.09789119527381793
ACH-000827,0.003677036130857124
ACH-000829,0.0764176132769536
ACH-000831,0.06965005280731308
ACH-000832,-0.021434610742384005
ACH-000833,0.2908241501750567
ACH-000834,0.04356437418258515
ACH-000835,-0.08271146418843968
ACH-000836,0.09659538308229984
ACH-000837,0.102682866984774
ACH-000838,0.010912097904861164
ACH-000839,-0.05047467145884798
ACH-000840,0.02507421173129616
ACH-000841,-0.046180199315172886
ACH-000843,0.029144339400864243
ACH-000846,-0.016515859831920304
ACH-000847,0.0579640326524813
ACH-000848,0.06452715282380585
ACH-000849,0.11672248097997015
ACH-000851,0.030754782580388013
ACH-000855,-0.035310768045389955
ACH-000856,-0.07290978891639678
ACH-000858,0.06258889367895851
ACH-000859,0.09477602722030924
ACH-000861,-0.050177774104216456
ACH-000862,0.058078552791889976
ACH-000865,-0.0037183056618723103
ACH-000866,0.0498504383208287
ACH-000867,0.15663251632471906
ACH-000869,-0.04359232259741032
ACH-000872,0.025485316232268518
ACH-000873,0.17735065611262318
ACH-000876,0.2431091693182997
ACH-000878,0.19925087651941994
ACH-000880,0.14732203378145506
ACH-000881,0.07180317396188847
ACH-000882,-0.04623816837232335
ACH-000884,0.19326586121153486
ACH-000885,-0.2078792845958207
ACH-000887,0.09674426590980463
ACH-000889,0.093478464278583
ACH-000896,-0.06705891748903463
ACH-000898,-0.032899928299975414
ACH-000900,0.13992452340271086
ACH-000901,0.11014122113501974
ACH-000905,0.06367494200577738
ACH-000906,0.0011686134389394323
ACH-000907,0.05789934316845612
ACH-000910,0.06744574138736406
ACH-000911,0.03991387503082194
ACH-000912,0.019052125649709373
ACH-000913,-0.010788916874950944
ACH-000915,0.07719239037726311
ACH-000916,0.0430385744072274
ACH-000917,0.1490121861344771
ACH-000920,-0.1781895241706704
ACH-000921,0.03930718084190184
ACH-000924,0.1986624442323134
ACH-000926,0.14044585071947613
ACH-000928,0.01632966931317445
ACH-000929,-0.039387153751788605
ACH-000932,-0.05522707668528836
ACH-000935,0.20191595763730705
ACH-000936,-0.05380039635415408
ACH-000937,0.12965255201790107
ACH-000938,0.08376943678794836
ACH-000939,0.1826892933130301
ACH-000941,0.17359540017810932
ACH-000943,-0.03182018043915759
ACH-000946,-0.032464256360581464
ACH-000947,0.112046286237137
ACH-000948,-0.07608456753177872
ACH-000950,0.03210585783295862
ACH-000953,0.020161343130871926
ACH-000954,-0.08600873240865499
ACH-000957,-0.0008545570053867476
ACH-000958,-0.03757641968742339
ACH-000960,0.1474081286736259
ACH-000963,0.11409896967741183
ACH-000968,-0.006494560646883059
ACH-000969,0.1085473723754299
ACH-000972,-0.02614158866211884
ACH-000973,-0.059225168352451986
ACH-000974,0.1800681828888083
ACH-000978,0.037326894588178235
ACH-000984,0.179784973816674
ACH-000986,0.13094342080490692
ACH-000988,0.1168124361881753
ACH-000993,0.13032885853259255
ACH-000994,0.005847385844795775
ACH-000996,0.07509142385845884
ACH-001001,-0.15318782743665807
ACH-001020,0.05374138047282585
ACH-001028,0.07791805330429485
ACH-001031,0.1105530859450484
ACH-001038,0.04960673845604033
ACH-001048,-0.07404755599640245
ACH-001050,0.08696319692022025
ACH-001053,0.2179881877479272
ACH-001054,0.09862942735191058
ACH-001061,0.12031322416205545
ACH-001067,-0.029300466019903094
ACH-001075,0.0010025994383251638
ACH-001096,0.06448683047533497
ACH-001111,-0.03988382803564911
ACH-001119,0.24609810393069634
ACH-001128,0.22650876417614116
ACH-001134,0.16620617939723578
ACH-001151,0.02248728001373048
ACH-001163,0.02216637368956803
ACH-001164,0.10431956326191673
ACH-001183,0.06637663156670487
ACH-001192,-0.00861268382765527
ACH-001193,0.03471611865100913
ACH-001196,0.09058041778600193
ACH-001197,-0.1192278125360354
ACH-001205,0.04988529699945078
ACH-001211,0.15183098332249992
ACH-001212,0.18022352761222585
ACH-001228,-0.002288283094113386
ACH-001232,-0.005333117405666757
ACH-001239,0.021089285029736837
ACH-001270,0.12951702541880486
ACH-001274,-0.18164274800419253
ACH-001275,0.05452119244911485
ACH-001277,0.018497630310548317
ACH-001278,0.026849829857646168
ACH-001280,0.009870883167460941
ACH-001283,0.05463823686192748
ACH-001289,0.014002387792258113
ACH-001300,0.01283597404769172
ACH-001301,0.1273771939084643
ACH-001302,-0.13173930172366827
ACH-001306,0.06796862874545534
ACH-001318,0.10143552892561594
ACH-001322,-0.04534631506055485
ACH-001328,0.05804166565398619
ACH-001332,-0.1686309688072716
ACH-001336,-0.10550352632185617
ACH-001346,0.04473236682690085
ACH-001353,0.08484890736579884
ACH-001354,0.1708278944453521
ACH-001367,0.0774231764181414
ACH-001368,-0.006962904314497919
ACH-001374,0.09821336402025703
ACH-001377,0.11172652741079006
ACH-001380,0.03878833305733452
ACH-001391,0.09758049805952324
ACH-001408,-0.03422051237171092
ACH-001430,0.12581364792572225
ACH-001431,0.2300756904444544
ACH-001450,0.18062147013097365
ACH-001496,0.02215467096416768
ACH-001500,0.05561349409017666
ACH-001523,0.11351280115061745
ACH-001532,0.13241968651056665
ACH-001550,0.12085835798684745
ACH-001552,-0.09744016425054566
ACH-001554,0.03255012537203701
ACH-001654,0.13166174895902505
ACH-001735,0.11461784223872523
ACH-001736,0.047668690707232994
ACH-001737,0.2783242928989313
ACH-001740,0.021400122688639358
ACH-001745,0.06292552358950056
ACH-001765,0.09666476032544798
