,RYR2 (6262)
ACH-000004,-0.050100140320717
ACH-000005,-0.32816100234730705
ACH-000007,-0.01542461592615371
ACH-000009,-0.10711459413239822
ACH-000011,0.008247861320321683
ACH-000012,-0.043594123154332434
ACH-000013,-0.13027838467820746
ACH-000014,-0.1287122577475719
ACH-000015,-0.044454000694246334
ACH-000017,-0.058568643416426515
ACH-000018,0.02923632667736685
ACH-000019,-0.04857750148281168
ACH-000021,-0.050574909522022135
ACH-000022,-0.07312061741948478
ACH-000025,-0.08378143651850292
ACH-000028,0.025537966602923262
ACH-000030,-0.022337377893781932
ACH-000035,0.10924269734073344
ACH-000036,-0.006393665732240968
ACH-000037,-0.14492003923058205
ACH-000039,-0.11867661189038953
ACH-000040,0.021805331777570217
ACH-000041,-0.14914940742336136
ACH-000042,-0.14296871084049162
ACH-000045,0.1903787238223731
ACH-000047,-0.0798746988490618
ACH-000052,0.08109685432257538
ACH-000053,-0.04967663783357088
ACH-000054,-0.0720790177261267
ACH-000055,0.026975586653827748
ACH-000060,-0.2881322567988709
ACH-000067,0.0030248502481872628
ACH-000070,-0.1513355052612809
ACH-000075,-0.24404364744218315
ACH-000078,0.10861492228739016
ACH-000082,-0.03992146187851258
ACH-000085,0.1176360319903172
ACH-000086,-0.0635652390542019
ACH-000087,-0.2906783275645879
ACH-000092,0.03048928359478522
ACH-000095,-0.21749595596769775
ACH-000097,-0.01594518814172393
ACH-000098,-0.10781993637930758
ACH-000099,-0.14416977653908564
ACH-000108,-0.09291934061269952
ACH-000113,-0.022012255370800527
ACH-000116,-0.07801393544505597
ACH-000118,-0.0738624519673937
ACH-000120,-0.09319027681378064
ACH-000123,-0.2024675372227713
ACH-000127,0.03580835819301448
ACH-000128,-0.017923171490692186
ACH-000132,-0.07346032376330662
ACH-000133,0.09583629742010707
ACH-000137,0.00037908081508145476
ACH-000138,-0.043164428007810465
ACH-000142,0.008356343753407165
ACH-000143,-0.07717954734213857
ACH-000146,0.033270232681626315
ACH-000148,0.04592043991250158
ACH-000150,-0.14215617603131506
ACH-000152,-0.013663151760109326
ACH-000153,-0.0331138532444491
ACH-000159,-0.04360130272454514
ACH-000160,-0.09998143773219352
ACH-000163,-0.01060851654072689
ACH-000167,-0.22639658348733702
ACH-000168,0.0522758226401288
ACH-000169,0.03000563576105461
ACH-000178,-0.13794202795247754
ACH-000183,-0.13930810900569052
ACH-000188,0.06358938622001307
ACH-000189,-0.11171271664486647
ACH-000190,-0.1863579754780642
ACH-000198,-0.11627175037772257
ACH-000203,0.191767467682514
ACH-000204,0.0006894642476576656
ACH-000206,0.0008171739022798454
ACH-000207,-0.06951711325170662
ACH-000208,0.2314401690103645
ACH-000210,0.08309053521588193
ACH-000211,-0.004164499360556746
ACH-000215,-0.17500482434706874
ACH-000221,-0.13202594933565298
ACH-000222,-0.14194912529753034
ACH-000223,-0.04166861577966916
ACH-000226,-0.240987272620547
ACH-000227,-0.046829266376982905
ACH-000228,-0.1264314547461375
ACH-000231,0.04525613820184852
ACH-000232,-0.16421232089940302
ACH-000233,-0.12349207417425286
ACH-000234,-0.01422417822653916
ACH-000235,-0.08995618064276242
ACH-000237,-0.0715961548472175
ACH-000238,-0.004677897037513994
ACH-000242,0.03550818187631851
ACH-000243,0.0707439859705649
ACH-000244,-0.2274256336666159
ACH-000246,-0.17725394781286866
ACH-000248,0.12806234815469858
ACH-000250,0.06709170346967662
ACH-000251,0.06843125892533397
ACH-000252,0.03884034492088048
ACH-000253,-0.0449107441138823
ACH-000255,-0.10700700844335058
ACH-000256,-0.2254978910728481
ACH-000257,-0.23413805134227156
ACH-000258,-0.11265718814497486
ACH-000259,-0.0467811198123279
ACH-000260,0.04582850797828165
ACH-000261,-0.048507406939383185
ACH-000262,0.06702509362518265
ACH-000263,0.05139480997522325
ACH-000264,-0.09294278758553452
ACH-000265,0.0781834128344003
ACH-000266,-0.05261694288228701
ACH-000272,-0.08783718402200945
ACH-000274,-0.09326841991246762
ACH-000277,-0.016719720176766872
ACH-000278,-0.12842818867824354
ACH-000279,-0.049642143778118666
ACH-000280,0.037698431140555363
ACH-000281,-0.2918288182967489
ACH-000288,-0.12779029803516012
ACH-000291,-0.0755183191060875
ACH-000293,-0.05615273839584687
ACH-000294,-0.2195347126849592
ACH-000295,-0.2020313254490693
ACH-000296,-0.062000510911953036
ACH-000302,0.002172945756306761
ACH-000304,-0.3834591754823828
ACH-000307,-0.023759561680268326
ACH-000308,-0.08227421491144128
ACH-000310,-0.1325963323033383
ACH-000311,0.08084238595230196
ACH-000312,-0.08446852543979386
ACH-000315,-0.12930686659999965
ACH-000316,-0.12753705493160067
ACH-000317,-0.22299438767844573
ACH-000318,-0.029993863309332538
ACH-000319,-0.0804094038587237
ACH-000320,-0.09476352881399264
ACH-000322,0.06370589851200173
ACH-000323,-0.006753433730375497
ACH-000324,-0.13977766463929098
ACH-000329,-0.14107343374535905
ACH-000330,-0.1524875654309538
ACH-000331,-0.09284058304644424
ACH-000332,0.01808001130130089
ACH-000334,0.02686942226146109
ACH-000335,0.0785527370721938
ACH-000336,0.1579199408206915
ACH-000337,-0.1444414246647348
ACH-000338,0.27385657110155753
ACH-000339,-0.07827810353093552
ACH-000341,-0.00668013383755783
ACH-000348,-0.06619255401958718
ACH-000350,0.12128410010652935
ACH-000352,0.027724177005813925
ACH-000356,-0.13811699576685316
ACH-000361,0.15041345028580155
ACH-000362,-0.11642651228377912
ACH-000363,-0.06010534930210744
ACH-000364,0.059930742433502375
ACH-000365,-0.09466444624095244
ACH-000366,-0.07593258429929517
ACH-000368,-0.02872678634643872
ACH-000374,-0.0008504539800833061
ACH-000375,0.0006873115038467765
ACH-000376,-0.0405473877065089
ACH-000381,0.004000485183587464
ACH-000383,-0.08463885924319117
ACH-000387,-0.14529682438442987
ACH-000389,-0.028841690771313374
ACH-000390,-0.02858728913059509
ACH-000393,-0.03609446617547155
ACH-000395,0.17388501403998474
ACH-000396,0.07283086556994643
ACH-000397,-0.06573822842015495
ACH-000401,-0.30498393105182225
ACH-000402,-0.1915212701477522
ACH-000403,-0.14907569782334393
ACH-000404,0.03739301166619728
ACH-000406,-0.10372844731872992
ACH-000407,-0.16356925885255566
ACH-000408,-0.1691863601328753
ACH-000410,-0.1011824514674734
ACH-000411,-0.06847937343058043
ACH-000414,-0.05841121404761505
ACH-000415,0.021838521739367272
ACH-000416,0.006769415484758357
ACH-000420,-0.10227511981555573
ACH-000421,-0.1986251811181323
ACH-000424,0.1610791666268679
ACH-000425,-0.01138080692097781
ACH-000426,-0.02196277270834426
ACH-000427,-0.06956097177452225
ACH-000433,0.0007086901195088517
ACH-000435,-0.4420500256982137
ACH-000436,-0.13012932849453895
ACH-000444,-0.31714270899654
ACH-000445,-0.13803804236889794
ACH-000448,-0.08044057568667096
ACH-000450,-0.20186672601316305
ACH-000452,-0.03272731429296717
ACH-000454,-0.0374664244465784
ACH-000458,-0.06055359910405639
ACH-000459,-0.05611476986247625
ACH-000460,-0.13807820659568176
ACH-000461,0.08879091864975465
ACH-000463,0.05490990559141302
ACH-000464,-0.12026601223855367
ACH-000466,-0.006363669298362485
ACH-000467,0.013763712936646036
ACH-000468,-0.0464493178800693
ACH-000469,-0.041989507371783134
ACH-000470,-0.11553430470838953
ACH-000471,-0.11427388379887495
ACH-000472,-0.07066894609411882
ACH-000473,-0.11233852173328013
ACH-000475,-0.14669916245898665
ACH-000476,0.11100502625387657
ACH-000477,-0.018930912909113532
ACH-000479,-0.39526700402050025
ACH-000480,0.08381038216754544
ACH-000481,-0.15572398514553934
ACH-000483,0.011546577677687346
ACH-000484,-0.20302599958871992
ACH-000485,-0.14672615655444635
ACH-000486,-0.031199553196428663
ACH-000487,-0.15554873709098546
ACH-000488,0.009564132631338054
ACH-000490,-0.07732394499359749
ACH-000491,-0.0033546879754786925
ACH-000495,-0.19288454823268986
ACH-000496,-0.03520314510573306
ACH-000499,-0.015227665365837329
ACH-000500,-0.4433711767678222
ACH-000502,-0.03727482870894675
ACH-000503,-0.2644208975038081
ACH-000505,-0.04952542586259786
ACH-000507,0.005129329297687849
ACH-000510,-0.13439775210353988
ACH-000511,-0.08807054418050324
ACH-000512,0.1115717668492165
ACH-000516,-0.2088226452683875
ACH-000517,-0.13816930820740778
ACH-000518,0.03224653589846862
ACH-000520,-0.11579995550857612
ACH-000521,-0.19075441559481013
ACH-000522,-0.1268466595255315
ACH-000524,-0.12526769463955373
ACH-000527,-0.008683044703720352
ACH-000528,0.016359566751308532
ACH-000537,-0.13950302402671988
ACH-000541,-0.05759372106111042
ACH-000542,-0.041453651858785766
ACH-000544,-0.00672936271693069
ACH-000545,-0.014165698587473862
ACH-000547,0.06890228028702572
ACH-000548,0.014206442137633406
ACH-000549,0.028272520466525425
ACH-000550,-0.142782318940143
ACH-000552,-0.09589592806818337
ACH-000556,-0.08600207458590695
ACH-000557,-0.04444603115888142
ACH-000569,-0.030293556259514413
ACH-000570,0.05538651660901559
ACH-000571,0.08686918871956041
ACH-000573,-0.13196533718781306
ACH-000576,-0.053492556979033434
ACH-000579,-0.009832854926919123
ACH-000580,0.03798532239124335
ACH-000584,-0.1080950362308558
ACH-000585,0.0278649308915474
ACH-000588,-0.06833478507128482
ACH-000589,-0.04530681059825145
ACH-000591,0.03208201490763893
ACH-000593,-0.026412909519029304
ACH-000600,0.015539442780204369
ACH-000601,-0.03787437819092467
ACH-000605,-0.02850431826943272
ACH-000606,-0.09327212186858128
ACH-000608,-0.11784410672791674
ACH-000614,0.10629170967597763
ACH-000616,-0.0857114686876055
ACH-000618,0.011553961562866541
ACH-000619,-0.1461223705744181
ACH-000620,-0.023828436366097012
ACH-000621,-0.11159574594144264
ACH-000622,-0.10730313938917886
ACH-000623,-0.09620152923663768
ACH-000624,0.004827605440523147
ACH-000627,-0.035084774723308114
ACH-000630,-0.1723555183388017
ACH-000631,-0.02767374901555647
ACH-000632,-0.050606816488802144
ACH-000633,0.0463929421560714
ACH-000637,0.04212052256668041
ACH-000638,-0.06969670107660488
ACH-000646,-0.2120192695221543
ACH-000647,-0.01694132849556509
ACH-000648,-0.09626440759272492
ACH-000649,-0.11127428432519336
ACH-000651,-0.01985396822093476
ACH-000652,-0.106982585064228
ACH-000653,-0.09101466043364176
ACH-000657,-0.035204776713104236
ACH-000658,-0.06298552060363394
ACH-000661,-0.1520469700671849
ACH-000662,-0.08704283215361629
ACH-000663,-0.10942414078395693
ACH-000665,0.007915346622295533
ACH-000671,-0.0012669566528893954
ACH-000672,-0.2973853466059093
ACH-000673,-0.06048840014167781
ACH-000676,-0.03692127855552922
ACH-000677,-0.1094667608368092
ACH-000681,0.01151900486798415
ACH-000683,-0.16318865860686915
ACH-000684,0.10758812509546643
ACH-000688,-0.09408758909285976
ACH-000693,0.018925209957286
ACH-000694,0.01539528369354045
ACH-000695,-0.2910777991886461
ACH-000696,-0.134331641551201
ACH-000697,-0.16310072524484368
ACH-000699,-0.04480348696170477
ACH-000701,0.024087070129343614
ACH-000706,-0.08094578300965692
ACH-000711,-0.12090279889458967
ACH-000713,-0.0369633751705535
ACH-000714,-0.19657225719306567
ACH-000718,0.011696480187725778
ACH-000720,0.03144832735386748
ACH-000721,-0.11429203984192797
ACH-000724,-0.13597976470101955
ACH-000725,0.05227318144009155
ACH-000732,0.04702569819810727
ACH-000734,-0.08050194844379126
ACH-000735,-0.1519809157285005
ACH-000736,-0.048705584639520495
ACH-000738,-0.0710657312171355
ACH-000746,0.10423389251476056
ACH-000747,0.06198092841818259
ACH-000748,-0.08778607155125566
ACH-000753,-0.0345484068854211
ACH-000756,-0.04273518667587965
ACH-000757,0.10514558371249412
ACH-000758,0.033687974063147275
ACH-000760,-0.2522318777888729
ACH-000762,0.04191142367716233
ACH-000763,-0.18267713884479247
ACH-000764,-0.3139124828187436
ACH-000765,-0.1204828036103194
ACH-000766,0.0025731134287159643
ACH-000767,-0.09074710729032164
ACH-000768,-0.2516009719072265
ACH-000769,-0.1617496603879328
ACH-000770,0.05865528700780275
ACH-000771,0.020095228381584968
ACH-000773,-0.06008823405121595
ACH-000776,-0.0984848476531732
ACH-000777,-0.12679150107580794
ACH-000778,-0.1873331491896819
ACH-000781,-0.02074804605108055
ACH-000782,-0.01209578506367959
ACH-000783,-0.054962794418704886
ACH-000784,-0.01784766182260981
ACH-000785,-0.10285578122123842
ACH-000787,-0.13782695037064488
ACH-000788,-0.06010962635230203
ACH-000791,-0.15815916589480747
ACH-000792,0.09166413802958208
ACH-000794,-0.011128508677770316
ACH-000796,-0.14746290714743265
ACH-000798,-0.14382127886312626
ACH-000799,0.14110342536241113
ACH-000800,0.11616658011160068
ACH-000802,0.009848390057216723
ACH-000804,0.05422457507030922
ACH-000805,0.063643830578097
ACH-000809,-0.033186231524948616
ACH-000810,0.08636168095938182
ACH-000811,-0.0692696301739766
ACH-000817,-0.08400241966509593
ACH-000819,0.1389089657802994
ACH-000820,-0.05832171083086885
ACH-000821,-0.17956267213948582
ACH-000822,0.057444229589204004
ACH-000823,-0.029627006225536188
ACH-000824,-0.11832141381618907
ACH-000827,-0.041672541754070265
ACH-000829,0.003015591469670918
ACH-000831,-0.005332386697845572
ACH-000832,0.05552635979921509
ACH-000833,-0.0018072422211565199
ACH-000834,0.06712535204493213
ACH-000835,-0.1287588603849171
ACH-000836,-0.051001665690727116
ACH-000837,-0.01883280902436111
ACH-000838,-0.010135136358618586
ACH-000839,0.04175587251063301
ACH-000840,-0.10840308251655424
ACH-000841,-0.10286946602636787
ACH-000843,-0.09980283049788
ACH-000846,-0.0019746265629284037
ACH-000847,-0.08792629922459316
ACH-000848,-0.07131819954337816
ACH-000849,-0.10117294038690558
ACH-000851,-0.13964636248426984
ACH-000855,-0.16799450353784826
ACH-000856,-0.2092470468193565
ACH-000858,0.1263681801497314
ACH-000859,0.015396164735872566
ACH-000861,-0.06510934357723662
ACH-000862,-0.14924814645479648
ACH-000865,-0.1225223452365499
ACH-000866,-0.12707229537431025
ACH-000867,-0.09402592579391236
ACH-000869,0.04385005515825465
ACH-000872,-0.08340859973749552
ACH-000873,0.012279010753285352
ACH-000876,-0.19659997169146912
ACH-000878,0.12296233028983085
ACH-000880,-0.19854092268115894
ACH-000881,-0.015571809011122744
ACH-000882,-0.07577115387023749
ACH-000884,-0.027550878967652383
ACH-000885,0.074453772785444
ACH-000887,-0.06515618350259407
ACH-000889,-0.097814082467451
ACH-000896,-0.0564307806663007
ACH-000898,-0.1448557203612313
ACH-000900,0.08705808947185778
ACH-000901,-0.0959492587260017
ACH-000905,0.03140854878747827
ACH-000906,-0.013751261416720952
ACH-000907,0.06114910159445053
ACH-000910,-0.2261888892784772
ACH-000911,-0.1973939263902626
ACH-000912,-0.03919416065298036
ACH-000913,0.031363217607213514
ACH-000915,0.03025597757841593
ACH-000916,0.0739756144050473
ACH-000917,-0.1433696611577822
ACH-000920,0.1246856831835464
ACH-000921,0.008914735507981934
ACH-000924,-0.045066686437351205
ACH-000926,-0.0771079229887791
ACH-000928,-0.3822111644751672
ACH-000929,-0.09806560503830264
ACH-000932,-0.139427534817489
ACH-000935,-0.13355884041797708
ACH-000936,0.09585394429659096
ACH-000937,-0.19075300982344684
ACH-000938,-0.18217381765020133
ACH-000939,0.05817844463832793
ACH-000941,0.07726099507221515
ACH-000943,-0.058962923012219025
ACH-000946,-0.22862403938305334
ACH-000947,-0.07264666706454613
ACH-000948,-0.0185186130319268
ACH-000950,-0.07333852923793241
ACH-000953,0.012448530501358444
ACH-000954,0.19312975934958374
ACH-000957,-0.4032224057399871
ACH-000958,0.006451620927527393
ACH-000960,-0.15588191569589738
ACH-000963,-0.1752703706664458
ACH-000968,0.04926969211745361
ACH-000969,0.07208155393555388
ACH-000972,-0.5208412547205983
ACH-000973,-0.1280691692200023
ACH-000974,-0.1104798673481814
ACH-000978,0.008715449857503344
ACH-000984,-0.14297416821657732
ACH-000986,0.06406363786877038
ACH-000988,0.053061631853174016
ACH-000993,-0.03446831274782128
ACH-000994,-0.06373305237688047
ACH-000996,-0.026540683722284943
ACH-001001,-0.11561231251159948
ACH-001020,-0.09253823552683207
ACH-001028,-0.1755720433227992
ACH-001031,0.011393736893314757
ACH-001038,-0.17045013770568168
ACH-001048,-0.13366021086774646
ACH-001050,-0.05653693774614465
ACH-001053,-0.3321621285761423
ACH-001054,-0.213792902891926
ACH-001061,-0.12528013175796313
ACH-001067,-0.19590362371485132
ACH-001075,-0.16485754634895772
ACH-001096,-0.08442291670532194
ACH-001111,-0.03547787208442549
ACH-001119,-0.09621072165516242
ACH-001128,0.1034331535215814
ACH-001134,-0.012965683874099231
ACH-001151,-0.06453520488088002
ACH-001163,-0.05703118617958751
ACH-001164,0.11958007545301945
ACH-001183,-0.4261946843142361
ACH-001192,0.04556220293174885
ACH-001193,0.15557816014179834
ACH-001196,0.14521078959375974
ACH-001197,-0.09332574002145924
ACH-001205,-0.090934246314243
ACH-001211,-0.20789533563555765
ACH-001212,-0.1268220190937998
ACH-001228,0.06320568695906299
ACH-001232,-0.12437838230034215
ACH-001239,-0.09713605740418682
ACH-001270,-0.1125798234566994
ACH-001274,-0.08840592413384424
ACH-001275,-0.23376210896285896
ACH-001277,-0.23613470065887496
ACH-001278,-0.03435433365725471
ACH-001280,-0.11135295084368378
ACH-001283,-0.17277773256548892
ACH-001289,-0.124095007623366
ACH-001300,-0.05895752562262654
ACH-001301,-0.11030565742886128
ACH-001302,0.04955013719802394
ACH-001306,-0.058997292642212484
ACH-001318,0.007946947618067583
ACH-001322,0.017054041278795073
ACH-001328,-0.1694590972793532
ACH-001332,-0.3516758960955792
ACH-001336,-0.10202688913453123
ACH-001346,-0.09726564975166717
ACH-001353,-0.032090140823860434
ACH-001354,-0.28744122169000913
ACH-001367,-0.10044701889918008
ACH-001368,-0.17365615242080634
ACH-001374,-0.02445234254115581
ACH-001377,-0.16259183789271722
ACH-001380,-0.13578538707865148
ACH-001391,0.04910460152591925
ACH-001408,-0.06464489480249548
ACH-001430,-0.33922822426404403
ACH-001431,-0.11518839060571187
ACH-001450,-0.022595116105703198
ACH-001496,0.06509953032272181
ACH-001500,-0.15663700777165754
ACH-001523,-0.08652078398267726
ACH-001532,-0.13703593376448964
ACH-001550,-0.11590579603167613
ACH-001552,-0.14652966104430898
ACH-001554,-0.1986075925065956
ACH-001654,-0.13371586498977422
ACH-001735,-0.07055503414299617
ACH-001736,-0.18415887584856908
ACH-001737,0.2811651883615763
