,ISYNA1 (51477)
ACH-000466,-0.36975906984989176
ACH-000467,-0.3632653806740792
ACH-000468,-0.4362286386016562
ACH-000469,-0.20813646804327413
ACH-000470,-0.3737539093327384
ACH-000471,-0.31339225512884955
ACH-000472,-0.25480265279106873
ACH-000473,-0.3757672951466575
ACH-000475,-0.3191798040844045
ACH-000476,-0.2094256627184284
ACH-000477,-0.13553623103728465
ACH-000479,-0.17551299372053206
ACH-000480,-0.21048775277619214
ACH-000481,-0.3876136597585397
ACH-000483,-0.13180246137506252
ACH-000484,-0.059538922946181023
ACH-000485,-0.2456714425567389
ACH-000486,-0.32995723509635205
ACH-000487,-0.28539227336431144
ACH-000488,-0.32925189335881466
ACH-000490,-0.2879770553208163
ACH-000491,-0.3090940591904738
ACH-000495,-0.16148028355663493
ACH-000496,-0.1076710264308398
ACH-000499,-0.4508634620686882
ACH-000500,-0.20961114199773245
ACH-000502,-0.4699384891745423
ACH-000503,-0.4301580579994143
ACH-000505,-0.43721594668152175
ACH-000507,-0.18918033265708475
ACH-000510,-0.2512458321222718
ACH-000511,-0.19747284002711307
ACH-000512,-0.2151507174962884
ACH-000516,-0.2988666740163182
ACH-000517,-0.19562221661326065
ACH-000518,-0.1294176874178173
ACH-000520,-0.4821475866905564
ACH-000521,-0.338164658673001
ACH-000522,-0.38800370662603056
ACH-000524,-0.2124031273114598
ACH-000527,-0.3043483811521873
ACH-000528,-0.14205565576862886
ACH-000537,-0.4664520218909534
ACH-000541,-0.2374720529852921
ACH-000542,-0.27788011227495724
ACH-000544,-0.4025662076686797
ACH-000545,-0.3800561743448835
ACH-000547,-0.1221302858748743
ACH-000548,-0.35206985192254936
ACH-000549,-0.2988396319215185
ACH-000550,-0.17708332095532198
ACH-000552,-0.3828754953918879
ACH-000556,-0.4156464498003131
ACH-000557,-0.2638894375397615
ACH-000569,-0.4939636117718672
ACH-000570,-0.17976343421778485
ACH-000571,-0.2547207643087725
ACH-000573,-0.21746518360439074
ACH-000576,-0.3562716069880673
ACH-000579,-0.4579943239887068
ACH-000580,-0.23014478892486345
ACH-000584,-0.34798109749025
ACH-000585,-0.3575376943849615
ACH-000588,-0.26438556663781465
ACH-000589,-0.2775067848969822
ACH-000591,-0.2780571918971292
ACH-000593,-0.42912918778734177
ACH-000600,-0.3814644202641533
ACH-000601,-0.3460217796101666
ACH-000605,-0.4006447772835128
ACH-000606,-0.4458976787396363
ACH-000608,-0.3220832210561477
ACH-000614,-0.03836326192776244
ACH-000616,-0.2334860191803121
ACH-000618,-0.2942669050824151
ACH-000619,-0.3537371105004156
ACH-000620,-0.3987669242725308
ACH-000621,-0.1768178730625917
ACH-000622,-0.3510063044806142
ACH-000623,-0.3939963552197957
ACH-000624,-0.25191444007209274
ACH-000627,-0.28729647350667026
ACH-000630,-0.4022539997884752
ACH-000631,-0.04521723165174325
ACH-000632,-0.3806862503456436
ACH-000633,-0.50297055352957
ACH-000637,-0.1436633964978103
ACH-000638,-0.31750071960180914
ACH-000646,-0.221718751887804
ACH-000647,-0.2151519322178512
ACH-000648,-0.4336755110006456
ACH-000649,-0.2839051047962325
ACH-000651,-0.21119098763018915
ACH-000652,-0.2062645321620016
ACH-000653,-0.2724462214889975
ACH-000657,-0.3099340222239339
ACH-000658,-0.018732481276121017
ACH-000661,-0.459096690547628
ACH-000662,-0.08331937931648985
ACH-000663,-0.2315092246193178
ACH-000665,-0.4785790957524371
ACH-000671,-0.17590203622995096
ACH-000672,-0.19715594631662
ACH-000673,-0.31464369630452305
ACH-000676,-0.17386002453123842
ACH-000677,-0.4276380091200396
ACH-000681,-0.3344392389775947
ACH-000683,-0.3593806654419253
ACH-000684,-0.2438591566068813
ACH-000688,-0.21448285205069656
ACH-000693,-0.3630142165322664
ACH-000694,-0.4034739837462313
ACH-000695,0.0361216591943229
ACH-000696,-0.3096727597893652
ACH-000697,-0.18910028461082334
ACH-000699,-0.12919497062011076
ACH-000701,-0.3317270551313199
ACH-000706,-0.23521707231166725
ACH-000711,-0.2805756185240804
ACH-000713,-0.4177916738671301
ACH-000714,-0.17668859396190464
ACH-000718,-0.12976898603813058
ACH-000720,-0.4020265895423255
ACH-000721,-0.4542906837052481
ACH-000724,-0.31723254438780923
ACH-000725,-0.3311786477511981
ACH-000732,-0.3592095689866848
ACH-000734,-0.4316688478894166
ACH-000735,-0.2550983819049009
ACH-000736,-0.23173367790323834
ACH-000738,-0.2224960663493456
ACH-000746,-0.3621673514858752
ACH-000747,-0.3657829645978071
ACH-000748,-0.22692374346750435
ACH-000753,-0.2891492601410284
ACH-000756,-0.3331652501018834
ACH-000757,-0.334503757331356
ACH-000758,-0.20273385764033333
ACH-000760,-0.12428661909613525
ACH-000762,-0.3013800240644903
ACH-000763,-0.028559924122304143
ACH-000764,-0.2615920547885677
ACH-000765,-0.28875604556082823
ACH-000766,-0.30503904221750705
ACH-000767,-0.12586541188494774
ACH-000768,-0.4158409735576165
ACH-000769,-0.3682521913271917
ACH-000770,-0.3225147380710897
ACH-000771,-0.20875785100142796
ACH-000773,-0.2551962479808075
ACH-000776,-0.455449744996969
ACH-000777,-0.293913301330231
ACH-000778,-0.3122651497385092
ACH-000781,-0.2923862781932619
ACH-000782,-0.260613514230219
ACH-000783,-0.21212457567006235
ACH-000784,-0.3240690447414549
ACH-000785,-0.3091897292130989
ACH-000787,-0.3563060579659193
ACH-000788,-0.2335250176551551
ACH-000791,-0.2916697480823761
ACH-000792,-0.49638055673811204
ACH-000794,-0.5126133704303838
ACH-000796,-0.19345275711527946
ACH-000798,-0.21813252490109972
ACH-000799,-0.6070555446362603
ACH-000800,-0.10881014044829404
ACH-000802,-0.277851644982268
ACH-000804,-0.3900411641812969
ACH-000805,-0.3050396235927026
ACH-000809,-0.5081067939665822
ACH-000810,-0.2268470769878846
ACH-000811,-0.28480619763192583
ACH-000817,-0.3605759378891749
ACH-000819,-0.4056662451455071
ACH-000820,-0.36796214058365695
ACH-000821,-0.3507121024733172
ACH-000822,-0.2907617535346135
ACH-000823,-0.5422826305064984
ACH-000824,-0.22614886782962884
ACH-000827,-0.405075930102313
ACH-000829,-0.2921047081495069
ACH-000831,-0.2973238155914296
ACH-000832,-0.2268269577414473
ACH-000833,-0.07743245791243401
ACH-000834,-0.3966914959910843
ACH-000835,-0.1524300456456528
ACH-000836,-0.4844335133352456
ACH-000837,-0.3980409771948187
ACH-000838,-0.3607744368254799
ACH-000839,-0.2863699549379631
ACH-000840,-0.3939956393981942
ACH-000841,-0.31812837412315514
ACH-000843,-0.1874533115153535
ACH-000846,-0.2650572974523134
ACH-000847,-0.17390122852022527
ACH-000848,-0.3666030530014285
ACH-000849,-0.21677969157009053
ACH-000851,-0.27048230620943764
ACH-000855,-0.1965535442941832
ACH-000856,-0.13814543772501434
ACH-000858,-0.4147446268474138
ACH-000859,-0.3165827093530688
ACH-000861,-0.16764042778584248
ACH-000862,-0.24534341525508965
ACH-000865,-0.18542443718382395
ACH-000866,-0.2363862110115327
ACH-000867,-0.2879918634143741
ACH-000869,-0.2473862183949408
ACH-000872,-0.3527309042566404
ACH-000873,-0.21264171794533854
ACH-000876,-0.25445222080141144
ACH-000878,-0.07596187550884667
ACH-000880,-0.3448305690789888
ACH-000881,-0.2405803906040844
ACH-000882,-0.28187233235518794
ACH-000884,-0.18897155800364945
ACH-000885,-0.1661224468025265
ACH-000887,-0.4528512869409899
ACH-000889,-0.19439185771743106
ACH-000896,-0.41718588179215
ACH-000898,-0.29113831301331905
ACH-000900,-0.6287501056441707
ACH-000901,-0.2197945434268651
ACH-000905,-0.13971014305540594
ACH-000906,-0.3074144822165704
ACH-000907,-0.2442908411714951
ACH-000910,-0.08574414768828288
ACH-000911,-0.22444999222668505
ACH-000912,-0.28275576338405456
ACH-000913,-0.11936254226308154
ACH-000915,-0.258955436227659
ACH-000916,-0.5782495803820752
ACH-000917,-0.4331224835490781
ACH-000920,-0.6266230841428003
ACH-000921,-0.2578933948956914
ACH-000924,-0.11994413843662538
ACH-000926,-0.202814885923204
ACH-000928,-0.3865388052786445
ACH-000929,-0.005689189333381936
ACH-000932,-0.3310387170862254
ACH-000935,-0.033483046741324886
ACH-000936,-0.404761504932234
ACH-000937,-0.3550645021736754
ACH-000938,-0.1885624252152328
ACH-000939,-0.6680592657879639
ACH-000941,-0.5015427257712237
ACH-000943,-0.25701780066565705
ACH-000946,-0.39914936122925976
ACH-000947,-0.1914756697402318
ACH-000948,-0.4435729686347212
ACH-000950,-0.3651708164836694
ACH-000953,-0.4466121713424073
ACH-000954,-0.3669886653141949
ACH-000957,-0.3364308480769389
ACH-000958,-0.3281038905831875
ACH-000960,-0.22252475913990866
ACH-000963,-0.2471484307071461
ACH-000968,-0.27208678785038376
ACH-000969,-0.27011061524178304
ACH-000972,-0.30945482989214995
ACH-000973,-0.055432870672314255
ACH-000974,-0.21507553804862947
ACH-000978,-0.5502958349737957
ACH-000984,-0.3466625022377966
ACH-000986,-0.38282257883095583
ACH-000988,-0.3764726128488435
ACH-000993,-0.7820485760204868
ACH-000994,-0.20723516964821595
ACH-000996,-0.2682661213587807
ACH-001001,-0.1978875141069302
ACH-001020,-0.28780694501592585
ACH-001028,-0.39548939974765335
ACH-001031,-0.30081379483914694
ACH-001038,-0.33648290028528804
ACH-001048,-0.31445542302533386
ACH-001050,-0.3843701706486069
ACH-001053,-0.28938945945626315
ACH-001054,-0.22248876909961826
ACH-001061,-0.22988468601607745
ACH-001067,-0.4307659308616986
ACH-001075,-0.340147914136727
ACH-001096,-0.13326817148051334
ACH-001111,-0.35249088186176386
ACH-001119,-0.23786615716928694
ACH-001128,-0.4363103897719804
ACH-001134,-0.33077254406771905
ACH-001151,-0.3230163893880705
ACH-001163,-0.17025914957134952
ACH-001164,-0.06347221220911113
ACH-001183,-0.46848917057180606
ACH-001192,-0.04959341136880493
ACH-001193,-0.20596255518377285
ACH-001196,-0.3489422350659748
ACH-001197,-0.31232654978876423
ACH-001205,-0.1991100341254879
ACH-001211,-0.3949485917997618
ACH-001212,-0.4314575954064893
ACH-001228,-0.4764890761653913
ACH-001232,-0.2532009224142389
ACH-001239,-0.17356901368357738
ACH-001270,-0.3303290552351736
ACH-001274,-0.43400508747341415
ACH-001275,-0.3312223439657364
ACH-001277,-0.09392398869650992
ACH-001278,-0.2927579786153325
ACH-001280,-0.270119697950302
ACH-001283,-0.24368028070783695
ACH-001289,-0.3092406500185328
ACH-001300,-0.20755298368498606
ACH-001301,-0.1842019010051192
ACH-001302,-0.4643483581618999
ACH-001306,-0.4776360013843264
ACH-001318,-0.354450365127534
ACH-001322,-0.274398384360619
ACH-001328,-0.3711955739702396
ACH-001332,-0.15787486510348006
ACH-001336,-0.21022464022051446
ACH-001346,-0.41366289908275017
ACH-001353,-0.3790875645010471
ACH-001354,-0.11000767083967833
ACH-001367,-0.14228864862537755
ACH-001368,-0.4175889905692191
ACH-001374,-0.17406489528067934
ACH-001377,-0.34375570601302946
ACH-001380,-0.30887181874165004
ACH-001391,-0.3974394023066217
ACH-001408,-0.23090985853396956
ACH-001430,-0.2817486694817866
ACH-001431,-0.3854472197230285
ACH-001450,-0.3427992016445827
ACH-001496,-0.26293977587133066
ACH-001500,-0.3063716933044906
ACH-001523,-0.254738803003528
ACH-001532,-0.21269793420130773
ACH-001550,-0.4020793411208181
ACH-001552,-0.2948292299409516
ACH-001554,-0.3208111329035632
ACH-001654,-0.4025272554832156
ACH-001735,-0.2105364689690347
ACH-001736,-0.2956277415159598
ACH-001737,0.2338383014938225
ACH-001740,-0.31452358432013394
ACH-001745,-0.34303215613139754
ACH-001765,-0.21324151572176028
