,OR52E2 (119678)
ACH-000004,0.05309145750826033
ACH-000005,0.3127024273400422
ACH-000007,0.09903228200975456
ACH-000009,0.02734685355460501
ACH-000011,0.13622149255310007
ACH-000012,0.09549097408220712
ACH-000013,0.14207311567132086
ACH-000014,0.2472623317152023
ACH-000015,0.2877879579606682
ACH-000017,0.2363246902060593
ACH-000018,0.0797516915126232
ACH-000019,0.21133895709110306
ACH-000021,0.14806203708421325
ACH-000022,0.22632390306166755
ACH-000025,0.16075011158283464
ACH-000028,0.10485936698882696
ACH-000030,0.04280890243320645
ACH-000035,0.13308153806699974
ACH-000036,0.1380603937147053
ACH-000037,0.14339380274531216
ACH-000039,0.23410871654280385
ACH-000040,0.1530641250081881
ACH-000041,0.24092801420735965
ACH-000042,0.17077647520608258
ACH-000045,0.1769907166532913
ACH-000047,0.10566368565279076
ACH-000052,0.2127704555409196
ACH-000053,0.2670127983553001
ACH-000054,0.1387883879743313
ACH-000055,0.225101836541121
ACH-000060,0.14276378380153684
ACH-000067,0.02214648699449689
ACH-000070,0.11944179138441575
ACH-000075,0.29215414916907323
ACH-000078,0.20502310085580688
ACH-000082,0.2142567471509498
ACH-000085,0.2359554067873363
ACH-000086,0.16594972906783467
ACH-000087,0.19614952027692206
ACH-000092,0.22554806641799174
ACH-000095,0.19295649547794533
ACH-000097,0.1436856550476298
ACH-000098,0.26143413736290483
ACH-000099,0.12659717302404594
ACH-000108,0.1532024434816713
ACH-000113,0.16740456082269115
ACH-000116,0.12800423830767488
ACH-000118,0.21020126822940216
ACH-000120,0.21272912702945476
ACH-000123,-0.0026295102249571482
ACH-000127,0.2505456015764029
ACH-000128,0.0786766406484794
ACH-000132,0.2731353092684317
ACH-000133,0.05896271436076915
ACH-000137,0.08988475358821912
ACH-000138,0.08546082657640587
ACH-000142,0.13362483135047035
ACH-000143,0.1347612501802352
ACH-000146,0.19371869199431405
ACH-000148,0.12336516760550607
ACH-000150,0.2878155042821531
ACH-000152,0.25066219514661003
ACH-000153,0.1674943356351691
ACH-000159,0.1656769343668033
ACH-000160,0.06497954026886663
ACH-000163,0.11339060148166565
ACH-000167,0.22560834645022784
ACH-000168,0.12255398616189893
ACH-000169,0.048186078136217315
ACH-000178,0.15051039020158605
ACH-000183,0.1635657341623815
ACH-000188,0.2673532380439728
ACH-000189,0.03502036003037516
ACH-000190,0.22539197798088326
ACH-000198,0.2893287458285986
ACH-000203,-0.24121934692694305
ACH-000204,0.06466543406516283
ACH-000206,0.3025238702234782
ACH-000207,0.17498966689182835
ACH-000208,0.23102458843156706
ACH-000210,0.2749333686104858
ACH-000211,0.14754681165598052
ACH-000215,0.2100449956456453
ACH-000221,0.2014037119883936
ACH-000222,0.22856027044764785
ACH-000223,0.12047604384589534
ACH-000226,0.1845047129683071
ACH-000227,0.1564175229287667
ACH-000228,0.235999032417595
ACH-000231,0.11743924835926928
ACH-000232,0.12889133130057426
ACH-000233,0.1233919618344673
ACH-000234,0.11833569692117135
ACH-000235,0.19506101510651014
ACH-000237,0.0496283772742258
ACH-000238,0.14406655444041694
ACH-000242,0.35443599131388503
ACH-000243,0.16608762509466604
ACH-000244,0.2818164770610876
ACH-000246,0.1443014848223371
ACH-000248,0.3166650421317677
ACH-000250,0.1908400304025033
ACH-000251,0.5036988272312933
ACH-000252,0.11533351175233772
ACH-000253,0.18000942534525716
ACH-000255,0.21811753071634146
ACH-000256,0.19421717258826274
ACH-000257,-0.05076542292025077
ACH-000258,0.13447607851012314
ACH-000259,0.10416343861267208
ACH-000260,0.2466045647585331
ACH-000261,0.014050170928427351
ACH-000262,0.039846712182302534
ACH-000263,0.1025790702560904
ACH-000264,0.1704063203231241
