,CPNE7 (27132)
ACH-000004,-0.5137034810948362
ACH-000005,-0.2492038205973063
ACH-000007,-0.4220341410348418
ACH-000009,-0.5219256668852765
ACH-000011,-0.6488744627344566
ACH-000012,-0.6611737959941173
ACH-000013,-0.5091285981239084
ACH-000014,-0.4008836120993912
ACH-000015,-0.3665350891284868
ACH-000017,-0.40986302595276414
ACH-000018,-0.6590867778068871
ACH-000019,-0.6526622559059255
ACH-000021,-0.5464896667362682
ACH-000022,-0.4709413346028357
ACH-000025,-0.4529910283446591
ACH-000028,-0.3346812514843001
ACH-000030,-0.5664939912971562
ACH-000035,-0.3440821761812996
ACH-000036,-0.6034798916086522
ACH-000037,-0.4433472171953248
ACH-000039,-0.5259142704115924
ACH-000040,-0.37301623273574935
ACH-000041,-0.3507305860417944
ACH-000042,-0.5410273892646907
ACH-000045,-0.3472332729453576
ACH-000047,-0.4695821582250697
ACH-000052,-0.4806607753821858
ACH-000053,-0.5494949027774443
ACH-000054,-0.5519735950947958
ACH-000055,-0.5229653046650111
ACH-000060,-0.4502864584276862
ACH-000067,-0.4023395248104628
ACH-000070,-0.3196149573776379
ACH-000075,-0.5401204573440387
ACH-000078,-0.6319681430246957
ACH-000082,-0.4596528285568884
ACH-000085,-0.4748512689244912
ACH-000086,-0.4102742860802661
ACH-000087,-0.4407708993349975
ACH-000092,-0.456259742473672
ACH-000095,-0.6152950284434466
ACH-000097,-0.5613811554768255
ACH-000098,-0.5275257045331847
ACH-000099,-0.5499980177747691
ACH-000108,-0.5147228597825863
ACH-000113,-0.5779848208624901
ACH-000116,-0.4037089738797576
ACH-000118,-0.30006546977319315
ACH-000120,-0.4424726955639949
ACH-000123,-0.4350630490868771
ACH-000127,-0.5796161336188902
ACH-000128,-0.4697765277667014
ACH-000132,-0.5733218631121909
ACH-000133,-0.494782406268747
ACH-000137,-0.4548253072627385
ACH-000138,-0.5430507861808641
ACH-000142,-0.4410764213653133
ACH-000143,-0.3853513993196063
ACH-000146,-0.504474959344543
ACH-000148,-0.4810683413595208
ACH-000150,-0.22790516399727
ACH-000152,-0.5569086628172095
ACH-000153,-0.4880631442216107
ACH-000159,-0.5070915691564473
ACH-000160,-0.4275539479185002
ACH-000163,-0.2700984863293059
ACH-000167,-0.2561792773130091
ACH-000168,-0.5169307094142385
ACH-000169,-0.4677260556446839
ACH-000178,-0.4978055133965967
ACH-000183,-0.3814250736854705
ACH-000188,-0.3985731899023334
ACH-000189,-0.6189872897390499
ACH-000190,-0.486236768282453
ACH-000198,-0.4578106210873574
ACH-000203,-0.8924937072308241
ACH-000204,-0.3345815586795311
ACH-000206,-0.526459562624106
ACH-000207,-0.4044162724265182
ACH-000208,-0.5949383656585708
ACH-000210,-0.3900284449157809
ACH-000211,-0.5355485271243269
ACH-000215,-0.4277274612668239
ACH-000221,-0.3818062203352863
ACH-000222,-0.27956481775463793
ACH-000223,-0.5642721587979505
ACH-000226,-0.3210537367606205
ACH-000227,-0.6264198554528624
ACH-000228,-0.3738187716405246
ACH-000231,-0.4128263944028335
ACH-000232,-0.5454456843208523
ACH-000233,-0.4979021718930405
ACH-000234,-0.5795443560585468
ACH-000235,-0.5262787046825199
ACH-000237,-0.5845426619538775
ACH-000238,-0.3872973625192795
ACH-000242,-0.4667877258497304
ACH-000243,-0.3822318633098661
ACH-000244,-0.4756571991261823
ACH-000246,-0.4337869172278356
ACH-000248,-0.4430512710162995
ACH-000250,-0.5887974141448012
ACH-000251,-0.5200294017966861
ACH-000252,-0.4728009320884657
ACH-000253,-0.6949433199896364
ACH-000255,-0.3754792434657269
ACH-000256,-0.5064852816522729
ACH-000257,-0.6743585588588619
ACH-000258,-0.5815398040894013
ACH-000259,-0.4092031553279023
ACH-000260,-0.42443379533108705
ACH-000261,-0.3876076986224855
ACH-000262,-0.5226585359811331
ACH-000263,-0.5563567939345108
ACH-000264,-0.5339443946184509
ACH-000265,-0.4067616010040777
ACH-000266,-0.4513142026393784
ACH-000272,-0.4328426545488172
ACH-000274,-0.5873520961834156
ACH-000277,-0.4841130348825801
ACH-000278,-0.5957631520162088
ACH-000279,-0.4931545196991046
ACH-000280,-0.5992971952333913
ACH-000281,-0.4259367860682861
ACH-000288,-0.5081475661854021
ACH-000291,-0.38962982752646896
ACH-000293,-0.6369263401362343
ACH-000294,-0.6868005801346804
ACH-000295,-0.5303676825091269
ACH-000296,-0.5128124344274725
ACH-000302,-0.37806628929626174
ACH-000304,-0.3395811825108804
ACH-000307,-0.5746489761210861
ACH-000308,-0.4651351605019358
ACH-000310,-0.8189331212029345
ACH-000311,-0.4623519285090402
ACH-000312,-0.42109929178712224
ACH-000315,-0.28338455158637005
ACH-000316,-0.4093217413832175
ACH-000317,-0.3132941302671474
ACH-000318,-0.3796497055033834
ACH-000319,-0.6297503155768643
ACH-000320,-0.4529328515394977
ACH-000322,-0.6041128132047671
ACH-000323,-0.4207171532461663
ACH-000324,-0.5345636983305864
ACH-000329,-0.5256296731384345
ACH-000330,-0.40801050176080494
ACH-000331,-0.5440643275680915
ACH-000332,-0.566307189872325
ACH-000334,-0.42635436539284577
ACH-000335,-0.4281887649537423
ACH-000336,-0.4592419799358355
ACH-000337,-0.5663786717840517
ACH-000338,-0.6554762245344665
ACH-000339,-0.5781882796329573
ACH-000341,-0.3557076190273882
ACH-000348,-0.4564023483436751
ACH-000350,-0.5137218233061173
ACH-000352,-0.5542921244509794
ACH-000356,-0.5077132268352986
ACH-000361,-0.4894760622659285
ACH-000362,-0.6519106805028702
ACH-000363,-0.4875790627293456
ACH-000364,-0.4740847889342877
ACH-000365,-0.5642475473484962
ACH-000366,-0.3675925044526317
ACH-000368,-0.5102156140229187
ACH-000374,-0.3888757767446731
ACH-000375,-0.6077182485362962
ACH-000376,-0.5055285190984461
ACH-000381,-0.4405651723648279
ACH-000383,-0.5596931485735398
ACH-000387,-0.6089923616287015
ACH-000389,-0.5284030774423479
ACH-000390,-0.3886937838786141
ACH-000393,-0.4990308054920107
ACH-000395,-0.6989518056021158
ACH-000396,-0.6218599760954959
ACH-000397,-0.6835940736319225
ACH-000401,-0.3935497080560715
ACH-000402,-0.6689737193122902
ACH-000403,-0.6035145773283971
ACH-000404,-0.451956265872689
ACH-000406,-0.4345155022120237
ACH-000407,-0.5240422912647076
