,MYOG (4656)
ACH-000004,0.10667089327344208
ACH-000005,-0.06464810478562429
ACH-000007,0.12256518435871415
ACH-000009,0.13603414108252146
ACH-000011,0.2277578455711822
ACH-000012,0.17459075442766372
ACH-000013,0.059935931765684965
ACH-000014,0.16403072817736894
ACH-000015,0.08505424839463596
ACH-000017,0.1013917804237588
ACH-000018,0.21151985463709808
ACH-000019,0.00044781905045149277
ACH-000021,0.1295291738276841
ACH-000022,0.22159062770318724
ACH-000025,0.0605354334646269
ACH-000028,0.09303932793424012
ACH-000030,0.15556817753012606
ACH-000035,0.023851980748495274
ACH-000036,0.18104757005993216
ACH-000037,0.1326598377212346
ACH-000039,0.050631311979407206
ACH-000040,0.09553679084913023
ACH-000041,0.12442037368328107
ACH-000042,0.0917161729830484
ACH-000045,0.03050481839096433
ACH-000047,0.1705238075159907
ACH-000052,-0.01404306554146774
ACH-000053,0.04792563546360048
ACH-000054,0.12331888381039002
ACH-000055,0.05355764568080986
ACH-000060,0.21012419604942287
ACH-000067,0.18529972607823011
ACH-000070,0.07376170802521344
ACH-000075,0.10540295890739057
ACH-000078,0.18656553601843184
ACH-000082,0.1586092033327562
ACH-000085,0.1407217026737727
ACH-000086,0.09726615986365143
ACH-000087,0.2409691587990372
ACH-000092,0.07933361920429784
ACH-000095,0.13165912874902774
ACH-000097,0.11200650808603806
ACH-000098,-0.01387609592130685
ACH-000099,0.20449577745577302
ACH-000108,0.2559030728836877
ACH-000113,0.16160478443624154
ACH-000116,0.1473680494636631
ACH-000118,0.11446617569908694
ACH-000120,0.04499457748193296
ACH-000123,0.12295090423681672
ACH-000127,0.19024997414203865
ACH-000128,-0.005370084446350951
ACH-000132,0.10251595434065199
ACH-000133,0.07562209330948312
ACH-000137,0.05545675816483127
ACH-000138,0.10147212635280847
ACH-000142,0.058200452861492384
ACH-000143,0.08582122691548713
ACH-000146,0.0793912469680932
ACH-000148,0.05801349419696793
ACH-000150,0.1233561256690162
ACH-000152,0.09051923204101904
ACH-000153,0.1914764650427644
ACH-000159,0.15250423944967087
ACH-000160,0.1304381211626771
ACH-000163,0.12178091902716995
ACH-000167,0.2332402548366041
ACH-000168,0.2072031205996384
ACH-000169,0.2330739955763205
ACH-000178,0.1894141260409221
ACH-000183,0.06662168818720215
ACH-000188,0.10357176882832796
ACH-000189,0.1338929448164115
ACH-000190,-0.07125312987831374
ACH-000198,0.061968620309548174
ACH-000203,-0.1759337759252165
ACH-000204,-0.09459996339835096
ACH-000206,0.3036723595087207
ACH-000207,0.02300889054886441
ACH-000208,0.24548803515537546
ACH-000210,0.09653204135882314
ACH-000211,0.07958067277028437
ACH-000215,0.052437364194578284
ACH-000221,0.09086091777288996
ACH-000222,0.1186252175857158
ACH-000223,0.0571022634012242
ACH-000226,-0.07318497045641069
ACH-000227,0.03521978624341808
ACH-000228,0.06115085231894642
ACH-000231,0.06711389197783346
ACH-000232,0.12223587658959545
ACH-000233,-0.009330353757686562
ACH-000234,0.16256396835705356
ACH-000235,0.09262755616125154
ACH-000237,0.13308040090046375
ACH-000238,-0.00925593662415733
ACH-000242,0.10905293098267556
ACH-000243,0.1633695054205145
ACH-000244,0.08841533411982769
ACH-000246,0.07371433211519479
ACH-000248,0.021087573158915362
ACH-000250,0.19085082911392065
ACH-000251,0.08182727796658662
ACH-000252,0.08881134987783859
ACH-000253,0.10825935584598073
ACH-000255,-0.012012030616865331
ACH-000256,0.022298338363900792
ACH-000257,0.13615664349442366
ACH-000258,0.2617766184490503
ACH-000259,0.06319359965512512
ACH-000260,0.1171542737960539
ACH-000261,0.10995262734875533
ACH-000262,0.22137757879121853
ACH-000263,0.2504918501082074
ACH-000264,0.09243055452876313
ACH-000265,0.17314843166427726
ACH-000266,0.09005650957998676
ACH-000272,0.1526758948022994
ACH-000274,0.14483637301070468
ACH-000277,0.20789511048464207
ACH-000278,0.2119855188508024
ACH-000279,0.14040025429726946
ACH-000280,0.09870133430335674
ACH-000281,-0.06880999684724608
ACH-000288,0.022887811422481263
ACH-000291,0.1592423520719823
ACH-000293,0.15986042964530364
ACH-000294,0.1172059455964004
ACH-000295,0.11154747909619307
ACH-000296,-0.004042854612266404
ACH-000302,0.13925138172021453
ACH-000304,0.2896114591320433
ACH-000307,0.18031765188463528
ACH-000308,0.14161445505625933
ACH-000310,0.02164750809758172
ACH-000311,0.07031838820207965
ACH-000312,0.29929151403183435
ACH-000315,0.04561261024981634
ACH-000316,0.11543183443935512
ACH-000317,0.11761019941118098
ACH-000318,0.034173965339502864
ACH-000319,0.07399929278773272
ACH-000320,0.08527497412014652
ACH-000322,0.2159600357453676
ACH-000323,0.06973471324218282
ACH-000324,0.03376816225464531
ACH-000329,0.17470958206647993
ACH-000330,0.05010424086520128
ACH-000331,0.08840836265244881
ACH-000332,0.13270044294160982
ACH-000334,0.2504744742345836
ACH-000335,0.11451136527300652
ACH-000336,-0.024669873867401455
ACH-000337,0.2267566527007208
ACH-000338,-0.11908145124855915
ACH-000339,0.06916591847083876
ACH-000341,0.02745112308913889
ACH-000348,0.0573157012155441
ACH-000350,0.1454057333434848
ACH-000352,0.08355121190822806
ACH-000356,0.04699352723252079
ACH-000361,0.0739533396259045
ACH-000362,0.0281062855103434
ACH-000363,0.07882485042766284
ACH-000364,0.09806911440464876
ACH-000365,0.16850038638749226
ACH-000366,0.11586547419398573
ACH-000368,0.08545009424208486
ACH-000374,0.13902100053808633
ACH-000375,0.1724362605519818
ACH-000376,0.07707397904944803
ACH-000381,0.04216042241295679
ACH-000383,-0.06174720862444314
ACH-000387,0.10415629814133144
ACH-000389,0.1298335958751998
ACH-000390,-0.025850748716694832
ACH-000393,0.2576130577398138
ACH-000395,0.1619247576255666
ACH-000396,-0.1002685802024458
ACH-000397,0.04903906539522891
ACH-000401,0.34912519721403273
ACH-000402,0.09378928269833264
ACH-000403,0.06822647110321506
ACH-000404,0.29778027062037105
ACH-000406,0.11191211471956193
ACH-000407,0.10572379346701072
ACH-000408,0.10924730806355132
ACH-000410,-0.023975870168326755
ACH-000411,0.209327629257196
ACH-000414,0.14377724143854104
ACH-000415,0.15392224594327256
ACH-000416,0.1212072922588514
ACH-000420,0.049924331801708216
ACH-000421,0.1278453227773366
ACH-000424,0.1897589097648748
ACH-000425,0.1411726834343243
ACH-000426,0.1446470443731276
ACH-000427,0.255855928080696
ACH-000433,0.3459319729800505
ACH-000435,-0.03267495229953752
ACH-000436,0.058212514931023765
ACH-000444,0.1751130740676029
ACH-000445,0.20167624680595272
ACH-000448,0.017953250041202542
ACH-000450,0.06773436142680687
ACH-000452,0.13086578971729992
ACH-000454,-0.035841938735394374
ACH-000458,-0.006014262451742949
ACH-000459,0.0990594056689994
ACH-000460,0.03968426937189947
ACH-000461,0.12019086496932478
ACH-000463,0.10377162304112926
ACH-000464,0.15339648378869636
ACH-000466,0.06205336009558411
ACH-000467,0.1372168252738534
ACH-000468,0.0518844624012936
ACH-000469,0.04558635267828474
ACH-000470,0.4200529596942511
ACH-000471,0.1153898259737448
ACH-000472,0.13116094538623727
ACH-000473,0.05919596279597063
ACH-000475,0.04645216902426307
ACH-000476,0.1790787850957812
ACH-000477,0.10505224900177576
ACH-000479,0.07263991297369178
ACH-000480,0.0959865830419562
ACH-000481,0.090212707269775
ACH-000483,0.21584176070314
ACH-000484,0.11706106305113605
ACH-000485,0.07318895827788026
ACH-000486,0.13641336425113096
ACH-000487,0.044117531240419415
ACH-000488,0.12590595235908594
ACH-000490,0.05553845423530532
ACH-000491,-0.092018323227989
ACH-000495,0.12087696754426447
ACH-000496,0.08257324052510195
ACH-000499,-0.028244284707317283
ACH-000500,0.04780309633563768
ACH-000502,0.15815918607082327
ACH-000503,0.09428358058872888
ACH-000505,0.030103834303224133
ACH-000507,0.055311977330008
ACH-000510,0.08991325515322436
ACH-000511,0.25042310527428063
ACH-000512,-0.42337895660438
ACH-000516,-0.05338140521163502
ACH-000517,0.13009963346124115
ACH-000518,0.2003384978062568
ACH-000520,0.17856470239772174
ACH-000521,0.18598854987140906
ACH-000522,0.051012672295019136
ACH-000524,0.08309094285588448
ACH-000527,0.1263471660596051
ACH-000528,0.1527343561452691
ACH-000537,0.07893952503481386
ACH-000541,0.17965079901822956
ACH-000542,0.13516690476965085
ACH-000544,0.19554667016872096
ACH-000545,0.10356580987874836
ACH-000547,0.0918684426502779
ACH-000548,0.03552093512283501
ACH-000549,0.10775802620548487
ACH-000550,0.1031737472335847
ACH-000552,0.043358776849860434
ACH-000556,0.1268633371877066
ACH-000557,0.0018637747070649672
ACH-000569,0.015915018454004774
ACH-000570,0.07552646123657722
ACH-000571,0.0923620335364565
ACH-000573,0.2083952355107512
ACH-000576,-0.13808861036663772
ACH-000579,0.17880853541907235
ACH-000580,0.019600826970397518
ACH-000584,0.05667297947164498
ACH-000585,-0.0036520422513813882
ACH-000588,0.09661594625462464
ACH-000589,0.09169018979942199
ACH-000591,0.1910630433578823
ACH-000593,0.05619805686092422
ACH-000600,0.1522085317643093
ACH-000601,0.14582655894756252
ACH-000605,-0.02000713101859272
ACH-000606,0.07881855169531812
ACH-000608,0.14367391586558048
ACH-000614,0.2535891051867232
ACH-000616,-0.018575140365370408
ACH-000618,0.022801494925780243
ACH-000619,0.0414739427008508
ACH-000620,0.09980749074599406
ACH-000621,0.14656639574318114
ACH-000622,0.18864634807819475
ACH-000623,0.20381181109747776
ACH-000624,0.09358576742151788
ACH-000627,0.0288003544880304
ACH-000630,0.061775163859956524
ACH-000631,0.004806454939662191
ACH-000632,0.20586709507899412
ACH-000633,0.08911895488066966
ACH-000637,0.07135394523852022
ACH-000638,0.07237294686457345
ACH-000646,0.2080230540357534
ACH-000647,-0.05255767308961881
ACH-000648,0.1620890680070895
ACH-000649,0.09676663973212896
ACH-000651,-0.027669973782277976
ACH-000652,0.12904358921789447
ACH-000653,0.00772269017987023
ACH-000657,0.12414348286308165
ACH-000658,-0.14389127891382794
ACH-000661,0.1112960854073968
ACH-000662,0.1701902452810376
ACH-000663,0.015047254213810469
ACH-000665,0.09666669116486844
ACH-000671,0.14446396197336198
ACH-000672,0.4104357310790209
ACH-000673,0.08886807681923818
ACH-000676,0.16534577546843113
ACH-000677,0.14952170156056765
ACH-000681,0.1252189990379413
ACH-000683,0.021394372505516502
ACH-000684,0.0576279617232759
ACH-000688,0.22523746154308605
ACH-000693,0.04789609188187655
ACH-000694,0.1089333269159044
ACH-000695,0.018384492358878356
ACH-000696,0.08182241729186453
ACH-000697,-0.07272465543868004
ACH-000699,0.133129273692497
ACH-000701,0.1629209718962946
ACH-000706,0.014418852470108963
ACH-000711,0.10670410146842953
ACH-000713,-0.02554918011444204
ACH-000714,0.11623376929877438
ACH-000718,0.11827680570374753
ACH-000720,0.03528369494196884
ACH-000721,0.10640896603312358
ACH-000724,-0.053777855589221615
ACH-000725,0.029794333232176187
ACH-000732,0.13146206708074748
ACH-000734,0.1251273948272909
ACH-000735,0.04656261375824355
ACH-000736,0.05667923157811894
ACH-000738,0.058004117649209375
ACH-000746,0.016927841889509118
ACH-000747,-0.004363391265062307
ACH-000748,0.11222647403222334
ACH-000753,0.08460411785878011
ACH-000756,0.1071688217707774
ACH-000757,0.003841394535289601
ACH-000758,-0.10213952218520833
ACH-000760,0.05576194408990202
ACH-000762,0.0996481130314332
