,AP2A2 (161)
ACH-000004,0.2326781102765842
ACH-000005,0.3759289255694233
ACH-000007,0.315465026626086
ACH-000009,0.19032693038018364
ACH-000011,0.3013884910967502
ACH-000012,0.018716154445845342
ACH-000013,0.28369395638126244
ACH-000014,0.22140366230644756
ACH-000015,0.35041981434891795
ACH-000017,0.2049955357800666
ACH-000018,0.08924237625812505
ACH-000019,0.26151693932105685
ACH-000021,0.17580962956297744
ACH-000022,0.2394069508974716
ACH-000025,0.1373649713499116
ACH-000028,0.1855743106488152
ACH-000030,0.3205350698110781
ACH-000035,0.1304950453662511
ACH-000036,0.08285760020400157
ACH-000037,0.12027170976195516
ACH-000039,0.06780669121786365
ACH-000040,0.3468948682998502
ACH-000041,0.17104906156963498
ACH-000042,0.1498849482717308
ACH-000045,0.11539827922451462
ACH-000047,0.2444297616633624
ACH-000052,0.1083895053483844
ACH-000053,0.1522948316688511
ACH-000054,0.24678713049937284
ACH-000055,0.2500237432067283
ACH-000060,0.2762542380078871
ACH-000067,0.24791129655871
ACH-000070,0.3115148393814123
ACH-000075,0.18236689504230089
ACH-000078,0.35900277315402424
ACH-000082,0.2427684186241735
ACH-000085,0.1868163958460773
ACH-000086,0.2146766751536336
ACH-000087,0.11607590567840716
ACH-000092,0.34777614632599313
ACH-000095,0.1806859071869206
ACH-000097,0.15108082218638627
ACH-000098,0.1318639216166662
ACH-000099,0.1418539016836191
ACH-000108,0.3326993115580816
ACH-000113,0.26883834207627644
ACH-000116,0.14221968922505468
ACH-000118,0.31900676629466673
ACH-000120,0.08738772310764273
ACH-000123,-0.03343835458144809
ACH-000127,0.15199575905498147
ACH-000128,0.28044543790313103
ACH-000132,0.2742991063478694
ACH-000133,0.17298781303987154
ACH-000137,0.2938147516341973
ACH-000138,0.2437097638651716
ACH-000142,0.11540444386569275
ACH-000143,0.30243325240332475
ACH-000146,0.2980782802561554
ACH-000148,0.14963896315032213
ACH-000150,0.14805437190726642
ACH-000152,0.17372520025793678
ACH-000153,0.2640363823889057
ACH-000159,0.1759070140818102
ACH-000160,0.1984683422857936
ACH-000163,0.17277770587507071
ACH-000167,-0.1365438309479933
ACH-000168,0.10450595465677406
ACH-000169,0.28181793225353136
ACH-000178,0.2965900104223199
ACH-000183,0.15664831597477766
ACH-000188,0.20919705014434065
ACH-000189,0.2870238381568269
ACH-000190,0.3190551505868163
ACH-000198,0.2990477092852606
ACH-000203,0.16151295797156415
ACH-000204,0.25850042187300515
ACH-000206,0.4171972425996904
ACH-000207,0.1152327009153283
ACH-000208,0.34547968816847385
ACH-000210,0.2086804805224257
ACH-000211,0.2080661149638737
ACH-000215,0.16233794422466855
ACH-000221,0.20144454345482127
ACH-000222,0.2979252977857635
ACH-000223,0.18678644568467773
ACH-000226,0.1910234812452571
ACH-000227,0.32878448722698816
ACH-000228,0.09566931015526996
ACH-000231,0.2327500882962575
ACH-000232,0.20371438183114185
ACH-000233,0.19198787911048806
ACH-000234,0.18683894128257034
ACH-000235,0.2566939979245119
ACH-000237,0.09160723467296177
ACH-000238,0.4045116075199015
ACH-000242,0.26477413772512204
ACH-000243,0.21658622571313416
ACH-000244,-0.01462289318766062
ACH-000246,0.23372724947162699
ACH-000248,0.2974088029683947
ACH-000250,0.18845830829540555
ACH-000251,0.4067777682084649
ACH-000252,0.20396826999339188
ACH-000253,0.3323652916035673
ACH-000255,0.2365615178795159
ACH-000256,0.2048336025772042
ACH-000257,0.20265806970008732
ACH-000258,0.08837947400904737
ACH-000259,0.2226122147601152
ACH-000260,0.14191581810667458
ACH-000261,0.17192277521244548
ACH-000262,0.34487845302323195
ACH-000263,0.15271314489408136
ACH-000264,0.17316546822039414
ACH-000265,0.3373196922085281
ACH-000266,0.3733943211649
ACH-000272,0.20718427133508974
ACH-000274,0.2117525737540528
ACH-000277,0.13180007528155646
ACH-000278,-0.17238208742504602
ACH-000279,0.16737285850371394
ACH-000280,0.11961358572353065
ACH-000281,0.26364982392142483
ACH-000288,0.2447359568839057
ACH-000291,0.2329309362239087
ACH-000293,-0.024555313727545325
ACH-000294,0.09647316457721183
ACH-000295,0.13203480795575775
ACH-000296,0.008275647103221219
ACH-000302,0.2986484725016717
ACH-000304,0.15659978187810794
ACH-000307,0.124998922809647
ACH-000308,0.05260100267402068
ACH-000310,0.07122906774054354
ACH-000311,0.28788946731647513
ACH-000312,0.2027580294356615
ACH-000315,0.3692637045486902
ACH-000316,0.2358266729993425
ACH-000317,0.035859320628901965
ACH-000318,0.3265873964645609
ACH-000319,0.1933414258471262
