,TARSL2 (123283)
ACH-000004,0.2720204178673984
ACH-000005,0.17506418863056342
ACH-000007,0.002337589779204477
ACH-000009,0.02712171864141652
ACH-000011,0.11801982677926068
ACH-000012,0.1374940667386854
ACH-000013,0.12865122011904045
ACH-000014,0.18380893203564266
ACH-000015,0.057009240496631426
ACH-000017,0.07366621583766715
ACH-000018,0.1851495936819685
ACH-000019,0.10131986209404877
ACH-000021,0.18141160612352888
ACH-000022,0.013475653694889358
ACH-000025,0.1146406796077112
ACH-000028,0.3096950006390471
ACH-000030,0.16447786208154558
ACH-000035,0.1369789552228449
ACH-000036,0.17906518804535396
ACH-000037,0.12319036276406033
ACH-000039,0.2930201284735651
ACH-000040,0.10860725354182606
ACH-000041,0.10477596111408867
ACH-000042,0.08774022845801288
ACH-000045,0.13389651839433955
ACH-000047,0.07575889610390082
ACH-000052,0.2286800396440901
ACH-000053,0.17291646744987835
ACH-000054,0.13831071817489782
ACH-000055,0.37994117090611
ACH-000060,0.17796898630128438
ACH-000067,0.2237694912985793
ACH-000070,-0.02425993092408827
ACH-000075,0.12171975522190955
ACH-000078,0.07738171931010268
ACH-000082,0.2623429713909757
ACH-000085,0.07975673985623333
ACH-000086,0.0607403189642793
ACH-000087,0.1466641473945456
ACH-000092,0.1962788955389711
ACH-000095,0.11169313275704466
ACH-000097,0.16313498019220332
ACH-000098,0.13914660448566096
ACH-000099,0.16696570907771996
ACH-000108,0.11154871895120122
ACH-000113,0.24838175443275345
ACH-000116,0.12169260901544116
ACH-000118,0.14964507721463993
ACH-000120,0.15134398232716065
ACH-000123,0.17588934356747954
ACH-000127,0.12735676428462248
ACH-000128,0.23734764301635225
ACH-000132,0.10988118169974977
ACH-000133,0.08698808372240485
ACH-000137,0.3416802785876818
ACH-000138,0.13512803879237612
ACH-000142,0.1631211947542336
ACH-000143,0.16438250678959976
ACH-000146,0.15845439901579245
ACH-000148,0.10252202849747677
ACH-000150,0.14572659332368698
ACH-000152,0.15184034879509875
ACH-000153,0.13719766180075768
ACH-000159,0.16355704665109838
ACH-000160,0.10839918326533557
ACH-000163,0.18074661826153016
ACH-000167,0.1296792642206918
ACH-000168,0.008492573543171894
ACH-000169,0.11126770636514913
ACH-000178,0.1652095117427757
ACH-000183,0.0494274482548986
ACH-000188,0.18231851752028616
ACH-000189,0.3972086386218725
ACH-000190,0.2034701889637912
ACH-000198,0.1426849279283405
ACH-000203,0.08967704277625473
ACH-000204,0.044256514688731464
ACH-000206,0.07885518011021113
ACH-000207,0.3359081302321157
ACH-000208,0.17025435807195016
ACH-000210,0.3976506604673798
ACH-000211,0.0884980669087559
ACH-000215,0.20613160258646146
ACH-000221,0.23216715294819354
ACH-000222,-0.03321247615040232
ACH-000223,0.14987075614631656
ACH-000226,0.2298861871540692
ACH-000227,-0.005944061202664572
ACH-000228,0.14035014574215918
ACH-000231,0.08720444223939511
ACH-000232,0.14684203067867566
ACH-000233,0.09824277844663433
ACH-000234,0.06670826090835129
ACH-000235,0.11879964067126204
ACH-000237,0.09215971452342628
ACH-000238,0.06270028755101689
ACH-000242,0.3198648820525847
ACH-000243,0.16533580437224965
ACH-000244,-0.0053007424824683255
ACH-000246,0.2595923304680197
ACH-000248,0.1941120403867684
ACH-000250,0.03723412407051603
ACH-000251,0.1550678921998382
ACH-000252,0.13813544210373638
ACH-000253,0.13220469328420725
ACH-000255,0.1485604036849427
ACH-000256,0.16249199581752372
ACH-000257,0.20231900414849868
ACH-000258,-0.10934794845681248
ACH-000259,0.12645959123215747
ACH-000260,0.19575734888974186
ACH-000261,0.07594746031788699
ACH-000262,0.09275483526251728
ACH-000263,-0.023310120803969648
ACH-000264,0.20259961635811655
ACH-000265,0.12389466901252084
ACH-000266,0.09367584329825124
ACH-000272,0.0907302847786609
ACH-000274,0.054681686828722736
ACH-000277,0.1804398634928173
ACH-000278,0.20601589234102569
ACH-000279,0.07345295269631935
ACH-000280,0.2349684390718041
ACH-000281,0.021461551461506183
ACH-000288,0.13236195903667994
ACH-000291,0.10763828460002788
ACH-000293,0.27956923060707106
ACH-000294,0.14515851837879734
ACH-000295,0.08004083418382046
ACH-000296,0.39072353186170294
ACH-000302,0.20841661831500544
ACH-000304,0.0832183945300685
ACH-000307,0.029616922103964657
ACH-000308,0.10969877388217614
ACH-000310,0.031007975462809177
ACH-000311,-0.012712663235975507
ACH-000312,0.12820220458070353
ACH-000315,0.1629286874674059
ACH-000316,0.0795746316830789
ACH-000317,0.0240958176424968
ACH-000318,0.13572192842058686
ACH-000319,0.1645829123662934
ACH-000320,0.2540473694890649
ACH-000322,-0.12038005754855333
ACH-000323,0.27586037500931343
ACH-000324,0.14898454337833364
ACH-000329,0.17191854527020758
ACH-000330,0.19774160826555495
ACH-000331,0.01940698707766533
ACH-000332,0.06502386264810013
ACH-000334,0.15761615601377893
ACH-000335,0.10965963210091327
ACH-000336,0.2910246677000581
ACH-000337,0.15170625303958918
ACH-000338,-0.09489795513963756
ACH-000339,0.20750999702771425
ACH-000341,0.17550161041098433
ACH-000348,0.11457925783283154
ACH-000350,0.12275335008689064
ACH-000352,0.16810221905530612
ACH-000356,0.07775635296384557
ACH-000361,0.23605537220368306
ACH-000362,0.15518512437308735
ACH-000363,0.07788354387276472
ACH-000364,0.19099544822385375
ACH-000365,0.13468936338584864
ACH-000366,0.1394137530715991
ACH-000368,0.09405855032171907
ACH-000374,0.1125936564864708
ACH-000375,0.33421497943549144
ACH-000376,0.08365748260735464
ACH-000381,0.2127630738731779
ACH-000383,0.16233207925152113
ACH-000387,0.12253268886283936
ACH-000389,0.09010046243436687
ACH-000390,0.1253124228441143
ACH-000393,0.15230566988369454
ACH-000395,0.18229775284426636
ACH-000396,-0.14013922883489094
ACH-000397,0.1714090637666752
ACH-000401,0.3041467707347004
ACH-000402,0.2674039429454828
ACH-000403,0.08899354505328644
ACH-000404,0.2726915797565671
ACH-000406,0.1657405562351969
ACH-000407,0.04014261856179905
ACH-000408,0.2565386801510131
ACH-000410,0.14742249426598555
ACH-000411,0.11670779731471345
ACH-000414,0.04891674450611263
ACH-000415,0.2562141352751586
ACH-000416,0.09648418268678682
ACH-000420,0.12632552412220932
ACH-000421,0.06691843774838026
ACH-000424,0.13686440656184715
ACH-000425,0.09476288345208693
ACH-000426,0.3377116066384428
ACH-000427,0.034785718846693875
ACH-000433,0.20404266770474466
ACH-000435,0.2414174295194047
ACH-000436,0.0661276143434574
ACH-000444,0.10705790114268643
ACH-000445,0.2276487022297739
ACH-000448,0.05515700614682058
ACH-000450,0.18612271850027484
ACH-000452,0.12095103691525352
ACH-000454,0.07143730595626624
ACH-000458,0.12742962254186688
ACH-000459,0.21101922534722356
ACH-000460,0.17421982474983266
ACH-000461,0.1993124395965879
ACH-000463,0.14807040012451655
ACH-000464,0.1064344075724791
ACH-000466,0.17199776429184369
ACH-000467,0.09369870010905723
ACH-000468,0.17680525184540216
ACH-000469,0.17229974970058945
ACH-000470,0.13315628616125888
ACH-000471,0.1934646312972977
ACH-000472,0.1506713123387113
ACH-000473,0.1832075559513603
ACH-000475,0.1883256661094813
ACH-000476,0.1531062206298232
ACH-000477,0.31198818970112296
ACH-000479,0.18263407425559114
ACH-000480,0.18150999233142096
ACH-000481,0.1326178410581736
ACH-000483,0.10834428613332127
ACH-000484,-0.03254815749356808
ACH-000485,-0.07041373645950888
ACH-000486,0.16027535265808288
ACH-000487,0.1385670212940828
ACH-000488,0.13678033012740207
ACH-000490,0.16598266206260998
ACH-000491,-0.006960986762056873
ACH-000495,0.14967919325853896
ACH-000496,0.02689265878375999
ACH-000499,0.20202896531238013
ACH-000500,-0.15296981847177807
