,ADA (100)
ACH-000004,-0.12053944624773599
ACH-000005,-0.09847908526499416
ACH-000007,-0.06085545557057358
ACH-000009,-0.02201388206341252
ACH-000011,0.055034028869788
ACH-000012,0.24720089225881764
ACH-000013,0.2097119464212204
ACH-000014,-0.03177267627993518
ACH-000015,0.02678294815864893
ACH-000017,0.03164604987204173
ACH-000018,0.04089256768823172
ACH-000019,-0.1262106175063375
ACH-000021,0.03022036669306213
ACH-000022,0.0171634813772948
ACH-000025,0.0012473738883921539
ACH-000028,0.1568875660959156
ACH-000030,-0.033029380135808944
ACH-000035,0.19185749275098926
ACH-000036,-0.06974317652295031
ACH-000037,0.10030049896496586
ACH-000039,0.03834890020076801
ACH-000040,0.08320944481010004
ACH-000041,0.08189249471129356
ACH-000042,-0.09230972912293513
ACH-000045,0.06360437525696785
ACH-000047,-0.07159576272445116
ACH-000052,-0.13741446426121387
ACH-000053,0.1286349370943582
ACH-000054,0.03951211242757032
ACH-000055,-0.12885143158220988
ACH-000060,0.0734164203337651
ACH-000067,0.09237112459252757
ACH-000070,0.11045846672576992
ACH-000075,-0.0004788115008043291
ACH-000078,0.027639211585535426
ACH-000082,0.07722837943957361
ACH-000085,-0.004492300764781642
ACH-000086,0.026406449799294573
ACH-000087,0.17756644007563194
ACH-000092,-0.0017399536845776724
ACH-000095,-0.013843780615147004
ACH-000097,0.03131475962395182
ACH-000098,0.14639069242051364
ACH-000099,-0.027723598736588355
ACH-000108,0.04027399904659264
ACH-000113,0.027883824866344296
ACH-000116,-0.011062199814826548
ACH-000118,0.020844107510162208
ACH-000120,-0.049321129066167466
ACH-000123,-0.17323538835908847
ACH-000127,0.03442418779268397
ACH-000128,0.04608322389797497
ACH-000132,0.046163684886827455
ACH-000133,-0.0707202528133384
ACH-000137,0.0668800056966317
ACH-000138,-0.0016605605464324225
ACH-000142,0.14084371015641134
ACH-000143,0.10238094978121184
ACH-000146,0.06855948431642422
ACH-000148,0.03816529621681067
ACH-000150,0.07681289747622225
ACH-000152,0.08490201630240009
ACH-000153,0.2037453862466569
ACH-000159,0.12313040906134685
ACH-000160,0.021649329327073412
ACH-000163,0.08358308224144953
ACH-000167,0.2471520064468229
ACH-000168,0.01435893906148965
ACH-000169,-0.0407816263757465
ACH-000178,0.06827480700464157
ACH-000183,0.009971320878406636
ACH-000188,0.10078184809449736
ACH-000189,0.1105455880352754
ACH-000190,-0.036890600366387236
ACH-000198,0.12577780494669602
ACH-000203,-0.1731009990941567
ACH-000204,0.21098362559251985
ACH-000206,0.0235079016824189
ACH-000207,-0.04708241856773727
ACH-000208,-0.10106867645663783
ACH-000210,0.028999551476618656
ACH-000211,0.029069081362432407
ACH-000215,0.052736050391374405
ACH-000221,0.12784589276093686
ACH-000222,-0.029717245613585137
ACH-000223,0.058691495650777865
ACH-000226,0.03016709647022668
ACH-000227,-0.00695510053597672
ACH-000228,-0.13534028755856306
ACH-000231,0.009494630511390354
ACH-000232,0.11745424414258104
ACH-000233,0.03366253301320512
ACH-000234,0.05456338555810849
ACH-000235,0.07398611322364691
ACH-000237,0.09933996012612192
ACH-000238,0.05947263698633466
ACH-000242,0.2071740765364168
ACH-000243,0.07135637503408412
ACH-000244,0.038576216674111985
ACH-000246,0.10166138557751228
ACH-000248,0.02205863441926434
ACH-000250,0.07517038543662179
ACH-000251,0.3276122913588518
ACH-000252,0.07340556055881374
ACH-000253,0.13744829451468665
ACH-000255,-0.035291614392655726
ACH-000256,-0.14006745597198886
ACH-000257,0.10535623516227056
ACH-000258,0.05789004759285064
ACH-000259,-0.016998082093347695
ACH-000260,-0.003257603894975728
ACH-000261,-0.02231493889261746
ACH-000262,-0.04912301096974775
ACH-000263,-0.15977835562651868
ACH-000264,0.06571815346885809
ACH-000265,0.1293036030747313
ACH-000266,0.0634593460908805
ACH-000272,0.0365659822523528
ACH-000274,-0.04953634598555234
ACH-000277,-0.17716147219539347
ACH-000278,0.06932496139611312
ACH-000279,0.10515015052883894
ACH-000280,-0.044600386703432485
ACH-000281,0.02079859480683828
ACH-000288,0.09017137687804096
ACH-000291,0.042970276436420034
ACH-000293,-0.0006663173962482957
ACH-000294,-0.0037024119265567533
ACH-000295,0.15982137694976134
ACH-000296,0.033639894583136036
ACH-000302,0.0960439066105293
ACH-000304,-0.01888113545324037
ACH-000307,0.047492881171834415
ACH-000308,0.08584647987327428
ACH-000310,0.02903869262724035
ACH-000311,0.08111520231992497
ACH-000312,0.14763191056142447
ACH-000315,-0.04345545692060207
ACH-000316,0.13127912922489415
ACH-000317,0.005806476886857517
ACH-000318,0.03194967385019607
ACH-000319,0.056765535877670185
ACH-000320,0.18342691194054425
ACH-000322,-0.03679864397947056
ACH-000323,0.03322335818425957
ACH-000324,0.026976478964921297
ACH-000329,0.014325879702342262
ACH-000330,0.011449644541156562
ACH-000331,-0.017575643703739412
ACH-000332,0.0471809859771902
ACH-000334,-0.05639899889446352
ACH-000335,0.0630279125908651
ACH-000336,-0.08096547461619649
ACH-000337,0.011866786205684769
ACH-000338,0.08943170353498779
ACH-000339,0.13545253298956358
ACH-000341,0.03389112533608542
ACH-000348,0.06389976752698143
ACH-000350,-0.06144478601643112
ACH-000352,0.050168730726121366
ACH-000356,0.010841976593208536
ACH-000361,-0.03631071816965866
ACH-000362,0.044271589740296234
ACH-000363,0.03312081814497079
ACH-000364,0.156658093931816
ACH-000365,0.015876824326571243
ACH-000366,0.019388248097529526
ACH-000368,0.08420562199045327
ACH-000374,0.1491169674572261
ACH-000375,0.1843623291982468
ACH-000376,0.07476540586427473
ACH-000381,-0.08429062495745204
ACH-000383,0.03724399606103716
ACH-000387,0.018370650204166384
ACH-000389,-0.015426326551942534
ACH-000390,0.11845550254764585
ACH-000393,0.02356254700200336
ACH-000395,-0.17462297819617326
ACH-000396,-0.022659870776730037
ACH-000397,0.026546056745932863
ACH-000401,0.06519080914002366
ACH-000402,-0.0308041497855377
ACH-000403,-0.010339227702764714
ACH-000404,0.009898060985108065
ACH-000406,0.062192583645581036
ACH-000407,0.08421226241296316
ACH-000408,0.14869722468205065
ACH-000410,0.10378113430000813
ACH-000411,0.04601608070887435
ACH-000414,0.04476849403463495
ACH-000415,0.04567752621063573
ACH-000416,0.1557542225976152
ACH-000420,0.02075565170243335
ACH-000421,-0.032568537222916
ACH-000424,-0.06324646809281803
ACH-000425,-0.025998689397210256
ACH-000426,0.10392219838429444
ACH-000427,-0.02043801107017616
ACH-000433,-0.07671566199115759
ACH-000435,-0.08687560121584965
ACH-000436,0.16152989099515438
ACH-000444,0.011028332085242705
ACH-000445,0.07570077866260028
ACH-000448,0.1571260161583687
ACH-000450,0.19996893101578864
ACH-000452,0.05867371277721456
ACH-000454,0.17377801653428745
ACH-000458,0.19959893135388734
ACH-000459,0.252039901739754
ACH-000460,0.044618723531443784
ACH-000461,-0.04408221900830108
ACH-000463,-0.028366011007662777
ACH-000464,0.048488986384445064
ACH-000466,-0.1205700204747705
ACH-000467,0.062195737691371614
ACH-000468,0.03757200668997252
ACH-000469,0.02879588755728188
ACH-000470,0.06422655388748412
ACH-000471,0.03300579786085934
ACH-000472,0.02485096355378725
ACH-000473,0.059385362778931375
ACH-000475,-0.0010804280970062778
ACH-000476,0.03136193387275018
ACH-000477,0.04099567812467212
ACH-000479,0.07706782292783433
ACH-000480,-0.005140508693081732
ACH-000481,-0.029716707822877005
ACH-000483,0.0786788031038053
ACH-000484,0.1150032010026121
ACH-000485,0.08419108180578691
ACH-000486,0.042708382979596636
ACH-000487,-0.010910877572956605
ACH-000488,-0.007623833723825178
ACH-000490,-0.0043506402441152595
ACH-000491,-0.05450668752388362
ACH-000495,0.20689106437179988
ACH-000496,-0.012519622365686716
ACH-000499,-0.07727738352290874
ACH-000500,-0.14079932170070458
ACH-000502,0.03825292674162455
ACH-000503,0.11008319522865584
ACH-000505,0.1996426469432354
ACH-000507,0.09457717055092116
ACH-000510,0.022222986950837187
ACH-000511,0.03104353247099635
ACH-000512,0.11000247493256902
ACH-000516,0.029993536024409326
ACH-000517,0.05300035567907573
ACH-000518,0.124712590452076
ACH-000520,0.11715077326800975
ACH-000521,0.11508874969449225
ACH-000522,0.11747527147509385
ACH-000524,0.01819591736536311
ACH-000527,0.004785088911384993
ACH-000528,0.0941649525525889
ACH-000537,-0.11633146539821315
ACH-000541,-0.23725482465097145
ACH-000542,0.037220953043042335
ACH-000544,0.2177846390368951
ACH-000545,-0.004328001422551569
ACH-000547,0.16645840390569586
ACH-000548,0.06223932398687245
ACH-000549,-0.04448508663750191
ACH-000550,-0.030897237907600718
ACH-000552,0.1355941469719396
ACH-000556,-0.036387999895506416
ACH-000557,-0.045739254738718996
ACH-000569,0.07234466359712045
ACH-000570,0.07853740802381498
ACH-000571,0.013396844417754824
ACH-000573,0.08700893579010788
ACH-000576,0.029456072738684582
ACH-000579,0.1462533738521431
ACH-000580,0.08762644726634987
ACH-000584,0.14697265842335758
ACH-000585,0.12499072520908225
ACH-000588,0.029467350184946367
ACH-000589,0.035323462765962516
ACH-000591,-0.01096137217851875
ACH-000593,0.042370739797348025
ACH-000600,-0.07032304842709215
ACH-000601,0.02149673771769649
ACH-000605,0.07568414773339611
ACH-000606,0.060269321421967885
ACH-000608,-0.009573921362163295
ACH-000614,0.02689735996381357
ACH-000616,0.004976741209466568
ACH-000618,0.05521501697384504
ACH-000619,0.11450868800393407
ACH-000620,0.08919150795791905
ACH-000621,0.09517023013738203
ACH-000622,-0.004666112033537127
ACH-000623,-0.08050515813263183
ACH-000624,0.0736569475561811
ACH-000627,0.0011141948742615364
ACH-000630,0.16290132580362945
ACH-000631,-0.2082363416132004
ACH-000632,-0.0012385012447493206
ACH-000633,-0.01370104720380344
ACH-000637,0.10594005578629576
ACH-000638,0.11030804271061004
ACH-000646,0.1572125686902023
ACH-000647,0.16122351045952907
ACH-000648,0.06314002407754245
ACH-000649,0.08722462546148027
ACH-000651,0.005164570799474557
ACH-000652,-0.015488561544985853
ACH-000653,0.16051887908872647
ACH-000657,-0.04031838013499952
ACH-000658,0.07518239946771697
ACH-000661,-0.0053758922615446654
ACH-000662,-0.042494294163175066
ACH-000663,-0.10472646251251078
ACH-000665,-0.051481434497826266
ACH-000671,0.012409657575447637
ACH-000672,0.15915695318240525
ACH-000673,0.07876576649116722
ACH-000676,0.10990280975455524
ACH-000677,0.0710207414324541
ACH-000681,0.09005928599604204
ACH-000683,0.01939685145096415
ACH-000684,-0.01006048114136252
ACH-000688,-0.021244857582378845
ACH-000693,0.058009849107267024
ACH-000694,0.02761087376144486
ACH-000695,0.12446142305138165
ACH-000696,0.048219319096672486
ACH-000697,-0.04251828841976852
ACH-000699,0.0021623319908791443
ACH-000701,-0.015158155077752247
ACH-000706,0.07439959827170338
ACH-000711,0.06376994649224471
ACH-000713,-0.2954089691350902
ACH-000714,-0.07560782197503216
ACH-000718,-0.07634477212950312
ACH-000720,-0.09659363024349787
ACH-000721,-0.19161638622187355
ACH-000724,0.09783929333598056
ACH-000725,0.03883388012648235
ACH-000732,-0.02475770871567135
ACH-000734,0.021050776040162388
ACH-000735,0.014234801483428537
ACH-000736,0.09062611405970067
ACH-000738,-0.017383545997974103
ACH-000746,0.013808328838018023
ACH-000747,-0.021845242262489854
ACH-000748,0.00273739030288987
ACH-000753,0.07141842973358213
ACH-000756,0.2521452774828845
ACH-000757,0.10630543728725762
ACH-000758,-0.015752482684328828
ACH-000760,0.016673254784456294
ACH-000762,0.0017616459051806009
ACH-000763,0.14161255169655132
ACH-000764,0.14431125789413635
ACH-000765,0.24074964119140396
ACH-000766,0.0576189606022318
ACH-000767,-0.007239502402287415
ACH-000768,0.10184380834779866
ACH-000769,-0.0033524037123069364
ACH-000770,0.15413187737630918
ACH-000771,-0.006622460823114345
ACH-000773,0.1916804125800177
ACH-000776,0.011566045644914013
ACH-000777,0.03765775950084488
ACH-000778,0.025982568701911627
ACH-000781,0.04009099078936766
ACH-000782,0.15489423557579096
ACH-000783,-0.020395928641071804
ACH-000784,0.006465749132831154
ACH-000785,0.11167769853084662
ACH-000787,-0.045485596647826775
ACH-000788,0.044544037872672575
ACH-000791,0.14851356952352396
ACH-000792,0.08242452813403618
ACH-000794,0.1118819597606076
ACH-000796,-0.024801764595335875
ACH-000798,0.09440383988595424
ACH-000799,0.0535200733778093
ACH-000800,0.05327985764076288
ACH-000802,0.10537445815786513
ACH-000804,0.0057558979516442975
ACH-000805,0.058061147773726465
ACH-000809,0.14641412605822487
ACH-000810,0.05117254083372779
ACH-000811,-0.011442088469066908
ACH-000817,0.03813395091507636
ACH-000819,0.037775527231756624
ACH-000820,0.2570098525629592
ACH-000821,0.022381011933826127
ACH-000822,-0.08108385711278131
ACH-000823,0.06853711164251773
ACH-000824,0.1197985371902775
ACH-000827,0.01190842445016497
ACH-000829,0.03738922256579997
ACH-000831,0.05625955278636939
ACH-000832,0.052021972562274296
ACH-000833,0.20088175637994032
ACH-000834,0.03390249121839275
ACH-000835,0.08503508020524721
ACH-000836,0.07337583768797093
ACH-000837,0.03800111076395131
ACH-000838,0.056904805363695986
ACH-000839,-0.016540139698072817
ACH-000840,0.000440784252311367
ACH-000841,0.013930007981363304
ACH-000843,0.14157670833993755
ACH-000846,0.036853553998728535
ACH-000847,0.2678693329901199
ACH-000848,0.1854347368173447
ACH-000849,0.11057064479348587
