,OR10C1 (442194)
ACH-000004,-0.2795363934749828
ACH-000005,-0.4301945024685397
ACH-000007,-0.09362750642083807
ACH-000009,-0.211466471055217
ACH-000011,-0.4072859732149351
ACH-000012,-0.17278511381757994
ACH-000013,-0.3782230190670354
ACH-000014,-0.2572566350006725
ACH-000015,-0.22351122874340165
ACH-000017,-0.25296728732612817
ACH-000018,-0.4676315906969912
ACH-000019,-0.4002581142373811
ACH-000021,-0.2643663163920112
ACH-000022,-0.2302682149832481
ACH-000025,-0.24401568370453025
ACH-000028,-0.38431898476091547
ACH-000030,-0.3382807506795589
ACH-000035,-0.291053723363099
ACH-000036,-0.2982823215506969
ACH-000037,-0.4174980232410425
ACH-000039,-0.4384073135597394
ACH-000040,-0.2819843128614626
ACH-000041,-0.3008608867372143
ACH-000042,-0.22046076251628485
ACH-000045,-0.3440590455374573
ACH-000047,-0.38938153089471456
ACH-000052,-0.36696500879595856
ACH-000053,-0.22037240757482826
ACH-000054,-0.28670190064341305
ACH-000055,-0.2419588324939595
ACH-000060,-0.32571982161320445
ACH-000067,-0.439325279634889
ACH-000070,-0.2553757695728701
ACH-000075,-0.3006882643250872
ACH-000078,-0.3795193683711228
ACH-000082,-0.29119841213898795
ACH-000085,-0.09586460707732236
ACH-000086,-0.202830094377645
ACH-000087,-0.2551702188299772
ACH-000092,-0.3518705145465293
ACH-000095,-0.4319157025860266
ACH-000097,-0.2558492853629485
ACH-000098,-0.19625596752310687
ACH-000099,-0.2607736204906184
ACH-000108,-0.1709363545243502
ACH-000113,-0.2627696021912127
ACH-000116,-0.3694775743943746
ACH-000118,-0.31352745346142064
ACH-000120,-0.23373809209828456
ACH-000123,-0.31519633993881274
ACH-000127,-0.3425730074769284
ACH-000128,-0.3477670213313177
ACH-000132,-0.05457035757435024
ACH-000133,-0.33382083196150114
ACH-000137,-0.41500448390562
ACH-000138,-0.3245860999186889
ACH-000142,-0.3030271048684252
ACH-000143,-0.2745361941495319
ACH-000146,-0.19833059197695235
ACH-000148,-0.1979514931723159
ACH-000150,-0.3541760533991988
ACH-000152,-0.3767985275343997
ACH-000153,-0.3392462804539646
ACH-000159,-0.2916410491394257
ACH-000160,-0.18604523895920733
ACH-000163,-0.11995745226736752
ACH-000167,-0.019391913274202116
ACH-000168,-0.34936520652179515
ACH-000169,-0.18138818117588654
ACH-000178,-0.24584892140833506
ACH-000183,-0.3143004390930068
ACH-000188,-0.2887442631243488
ACH-000189,-0.18877143697529405
ACH-000190,-0.2374011904672092
ACH-000198,-0.427532353126545
ACH-000203,0.08607730799141107
ACH-000204,-0.3700210776803061
