,PTGER3 (5733)
ACH-000004,-0.5395184421623658
ACH-000005,-0.5704896350901534
ACH-000007,-0.10122595493258624
ACH-000009,-0.15242259541997594
ACH-000011,-0.20219371629570465
ACH-000012,-0.12252817040124993
ACH-000013,-0.18873133393992844
ACH-000014,-0.10985748780656296
ACH-000015,-0.16046617923721773
ACH-000017,-0.05053621751293588
ACH-000018,-0.3709887059127033
ACH-000019,-0.3408587306352473
ACH-000021,-0.34786880058599856
ACH-000022,-0.3254865737613684
ACH-000025,-0.2691539007597633
ACH-000028,-0.10177305315070363
ACH-000030,-0.2267919720628609
ACH-000035,-0.2981807571853135
ACH-000036,-0.1840470353660507
ACH-000037,-0.2453730095423216
ACH-000039,-0.3299003414446192
ACH-000040,-0.17920318551175954
ACH-000041,-0.17573029592820347
ACH-000042,0.01300586741832343
ACH-000045,-0.12000497254567873
ACH-000047,0.012260130381038195
ACH-000052,-0.19874311316907334
ACH-000053,-0.1638290665918918
ACH-000054,-0.192147202294634
ACH-000055,-0.3318440380496487
ACH-000060,-0.15414180637884387
ACH-000067,-0.10377346544746653
ACH-000070,-0.21565542457632364
ACH-000075,-0.1334765181000029
ACH-000078,-0.35888512473881623
ACH-000082,-0.1542525627407893
ACH-000085,-0.17003560213873636
ACH-000086,-0.31290015930581483
ACH-000087,-0.2525402758748207
ACH-000092,-0.35037584831559937
ACH-000095,-0.18861448735600173
ACH-000097,-0.11534506341258588
ACH-000098,-0.1944427584126332
ACH-000099,-0.11614091781928733
ACH-000108,-0.2236236641592256
ACH-000113,-0.10441590438877496
ACH-000116,-0.09110360800513057
ACH-000118,-0.17069530408326572
ACH-000120,-0.3085523932145701
ACH-000123,-0.03349669555593408
ACH-000127,-0.20388619417012646
ACH-000128,-0.12329373056059302
ACH-000132,-0.23190672461011244
ACH-000133,-0.2703898253747937
ACH-000137,-0.4600612534863349
ACH-000138,-0.12214849330233105
ACH-000142,-0.2613631824869748
ACH-000143,-0.22469266515590752
ACH-000146,-0.13122175251754553
ACH-000148,-0.10637037533091916
ACH-000150,-0.2313627023718298
ACH-000152,-0.21004838614561705
ACH-000153,0.1603977966093301
ACH-000159,-0.21735639923085112
ACH-000160,-0.2535357850618077
ACH-000163,-0.05412213426370662
ACH-000167,-0.04756760166397744
ACH-000168,-0.11680231001809672
ACH-000169,-0.12587545944457215
ACH-000178,-0.19987330733389908
ACH-000183,-0.3116462568993152
ACH-000188,-0.20134634697271525
ACH-000189,-0.1179659652036656
ACH-000190,-0.22776653348410894
ACH-000198,-0.16238628077823533
ACH-000203,-0.2791309932639534
ACH-000204,-0.32652825107993744
ACH-000206,-0.5365128042136456
ACH-000207,-0.3082802791936461
ACH-000208,-0.022272312109684
ACH-000210,-0.21433654391167206
ACH-000211,-0.08612211055969379
ACH-000215,-0.21504277708915934
ACH-000221,-0.31839138863909866
ACH-000222,-0.006268548460815236
ACH-000223,-0.32085051694119754
ACH-000226,-0.2516824805581941
ACH-000227,-0.095637799568021
ACH-000228,-0.1327107004176286
ACH-000231,-0.1630231912416634
ACH-000232,-0.20158075220656327
ACH-000233,-0.05309067961376388
ACH-000234,-0.10746892653183826
ACH-000235,-0.1697299334124076
ACH-000237,-0.2631611465855461
ACH-000238,-0.3531034595989701
ACH-000242,-0.01185682434720489
ACH-000243,-0.1522653986236415
ACH-000244,-0.18048014545820407
ACH-000246,-0.2556525838607661
ACH-000248,-0.11681698834830928
ACH-000250,-0.1011873045863426
ACH-000251,-0.21868542533022325
ACH-000252,-0.2094915769137543
ACH-000253,-0.18007784475156374
ACH-000255,-0.17812547951142316
ACH-000256,-0.16944429841899508
ACH-000257,-0.2524472045495646
ACH-000258,0.07615459980754359
ACH-000259,-0.2540287582907605
ACH-000260,-0.2798474858449966
ACH-000261,-0.2172603233770646
ACH-000262,-0.17982971203874534
ACH-000263,-0.4167835770323151
ACH-000264,-0.2190891154946144
ACH-000265,-0.2905377200073214
ACH-000266,-0.14620460708769786
ACH-000272,-0.1753100611643373
ACH-000274,-0.23083658726171485
ACH-000277,-0.16790469185543536
ACH-000278,-0.32875476188399005
ACH-000279,-0.3808556148361217
ACH-000280,-0.24327848547233266
ACH-000281,-0.03420994284205305
ACH-000288,-0.20412471508376795
ACH-000291,-0.17231218974574908
ACH-000293,-0.09351202307639117
