,NUBP1 (4682)
ACH-001300,-0.7327255041310103
ACH-001301,-0.8168853826504862
ACH-001302,-0.6022357035657767
ACH-001306,-0.7419482367931814
ACH-001318,-0.8656133762660797
ACH-001322,-0.7220412166149758
ACH-001328,-0.6396594146833893
ACH-001332,-0.7500597121480704
ACH-001336,-0.7754159655324199
ACH-001346,-0.7121099286194638
ACH-001353,-0.7958384766099947
ACH-001354,-0.3651207944872565
ACH-001367,-0.6191050040237064
ACH-001368,-0.7491373542942619
ACH-001374,-0.6365112386117915
ACH-001377,-0.5628028167268925
ACH-001380,-0.6239787574885273
ACH-001391,-0.6109348305308432
ACH-001408,-0.5825669083077766
ACH-001430,-0.6242328573582497
ACH-001431,-0.7427759613646187
ACH-001450,-0.4086986908577798
ACH-001496,-0.6845303900977402
ACH-001500,-0.6199001029548893
ACH-001523,-0.5597744576383796
ACH-001532,-0.6774137904735653
ACH-001550,-0.603455234176883
ACH-001552,-0.6558317657212378
ACH-001554,-0.8563903933463025
ACH-001654,-0.6467590497090533
ACH-001735,-0.6827942369463752
ACH-001736,-0.7713724900649391
ACH-001737,-0.8055083824761317
ACH-001740,-0.6566279983656979
ACH-001745,-0.8440559223268409
ACH-001765,-0.7128505302372293
