,PDCD2 (5134)
ACH-000004,-1.6045862855777997
ACH-000005,-1.5499986953250209
ACH-000007,-1.4173013320468382
ACH-000009,-1.039055287113516
ACH-000011,-1.247279250720125
ACH-000012,-1.1182214697769877
ACH-000013,-0.419337133243186
ACH-000014,-1.2318061301594334
ACH-000015,-1.244598938620261
ACH-000017,-0.801001343300876
ACH-000018,-1.0634004018618155
ACH-000019,-0.9500856845797706
ACH-000021,-1.3275295630453972
ACH-000022,-0.7104878519525104
ACH-000025,-1.447545193855975
ACH-000028,-1.0203147932255143
ACH-000030,-1.1487942463416023
ACH-000035,-1.060769729649082
ACH-000036,-1.1197185982784552
ACH-000037,-0.7888744129508721
ACH-000039,-1.2887571394779105
ACH-000040,-1.0700566967857954
ACH-000041,-0.8870509955213001
ACH-000042,-0.9304470107788196
ACH-000045,-1.0613218551640249
ACH-000047,-0.8154748045645427
ACH-000052,-1.0341629961287817
ACH-000053,-0.4938662350239501
ACH-000054,-1.008903754806728
ACH-000055,-0.8501258177765505
ACH-000060,-1.202002776203411
ACH-000067,-1.3713826189602776
ACH-000070,-1.3728733285173744
ACH-000075,-1.4654455062562024
ACH-000078,-1.3594607227320066
ACH-000082,-1.175462004499294
ACH-000085,-1.1452145664175295
ACH-000086,-1.0031785172946557
ACH-000087,-1.33963282400255
ACH-000092,-1.0593239271718615
ACH-000095,-1.134812498121964
ACH-000097,-1.2259825466917134
ACH-000098,-1.4060766418013677
ACH-000099,-1.112797400479396
ACH-000108,-1.1005388868218733
ACH-000113,-1.2226919429736574
ACH-000116,-0.7948803736449063
ACH-000118,-1.0054522898376264
ACH-000120,-1.1906555322139791
ACH-000123,-1.0904800635941576
ACH-000127,-1.3211132914813664
ACH-000128,-1.3115568169827438
ACH-000132,-1.2820616638660507
ACH-000133,-1.472745523658891
ACH-000137,-1.3157420114894305
ACH-000138,-1.261430824704137
ACH-000142,-1.3916178459065764
ACH-000143,-0.9989911112359606
ACH-000146,-0.7245372238198311
ACH-000148,-1.5339750198361082
ACH-000150,-1.2985741242643185
ACH-000152,-1.1497640614147089
ACH-000153,-1.481415302468794
ACH-000159,-1.3155073395574972
ACH-000160,-0.7744028694312134
ACH-000163,-1.4133563494134542
ACH-000167,-1.1966292941659868
ACH-000168,-1.3562486622208059
ACH-000169,-0.9576917332032082
ACH-000178,-1.2748480740942
ACH-000183,-1.1528980053498252
ACH-000188,-1.1155885949966908
ACH-000189,-1.3566147284121282
ACH-000190,-1.2296302667134078
ACH-000198,-1.0754745596667374
ACH-000203,-1.2836719831040289
ACH-000204,-1.1292746396855855
ACH-000206,-1.083724817797915
ACH-000207,-0.9526220210471136
ACH-000208,-1.3218483019923493
ACH-000210,-1.040537135147752
ACH-000211,-1.3573897767244456
ACH-000215,-1.3863334832297292
ACH-000221,-0.7085158676635892
ACH-000222,-1.2809585954420135
ACH-000223,-0.8465918797074827
ACH-000226,-1.2144440525393876
ACH-000227,-0.7714769610744047
ACH-000228,-0.7403242253320172
ACH-000231,-1.237226519125054
ACH-000232,-1.32745846148736
ACH-000233,-0.6309014218201964
ACH-000234,-1.1865135050429887
ACH-000235,-1.1273664165539528
ACH-000237,-1.0596621549706091
ACH-000238,-0.640292655443539
ACH-000242,-0.9130656509382454
ACH-000243,-1.3441776469839006
ACH-000244,-0.9250028871489724
ACH-000246,-1.281369312627189
ACH-000248,-1.159146900106344
ACH-000250,-0.9617189845503408
ACH-000251,-1.1750578437571038
ACH-000252,-1.1281092658395755
ACH-000253,-1.3415020649906015
ACH-000255,-1.3362876840728262
ACH-000256,-1.1485386917439877
ACH-000257,-0.9629751039063732
ACH-000258,-1.5920178802288614
