,ETNK2 (55224)
ACH-000004,-0.01680144545890339
ACH-000005,0.10528342802852206
ACH-000007,-0.43386204088380736
ACH-000009,-0.2664204498436221
ACH-000011,-0.2479451676386004
ACH-000012,-0.061799330207119064
ACH-000013,-0.04526323234334721
ACH-000014,-0.07429058345966748
ACH-000015,-0.016733008794490828
ACH-000017,0.1476345854902864
ACH-000018,-0.3205754290171684
ACH-000019,-0.027284423467140613
ACH-000021,-0.06762128904963212
ACH-000022,-0.18590669961790526
ACH-000025,-0.20475904248398646
ACH-000028,-0.2820599661873543
ACH-000030,-0.05064536847074636
ACH-000035,0.003778052653011579
ACH-000036,0.06591347411384549
ACH-000037,-0.14498875910162118
ACH-000039,0.21546888964925606
ACH-000040,0.09278216867762124
ACH-000041,0.025361529513442973
ACH-000042,-0.08877167774656501
ACH-000045,-0.01423225479687009
ACH-000047,0.017528698890741674
ACH-000052,-0.2421445753586001
ACH-000053,-0.04473117943455961
ACH-000054,-0.09943547380656133
ACH-000055,-0.07904087070771011
ACH-000060,-0.047547944289827934
ACH-000067,0.0076282511212908185
ACH-000070,-0.14691529347755192
ACH-000075,-0.21588819759831115
ACH-000078,0.001804935487808236
ACH-000082,0.003261857914256333
ACH-000085,-0.34929708845528223
ACH-000086,-0.10330274965368123
ACH-000087,-0.05285787075254392
ACH-000092,-0.07063776336677285
ACH-000095,-0.03057448517103408
ACH-000097,0.029695852223003638
ACH-000098,-0.09584510497592344
ACH-000099,-0.15471525536025424
ACH-000108,-0.15470983779006556
ACH-000113,-0.1228722072009366
ACH-000116,-0.04166791020947363
ACH-000118,-0.11656249659985544
ACH-000120,-0.1736487137841669
ACH-000123,-0.10748614148006873
ACH-000127,-0.026201498459508508
ACH-000128,0.06460448042348832
ACH-000132,-0.13247964901356213
ACH-000133,-0.13553369081402136
ACH-000137,-0.08604636089220521
ACH-000138,-0.016643845227413544
ACH-000142,-0.16869682983828996
ACH-000143,0.09970867419555864
ACH-000146,-0.02426958868843316
ACH-000148,-0.07701760964553092
ACH-000150,-0.0011086381171005494
ACH-000152,0.047286929917234974
ACH-000153,-0.2799018537413868
ACH-000159,-0.038390950120189817
ACH-000160,-0.1779780693987916
ACH-000163,-0.17036818736467602
ACH-000167,-0.3442130110082744
ACH-000168,0.16429024936607695
ACH-000169,-0.06182227764656701
ACH-000178,-0.031176749250101037
ACH-000183,0.018372355007671558
ACH-000188,0.01318347430638608
ACH-000189,-0.1796248977274675
ACH-000190,-0.09732785380181112
ACH-000198,-0.015109413192182416
ACH-000203,-0.370533698729344
ACH-000204,-0.13281354018104835
ACH-000206,0.15166775916328776
ACH-000207,0.009697428180363126
ACH-000208,-0.03793691533224047
ACH-000210,-0.05754894105485769
ACH-000211,-0.03289060059761036
ACH-000215,-0.04673324640289698
ACH-000221,-0.0930312378411965
ACH-000222,-0.1190375929321906
ACH-000223,-0.1317574767342107
ACH-000226,-0.05338729608802065
ACH-000227,-0.13333734571759426
ACH-000228,0.016722925815231285
ACH-000231,-0.12140134913458922
ACH-000232,0.06337580296761101
ACH-000233,-0.02486967767307104
ACH-000234,-0.15088029069014194
ACH-000235,-0.04887808316219901
ACH-000237,-0.16953394327342727
ACH-000238,0.013774245138236307
ACH-000242,-0.0004985529982687305
ACH-000243,0.006500716796870785
ACH-000244,0.41293995350317453
ACH-000246,-0.13283638274520426
ACH-000248,0.004713084642318961
ACH-000250,0.03225000846340944
ACH-000251,0.019747037108294858
ACH-000252,0.12441254918600357
ACH-000253,-0.2674266513727799
ACH-000255,-0.16742638871677226
ACH-000256,-0.038014622277210634
ACH-000257,0.12142944412894947
ACH-000258,-0.12026649668782867
ACH-000259,-0.11596560750075667
ACH-000260,-0.046561198283725284
ACH-000261,-0.04764873143805067
ACH-000262,-0.005374275646645436
ACH-000263,0.4009809606087072
ACH-000264,-0.014104486684987948
ACH-000265,-0.031859138591368755
ACH-000266,-0.05835946582138324
ACH-000272,-0.223796885017863
ACH-000274,-0.04641826096919967
ACH-000277,-0.0345065959025053
ACH-000278,0.01613916457116976
ACH-000279,0.006833475966452029
ACH-000280,-0.0013472485510618813
ACH-000281,-0.09602972197051828
ACH-000288,-0.11081579720851224
ACH-000291,-0.10861431424103424
ACH-000293,-0.015585422552956963
ACH-000294,0.02784674020266816
ACH-000295,-0.16933077173072236
ACH-000296,-0.12888347576172762
ACH-000302,-0.10427705181039752
ACH-000304,-0.17488233689104896
ACH-000307,-0.07757675409812105
ACH-000308,-0.07909170393153245
ACH-000310,-0.034126827925907155
ACH-000311,-0.22178742933722825
ACH-000312,-0.17863478631202032
ACH-000315,-0.0843305674102648
ACH-000316,-0.2820637193790578
ACH-000317,-0.27218387859407434
ACH-000318,-0.14814543862918372
ACH-000319,-0.043975272896673884
ACH-000320,-0.16706491752485986
ACH-000322,-0.11819455702930198
ACH-000323,-0.13535230480537716
ACH-000324,-0.12099604223951405
ACH-000329,-0.08180697357039478
ACH-000330,-0.08838807363630552
ACH-000331,-0.11847356231016827
ACH-000332,-0.03156883218527864
ACH-000334,0.047487825893920206
ACH-000335,-0.09106726874487056
ACH-000336,-0.010390955590184341
ACH-000337,-0.2037677254098352
ACH-000338,-0.5134428550071982
ACH-000339,-0.060462907406122625
ACH-000341,0.02174862386840129
ACH-000348,-0.05292017589471987
ACH-000350,-0.09420506677108184
ACH-000352,0.005448792616687035
ACH-000356,-0.09072210846491413
ACH-000361,-0.009630083205291176
ACH-000362,0.031682923600563434
ACH-000363,-0.05434342013025873
ACH-000364,0.035347497180139235
ACH-000365,-0.09688748390727993
ACH-000366,-0.08033116717158585
ACH-000368,0.060472940813636876
ACH-000374,0.027583666544521046
ACH-000375,0.2792771035275661
ACH-000376,-0.05709734043983428
ACH-000381,-0.14891097381031804
ACH-000383,-0.12556691803794848
ACH-000387,-0.016576227482887996
ACH-000389,-0.1484079540234065
ACH-000390,0.0012594333727497268
ACH-000393,-0.1914334114781822
ACH-000395,0.14798318990927314
ACH-000396,0.1005895679558985
ACH-000397,-0.09798013953281884
ACH-000401,0.045497621387524584
ACH-000402,-0.18130789011240034
ACH-000403,-0.17605793171313475
ACH-000404,-0.18227851363168687
ACH-000406,-0.08531434578165496
ACH-000407,-0.15303261585333278
ACH-000408,-0.02094782346234603
ACH-000410,-0.09272776975811332
ACH-000411,-0.18463126779305705
ACH-000414,-0.04463698273548044
ACH-000415,-0.027302358211113882
ACH-000416,-0.08929393669231189
ACH-000420,-0.18876583756855764
ACH-000421,-0.17279710125335626
ACH-000424,-0.12703604916448016
ACH-000425,-0.0965079165821244
ACH-000426,0.037708623652132615
ACH-000427,-0.2026696651095092
ACH-000433,-0.03311819681521688
ACH-000435,0.09719576814139373
ACH-000436,-0.2551235882741666
ACH-000444,-0.11227546126209803
ACH-000445,-0.007912343509768417
ACH-000448,-0.13194404976402885
ACH-000450,0.0032166699955270594
ACH-000452,-0.11913697311661488
ACH-000454,-0.08769823422731067
ACH-000458,-0.12998128260073366
ACH-000459,-0.041949276240676035
ACH-000460,-0.02111105992501663
ACH-000461,0.00921559511212768
ACH-000463,-0.020071724070248133
ACH-000464,-0.183877641757626
ACH-000466,-0.2184344703083725
ACH-000467,-0.15597216898416144
ACH-000468,-0.08853726611525002
ACH-000469,-0.039163646366211016
ACH-000470,0.09250294633015753
ACH-000471,-0.029416395299627567
ACH-000472,-0.057278572751518216
ACH-000473,-0.26750136239307903
ACH-000475,-0.044238736302913334
ACH-000476,-0.04258580515662784
ACH-000477,-0.1893927193877992
ACH-000479,-0.2412396031402149
ACH-000480,0.0587078557440408
ACH-000481,-0.15911754204910605
ACH-000483,0.06475446421296119
ACH-000484,-0.04579154453130699
ACH-000485,-0.15370163913471915
ACH-000486,-0.11950611934722767
ACH-000487,-0.0861574928615385
ACH-000488,-0.10766514540618846
ACH-000490,-0.09085689196545498
ACH-000491,-0.11740830576357345
ACH-000495,-0.1090523170551848
ACH-000496,-0.16101178710507447
