,RUNDC3B (154661)
ACH-000004,-0.06097137915198717
ACH-000005,-0.04203164707755785
ACH-000007,0.043621003343729564
ACH-000009,0.1606882534212456
ACH-000011,0.17312989243784088
ACH-000012,0.22495267103467625
ACH-000013,0.15374232362480902
ACH-000014,0.0429502235537984
ACH-000015,0.18589556134902369
ACH-000017,0.08001867618298013
ACH-000018,0.219348925370114
ACH-000019,0.2256656299470675
ACH-000021,0.05821381852544565
ACH-000022,0.14912075276420594
ACH-000025,0.12478422181974975
ACH-000028,0.13144870976564124
ACH-000030,0.2037588236922772
ACH-000035,0.021709258073251997
ACH-000036,0.09653370037680037
ACH-000037,0.05127293543278935
ACH-000039,-0.028506552932141188
ACH-000040,0.20631784918282128
ACH-000041,0.06696160404816684
ACH-000042,0.14609339835491764
ACH-000045,0.1663183278764844
ACH-000047,0.12250513076784199
ACH-000052,0.005194277097593025
ACH-000053,0.07541698376224364
ACH-000054,0.11839243054808805
ACH-000055,0.1454702533737526
ACH-000060,0.1085736849278832
ACH-000067,0.15931579692727535
ACH-000070,0.1953372886712125
ACH-000075,-0.010078184028285845
ACH-000078,0.22370687382382007
ACH-000082,0.056384554067001526
ACH-000085,0.055440232646603686
ACH-000086,0.1010187219750117
ACH-000087,0.12493537627709315
ACH-000092,0.12174769557537038
ACH-000095,0.00010657880458863161
ACH-000097,0.15171438843296156
ACH-000098,0.04945938974824509
ACH-000099,0.032973658227701284
ACH-000108,0.10175735297046516
ACH-000113,0.1325243091218752
ACH-000116,0.13192630722252294
ACH-000118,0.17883953631404118
ACH-000120,0.1123204944516678
ACH-000123,0.11351648638134125
ACH-000127,0.16603846501244382
ACH-000128,0.16512995754998214
ACH-000132,0.09558643558410576
ACH-000133,0.0999241604543831
ACH-000137,-0.12832377109119414
ACH-000138,0.13321660558527626
ACH-000142,0.01533917196509508
ACH-000143,0.036020365983050084
ACH-000146,0.08290036590502159
ACH-000148,0.10486612361567668
ACH-000150,0.20918407274125805
ACH-000152,0.15421010899508825
ACH-000153,0.11233007184629316
ACH-000159,-0.009974350286329444
ACH-000160,0.06941975237416946
ACH-000163,0.07926093549029346
ACH-000167,0.15805338128404434
ACH-000168,-0.010001299224758887
ACH-000169,0.06908248218441275
ACH-000178,0.05727079877741846
ACH-000183,0.16091203812332724
ACH-000188,0.04372971557514034
ACH-000189,0.2415381705512526
ACH-000190,-0.1685395994330493
ACH-000198,0.09723152513783598
ACH-000203,-0.10012860167066744
ACH-000204,0.06403999241864555
ACH-000206,0.086629436449476
ACH-000207,0.2346988194245979
ACH-000208,0.1413878765875601
ACH-000210,0.013730459912130823
ACH-000211,0.1883605905967117
ACH-000215,0.10877656197866356
ACH-000221,0.029592569480773382
ACH-000222,0.17766141690515266
ACH-000223,0.20547442696992047
