,HIST1H3H (8357)
ACH-000227,-0.010960080231693585
ACH-000228,-0.2786239389153258
ACH-000231,-0.2508860130243961
ACH-000232,-0.09306438079554853
ACH-000233,-0.1478889966594594
ACH-000234,-0.20310146968436885
ACH-000235,-0.14528280545781533
ACH-000237,-0.1963817756819965
ACH-000238,-0.19036488133167687
ACH-000242,-0.2605014725210987
ACH-000243,-0.3527645925810825
ACH-000244,-0.06394945537930265
ACH-000246,-0.16822236903866575
ACH-000248,-0.17797519295818803
ACH-000250,-0.19065995262453675
ACH-000251,-0.39083691963639533
ACH-000252,-0.17119396350206054
ACH-000253,-0.1871639230254118
ACH-000255,-0.1948493689521812
ACH-000256,-0.2021157724319228
ACH-000257,-0.05645440123447705
ACH-000258,-0.1642684749988284
ACH-000259,-0.15367402203375205
ACH-000260,-0.1858869593232955
ACH-000261,-0.17028793357407376
ACH-000262,0.02451853194222291
ACH-000263,-0.1074493255878264
ACH-000264,-0.1287460902918266
ACH-000265,-0.25888188932605355
ACH-000266,-0.15957638805367844
ACH-000272,-0.21649258288941575
ACH-000274,-0.1526536379532044
ACH-000277,-0.2729017634575411
ACH-000278,-0.10899738668889383
ACH-000279,-0.08303868133924126
ACH-000280,-0.15422286095407464
ACH-000281,-0.19548881689305592
ACH-000288,-0.09033734447252906
ACH-000291,-0.16780695925883768
ACH-000293,-0.15529354868819714
ACH-000294,0.06505582781717807
ACH-000295,-0.4535645816007985
ACH-000296,-0.14451923630057928
ACH-000302,-0.20114963572253214
ACH-000304,-0.3109863883291581
ACH-000307,-0.19208426350345492
ACH-000308,-0.21725627415454216
ACH-000310,0.008549299576029205
ACH-000311,-0.17632067076515084
ACH-000312,-0.04366531185820788
ACH-000315,-0.3332573005634953
ACH-000316,-0.07880341703080307
ACH-000317,-0.2653811874774469
ACH-000318,-0.009129182371274872
ACH-000319,-0.2599850273323198
ACH-000320,-0.13168284997109111
ACH-000322,-0.22312010867578516
ACH-000323,-0.286908661777661
ACH-000324,-0.1926320238404467
ACH-000329,-0.10699739976488523
ACH-000330,-0.2437673469147085
ACH-000331,-0.08936621087132263
ACH-000332,-0.1918606202739516
ACH-000334,-0.056309783435324785
ACH-000335,-0.21260445150838864
ACH-000336,-0.4012427436742
ACH-000337,-0.04110942896538907
ACH-000338,-0.07483854050747249
ACH-000339,-0.130521632304129
ACH-000341,-0.14809796634254038
ACH-000348,-0.19803919921529708
ACH-000350,0.02273356613074559
ACH-000352,-0.18285146758761225
ACH-000356,-0.3341342080027162
ACH-000361,-0.08070638873005412
ACH-000362,-0.2841683070084972
ACH-000363,-0.20196263994071492
ACH-000364,-0.0902211908316796
ACH-000365,-0.05010269344199803
ACH-000366,-0.08883633214655623
ACH-000368,-0.1142978634259638
ACH-000374,-0.2890871779973587
ACH-000375,-0.25296780127088786
ACH-000376,-0.09678653081021844
ACH-000381,-0.17704042901284178
ACH-000383,-0.19441557318791705
ACH-000387,-0.30109985762548963
ACH-000389,-0.2450067105858389
ACH-000390,-0.1793540266991024
ACH-000393,-0.2330099909656567
ACH-000395,-0.067782911978362
ACH-000396,-0.30831498016071074
ACH-000397,-0.0989928195584762
ACH-000401,0.05065559975325866
ACH-000402,-0.3383483426760848
ACH-000403,-0.10590946578106453
ACH-000404,-0.4635448486085861
ACH-000406,-0.2071941237458342
ACH-000407,-0.1513697580521529
ACH-000408,-0.26867664062790403
ACH-000410,-0.1847761794704116
ACH-000411,-0.07338483934629171
ACH-000414,-0.2368591020281369
ACH-000415,-0.12572371356324644
ACH-000416,-0.19701054419130606
ACH-000420,-0.06071084728862222
ACH-000421,-0.15242510404800694
ACH-000424,0.0049970922049140856
ACH-000425,-0.15797910325736866
ACH-000426,-0.048282579752117916
ACH-000427,-0.2491763710965265
ACH-000433,0.0038979398707483658
ACH-000435,-0.2876533800600687
ACH-000436,-0.27448045063666243
ACH-000444,-0.13772686879474028
ACH-000445,-0.06348535013916061
ACH-000448,-0.2312595686480822
ACH-000450,-0.225884214073324
ACH-000452,-0.15799695039764125
ACH-000454,-0.19012209237174849
ACH-000458,-0.19126156654957904
ACH-000459,-0.3277028376587591
ACH-000460,-0.10561757050060687
ACH-000461,-0.183249639191344
ACH-000463,-0.13779590966704594
ACH-000464,-0.04225187659119695
ACH-000466,-0.30340048429195593
ACH-000467,-0.18867280934077726
ACH-000468,-0.1846909246494635
ACH-000469,-0.2532141138466223
ACH-000470,-0.15451305625115366
ACH-000471,-0.14531793267983095
ACH-000472,-0.11918683298213005
ACH-000473,0.08483900517885949
ACH-000475,-0.08116263770782803
ACH-000476,-0.1579110338999045
ACH-000477,-0.18815107117291824
ACH-000479,-0.28622897842911715
ACH-000480,-0.1203055505348166
ACH-000481,-0.2541769683686704
ACH-000483,-0.0932860624294599
ACH-000484,-0.17319451460931978
ACH-000485,-0.2620029738168512
ACH-000486,-0.1936556248420532
ACH-000487,-0.4841320323898927
ACH-000488,-0.19359702957134156
ACH-000490,-0.31665098454279905
ACH-000491,-0.3115450484740985
ACH-000495,-0.21737934536145406
ACH-000496,-0.19918822439882367
ACH-000499,-0.057167613824987036
ACH-000500,0.14603734946665586
ACH-000502,-0.10279740989429416
ACH-000503,-0.14235424028199722
ACH-000505,-0.2309370413234061
ACH-000507,-0.05765448849451973
ACH-000510,-0.09490882313717884
ACH-000511,-0.30746522595936465
ACH-000512,0.17566072849722128
ACH-000516,-0.3182000417336144
ACH-000517,-0.2401240677239148
ACH-000518,-0.26383860246178115
ACH-000520,-0.15389396562912153
ACH-000521,-0.34646010956856915
ACH-000522,-0.3149619143276133
ACH-000524,-0.2023094286145427
ACH-000527,-0.18245636519263664
ACH-000528,-0.15642514181941486
ACH-000537,-0.1700270636485693
ACH-000541,-0.027625212744691083
ACH-000542,-0.1224415187926044
ACH-000544,-0.1757397560597909
ACH-000545,-0.14576640315057715
ACH-000547,-0.2086996979571784
ACH-000548,-0.2917230350960496
ACH-000549,-0.16252204154401811
ACH-000550,-0.2128365206814945
ACH-000552,-0.20159119547732032
ACH-000556,-0.1219443211444846
ACH-000557,-0.1829945593515851
ACH-000569,-0.1279229026769825
ACH-000570,-0.0946918772905936
ACH-000571,-0.19067535140008807
ACH-000573,-0.22738344533373844
ACH-000576,-0.10127791859762968
ACH-000579,-0.20826635863627652
ACH-000580,-0.1992966792472691
ACH-000584,-0.223209404314422
ACH-000585,-0.2120754493152361
ACH-000588,-0.08300891204109208
ACH-000589,-0.20121764511539653
ACH-000591,-0.1947576486791968
ACH-000593,-0.1234000214082222
ACH-000600,-0.2468814549716371
ACH-000601,-0.1104367906746616
ACH-000605,-0.2628619426331562
ACH-000606,-0.20349033019975005
ACH-000608,-0.2278074656410497
ACH-000614,-0.2830622923873672
ACH-000616,-0.058361692677131885
ACH-000618,-0.19586642343627275
ACH-000619,-0.3509999396367837
ACH-000620,-0.014073975056982022
ACH-000621,-0.2302766555087209
ACH-000622,-0.0305942316062324
ACH-000623,-0.15861439937645966
ACH-000624,-0.1875618335868512
ACH-000627,-0.2281439671519733
ACH-000630,-0.11023466057656857
ACH-000631,-0.06500642166831118
ACH-000632,-0.2942026010600535
ACH-000633,-0.20797020598003568
ACH-000637,-0.1961222338853858
ACH-000638,-0.08926569699857352
ACH-000646,-0.0995615936830334
ACH-000647,-0.2151604485245477
ACH-000648,-0.024307069585838482
ACH-000649,-0.1994901440306804
ACH-000651,-0.032876169546570244
ACH-000652,-0.28629502398338097
ACH-000653,-0.055318491643978014
ACH-000657,-0.09400933519411786
ACH-000658,-0.3191065867162806
ACH-000661,-0.2712548747622636
ACH-000662,0.032684916503675304
ACH-000663,-0.10066914432981687
ACH-000665,-0.18522474711441467
ACH-000671,-0.1680652992880157
ACH-000672,0.2400723033102642
ACH-000673,-0.19224590565137967
ACH-000676,-0.2493202519938465
ACH-000677,-0.295397369406992
ACH-000681,-0.14114080005697838
ACH-000683,-0.15092508267434968
ACH-000684,-0.3474557676525888
ACH-000688,-0.035799665379236144
ACH-000693,-0.16113284724666493
ACH-000694,-0.12919092438953522
ACH-000695,-0.016163621321924858
ACH-000696,-0.21131632099179504
ACH-000697,-0.3175410718887761
ACH-000699,-0.20513240810350186
ACH-000701,-0.4005621452486775
ACH-000706,-0.1969856816476023
ACH-000711,-0.18945251837990454
ACH-000713,-0.29099980619351196
ACH-000714,-0.1267062960072325
ACH-000718,-0.28044047518850795
ACH-000720,-0.13509915557096142
ACH-000721,-0.3725750237389372
ACH-000724,-0.4417010991385276
ACH-000725,-0.18141473058883004
ACH-000732,-0.21016489795334764
ACH-000734,-0.2398044162063677
ACH-000735,-0.1686872351117641
ACH-000736,-0.20118578517258354
ACH-000738,-0.10776664867374333
ACH-000746,-0.24162290009828816
ACH-000747,-0.022935864253081688
ACH-000748,-0.20540629956092613
ACH-000753,-0.09944207987834684
ACH-000756,-0.0978405454680178
ACH-000757,-0.20716967637914968
ACH-000758,-0.2545089021292465
ACH-000760,-0.1039857361348135
ACH-000762,-0.2041023712934865
ACH-000763,-0.3484827940611273
ACH-000764,-0.4878902723234839
ACH-000765,-0.3414121252881976
ACH-000766,-0.14722873182750024
ACH-000767,-0.03191450897084618
ACH-000768,-0.22791057349616295
ACH-000769,-0.21349217042846255
ACH-000770,-0.06834959761122551
ACH-000771,-0.2410851382520845
ACH-000773,-0.3309021941725044
ACH-000776,-0.019449553765761518
ACH-000777,-0.1065249877661245
ACH-000778,-0.15656154043763515
ACH-000781,-0.15847350684621486
ACH-000782,-0.16684786062959933
ACH-000783,-0.3894793848832426
ACH-000784,-0.13362809039308826
ACH-000785,-0.09823786445760893
ACH-000787,-0.2710829544544742
ACH-000788,-0.17049753078462174
ACH-000791,-0.10080828996287187
ACH-000792,-0.28624075099165963
ACH-000794,-0.3294972802062916
ACH-000796,-0.2481177844926009
ACH-000798,-0.41818569787954346
ACH-000799,-0.28321926109476464
ACH-000800,0.09889355641775832
ACH-000802,-0.2293551467063913
ACH-000804,-0.04821259513388289
ACH-000805,-0.2055012799279706
ACH-000809,-0.18890974775519626
ACH-000810,-0.6600485118848043
ACH-000811,-0.14449063271412962
ACH-000817,-0.1845031668546218
ACH-000819,-0.07982804324429722
ACH-000820,-0.13004035394834465
ACH-000821,0.07679925791638126
ACH-000822,-0.2311720824678635
ACH-000823,-0.05991160123181361
ACH-000824,-0.21555554382457992
ACH-000827,-0.16046364978092476
ACH-000829,-0.16277721042139148
ACH-000831,-0.22390196305772694
ACH-000832,-0.09588598082071824
ACH-000833,-0.3420410397578119
ACH-000834,-0.1984529471736564
ACH-000835,-0.0190844164238792
ACH-000836,-0.12442031835800355
ACH-000837,-0.13528318830043648
ACH-000838,-0.19778741489774845
ACH-000839,-0.011294500435836723
ACH-000840,-0.2900382234613381
ACH-000841,-0.2552023598718948
ACH-000843,-0.3276635963534653
ACH-000846,-0.2593574410641116
ACH-000847,-0.15697818189216226
ACH-000848,-0.11569292204175965
ACH-000849,-0.2474876305949808
ACH-000851,-0.1355910894216905
ACH-000855,-0.19722498429546714
ACH-000856,-0.17238423855342647
ACH-000858,-0.14505954385857922
ACH-000859,-0.07424613570737633
ACH-000861,-0.19261340781073927
ACH-000862,-0.18667520144286875
ACH-000865,-0.09707417640166867
ACH-000866,-0.16832956882017072
ACH-000867,-0.19700786748511806
ACH-000869,-0.12040896266532793
ACH-000872,-0.2330654175628963
ACH-000873,-0.3229051658524743
ACH-000876,-0.2327036384883573
ACH-000878,-0.1631813009437755
ACH-000880,-0.25986559643062795
ACH-000881,-0.15177508236490694
ACH-000882,-0.3070971186441404
ACH-000884,-0.14271228528278562
ACH-000885,-0.14927428099182605
ACH-000887,-0.20912471386822856
ACH-000889,-0.11361731460782158
ACH-000896,-0.1250577517145009
ACH-000898,-0.2036074602730008
ACH-000900,-0.1830851257029268
ACH-000901,-0.1328932129876603
ACH-000905,-0.11852692584778952
ACH-000906,-0.1371848229286103
ACH-000907,-0.23433379141914376
ACH-000910,-0.13759090752736525
ACH-000911,-0.007952832374856892
ACH-000912,-0.11865666364391535
ACH-000913,-0.24084636791502215
ACH-000915,-0.03002956037073432
ACH-000916,-0.04450993288862752
ACH-000917,-0.13328976241832582
ACH-000920,-0.14944419644192553
ACH-000921,-0.2940323961649377
ACH-000924,-0.07361912895894804
ACH-000926,-0.3749313194655656
ACH-000928,-0.327573930058102
ACH-000929,-0.22076843287662426
ACH-000932,-0.05887874073893633
ACH-000935,-0.2963628126531712
ACH-000936,-0.24561461583638186
ACH-000937,-0.16897803765934166
ACH-000938,-0.13293670242632655
ACH-000939,-0.1063025737144701
ACH-000941,-0.09220080657892857
ACH-000943,-0.12148106950974552
ACH-000946,-0.1336242714883813
ACH-000947,-0.08627890208895919
ACH-000948,-0.19621627118748905
ACH-000950,-0.08488327585514653
ACH-000953,-0.02803730826456193
ACH-000954,-0.12483813719201098
ACH-000957,-0.2591838371366777
ACH-000958,-0.07783432133069018
ACH-000960,-0.17742097930056247
ACH-000963,-0.0993279586738368
ACH-000968,-0.3722099367482507
ACH-000969,-0.2010961974269989
ACH-000972,-0.07343146379125393
ACH-000973,-0.25190700711136776
ACH-000974,-0.2348448986595981
ACH-000978,-0.01861466501833952
ACH-000984,-0.1912756829193023
ACH-000986,-0.1600730360510934
ACH-000988,-0.0874329057942294
ACH-000993,-0.09512856009283406
ACH-000994,-0.06739873175451983
ACH-000996,-0.12962005099883275
ACH-001001,-0.12092057470951667
ACH-001020,-0.2802199209057353
ACH-001028,-0.14964253504921168
ACH-001031,-0.21666662879326984
ACH-001038,-0.1063261199614866
ACH-001048,-0.14802631421563225
ACH-001050,-0.08364767601695912
ACH-001053,-0.3793679939380183
ACH-001054,-0.18553461628904933
ACH-001061,-0.14600711233075722
ACH-001067,-0.27079959861590136
ACH-001075,-0.22639951025738614
ACH-001096,0.03530329584876238
ACH-001111,-0.4322929767206305
ACH-001119,-0.2111442377016564
ACH-001128,-0.3637575119958867
ACH-001134,-0.04424356795558085
ACH-001151,-0.12892802601853706
ACH-001163,-0.09870818955472473
ACH-001164,-0.3345441929629137
ACH-001183,0.028311449804489575
ACH-001192,-0.08969225885134144
ACH-001193,-0.22705509983003244
ACH-001196,-0.09327152215107752
ACH-001197,-0.07967918357868731
ACH-001205,-0.36949312086089225
ACH-001211,-0.04757590808220352
ACH-001212,-0.38548377443952375
ACH-001228,-0.1104461864440909
ACH-001232,-0.19650536602519636
ACH-001239,-0.2168785758937447
ACH-001270,-0.2806935810268137
ACH-001274,-0.12604260266242406
ACH-001275,-0.3535198727847058
ACH-001277,-0.2863015541563018
ACH-001278,-0.2452931113650665
ACH-001280,0.029634475163900238
ACH-001283,-0.14698433054435325
ACH-001289,-0.10885775280000952
ACH-001300,-0.13598655334204302
ACH-001301,-0.21373722643916526
ACH-001302,0.13333845394615992
ACH-001306,-0.1677228564604415
ACH-001318,-0.24886152569858275
ACH-001322,-0.004024146329517559
ACH-001328,-0.1021790887539397
ACH-001332,0.07086602348465261
ACH-001336,-0.3172307856133198
ACH-001346,-0.11908270236420568
ACH-001353,-0.2378735342268975
ACH-001354,-0.22609431426078325
ACH-001367,0.052771387990387685
ACH-001368,-0.25186831329906273
ACH-001374,0.24951850296634104
ACH-001377,-0.14810417977769502
ACH-001380,-0.2461021092803901
ACH-001391,-0.11646384580064086
ACH-001408,-0.03648572881779885
ACH-001430,-0.16584365676439827
ACH-001431,-0.070816470218021
ACH-001450,-0.02556454137269613
ACH-001496,-0.10599242630326086
ACH-001500,-0.16822669533082846
ACH-001523,-0.18713930396634
ACH-001532,-0.19048710621252196
ACH-001550,-0.1198600307886587
ACH-001552,-0.23986366955400826
ACH-001554,-0.1787777168420071
ACH-001654,-0.10856875764713148
ACH-001735,-0.11022890443216883
ACH-001736,-0.24166491928062206
ACH-001737,-0.2969561023795881
ACH-001740,-0.09102097133476024
ACH-001745,-0.03291621998241539
ACH-001765,-0.1403417320001615
