,OARD1 (221443)
ACH-000004,-0.1245038304380904
ACH-000005,0.1420456828989974
ACH-000007,0.03938630197715905
ACH-000009,-0.0010955663346194863
ACH-000011,0.09714158441858324
ACH-000012,-0.08221643551013323
ACH-000013,-0.13470252141572134
ACH-000014,0.01066399747519492
ACH-000015,-0.0084789146850791
ACH-000017,-0.01476118633368642
ACH-000018,0.05160394357231923
ACH-000019,-0.2433485517062013
ACH-000021,0.0054059026843934575
ACH-000022,0.03676788188440354
ACH-000025,0.05644844576351996
ACH-000028,-0.0937402518593702
ACH-000030,-0.002257215551307293
ACH-000035,-0.008885216297603745
ACH-000036,-0.05620099634573893
ACH-000037,-0.035746952509704936
ACH-000039,-0.1993641852587821
ACH-000040,0.0036840011740045713
ACH-000041,0.06804086573814794
ACH-000042,-0.03161893384269268
ACH-000045,-0.05372308034456983
ACH-000047,-0.015710299388473487
ACH-000052,-0.04236884666400861
ACH-000053,0.0326986082301127
ACH-000054,-0.05796278647597757
ACH-000055,0.1027293206104965
ACH-000060,-0.04483449868994184
ACH-000067,-0.1151584523275696
ACH-000070,-0.01081974431758356
ACH-000075,-0.044192442420947414
ACH-000078,-0.1708959065439635
ACH-000082,-0.08690337222981158
ACH-000085,0.010991964248050282
ACH-000086,-0.027758807066392072
ACH-000087,0.057441426776457825
ACH-000092,0.012829715220407349
ACH-000095,0.011199960838925473
ACH-000097,0.0001208069760032917
ACH-000098,-0.05150199270727393
ACH-000099,-0.00837623714144298
ACH-000108,0.00721988180730141
ACH-000113,-0.02371822595856679
ACH-000116,0.0488213957273863
ACH-000118,-0.03379633801666775
ACH-000120,0.1204827202085901
ACH-000123,0.0006017745278273781
ACH-000127,0.001550443317653423
ACH-000128,-0.1047544703373642
ACH-000132,-0.11375124863089354
ACH-000133,-0.07543986867429017
ACH-000137,-0.06661226123426862
ACH-000138,-0.10985548703408092
ACH-000142,0.07969014872402591
ACH-000143,-0.07001194427010632
ACH-000146,-0.09837037617304538
ACH-000148,0.10476350676985904
ACH-000150,0.04704027671287712
ACH-000152,-0.040627672236433834
ACH-000153,0.05176607901202356
ACH-000159,-0.07211163993839607
ACH-000160,-0.08711730581817005
ACH-000163,0.06308078541205159
ACH-000167,0.020408191948136957
ACH-000168,-0.1369137552403301
ACH-000169,0.0007520764878227414
ACH-000178,-0.0018148858520375733
ACH-000183,-0.027355919893314345
ACH-000188,0.05068311176889684
ACH-000189,-0.002255148422790843
