,BEND3 (57673)
ACH-000004,-0.28843699426878183
ACH-000005,-0.01098359830311048
ACH-000007,-0.29138995053622085
ACH-000009,-0.3688614808776031
ACH-000011,-0.09373924238605356
ACH-000012,-0.24737609490289356
ACH-000013,-0.4108658372985101
ACH-000014,-0.2517997299399226
ACH-000015,0.053577548181789406
ACH-000017,-0.3185587910808139
ACH-000018,-0.27562103207583943
ACH-000019,-0.3390041618248397
ACH-000021,-0.1068533102242865
ACH-000022,-0.33597749354837986
ACH-000025,-0.17068426829675115
ACH-000028,-0.17650101284471206
ACH-000030,-0.19762343933492973
ACH-000035,-0.35817823112456426
ACH-000036,-0.16476869474102745
ACH-000037,-0.01612537947891905
ACH-000039,-0.4838805053028027
ACH-000040,-0.2958641331322304
ACH-000041,-0.30385925837307565
ACH-000042,-0.3027450695783385
ACH-000045,-0.12674413127091655
ACH-000047,-0.3020719176924282
ACH-000052,-0.3349612753584001
ACH-000053,-0.16556468273873975
ACH-000054,-0.13405255265434218
ACH-000055,-0.19215023176376084
ACH-000060,-0.6524150457146165
ACH-000067,-0.2707817927772801
ACH-000070,-0.4715057826768914
ACH-000075,-0.17853714186467246
ACH-000078,-0.38839511401409604
ACH-000082,-0.3830168473444885
ACH-000085,0.2993717453487051
ACH-000086,-0.1412584917299068
ACH-000087,-0.34545428851468163
ACH-000092,-0.34261160020718506
ACH-000095,-0.2841399196258386
ACH-000097,-0.07455194237834926
ACH-000098,-0.3557243161794015
ACH-000099,-0.26975808182075617
ACH-000108,-0.3026588766619384
ACH-000113,-0.14439051027277852
ACH-000116,-0.09308825947348368
ACH-000118,0.029846670868495927
ACH-000120,-0.38255332394907937
ACH-000123,-0.2311374201941727
ACH-000127,-0.2494447402088993
ACH-000128,-0.3949166336706335
ACH-000132,-0.17801421086762365
ACH-000133,-0.1510074061733304
ACH-000137,-0.3477489693868274
ACH-000138,-0.1090783511547748
ACH-000142,-0.3417675243629179
ACH-000143,-0.0075197434463080935
ACH-000146,-0.25593500280350856
ACH-000148,-0.18238995969798305
ACH-000150,-0.020628122495690338
ACH-000152,-0.2652566265107923
ACH-000153,-0.23603029628392425
ACH-000159,-0.045947877979385286
ACH-000160,-0.2181472899656028
