,ZUFSP (221302)
ACH-000004,-0.12501836281957382
ACH-000005,-0.14221231626763206
ACH-000007,-0.06326961547243587
ACH-000009,0.1144177089725801
ACH-000011,0.052516727385062426
ACH-000012,0.04558100678235879
ACH-000013,0.01993644967279349
ACH-000014,-0.025914590324044785
ACH-000015,0.022390894333204563
ACH-000017,0.02753790987578936
ACH-000018,0.10829821809706422
ACH-000019,0.04940706223437681
ACH-000021,-0.20599306533986173
ACH-000022,0.0015109597178428649
ACH-000025,0.03700686592670438
ACH-000028,0.06488901536059642
ACH-000030,-0.04195220402889053
ACH-000035,0.0811705379811621
ACH-000036,-0.004502066738243461
ACH-000037,0.10813686990935516
ACH-000039,0.13098673013523748
ACH-000040,-0.012974680513090576
ACH-000041,0.11366580399273693
ACH-000042,0.005640791383578723
ACH-000045,0.002721741666063486
ACH-000047,-0.0262188517812571
ACH-000052,0.02105906229948028
ACH-000053,0.02928339783624337
ACH-000054,-0.03014243881000508
ACH-000055,0.13097795981816793
ACH-000060,-0.13372260157961766
ACH-000067,-0.09527277198531732
ACH-000070,0.11656770754724975
ACH-000075,-0.1620478515171047
ACH-000078,0.016386315067595657
ACH-000082,0.016209241052976126
ACH-000085,0.09677618116347417
ACH-000086,-0.00021434828777596536
ACH-000087,-0.10493204514022296
ACH-000092,-0.042286537944046534
ACH-000095,-0.027220950972430942
ACH-000097,0.0003160353068725058
ACH-000098,-0.06093627503209964
ACH-000099,-0.022847576022633664
ACH-000108,-0.06250826398293349
ACH-000113,-0.11007502491222704
ACH-000116,-0.007909973473434386
ACH-000118,0.02581190299656915
ACH-000120,0.0031296086641841823
ACH-000123,-0.02370106708595897
ACH-000127,-0.052808322770316635
ACH-000128,0.04398980975967333
ACH-000132,-0.19306228581595467
ACH-000133,0.0676720660884374
ACH-000137,-0.07813388083245262
ACH-000138,0.01540107546451011
ACH-000142,0.05843312162308719
ACH-000143,-0.02785866355261796
ACH-000146,0.04700610663561672
ACH-000148,-0.02342411059621297
ACH-000150,-0.01905803701977291
ACH-000152,0.11264220490935158
ACH-000153,0.02132466928656291
ACH-000159,0.05970745984073628
ACH-000160,-0.07257879279108488
ACH-000163,0.044265075368046455
ACH-000167,-0.16761039246363552
ACH-000168,0.17937177505579724
ACH-000169,-0.017985156775237068
ACH-000178,0.0010263556965092614
ACH-000183,-0.0444081094404217
ACH-000188,0.006466577404778468
ACH-000189,-0.01394288849188053
ACH-000190,-0.05483066145852655
ACH-000198,0.03138976146203292
ACH-000203,-0.10177395874016686
ACH-000204,0.15933177805178614
ACH-000206,0.038191644149712406
ACH-000207,-0.015725586766010498
ACH-000208,-0.2507149321367745
ACH-000210,-0.1667468481835412
ACH-000211,-0.06786366494646087
ACH-000215,0.03259121473819992
ACH-000221,0.04120211697974057
ACH-000222,0.15591891327346713
ACH-000223,-0.05530212308759753
ACH-000226,0.02357290165001251
ACH-000227,-0.1129399890383745
ACH-000228,-0.11511396634744613
ACH-000231,-0.1073069522460946
ACH-000232,0.04183004158533304
ACH-000233,0.12139679398587334
ACH-000234,0.017802670140908534
ACH-000235,-0.0007603729101392599
ACH-000237,0.08441455621085359
ACH-000238,0.0008869613968642679
ACH-000242,-0.037625735231486594
ACH-000243,-0.04264546579413913
ACH-000244,0.1424103978924778
ACH-000246,-0.1381286017320371
ACH-000248,0.010768429629102984
ACH-000250,-0.041548637456657864
ACH-000251,-0.11670019648701488
ACH-000252,-0.195850482425453
ACH-000253,-0.0563116067427513
ACH-000255,-0.1229208431692584
ACH-000256,-0.041127078345394204
ACH-000257,-0.034035221609687034
ACH-000258,0.09866304406002548
ACH-000259,-0.04291717591280852
ACH-000260,0.07348375376367391
ACH-000261,-0.16791686249726767
ACH-000262,0.08981905069063907
ACH-000263,-0.018376014331740798
ACH-000264,-6.541584831639673e-05
ACH-000265,-0.03173423964820491
ACH-000266,0.0067436078451568425
ACH-000272,0.013578638291111394
ACH-000274,-0.043943471133627066
ACH-000277,-0.06528506224100475
ACH-000278,-0.015529616718002752
ACH-000279,-0.007870080873153341
ACH-000280,0.0010179789605859622
ACH-000281,0.03546501318585517
ACH-000288,0.012824969024516356
ACH-000291,-0.006545913245932711
ACH-000293,0.013707943613022026
ACH-000294,0.004670570618067934
ACH-000295,0.01641941764425259
ACH-000296,-0.029148436264177607
ACH-000302,0.0016118503942490795
ACH-000304,0.09180829857458787
ACH-000307,0.0927893424602064
ACH-000308,-0.013661747297019132
ACH-000310,0.015449548248738
ACH-000311,0.03081212403566024
ACH-000312,-0.003953726952198828
ACH-000315,-0.08985089420133244
ACH-000316,0.029778388057000633
ACH-000317,0.102079625208394
ACH-000318,-0.007600897911916729
ACH-000319,-0.11664203271443795
ACH-000320,0.09472896105217857
ACH-000322,0.029823146424538
ACH-000323,-0.052183336997820656
ACH-000324,0.02366035996239157
ACH-000329,0.02012047519100273
ACH-000330,0.05682516830849905
ACH-000331,-0.06788124839925468
ACH-000332,0.012454417456552536
ACH-000334,-0.08098353017639874
ACH-000335,0.13396447513357232
ACH-000336,-0.03998945139548907
ACH-000337,0.15313980030543245
ACH-000338,-0.021901470328438824
ACH-000339,-0.03260082882670196
ACH-000341,0.07820761095322963
ACH-000348,-0.059512849811182086
ACH-000350,0.01307269895408622
ACH-000352,0.08667328540491752
ACH-000356,-0.026606047600691508
ACH-000361,0.13352816692530867
ACH-000362,0.028717353293311824
ACH-000363,-0.054596347756607495
ACH-000364,-0.0077524487969347295
ACH-000365,-0.046349282453464265
ACH-000366,-0.046899463981312436
ACH-000368,0.23312829687686176
ACH-000374,0.02833664536612977
ACH-000375,0.014287328210137722
ACH-000376,-0.030151033176442004
ACH-000381,0.17727810178477968
ACH-000383,-0.002119369384779316
ACH-000387,0.032783955332557825
ACH-000389,-0.02603590709591693
ACH-000390,-0.06806928588565976
ACH-000393,0.03184494798743718
ACH-000395,0.2565881102840373
ACH-000396,-0.09742045099548942
ACH-000397,-0.01292730184018282
ACH-000401,0.17038203655486742
ACH-000402,-0.14497441882542975
ACH-000403,0.004529630363535514
ACH-000404,0.2966891643843723
ACH-000406,0.01254931718162644
ACH-000407,0.050793551541518406
ACH-000408,-0.019570472506214083
ACH-000410,-0.18242734015079692
ACH-000411,-0.07657489169164211
ACH-000414,-0.04658311772522048
ACH-000415,-0.06712947513979231
ACH-000416,0.0005768545179595196
ACH-000420,-0.06708581778730201
ACH-000421,-0.043562369244334265
ACH-000424,0.0008563059977256004
ACH-000425,-0.05169940907062706
ACH-000426,0.12442658346717513
ACH-000427,-0.06386688263068131
ACH-000433,0.030907480761964805
ACH-000435,0.08018608086192097
ACH-000436,0.13172916489752495
ACH-000444,-0.03997755099860766
ACH-000445,-0.025167840427936163
ACH-000448,0.040958749889672776
ACH-000450,-2.7789635988436493e-05
ACH-000452,-0.011821251219648282
ACH-000454,0.0801529574015135
ACH-000458,0.007800863123662306
ACH-000459,0.1424841941740594
ACH-000460,-0.03254907403624875
ACH-000461,0.010873634488324364
ACH-000463,0.010677394030369537
ACH-000464,0.0006837402343650332
ACH-000466,-0.004458732697399326
ACH-000467,-0.06833327826312614
