,TIGD4 (201798)
ACH-000004,0.017952061150475027
ACH-000005,0.05447213960723598
ACH-000007,-0.04505016613703526
ACH-000009,-0.07457433933102002
ACH-000011,0.028050892608368305
ACH-000012,-0.08097425991340716
ACH-000013,-0.07816545449310627
ACH-000014,0.15350876195458488
ACH-000015,-0.13877983621052184
ACH-000017,-0.014644253144626375
ACH-000018,0.07177283403134578
ACH-000019,-0.18518808165759304
ACH-000021,-0.02340430012106658
ACH-000022,-0.16195829097706674
ACH-000025,-0.16207861876937055
ACH-000028,-0.1040717164745585
ACH-000030,-0.06781297548290477
ACH-000035,0.00934228637003598
ACH-000036,-0.19733620911749836
ACH-000037,-0.024921673594918637
ACH-000039,-0.02564287410727874
ACH-000040,-0.12970923425571418
ACH-000041,-0.05009592905206329
ACH-000042,-0.03480940946767265
ACH-000045,-0.11735085817727807
ACH-000047,-0.1823754475502439
ACH-000052,-0.20808808679179414
ACH-000053,-0.11829272610553665
ACH-000054,-0.048496063460611895
ACH-000055,0.09185966086469836
ACH-000060,-0.12067804788174767
ACH-000067,-0.03712074497693326
ACH-000070,-0.0623183059498656
ACH-000075,-0.05774683395182865
ACH-000078,-0.0938991604454026
ACH-000082,-0.121843121932834
ACH-000085,-0.014931749396908375
ACH-000086,-0.10872997969774942
ACH-000087,0.17132229277714908
ACH-000092,-0.10376677123061404
ACH-000095,-0.043148561119491786
ACH-000097,-0.028993450980857063
ACH-000098,-0.1308038265390334
ACH-000099,-0.136686103165288
ACH-000108,-0.09622620940863888
ACH-000113,-0.07649243611091522
ACH-000116,-0.09999829323030783
ACH-000118,-0.018072624937750376
ACH-000120,-0.17240422942976216
ACH-000123,-0.1555285097302743
ACH-000127,-0.037511697556469416
ACH-000128,0.022909851789531647
ACH-000132,-0.13988762609413094
ACH-000133,0.0255207750677088
ACH-000137,-0.029898657467202907
ACH-000138,-0.021803994457861145
ACH-000142,-0.10518411664368284
ACH-000143,0.048312076665360235
ACH-000146,-0.06828326979848136
ACH-000148,-0.0949001526263672
ACH-000150,0.014038762615682442
ACH-000152,-0.07012315732683604
ACH-000153,-0.11889352162885465
ACH-000159,-0.08032869776731752
ACH-000160,-0.08761741856232265
ACH-000163,-0.17204201810172814
ACH-000167,-0.3742802669641921
ACH-000168,-0.05759486579429424
ACH-000169,-0.05116346184468418
ACH-000178,-0.07043294419524948
ACH-000183,-0.03292670470387299
ACH-000188,-0.07295648158110025
ACH-000189,-0.1812860493932248
ACH-000190,0.021224981734588238
ACH-000198,-0.04377769453660863
