,KIFC3 (3801)
ACH-000004,-0.0523034228328082
ACH-000005,0.05486593256247352
ACH-000007,0.2010544100365269
ACH-000009,0.15058906548286885
ACH-000011,0.1384463148429501
ACH-000012,-0.1121255159030446
ACH-000013,0.0049570090507800564
ACH-000014,0.12792513334958588
ACH-000015,0.19861600899431409
ACH-000017,-0.011691378108359707
ACH-000018,-0.09612185078189553
ACH-000019,-0.07043567311033197
ACH-000021,0.05353284146313952
ACH-000022,0.06500207433444734
ACH-000025,-0.06678425278195667
ACH-000028,-0.020518695454596062
ACH-000030,0.09037839115712896
ACH-000035,0.06929210608268074
ACH-000036,0.1467562634556814
ACH-000037,-0.058193921342797425
ACH-000039,0.02597314771580029
ACH-000040,0.17488339501355102
ACH-000041,0.2242964169400463
ACH-000042,-0.008148882284188173
ACH-000045,-0.017623349832619997
ACH-000047,0.07556353331512343
ACH-000052,0.029809072907057407
ACH-000053,0.006738269720347829
ACH-000054,0.09411541304051854
ACH-000055,0.0120157814914998
ACH-000060,0.07356073502128088
ACH-000067,0.0804167868150958
ACH-000070,0.07559744906956753
ACH-000075,0.1895597745371535
ACH-000078,0.02698694718091252
ACH-000082,0.048375437479756686
ACH-000085,0.08372742474254811
ACH-000086,0.05207796316309024
ACH-000087,0.0547701182751332
ACH-000092,0.15847418876369426
ACH-000095,0.03182941853059019
ACH-000097,0.006048227933978564
ACH-000098,0.014471898789107334
ACH-000099,0.11601454312556347
ACH-000108,0.08709532774098347
ACH-000113,0.13307585663177868
ACH-000116,0.013388605054580288
ACH-000118,-0.058876332978704364
ACH-000120,0.048392202414002584
ACH-000123,0.0038975694621011603
ACH-000127,0.10631955647384868
ACH-000128,0.2356501264592233
ACH-000132,0.0749335729651521
ACH-000133,0.0698490197514576
ACH-000137,-0.0020797689211815157
ACH-000138,0.10985858495929164
ACH-000142,-0.1329779911094639
ACH-000143,-0.02418739236953504
ACH-000146,0.030002067549335338
ACH-000148,0.036895426352128335
ACH-000150,0.04829509410602635
ACH-000152,0.06419313682449236
ACH-000153,-0.13123736267007824
ACH-000159,0.08161858662166441
ACH-000160,-0.06541772562572187
ACH-000163,0.15637440682403836
ACH-000167,0.28843161269927864
ACH-000168,0.04482297822237654
ACH-000169,0.06082418529974664
ACH-000178,0.06319120397143263
ACH-000183,0.007481785801406019
ACH-000188,0.011221615766876405
ACH-000189,0.4644471119526366
ACH-000190,-0.1071564412304818
ACH-000198,-0.002094804951210592
ACH-000203,0.2910280844069338
ACH-000204,-0.04721877177135324
ACH-000206,-0.012085883134191792
ACH-000207,0.18340001460351
ACH-000208,0.07087448841745635
ACH-000210,-0.04777794230222188
ACH-000211,0.012380247160685632
ACH-000215,0.011954232036599444
ACH-000221,0.08657845412225035
ACH-000222,0.02973283327719428
ACH-000223,0.1249847591585668
ACH-000226,-0.01774202168739511
ACH-000227,0.13577483683808594
ACH-000228,-0.012298917939996826
ACH-000231,0.056398196635283074
ACH-000232,0.12785286703355386
ACH-000233,0.09133761361389277
ACH-000234,0.22212657843348374
ACH-000235,-0.02283697941639074
ACH-000237,0.04413108910204035
ACH-000238,0.01621382876216999
ACH-000242,-0.12216878505518275
ACH-000243,0.11430298991043734
ACH-000244,0.030747957258270567
ACH-000246,0.07683397951803464
ACH-000248,0.04026242284812948
ACH-000250,0.04585115939301338
ACH-000251,0.1277796417757537
ACH-000252,0.08327643184708572
ACH-000253,0.0794382429133326
ACH-000255,-0.02270344737405051
ACH-000256,0.02504546560393218
ACH-000257,0.07703658519842409
ACH-000258,0.11970241549018305
