,VN1R2 (317701)
ACH-000004,0.2666010266073172
ACH-000005,-0.11670012232417158
ACH-000007,0.08396700025594038
ACH-000009,0.10918654006286503
ACH-000011,0.1126381162777906
ACH-000012,0.1223621706249361
ACH-000013,0.10988663868957296
ACH-000014,0.14472620501735586
ACH-000015,0.1139020401505392
ACH-000017,0.06464224588999798
ACH-000018,0.2174792924171686
ACH-000019,-0.07683759599552929
ACH-000021,0.11810342061921952
ACH-000022,0.07104573321314342
ACH-000025,0.20377646155547124
ACH-000028,0.34591067807641496
ACH-000030,0.09229891396720652
ACH-000035,-0.02223750804790149
ACH-000036,0.2014953502527044
ACH-000037,0.1826325400007171
ACH-000039,0.30593582323890184
ACH-000040,0.038500561753083466
ACH-000041,0.262352802402828
ACH-000042,0.226170005926596
ACH-000045,0.37914713838214703
ACH-000047,0.23174239154689874
ACH-000052,0.14784946875021485
ACH-000053,0.05138623452348225
ACH-000054,0.13518571993324274
ACH-000055,0.19365087968359734
ACH-000060,0.18478471962190215
ACH-000067,0.0013049758008456965
ACH-000070,0.1311253994545956
ACH-000075,0.15250638763380114
ACH-000078,0.11808142356777955
ACH-000082,0.1373462475705388
ACH-000085,0.04814058008125336
ACH-000086,-0.00039484259223223993
ACH-000087,0.143458391091125
ACH-000092,0.1626407058242083
ACH-000095,0.19419106447602247
ACH-000097,0.05337836630348495
ACH-000098,0.07128456163514578
ACH-000099,0.24804436271074545
ACH-000108,0.13002212159766774
ACH-000113,0.16339619645877854
ACH-000116,0.1870148657897248
ACH-000118,0.2532577675192039
ACH-000120,0.08327036749321813
ACH-000123,0.1262909136219668
ACH-000127,0.18114956532710355
ACH-000128,0.1948878996696084
ACH-000132,0.2518158368364775
ACH-000133,0.1401346683456554
ACH-000137,0.2491739154879871
ACH-000138,0.15861616464451614
ACH-000142,-0.05563557524717962
ACH-000143,0.06503705162639709
ACH-000146,0.188709434644793
ACH-000148,0.24483872065647386
ACH-000150,0.047118593276075656
ACH-000152,0.17452753328815335
ACH-000153,0.2020792239285569
ACH-000159,0.162550161118894
ACH-000160,0.21177430566589567
ACH-000163,0.3300028320937096
ACH-000167,0.2294836360947217
ACH-000168,0.09354332427646947
ACH-000169,0.17096790631302775
ACH-000178,0.10104566026729687
ACH-000183,0.2799423173991292
ACH-000188,0.2821904544488933
ACH-000189,0.1976612710880793
ACH-000190,0.10863610719107082
ACH-000198,0.13136675976262166
ACH-000203,0.5798395514491219
ACH-000204,0.07257634043960946
ACH-000206,-0.07199072094864263
ACH-000207,0.002543659448894521
ACH-000208,0.0038367676029737673
ACH-000210,0.30182473104128715
ACH-000211,0.10368999720795984
ACH-000215,0.21997947323779066
ACH-000221,0.19286843361183495
ACH-000222,0.13104556246845014
ACH-000223,0.13566624422015144
ACH-000226,0.31435860504074337
ACH-000227,0.2591398458458723
ACH-000228,0.10947624348319712
ACH-000231,0.2584045279294896
ACH-000232,0.10956575472299664
ACH-000233,0.11738191950912408
ACH-000234,0.12753272040802024
ACH-000235,0.2129455373642618
ACH-000237,0.06625358990295907
ACH-000238,0.21691369084592024
ACH-000242,0.044591524931234916
ACH-000243,0.16799117804670222
ACH-000244,0.2983605550121517
ACH-000246,0.22714805190969836
ACH-000248,-0.04708281451622076
ACH-000250,0.10572411803035256
ACH-000251,0.2165840116463572
ACH-000252,0.11846259991209755
ACH-000253,0.19338618997325
ACH-000255,0.15439658103872686
ACH-000256,0.09892037069494697
ACH-000257,0.2270872890841255
ACH-000258,0.3894568776294675
ACH-000259,0.0868356277120595
ACH-000260,0.13529525329161518
ACH-000261,0.18947475865388413
ACH-000262,0.09096396494220327
ACH-000263,0.05758479949702165
ACH-000264,0.24503182590716704
ACH-000265,0.2326837041529089
ACH-000266,0.0950667667851567
ACH-000272,0.17901618709226347
ACH-000274,0.21841494512375834
ACH-000277,0.14086330765754518
ACH-000278,-0.02558832386390861
ACH-000279,0.22907521509476425
ACH-000280,0.11566371742077415
ACH-000281,0.12289873192250295
ACH-000288,0.30544555909362675
ACH-000291,0.20309688829166087
ACH-000293,0.148260351506772
ACH-000294,0.11841464483029415
ACH-000295,-0.00841281038258674
ACH-000296,0.12305015697480412
ACH-000302,0.11980875583635567
ACH-000304,0.16253840177836293
ACH-000307,0.22508235652763872
ACH-000308,0.15160705219363238
ACH-000310,0.04840953143933401
ACH-000311,0.0065199918407509785
ACH-000312,0.20156555875224694
ACH-000315,-0.031080992897816438
ACH-000316,0.28592790734145745
ACH-000317,0.3645985522579284
ACH-000318,0.22724407089979745
ACH-000319,0.12331350694779986
ACH-000320,0.2235299443642035
ACH-000322,0.3414323547036865
ACH-000323,0.20266292486174292
ACH-000324,0.07200716449577797
ACH-000329,0.11201237530225927
ACH-000330,0.2669794071580066
ACH-000331,0.1577703591179307
ACH-000332,0.1603158990354517
ACH-000334,0.4786105542112259
ACH-000335,0.34157408205158635
ACH-000336,0.1612026468566802
ACH-000337,0.2539835399041564
ACH-000338,0.6039510185035593
ACH-000339,0.20378253696527104
ACH-000341,0.1313264684358448
ACH-000348,0.2657220093052324
ACH-000350,0.282970070220043
ACH-000352,0.20089032952174912
ACH-000356,0.3647405058898772
ACH-000361,0.3091366274668243
ACH-000362,0.2085823189992133
ACH-000363,0.14679062638732593
ACH-000364,0.26200673591864204
ACH-000365,0.14690382750443112
ACH-000366,0.10354983402656498
ACH-000368,0.19515700523362792
ACH-000374,0.23331689605155825
ACH-000375,0.2980807578480339
ACH-000376,0.20867890316960036
ACH-000381,0.2757004501536183
ACH-000383,0.15090247282665686
ACH-000387,0.15703998155096852
ACH-000389,0.08722125982909308
ACH-000390,0.08756027470639767
ACH-000393,0.1828920315277596
ACH-000395,0.10854487921487604
ACH-000396,0.21356225015615612
ACH-000397,0.09869048413533227
ACH-000401,0.1960656038970748
ACH-000402,0.14984981123244412
ACH-000403,0.22143640985055546
ACH-000404,0.31653117402049685
ACH-000406,0.1758960161328431
ACH-000407,-0.08254416286332858
ACH-000408,0.18852029674544307
ACH-000410,0.1490135228868076
ACH-000411,0.11090306500653273
ACH-000414,0.13214633025304526
ACH-000415,0.16338905425330033
ACH-000416,0.14875101829643536
ACH-000420,0.21889115579771007
ACH-000421,0.2354333369818998
ACH-000424,0.1204959531613662
ACH-000425,0.1835206406875796
ACH-000426,0.08278365699871804
ACH-000427,0.19203056763261733
ACH-000433,0.3148067891822843
ACH-000435,0.4821641236951181
ACH-000436,0.2330755782824229
ACH-000444,0.09124642625897356
ACH-000445,0.2746512755512616
ACH-000448,0.2431994373171285
ACH-000450,-0.1498149730750845
ACH-000452,0.11540538776812538
ACH-000454,0.07790870863765408
ACH-000458,0.20146462146834646
ACH-000459,0.0961911600737603
ACH-000460,0.08299595362652169
ACH-000461,0.14647984601334468
ACH-000463,0.07029500042532316
ACH-000464,0.124859961559023
ACH-000466,0.004070153507655095
ACH-000467,0.1967848787084086
ACH-000468,0.13980303794420118
ACH-000469,0.15680249856843115
ACH-000470,0.08928466104820057
ACH-000471,0.24232322583103855
ACH-000472,0.16475131441701268
ACH-000473,0.22004692173482807
ACH-000475,0.1937560206374353
ACH-000476,0.0693518741221147
ACH-000477,0.2631264327734392
ACH-000479,0.3687097749532043
ACH-000480,0.09111614384303243
ACH-000481,0.17759612303069522
ACH-000483,0.20866911820817785
ACH-000484,0.06885825142224515
ACH-000485,0.3098659523377889
ACH-000486,0.16249908322236106
ACH-000487,0.13771535283687475
ACH-000488,0.1972974197450212
ACH-000490,0.2018572879312115
ACH-000491,0.1373674337903388
ACH-000495,0.270967602292463
ACH-000496,0.10784163460966477
ACH-000499,0.11515972091462352
ACH-000500,0.00013142102213016248
ACH-000502,0.0515452975734105
ACH-000503,-0.11016581212073594
ACH-000505,0.011665584715805186
ACH-000507,0.19594782845267605
ACH-000510,0.1049502211716481
ACH-000511,0.1136425690786534
ACH-000512,0.4230924097721874
ACH-000516,0.07528453812018543
ACH-000517,0.08982181600186766
ACH-000518,0.192949451492419
ACH-000520,0.257691641728112
ACH-000521,0.16200901513638105
ACH-000522,0.2475742758643276
ACH-000524,0.20110857005680305
ACH-000527,0.17539021413741784
ACH-000528,0.1203104025178672
ACH-000537,0.17831450374401997
ACH-000541,0.21688453727102025
ACH-000542,0.22923169512105884
ACH-000544,0.2785701354466721
ACH-000545,0.1152180662148296
ACH-000547,-0.10634974293918847
ACH-000548,0.2342264826455207
ACH-000549,0.08859878322900352
ACH-000550,0.2463165277275257
ACH-000552,0.1669984018864358
ACH-000556,0.1018080940624484
ACH-000557,0.1208918730415164
ACH-000569,0.227304389663948
ACH-000570,0.1479829545627357
ACH-000571,0.11571525922118155
ACH-000573,0.2712325514286116
ACH-000576,0.09067478841183606
ACH-000579,0.2583698244707008
ACH-000580,0.249352209615868
ACH-000584,0.12674828870856714
ACH-000585,0.06478127909969165
ACH-000588,0.16227945408560188
ACH-000589,0.0670800647486752
ACH-000591,0.17077539026064534
ACH-000593,0.29040677745573784
ACH-000600,0.2760228994814057
ACH-000601,0.1315850542207383
ACH-000605,-0.009892348897386072
ACH-000606,0.23065162973485645
ACH-000608,0.1012739086458489
ACH-000614,0.2708677500630037
ACH-000616,0.11805640500676633
ACH-000618,0.15691718342713162
ACH-000619,0.1540560476637622
ACH-000620,0.1303813258645975
ACH-000621,0.1970217478378592
ACH-000622,0.20582118120404527
ACH-000623,0.22487689411126704
ACH-000624,0.246853216381034
ACH-000627,0.02944047479336805
ACH-000630,0.2249953181475736
ACH-000631,0.18963799506312493
ACH-000632,0.16429054824155145
ACH-000633,-0.10072809974340256
ACH-000637,0.15043397773027764
ACH-000638,0.04564847061374813
ACH-000646,0.10300596278926599
ACH-000647,0.2524106488852665
ACH-000648,0.010261509215626336
ACH-000649,0.16158388417641445
ACH-000651,0.2092440950033076
ACH-000652,0.1279559225421915
ACH-000653,0.07966863764175182
ACH-000657,0.17018622203715109
ACH-000658,0.06305059674778897
ACH-000661,0.20342762405539355
ACH-000662,0.25268282748504906
ACH-000663,0.21842880042477364
ACH-000665,0.13354346920411309
ACH-000671,0.17861431737352762
ACH-000672,-0.09599406947773112
ACH-000673,0.15454425554856074
ACH-000676,0.13476311735563667
ACH-000677,0.03983390829501257
ACH-000681,0.2690841421171807
ACH-000683,0.17401800340770324
ACH-000684,0.10409443877145326
ACH-000688,0.2062043103931008
ACH-000693,0.2006093812918945
ACH-000694,0.15329506774942528
ACH-000695,0.16632163694434576
ACH-000696,0.10599950708648427
ACH-000697,0.002634335841927041
ACH-000699,0.2971452652856151
ACH-000701,0.21093957398000174
ACH-000706,0.15026212513073464
ACH-000711,0.1458266401360443
ACH-000713,0.0695148577201886
ACH-000714,0.1936755627417992
ACH-000718,0.21039301299047045
