,PNRC2 (55629)
ACH-000257,-0.2589967903910006
ACH-000258,-0.13668455071400493
ACH-000259,-0.22707937342316198
ACH-000260,-0.26887825396631715
ACH-000261,-0.2554411936365786
ACH-000262,-0.2731112638520624
ACH-000263,-0.21755581770812046
ACH-000264,-0.2829174112665706
ACH-000265,-0.2408745252225188
ACH-000266,-0.17711262250634704
ACH-000272,-0.2941098527686712
ACH-000274,-0.3278836205802167
ACH-000277,-0.375769782963606
ACH-000278,-0.1985106313683228
ACH-000279,-0.20763099981164584
ACH-000280,-0.17394148787418087
ACH-000281,-0.2900323554175279
ACH-000288,-0.34505671494067797
ACH-000291,-0.3876546511898287
ACH-000293,-0.1385696825621423
ACH-000294,-0.21342762308675248
ACH-000295,-0.2794936291442344
ACH-000296,-0.14148324784931265
ACH-000302,-0.1376087905733064
ACH-000304,-0.4527847002016737
ACH-000307,-0.3046928495014215
ACH-000308,-0.192189791441856
ACH-000310,-0.4287581128227928
ACH-000311,-0.3412961970643468
ACH-000312,-0.2480817995732184
ACH-000315,-0.2527126561869295
ACH-000316,-0.2883169256577047
ACH-000317,-0.3856434278228809
ACH-000318,-0.25775933574232784
ACH-000319,-0.3614128058301368
ACH-000320,-0.1912023133377728
ACH-000322,-0.28342062174985
ACH-000323,-0.45953086156638207
ACH-000324,-0.3640188474307812
ACH-000329,-0.4198998487615924
ACH-000330,-0.3636638098433505
ACH-000331,-0.3191887691029093
ACH-000332,-0.1801825800835833
ACH-000334,-0.2262805604505065
ACH-000335,-0.6139389875527256
ACH-000336,-0.26634659935827365
ACH-000337,-0.1288149372584682
ACH-000338,-0.6001919402653203
ACH-000339,-0.19598380103781013
ACH-000341,-0.3002146872405081
ACH-000348,-0.24675354568162025
ACH-000350,0.060427342606610826
ACH-000352,-0.2780687921394945
ACH-000356,-0.1531028423937034
ACH-000361,-0.26281892415828445
ACH-000362,-0.2270873105088136
ACH-000363,-0.1186082244135902
ACH-000364,-0.2572107418390459
ACH-000365,-0.0931153524413878
ACH-000366,-0.2855286455249818
ACH-000368,-0.4524837994333056
ACH-000374,-0.2320379154067566
ACH-000375,-0.2571552270415705
ACH-000376,-0.4019540899911113
ACH-000381,-0.11147053523952744
ACH-000383,-0.24792849731417074
ACH-000387,-0.3645717531841244
ACH-000389,-0.2781929273624907
ACH-000390,-0.2258929899537952
ACH-000393,-0.19325837582839772
ACH-000395,-0.33481303624586584
ACH-000396,-0.0985775883020543
ACH-000397,-0.30150518582969105
ACH-000401,-0.23858723474243115
ACH-000402,-0.2971053602646878
ACH-000403,-0.23532041991121205
ACH-000404,-0.08443675589965126
ACH-000406,-0.09247162604894436
ACH-000407,-0.3108390694453643
ACH-000408,-0.5061336636089165
ACH-000410,-0.2201903498153888
ACH-000411,-0.11190965804321433
ACH-000414,-0.2391837027742184
ACH-000415,-0.32163806629267894
ACH-000416,-0.34543395206766725
ACH-000420,-0.12380429888267094
ACH-000421,-0.2725483872374406
ACH-000424,-0.2123707009265203
ACH-000425,-0.25876912219790066
ACH-000426,-0.29087136261998936
ACH-000427,-0.07314295503331136
ACH-000433,-0.3605600480984976
ACH-000435,-0.23322871443693635
ACH-000436,-0.14448979969875336
ACH-000444,-0.26048356257184463
ACH-000445,-0.2410467057101401
ACH-000448,-0.15657085742582533
ACH-000450,0.1421109848771867
ACH-000452,-0.21247460877792945
ACH-000454,-0.3656619427726324
ACH-000458,-0.4127096151420437
ACH-000459,-0.1709977164822324
ACH-000460,-0.2733655645867878
ACH-000461,-0.5096091841610122
ACH-000463,-0.3063254940133712
ACH-000464,-0.3673197957964088
ACH-000466,-0.27013373140374736
ACH-000467,-0.37925202246119893
ACH-000468,-0.23798726152799826
ACH-000469,-0.3485937416322917
ACH-000470,-0.25595438465856096
ACH-000471,-0.2158990926686664
ACH-000472,-0.26653545119349625
ACH-000473,-0.2316284445655256
ACH-000475,-0.17804113212550504
ACH-000476,-0.3124748670999627
ACH-000477,-0.15574167489969584
ACH-000479,-0.2264644075942757
ACH-000480,-0.2357751244610256
ACH-000481,-0.23433362956183496
ACH-000483,-0.15784480763194214
ACH-000484,-0.15452070124123474
ACH-000485,-0.40019733916779
ACH-000486,-0.2607638467686555
ACH-000487,-0.516992680095061
ACH-000488,-0.28105881526024395
ACH-000490,-0.3345027935001048
ACH-000491,-0.2832080462693973
ACH-000495,-0.04287080652654406
ACH-000496,-0.4472902655008029
ACH-000499,-0.34027013395092204
ACH-000500,-0.5459774379401909
ACH-000502,-0.17959598872713606
ACH-000503,-0.35463934818140785
ACH-000505,-0.3138056356132296
ACH-000507,-0.2123757074052528
ACH-000510,-0.16839055696288513
ACH-000511,-0.375372014217256
ACH-000512,-0.3971822183142241
ACH-000516,-0.22113016873207827
ACH-000517,-0.28586400986528626
ACH-000518,-0.1971949132095136
ACH-000520,-0.3635911245799106
ACH-000521,-0.3535311617489123
ACH-000522,-0.4120793227875759
ACH-000524,-0.19184348012180635
ACH-000527,-0.0889494245850969
ACH-000528,-0.1746712048955979
ACH-000537,-0.3379607048101591
ACH-000541,-0.3620202244375026
ACH-000542,-0.2918355326297691
ACH-000544,-0.4041603659983792
ACH-000545,-0.2681042023863843
ACH-000547,-0.4255638904226916
ACH-000548,-0.504719314002757
ACH-000549,-0.28498475139405066
ACH-000550,-0.3725819572709581
ACH-000552,-0.24011577228922304
ACH-000556,-0.1912737990829821
ACH-000557,-0.12895851033480876
ACH-000569,-0.2492142902513302
ACH-000570,-0.2131091436874961
ACH-000571,-0.2352882442306387
ACH-000573,-0.2926394675873902
ACH-000576,-0.3157903094214653
ACH-000579,-0.2555678480641573
ACH-000580,-0.1955046596513559
ACH-000584,-0.10407672529543842
ACH-000585,-0.2755038418716509
ACH-000588,-0.05207575769784687
ACH-000589,-0.07236995047296305
ACH-000591,-0.3567797070537088
ACH-000593,-0.3297522400180705
ACH-000600,-0.19909717129882373
ACH-000601,-0.2742685916217566
ACH-000605,-0.3141351470343786
ACH-000606,-0.3407083502796686
ACH-000608,-0.2720572516928337
ACH-000614,-0.31082384781557376
ACH-000616,-0.33467784324525
ACH-000618,-0.27925848627126143
ACH-000619,-0.42673525580461896
ACH-000620,-0.2344558160586463
ACH-000621,-0.4519488791103641
ACH-000622,-0.3107047161736164
ACH-000623,-0.2974902307133834
ACH-000624,-0.4123302325912428
ACH-000627,-0.4178657861194447
ACH-000630,-0.26106906708953714
ACH-000631,-0.15998200157307066
ACH-000632,-0.3327432124929957
ACH-000633,-0.22960608381073155
ACH-000637,-0.05622023673215086
ACH-000638,-0.15109856314999867
ACH-000646,-0.2613725020323017
ACH-000647,-0.26471940094992663
ACH-000648,-0.23012224817765334
ACH-000649,-0.18270942577236848
ACH-000651,-0.1432281095966761
ACH-000652,-0.2842841779354318
ACH-000653,-0.15945643916756508
ACH-000657,-0.11846053528271774
ACH-000658,-0.08444629246702874
ACH-000661,-0.1985062522337688
ACH-000662,-0.2574041833963421
ACH-000663,-0.2541893386483025
ACH-000665,-0.2936957477558856
ACH-000671,-0.3672928420299331
ACH-000672,-0.4423310364841704
ACH-000673,-0.2531512491990334
ACH-000676,-0.22643121686299755
ACH-000677,-0.15949564748966558
ACH-000681,-0.11583972668925832
ACH-000683,-0.23238653194393746
ACH-000684,-0.1084126014937409
ACH-000688,-0.2943395927393991
ACH-000693,-0.27104493171936395
ACH-000694,-0.20151964089432986
ACH-000695,-0.28495898875698106
ACH-000696,-0.3052128298181937
ACH-000697,-0.3943307116335685
ACH-000699,-0.25864270782747195
ACH-000701,-0.2635937748208945
ACH-000706,-0.22106935745668652
ACH-000711,-0.2515825641401862
ACH-000713,-0.3393480771963878
ACH-000714,-0.1814339674610279
ACH-000718,-0.2485084193614549
ACH-000720,-0.38357413217065295
ACH-000721,-0.41760960965975774
ACH-000724,-0.21894830072315893
ACH-000725,-0.3685791204058327
ACH-000732,-0.4935176837154026
ACH-000734,-0.3178029219790533
ACH-000735,-0.2510288851356891
ACH-000736,-0.4161639458889424
ACH-000738,-0.2713313880405079
ACH-000746,-0.08737956272657346
ACH-000747,-0.32820664691415785
ACH-000748,-0.12945846239279146
ACH-000753,-0.17671107859982382
ACH-000756,-0.20990733496207448
ACH-000757,-0.15021038044318258
ACH-000758,-0.26892918287027745
ACH-000760,-0.2898982312080369
ACH-000762,-0.14263062821336206
ACH-000763,-0.09737192684435557
ACH-000764,-0.10272447360784777
ACH-000765,-0.2722202388746432
ACH-000766,-0.2830632071090211
ACH-000767,-0.10795470592713652
ACH-000768,-0.28757625133473275
ACH-000769,-0.24536711835687766
ACH-000770,-0.2455044812565718
ACH-000771,-0.326737972400385
ACH-000773,-0.20063998508430947
ACH-000776,-0.4794808730958571
ACH-000777,-0.22987594171075376
ACH-000778,-0.10095823172282113
ACH-000781,-0.11443199018283495
ACH-000782,-0.23726653807165696
ACH-000783,-0.37723101429145584
ACH-000784,-0.34466957263559045
ACH-000785,-0.2589845487096487
ACH-000787,-0.3046836163903873
ACH-000788,-0.22957622032318756
ACH-000791,-0.4095136844663384
ACH-000792,-0.266812187295596
ACH-000794,-0.6814527909455108
ACH-000796,-0.21487819900316132
ACH-000798,-0.3107348210512938
ACH-000799,-0.19089984660296225
ACH-000800,-0.30881887526236323
ACH-000802,-0.2969628829042051
ACH-000804,-0.2449940267091544
ACH-000805,-0.02814022581241899
ACH-000809,-0.2331867369972596
ACH-000810,-0.41284148940010335
ACH-000811,-0.3424688249397436
ACH-000817,-0.4829928936720436
ACH-000819,-0.3256534087100101
ACH-000820,-0.5000818040729315
ACH-000821,-0.4479965337388641
ACH-000822,-0.13896464342982165
ACH-000823,-0.2846816602772532
ACH-000824,-0.22739360185669674
ACH-000827,-0.2132979429217673
ACH-000829,-0.3780872719433684
ACH-000831,-0.2474910344327353
ACH-000832,-0.3633128252926572
ACH-000833,-0.07095233130777136
ACH-000834,-0.2939775785842742
ACH-000835,-0.1994804343628949
ACH-000836,-0.2857565512299276
ACH-000837,-0.29118723474465025
ACH-000838,-0.13972154039399268
ACH-000839,-0.41797510613384825
ACH-000840,-0.3612164336345591
ACH-000841,-0.3036883057987225
ACH-000843,-0.3365259456257148
ACH-000846,-0.3872650494864688
ACH-000847,-0.1378384835662025
ACH-000848,-0.15345600545195534
ACH-000849,-0.4560397859870961
ACH-000851,-0.4089507181409036
ACH-000855,-0.2259079275956821
ACH-000856,-0.3399602211685825
ACH-000858,-0.23723267149713065
ACH-000859,-0.3150922933734437
ACH-000861,-0.2331402038032158
ACH-000862,-0.3169384683291453
ACH-000865,-0.28862250615220275
ACH-000866,-0.09851564622895942
ACH-000867,-0.16788721592943398
ACH-000869,-0.37480533846995456
ACH-000872,-0.31835921485495944
ACH-000873,-0.2676183177536777
ACH-000876,-0.2209176762476972
ACH-000878,-0.09223714790649312
ACH-000880,-0.24293115342512536
ACH-000881,-0.12397272106928175
ACH-000882,-0.20464378455410231
ACH-000884,-0.21555260164684475
ACH-000885,-0.2931096197351586
ACH-000887,-0.4338104011684313
ACH-000889,-0.17399172261738974
ACH-000896,-0.22229573202205127
ACH-000898,-0.2325057305243725
ACH-000900,-0.2207719138039106
ACH-000901,-0.154779979693559
ACH-000905,-0.28220333595031205
ACH-000906,-0.1953783591598704
ACH-000907,-0.30441379308268623
ACH-000910,-0.2885636899909981
ACH-000911,-0.21581151842077248
ACH-000912,-0.1612781335554173
ACH-000913,-0.33598897327819804
ACH-000915,-0.3957514136580063
ACH-000916,0.07623275044784929
ACH-000917,-0.22013925399255904
ACH-000920,-0.4245886985818372
ACH-000921,-0.3350706912735777
ACH-000924,-0.30251880712792234
ACH-000926,-0.3063428913027261
ACH-000928,-0.2040528652118706
ACH-000929,-0.09681412989989983
ACH-000932,-0.17511520415688586
ACH-000935,-0.3521384666172165
ACH-000936,-0.4606077927321826
ACH-000937,-0.21019886569198712
ACH-000938,-0.17180447407121505
ACH-000939,-0.2646521435405908
ACH-000941,-0.10053303808486383
ACH-000943,-0.2287976296081219
ACH-000946,-0.3524244855709782
ACH-000947,-0.25521501668589064
ACH-000948,-0.14146963027538567
ACH-000950,-0.2818628800828982
ACH-000953,-0.31026336273727945
ACH-000954,-0.202643267873004
ACH-000957,-0.3453063993303895
ACH-000958,-0.1690391596595827
ACH-000960,-0.2077634780370415
ACH-000963,-0.13862501684280334
ACH-000968,-0.16305870121173605
ACH-000969,-0.3326844081488604
ACH-000972,-0.26620093344440715
ACH-000973,-0.18180208401641507
ACH-000974,-0.2543518658617828
ACH-000978,-0.16582410140960546
ACH-000984,-0.2419723395627896
ACH-000986,-0.3839226546228123
ACH-000988,-0.16763441280697025
ACH-000993,-0.2197294926711172
ACH-000994,-0.43776520751294906
ACH-000996,-0.4813845477504689
ACH-001001,-0.3571492417456523
ACH-001020,-0.379486416288563
ACH-001028,-0.2556662997154984
ACH-001031,-0.21171532247287475
ACH-001038,-0.3687762029233787
ACH-001048,-0.40345854856905466
ACH-001050,-0.2275481347325456
ACH-001053,-0.2576012963699437
ACH-001054,-0.2408806243001652
ACH-001061,-0.26609124911255017
ACH-001067,-0.30362450203918245
ACH-001075,-0.1953164505747494
ACH-001096,-0.13685621123985955
ACH-001111,-0.4243965613735643
ACH-001119,-0.2510027178841287
ACH-001128,-0.38142353419035213
ACH-001134,-0.2532305236040898
ACH-001151,-0.2174825715769352
ACH-001163,-0.3286431268499657
ACH-001164,-0.3066118119576787
ACH-001183,-0.1223966381689334
ACH-001192,-0.10028492907742537
ACH-001193,-0.3318457495003284
ACH-001196,-0.2594592778058341
ACH-001197,-0.4953995670504422
ACH-001205,-0.2492432380355121
ACH-001211,-0.40224256768527
ACH-001212,-0.1225154725361586
ACH-001228,-0.22456611552062988
ACH-001232,-0.2817954805105532
ACH-001239,-0.28903217597460495
ACH-001270,-0.2693798837719261
ACH-001274,-0.3643075843620688
ACH-001275,-0.3407874476241042
ACH-001277,-0.219093238036342
ACH-001278,-0.33199156371072885
ACH-001280,-0.3031320837821111
ACH-001283,-0.24071570932848174
ACH-001289,-0.30783520892366545
ACH-001300,-0.2533738082484128
ACH-001301,-0.033440173603636165
ACH-001302,-0.20933395287208686
ACH-001306,-0.4163599808520182
ACH-001318,-0.2019932947789688
ACH-001322,-0.2325146205690121
ACH-001328,-0.40335243697564793
ACH-001332,-0.4885172754700368
ACH-001336,-0.4125529876725975
ACH-001346,-0.2004875449330056
ACH-001353,-0.3494937433352763
ACH-001354,-0.4010040236022325
ACH-001367,-0.13541129485202122
ACH-001368,-0.3098570113781249
ACH-001374,-0.2813170553879554
ACH-001377,-0.1501113663792995
ACH-001380,-0.3227014339869267
ACH-001391,-0.2058729402213572
ACH-001408,-0.1875570466631928
ACH-001430,-0.5795547367957273
ACH-001431,-0.3022366077266103
ACH-001450,-0.13493488441012325
ACH-001496,-0.29441968382881084
ACH-001500,-0.13583625242703293
ACH-001523,-0.21386371684946404
ACH-001532,-0.25894041655569283
ACH-001550,-0.11767706611387728
ACH-001552,-0.2109831929128594
ACH-001554,-0.3093021030693362
ACH-001654,-0.5278347697203272
ACH-001735,-0.1790226526187422
ACH-001736,-0.2110775678673897
ACH-001737,-0.05771252149816587
ACH-001740,-0.3369870883310588
ACH-001745,-0.2600139536743519
ACH-001765,-0.20242228387173675
